,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
226,1B Sherwood Grove," 410,000 ", Sep 2019,0," 300,000 ", Aug 2014, ,, 491 ,,2,1,2,Lara
227,1 Yellow Avenue," 540,000 ", Sep 2019,0, ,, ,, 452 ,,4,2,2,Lara
228,48 Richard Drive," 715,000 ", Sep 2019,0," 367,000 ", Nov 2006, ,," 1,017  ",  200 ,4,2,2,Lara
229,39 Rigel Road," 425,000 ", Sep 2019,0," 280,000 ", Jan 2016, 370 , Aug 2018, 587  ,  98 ,3,1,2,Lara
230,8 Scarlett Grove," 690,000 ", 31 Aug 2019,1," 315,000 ", Feb 2000, ,," 1,871 ",,6,2,0,Lara
231,2 Carina Street," 660,000 ", Aug 2019,0, ,, ,, 570 ,,4,2,3,Lara
232,31 Moorhen Drive," 620,000 ", Aug 2019,0," 159,000 ", Dec 2009, ,, 665 ,,4,2,2,Lara
233,3/40 Patullos Road," 379,000 ", Aug 2019,0, ,, ,, 184 ,,2,1,1,Lara
234,9 Celesta Road," 510,000 ", Aug 2019,0, ,, ,, 461 ,,4,2,2,Lara
235,1/4 McHarrys Road," 760,000 ", Aug 2019,0, ,, ,," 6,070 ",,4,2,2,Lara
236,30 West Gateway," 1,700,000 ", Aug 2019,0," 197,500 ", Apr 1999, ,," 20,027 ",,0,0,0,Lara
237,15 Melissa Drive," 581,500 ", Aug 2019,0," 410,000 ", May 2014, ,, 618  ,  227 ,4,2,2,Lara
238,11 Moorhen Drive," 595,000 ", Aug 2019,0," 410,000 ", Oct 2011, 400 , Mar 2017, 555 ,,4,2,5,Lara
239,10 Hoffman Court," 550,000 ", Aug 2019,0," 399,000 ", Sep 2009, ,, 766 ,,4,2,3,Lara
240,1 Weerana Way," 503,500 ", Aug 2019,0, ,, ,, 571 ,,4,2,2,Lara
241,29 Walkers Road," 480,000 ", Aug 2019,0," 285,000 ", Mar 2011, 330 , May 2012, 717 ,,3,1,1,Lara
242,13 Wongalea Drive," 1,500,000 ", Aug 2019,0," 300,000 ", Aug 2007, ,," 4,234 ",,4,2,9,Lara
243,1 Marconi Place," 500,000 ", 23 Aug 2019,1," 372,500 ", Dec 2015, 390 , Aug 2017, 580  ,  158 ,4,2,2,Lara
244,43 Marimba Street," 555,000 ", Aug 2019,0, ,, ,, 514 ,,4,2,2,Lara
245,11 Nanton Close," 675,000 ", Aug 2019,0," 545,000 ", May 2014, ,, 850  ,  213 ,5,2,2,Lara
246,43 Cameron Crescent," 515,000 ", Aug 2019,0," 400,000 ", Aug 2017, ,, 626 ,,3,2,4,Lara
247,33 Caddys Road," 620,000 ", Aug 2019,0," 121,000 ", Apr 2001, 400 , Oct 2019," 1,566 ",,4,1,2,Lara
248,26-28 Greenleaf Drive," 535,000 ", Aug 2019,0," 375,000 ", Mar 2014, ,, 680 ,,4,2,2,Lara
249,16-17 Mungari Court," 762,000 ", 20 Aug 2019,1, ,, ,," 1,244 ",,4,2,4,Lara
250,100 Mcclelland Avenue," 495,000 ", Aug 2019,0," 267,000 ", Jun 2008, ,, 844 ,,3,2,4,Lara
251,1/10 Florence Street," 470,000 ", Aug 2019,0," 325,000 ", Jul 2011, ,, 278 ,,3,2,2,Lara
252,1 Gaunt Street," 415,000 ", Aug 2019,0, ,, ,, 655 ,,3,1,3,Lara
253,29 Lipson Drive," 620,000 ", 17 Aug 2019,1," 292,500 ", Mar 2003, ,, 653  ,  203 ,4,2,2,Lara
254,20-22 Quail Drive," 425,000 ", Aug 2019,0, ,, ,," 1,004 ",,0,0,0,Lara
255,34 Yellow Avenue," 440,000 ", Aug 2019,0," 144,000 ", Mar 2016, 400 , Jul 2019, 314 ,,3,2,1,Lara
256,89 Benjamin Drive," 490,000 ", Aug 2019,0," 270,000 ", Jan 2009, ,, 731 ,,3,1,1,Lara
257,5 Cygnet Court," 570,000 ", Aug 2019,0," 184,000 ", May 2013, ,, 541  ,  176 ,4,2,2,Lara
258,24 Stephenson Street," 482,000 ", Aug 2019,0, ,, ,, 661 ,,3,2,2,Lara
259,28 Eastlakes Boulevard," 645,000 ", 10 Aug 2019,1," 225,000 ", Sep 2012, ,, 553  ,  397 ,5,3,2,Lara
260,2/4 Melrose Street," 400,500 ", Aug 2019,0, ,, ,, 197 ,,2,1,1,Lara
261,2/72 Rennie Street," 390,000 ", Aug 2019,0, ,, ,, 211 ,,2,2,1,Lara
262,8 Stilt Court," 695,000 ", Aug 2019,0," 192,000 ", Aug 2011, ,, 702  ,  246 ,4,3,3,Lara
263,2 Majestic Way," 535,000 ", Aug 2019,0," 179,000 ", Feb 2017, ,, 447 ,,3,2,2,Lara
264,11 Smeaton Close," 422,000 ", 03 Aug 2019,1," 178,000 ", Aug 2002, 410 , Jun 2019, 767 ,,3,2,1,Lara
265,6 Florence Street," 340,000 ", Jul 2019,0," 240,000 ", May 2016, ,, 661 ,,3,1,5,Lara
266,87 Benjamin Drive," 440,000 ", Jul 2019,0," 110,000 ", Sep 1999, 290 , Dec 2013, 686 ,,3,2,2,Lara
267,28 Benjamin Drive," 450,000 ", Jul 2019,0," 270,000 ", Jun 2008, ,, 758 ,,4,2,3,Lara
268,2/20-22 Scarlett Grove," 350,000 ", Jul 2019,0," 210,000 ", Jul 2005, 270 , Aug 2013, 154 ,,2,1,1,Lara
269,75 Cameron Crescent," 670,000 ", Jul 2019,0," 447,500 ", Mar 2011, ,, 746  ,  324 ,5,2,3,Lara
270,16 Bella Julia Place," 465,000 ", Jul 2019,0," 147,000 ", May 2009, 370 , Jun 2018, 602  ,  142 ,3,2,1,Lara
271,35 Brunel Close," 501,525 ", Jul 2019,0," 114,000 ", Nov 1998, ,, 851 ,,3,2,4,Lara
272,17 Celesta Road," 406,000 ", Jul 2019,0, ,, ,, 350 ,,3,2,1,Lara
273,Lot 205 Morang Road Austin," 240,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
274,Lot 176 Royston Avenue Austin Lara," 258,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
275,Lot 189 Royston Avenue," 273,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
276,8 Lake Road," 625,000 ", Jul 2019,0, ,, ,, 627 ,,3,2,3,Lara
277,43-53 Blackbird Circuit," 1,285,000 ", Jul 2019,0, ,, ,," 16,403 ",,4,2,7,Lara
278,29 Pineview Court," 495,000 ", Jul 2019,0," 263,500 ", Jul 2006, 345 , Nov 2013, 653 ,,3,1,2,Lara
279,4 Bittern Court," 490,000 ", Jul 2019,0," 157,000 ", Apr 2012, 390 , Oct 2011, 483  ,  168 ,3,2,5,Lara
280,8 Kantara Crescent," 475,000 ", Jul 2019,0," 338,500 ", Mar 2011, 340 , Aug 2015, 650 ,,3,2,2,Lara
281,2D Teal Street," 450,000 ", Jul 2019,0, ,, ,, 495 ,,3,2,2,Lara
282,28 Lapwing Drive," 457,500 ", Jul 2019,0," 163,000 ", Feb 2000, ,, 378 ,,2,2,1,Lara
283,77 Cameron Crescent," 560,000 ", Jul 2019,0," 337,000 ", Nov 2007, 450 , Jan 2018, 709 ,,5,2,4,Lara
284,34 Wathaurong Drive," 540,000 ", 10 Jul 2019,1, ,, ,, 494 ,,4,2,2,Lara
285,10 Honeyeater Court," 495,000 ", Jul 2019,0," 361,000 ", Nov 2014, ,, 599  ,  147 ,3,2,3,Lara
286,5 Beverley Crescent," 400,000 ", Jul 2019,0," 240,000 ", Jul 2008, ,, 828 ,,3,1,2,Lara
287,147 Buckingham Street," 600,000 ", Jul 2019,0," 166,000 ", Apr 2011, ,, 612  ,  209 ,4,2,3,Lara
288,36 Quail Drive," 565,000 ", Jul 2019,0, ,, ,, 681 ,,4,2,2,Lara
289,56 Eastlakes Boulevard," 500,000 ", Jul 2019,0," 190,000 ", May 2012, ,, 410  ,  137 ,3,2,2,Lara
290,114 Eastlakes Boulevard," 697,500 ", Jul 2019,0," 600,000 ", Dec 2014, ,, 613  ,  251 ,3,2,4,Lara
291,12 Mungari Court," 615,000 ", 29 Jun 2019,1," 259,500 ", Jun 2002, 320 , Aug 2008, 710 ,,3,2,2,Lara
292,17 Young Street," 520,000 ", Jun 2019,0," 358,000 ", May 2008, 340 , Jul 2008, 671 ,,3,2,4,Lara
293,9 Saintfield Street," 440,000 ", Jun 2019,0," 355,000 ", Jul 2017, 310 , Sep 2015, 682 ,,3,1,5,Lara
294,1 Haydn Street," 480,000 ", Jun 2019,0," 365,000 ", Apr 2016, 380 , Aug 2019, 774 ,,3,1,2,Lara
295,24 Clover Street," 490,000 ", Jun 2019,0," 276,000 ", Apr 2009, ,, 588 ,,3,1,1,Lara
296,30a Altair Avenue," 410,000 ", Jun 2019,0," 345,000 ", Oct 2012, ,, 337 ,,3,2,2,Lara
297,3 Denise Court," 540,000 ", 22 Jun 2019,1," 335,000 ", Aug 2008, 550 , Aug 2019, 757 ,,5,3,2,Lara
298,1 Lomandra Court," 335,000 ", Jun 2019,0, ,, ,, 604 ,,0,0,0,Lara
299,39 Smeaton Close," 405,550 ", Jun 2019,0," 85,000 ", Apr 1991, ,, 673 ,,3,1,2,Lara
