,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
214,4 Trafalgar Square," 639,000 ", Dec 2013,0," 365,000 ", Jun 2001, ,," 1,075 ",,4,3,3,Wandana Heights
215,10 Sholden Court," 330,000 ", Dec 2013,0, ,, ,," 1,153 ",,0,0,0,Wandana Heights
216,9 Lapin Grove," 200,000 ", Dec 2013,0, ,, ,, 550 ,,0,0,0,Wandana Heights
217,8-9 Sholden Court," 720,000 ", Nov 2013,0, ,, ,," 1,306 ",,4,3,3,Wandana Heights
218,12 Henderson Drive," 686,000 ", Nov 2013,0," 350,000 ", Sep 2002, ,, 937 ,,3,2,4,Wandana Heights
219,8 Sholden Court," 720,000 ", Nov 2013,0, ,, ,," 1,306 ",,4,3,3,Wandana Heights
220,9 Kenthill Close," 430,000 ", Nov 2013,0, ,, ,, 946 ,,3,0,0,Wandana Heights
221,5 Dione Mews," 475,000 ", Oct 2013,0," 376,000 ", Jun 2005, ,, 443  ,  170 ,3,2,2,Wandana Heights
222,35 James Cook Drive," 459,000 ", Oct 2013,0," 298,000 ", Sep 2003, ,," 1,003 ",,4,2,2,Wandana Heights
223,3/12 Kirami Court," 219,000 ", Sep 2013,0, ,, ,," 2,088 ",,0,0,0,Wandana Heights
224,3/13 Kirami Court," 219,000 ", Sep 2013,0, ,, ,, ,,4,0,0,Wandana Heights
225,34-36 Lapin Grove," 230,000 ", Sep 2013,0, ,, ,, 567 ,,0,0,0,Wandana Heights
226,Lot 1/13 Kirami Court," 385,000 ", Sep 2013,0, ,, ,," 1,069 ",,0,0,0,Wandana Heights
227,1/13 Kirami Court," 385,000 ", Sep 2013,0, ,, ,," 1,069  ",  188 ,0,0,0,Wandana Heights
228,38 Lapin Grove," 260,000 ", Sep 2013,0, ,, ,, 656 ,,0,0,0,Wandana Heights
229,15 Lapin Grove," 208,000 ", Sep 2013,0, ,, ,, 550  ,  280 ,0,0,0,Wandana Heights
230,34 Lapin Grove," 230,000 ", Sep 2013,0, ,, ,, 567  ,  263 ,0,0,0,Wandana Heights
231,Lot 3/13 Kirami Court," 225,000 ", Sep 2013,0, ,, ,, ,,0,0,0,Wandana Heights
232,2/1 Wandana Drive," 165,000 ", Aug 2013,0," 120,000 ", Oct 2007, ,, 790 ,,0,0,0,Wandana Heights
233,Lot 21 Lapin Grove (100 Wandana Dr)," 585,000 ", Aug 2013,0, ,, ,," 1,371 ",,3,2,2,Wandana Heights
234,15 James Cook Drive," 549,000 ", Aug 2013,0, ,, 395 , Feb 2008, 995 ,,4,2,1,Wandana Heights
235,16 Xavier Court," 660,000 ", Aug 2013,0," 244,500 ", May 2010, ,, 839 ,,4,4,2,Wandana Heights
236,22 Lapin Grove," 243,000 ", Aug 2013,0, ,, ,, 522 ,,0,0,0,Wandana Heights
237,13 Lapin Grove," 208,000 ", Aug 2013,0, ,, 570 , Apr 2016, 550  ,  206 ,0,0,0,Wandana Heights
238,56 James Cook Drive," 540,000 ", Aug 2013,0," 400,000 ", Jul 2002, ,," 1,582 ",,4,2,2,Wandana Heights
239,13 Wandana Drive," 485,000 ", Aug 2013,0," 104,000 ", Feb 1999, ,, 697  ,  198 ,3,2,2,Wandana Heights
240,26-30 Lapin Grove," 585,000 ", Jul 2013,0, ,, ,," 1,372 ",,0,0,0,Wandana Heights
241,5-7 Bent Road," 595,000 ", Jul 2013,0," 480,000 ", Feb 2008, ,," 1,279 ",,4,3,2,Wandana Heights
242,2/36 Wandana Drive," 360,000 ", Jul 2013,0," 242,500 ", Jun 2005, ,, 267 ,,3,1,1,Wandana Heights
243,26 Lapin Grove," 585,000 ", Jul 2013,0, ,, ,," 1,371 ",,3,2,0,Wandana Heights
244,5 Bent Road," 595,000 ", Jul 2013,0, ,, ,," 1,279 ",,4,3,2,Wandana Heights
245,3 Bent Road," 400,000 ", Jun 2013,0," 350,000 ", Oct 2009, ,, 727  ,  154 ,4,2,2,Wandana Heights
246,75 Grosvenor Drive," 620,000 ", Jun 2013,0," 53,500 ", Jun 1996, ,, 905 ,,4,2,2,Wandana Heights
247,4 Greenfinch Way," 452,500 ", Jun 2013,0," 158,000 ", Jun 2008, ,, 805  ,  177 ,3,2,2,Wandana Heights
248,2/38 Wandana Drive," 355,000 ", May 2013,0," 260,000 ", Sep 2006, ,, 338 ,,2,1,2,Wandana Heights
249,17 Brolga Crescent," 450,000 ", May 2013,0, ,, ,, 695 ,,5,2,4,Wandana Heights
250,2/13 Kirami Court," 187,000 ", May 2013,0, ,, ,, 370  ,  2145 ,4,1,2,Wandana Heights
251,9 Madeline Drive," 440,000 ", May 2013,0," 135,000 ", Mar 2007, ,, 401  ,  147 ,3,2,2,Wandana Heights
252,19 Nireeda Court," 400,000 ", May 2013,0, ,, 390 , Jan 2006, 451 ,,3,2,2,Wandana Heights
253,125 Grosvenor Drive," 670,000 ", May 2013,0," 377,000 ", Feb 2002, ,," 1,055  ",  308 ,4,2,2,Wandana Heights
254,40 Lapin Grove," 247,500 ", May 2013,0, ,, ,, 771  ,  291 ,0,0,0,Wandana Heights
255,6 Henderson Drive," 305,000 ", Apr 2013,0," 285,000 ", Dec 2009, ,, 652 ,,0,0,0,Wandana Heights
256,15 Grosvenor Drive," 452,000 ", Apr 2013,0, ,, ,, 834 ,,3,2,2,Wandana Heights
257,119 Grosvenor Drive," 960,000 ", Apr 2013,0," 755,000 ", Feb 2005, ,," 1,003  ",  314 ,4,3,2,Wandana Heights
258,1/8 Henderson Drive," 310,000 ", Apr 2013,0, ,, ,, 645  ,  331 ,0,0,0,Wandana Heights
259,4 Lapin Grove," 220,000 ", Apr 2013,0, ,, ,, 585 ,,0,0,0,Wandana Heights
260,50 Grosvenor Drive," 630,000 ", Mar 2013,0," 472,500 ", Aug 2004, ,, 859 ,,5,2,2,Wandana Heights
261,46 James Cook Drive," 505,000 ", Mar 2013,0, ,, ,," 1,002 ",,4,2,2,Wandana Heights
262,10 Brolga Crescent," 420,000 ", Mar 2013,0," 156,000 ", Nov 1999, ,, 668 ,,4,2,2,Wandana Heights
263,9 Stanfield Drive," 575,000 ", Feb 2013,0," 546,000 ", Oct 2003, ,, 999 ,,5,3,2,Wandana Heights
264,21 Brolga Crescent," 397,500 ", Feb 2013,0, ,, ,, 693  ,  171 ,3,2,2,Wandana Heights
265,63 Wandana Drive," 575,000 ", Feb 2013,0, ,, ,," 1,455 ",,4,2,2,Wandana Heights
266,5 Canterbury Court," 481,000 ", Feb 2013,0, ,, 470 , Sep 2012, 240 ,,4,3,3,Wandana Heights
267,36 Grosvenor Drive," 720,000 ", Jan 2013,0, ,, ,," 2,355 ",,5,3,2,Wandana Heights
268,9 Grosvenor Drive," 380,000 ", Jan 2013,0," 98,000 ", Jun 1988, ,, 680  ,  145 ,4,2,1,Wandana Heights
269,2 Christie Court," 770,000 ", Dec 2012,0, ,, ,," 1,014  ",  300 ,4,3,3,Wandana Heights
270,31 Sunderland Road," 615,000 ", Dec 2012,0, ,, ,, 648 ,,4,2,3,Wandana Heights
271,27 Stanfield Drive," 431,000 ", Dec 2012,0," 376,000 ", Dec 2007, ,, 689  ,  204 ,4,2,2,Wandana Heights
272,5 Nireeda Court," 380,000 ", Nov 2012,0, ,, 390 , Jun 2010, 501 ,,3,2,2,Wandana Heights
273,53 Grosvenor Drive," 571,000 ", Nov 2012,0, ,, ,," 2,033 ",,4,2,2,Wandana Heights
274,135 Grosvenor Drive," 600,000 ", Nov 2012,0, ,, 500 , Dec 2010, 719 ,,4,2,2,Wandana Heights
275,15 Brolga Crescent," 551,500 ", Nov 2012,0, ,, ,," 1,351  ",  297 ,4,3,2,Wandana Heights
276,16 Brolga Crescent," 435,000 ", Oct 2012,0, ,, ,, 785 ,,3,2,2,Wandana Heights
277,93 Grosvenor Drive," 696,000 ", Oct 2012,0, ,, ,," 4,173 ",,0,0,0,Wandana Heights
278,37 Grosvenor Drive," 582,500 ", Sep 2012,0, ,, ,," 1,800 ",,4,2,2,Wandana Heights
279,18 Henderson Drive," 710,000 ", Sep 2012,0," 590,000 ", Mar 2009, ,, 879  ,  290 ,5,3,2,Wandana Heights
280,59 James Cook Drive," 547,500 ", Sep 2012,0," 410,250 ", Jun 2007, ,," 1,176 ",,4,2,2,Wandana Heights
281,32 Lapin Grove," 260,000 ", Sep 2012,0, ,, ,, 755 ,,0,0,0,Wandana Heights
282,10 Dione Mews," 380,000 ", Aug 2012,0, ,, 380 , Sep 2012, 492  ,  150 ,3,2,2,Wandana Heights
283,1 Lapin Grove," 230,000 ", Aug 2012,0, ,, ,, 798  ,  234 ,0,0,0,Wandana Heights
284,6 Lapin Grove," 220,000 ", Aug 2012,0, ,, ,, 585  ,  169 ,0,0,0,Wandana Heights
285,18 Lapin Grove," 245,000 ", Aug 2012,0, ,, ,, 528 ,,0,0,0,Wandana Heights
286,67 Wandana Drive," 530,000 ", Aug 2012,0, ,, 495 , Aug 2012," 1,200 ",,4,2,2,Wandana Heights
287,16 Kirami Court," 469,500 ", Aug 2012,0, ,, 440 , Feb 2014, 782 ,,3,2,2,Wandana Heights
288,78 Wandana Drive," 575,000 ", Jul 2012,0, ,, ,, 680  ,  267 ,4,2,2,Wandana Heights
289,3 Dione Mews," 500,000 ", Jul 2012,0, ,, ,, 578 ,,3,2,2,Wandana Heights
290,14 Lapin Grove," 230,000 ", Jun 2012,0, ,, ,, 585  ,  280 ,0,0,0,Wandana Heights
291,16 Lapin Grove," 235,000 ", Jun 2012,0, ,, ,, 611 ,,0,0,0,Wandana Heights
292,48 James Cook Drive," 580,000 ", May 2012,0, ,, ,," 1,001  ",  208 ,3,2,2,Wandana Heights
293,19 Madeline Drive," 163,000 ", May 2012,0, ,, ,, 373 ,,0,0,0,Wandana Heights
294,8 Canterbury Court," 615,000 ", Apr 2012,0, ,, ,, 756 ,,6,3,2,Wandana Heights
295,2/16 Nireeda Court," 350,000 ", Apr 2012,0," 300,000 ", Jun 2007, ,, 477  ,  130 ,3,1,2,Wandana Heights
296,14 Stanfield Drive," 195,000 ", Apr 2012,0, ,, ,, 618  ,  224 ,0,0,0,Wandana Heights
297,5 Greenfinch Way," 175,000 ", Mar 2012,0, ,, ,, 716  ,  223 ,0,0,0,Wandana Heights
298,23 Xavier Court," 270,000 ", Mar 2012,0," 168,000 ", Apr 2004, ,, 711  ,  307 ,0,0,0,Wandana Heights
299,15 Stanfield Drive," 860,000 ", Feb 2012,0, ,, ,, 800  ,  50 ,4,3,2,Wandana Heights
