,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
219,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
220,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
221,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
222,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
223,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
224,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
225,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
226,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
227,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
228,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
229,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
230,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
231,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
232,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
233,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
234,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
235,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
236,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
237,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
238,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
239,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
240,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
241,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
242,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
243,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
244,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
245,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
246,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
247,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
248,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
249,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
250,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
251,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
252,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
253,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
254,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
255,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
256,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
257,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
258,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
259,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
260,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
261,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
262,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
263,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
264,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
265,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
266,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
267,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
268,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
269,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
270,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
271,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
272,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
273,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
274,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
275,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
276,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
277,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
278,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
279,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
280,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
281,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
282,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
283,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
284,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
285,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
286,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
287,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
288,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
289,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
290,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
291,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
292,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
293,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
294,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
295,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
296,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
297,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
298,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
299,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
