,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
220,2/73 McCurdy Road," 364,000 ", Dec 2017,0," 307,000 ", Oct 2016, ,, 210 ,,0,0,0,Herne Hill
221,2/368 Autumn Street," 260,000 ", Dec 2017,0," 187,500 ", May 2011, ,, 84 ,,0,0,0,Herne Hill
222,117 Minerva Road," 630,000 ", 09 Dec 2017,1, ,, ,, 660 ,,2,1,2,Herne Hill
223,11 Wirksworth Street," 565,000 ", 09 Dec 2017,1," 195,000 ", Dec 2002, ,, 534 ,,4,1,2,Herne Hill
224,21B Maurice Street," 462,000 ", Dec 2017,0, ,, ,, 307 ,,3,2,2,Herne Hill
225,66 McCurdy Road," 430,000 ", Dec 2017,0," 343,000 ", Jul 2014, ,, 383 ,,3,1,2,Herne Hill
226,6/6-8 Stafford Street," 335,000 ", Nov 2017,0," 300,000 ", Feb 2015, ,, 164 ,,0,0,0,Herne Hill
227,2A Staverly Road," 1,200,000 ", 25 Nov 2017,1," 417,500 ", Feb 2003, ,, 84 ,,0,0,0,Herne Hill
228,297B Church Street," 455,000 ", Nov 2017,0, ,, 380 , Jan 2018, 311 ,,3,2,1,Herne Hill
229,1/65 Mccurdy Road," 327,500 ", Nov 2017,0," 205,000 ", Apr 2004, ,, 252  ,  70 ,0,0,0,Herne Hill
230,14 Finchaven Street," 545,000 ", 18 Nov 2017,1, ,, 295 , Nov 2012, 557 ,,3,1,2,Herne Hill
231,8 Mccurdy Road," 440,000 ", 18 Nov 2017,1," 97,390 ", Apr 2000, ,, 616 ,,3,1,2,Herne Hill
232,20 Stafford Street," 620,000 ", 14 Nov 2017,1," 405,000 ", Jul 2012, ,, 684  ,  176 ,4,1,4,Herne Hill
233,10 Harvey Avenue," 492,500 ", 11 Nov 2017,1, ,, ,, 616 ,,3,1,2,Herne Hill
234,55 McCurdy Road," 460,000 ", 11 Nov 2017,1," 277,000 ", Apr 2013, ,, 520  ,  150 ,3,1,2,Herne Hill
235,15 Dundas Street," 430,000 ", Nov 2017,0," 270,000 ", Mar 2015, ,, 483  ,  90 ,2,1,1,Herne Hill
236,380 Autumn Street," 422,500 ", Nov 2017,0, ,, 385 , Jan 2018, 492 ,,4,1,3,Herne Hill
237,2/1 Rix Street," 390,000 ", Nov 2017,0," 255,000 ", Nov 2008, ,, 212  ,  87 ,2,1,1,Herne Hill
238,61 Minerva Road," 501,000 ", 28 Oct 2017,1," 220,000 ", Sep 2005, ,, 502  ,  95 ,2,1,1,Herne Hill
239,65 Minerva Road," 450,000 ", Oct 2017,0," 310,000 ", Oct 2012, ,, 455 ,,3,1,0,Herne Hill
240,12B Knight Avenue," 485,000 ", Oct 2017,0, ,, ,, 390 ,,3,2,1,Herne Hill
241,1/10 Matlock Street," 300,300 ", Oct 2017,0," 231,002 ", Mar 2011, ,, 288  ,  105 ,2,1,1,Herne Hill
242,61 Itkeston Street," 498,000 ", Oct 2017,0, ,, ,, 532 ,,3,1,1,Herne Hill
243,25 Maurice Street," 565,000 ", 23 Oct 2017,1," 51,000 ", Oct 1985, ,, 664  ,  172 ,4,1,1,Herne Hill
244,53 Kedleston Road," 711,000 ", 17 Oct 2017,1," 371,000 ", Oct 2010, ,, 745  ,  190 ,4,2,3,Herne Hill
245,15 Kedleston Road," 490,000 ", Oct 2017,0," 85,000 ", Aug 1995, ,, 528 ,,3,1,1,Herne Hill
246,5 Itkeston Street," 452,000 ", 14 Oct 2017,1, ,, 320 , Nov 2017, 604 ,,3,1,2,Herne Hill
247,3 Glenfine Avenue," 352,500 ", Oct 2017,0, ,, ,, ,,0,0,0,Herne Hill
248,20 Panorama Road," 615,000 ", Oct 2017,0," 130,000 ", Mar 2001, ,, 580 ,,3,1,1,Herne Hill
249,21 Minerva Road," 220,000 ", Sep 2017,0," 60,000 ", Mar 1997, ,, 59  ,  63 ,3,1,4,Herne Hill
250,4/7 Stafford Street," 355,000 ", Sep 2017,0," 293,000 ", May 2015, ,, 125  ,  75 ,0,0,0,Herne Hill
251,39 Finchaven Street," 515,000 ", 23 Sep 2017,1, ,, ,, 685 ,,2,1,1,Herne Hill
252,19 Bakewell Street," 541,108 ", Sep 2017,0, ,, 390 , Nov 2019, 720 ,,3,1,1,Herne Hill
253,2/2 Bakewell Street," 182,500 ", Sep 2017,0," 160,500 ", Jun 2011, ,, 48 ,,1,1,1,Herne Hill
254,4 Matlock Street," 497,500 ", Sep 2017,0," 321,000 ", Feb 2013, ,, 609  ,  133 ,4,2,1,Herne Hill
255,Lot 327 Monier Way," 224,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Herne Hill
256,13 Panorama Road," 610,000 ", 09 Sep 2017,1, ,, 350 , Oct 2017, 609 ,,3,1,2,Herne Hill
257,12 Ingrid Court," 604,000 ", 09 Sep 2017,1," 299,000 ", Aug 2002, ,, 640  ,  230 ,3,2,2,Herne Hill
258,19 Kedleston Road," 558,000 ", Sep 2017,0," 285,650 ", Jun 2012, ,, 592 ,,3,1,1,Herne Hill
259,1/35 Fraser Street," 227,500 ", Sep 2017,0," 190,000 ", Feb 2013, ,, 88 ,,0,0,0,Herne Hill
260,2/10 Bakewell Street," 452,000 ", 02 Sep 2017,1, ,, 435 , Nov 2019, 267 ,,3,2,2,Herne Hill
261,1/10 Bakewell Street," 420,000 ", 02 Sep 2017,1, ,, ,, 322 ,,3,1,1,Herne Hill
262,5/7 Fraser Street," 425,000 ", 02 Sep 2017,1," 345,000 ", Feb 2000, ,, 242  ,  112 ,0,0,0,Herne Hill
263,3 Lean Avenue," 430,000 ", Aug 2017,0," 190,500 ", Jul 2006, ,, 460  ,  93 ,3,1,4,Herne Hill
264,5/7-9 Fraser Street," 425,000 ", 29 Aug 2017,1," 345,000 ", Feb 2012, ,, 242 ,,0,0,0,Herne Hill
265,Lot 230 Zenith Circuit," 239,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Herne Hill
266,15 Wirksworth Street," 540,000 ", 24 Aug 2017,1," 231,000 ", Jan 2004, ,, 539 ,,3,1,1,Herne Hill
267,Lot 229 Zenith Circuit," 239,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Herne Hill
268,4 Muxworthy Avenue," 525,000 ", Aug 2017,0, ,, ,, 526 ,,3,1,1,Herne Hill
269,3 Dundas Street," 400,000 ", 12 Aug 2017,1," 226,000 ", Jan 2010, ,, 464 ,,3,1,1,Herne Hill
270,12 Hilltop Street," 456,000 ", 12 Aug 2017,1," 315,000 ", Nov 2012, ,, 637  ,  106 ,2,1,1,Herne Hill
271,32 Graylea Avenue," 538,000 ", Aug 2017,0, ,, ,, 580 ,,3,1,2,Herne Hill
272,32 Buxton Road," 532,000 ", 22 Jul 2017,1, ,, ,, 607 ,,3,1,2,Herne Hill
273,3 Derby Road," 535,000 ", Jul 2017,0," 102,000 ", Oct 1992, ,, 556 ,,3,2,2,Herne Hill
274,32 Maurice Street," 621,000 ", 15 Jul 2017,1," 310,000 ", Nov 2009, ,, 664 ,,3,2,6,Herne Hill
275,36 Heytesbury Street," 535,000 ", Jul 2017,0," 375,000 ", Apr 2011, ,, 903 ,,4,1,3,Herne Hill
276,40 Itkeston Street," 430,000 ", Jul 2017,0," 230,000 ", Jun 2006, ,, 731 ,,3,0,0,Herne Hill
277,80 Mccurdy Road," 530,000 ", 08 Jul 2017,1," 121,800 ", Mar 1998, ,, 604 ,,3,1,2,Herne Hill
278,111 Minerva Road," 531,000 ", 08 Jul 2017,1," 252,500 ", Jun 2004, ,, 809 ,,2,1,0,Herne Hill
279,34 Mccurdy Road," 490,000 ", Jul 2017,0," 318,000 ", Dec 2014, ,, 604 ,,3,1,2,Herne Hill
280,5/10-12 Norwood Street," 265,000 ", Jul 2017,0," 155,000 ", Jul 2003, ,, 102 ,,0,0,0,Herne Hill
281,1/267 Church Street," 515,000 ", 01 Jul 2017,1," 140,000 ", Dec 2009, ,, 293 ,,3,2,2,Herne Hill
282,92 Heytesbury Street," 447,500 ", 24 Jun 2017,1," 230,000 ", May 2005, ,, 624 ,,3,1,1,Herne Hill
283,9 Staverly Road," 372,000 ", 17 Jun 2017,1," 325,000 ", Apr 2015, ,, 464  ,  121 ,3,1,2,Herne Hill
284,2/327 Church Street," 350,000 ", May 2017,0," 307,000 ", Oct 2009, ,, 237 ,,2,1,1,Herne Hill
285,6 Hilltop Street," 587,500 ", 27 May 2017,1," 219,000 ", Feb 2000, ,, 633 ,,2,1,2,Herne Hill
286,7 Staverly Road," 465,000 ", May 2017,0," 320,000 ", Feb 2010, ,, 785  ,  100 ,3,1,1,Herne Hill
287,402 Autumn Street," 382,750 ", May 2017,0," 292,000 ", Jul 2011, ,, 311  ,  114 ,2,1,1,Herne Hill
288,294a Autumn Street," 600,000 ", May 2017,0," 160,000 ", Sep 2012, ,, 221 ,,0,0,0,Herne Hill
289,2 Oak Street," 310,000 ", May 2017,0," 88,050 ", Jul 1996, ,, 344 ,,3,1,1,Herne Hill
290,3/2 Everett Close," 215,000 ", May 2017,0," 175,000 ", Nov 2009, ,, 49 ,,0,0,0,Herne Hill
291,8/10-12 Norwood Street," 250,000 ", May 2017,0," 192,000 ", Jul 2012, ,, 101 ,,0,0,0,Herne Hill
292,57b Maurice Street," 500,000 ", Apr 2017,0," 80,000 ", Feb 2015, ,, 294 ,,3,2,2,Herne Hill
293,9 Rankin Road," 757,000 ", Apr 2017,0," 220,000 ", Aug 2012, ,, 390 ,,0,0,0,Herne Hill
294,2/8 Heytesbury Street," 215,000 ", Apr 2017,0," 191,000 ", Mar 2015, ,, 908 ,,0,0,0,Herne Hill
295,1/8 Heytesbury Street," 210,000 ", Apr 2017,0," 165,000 ", Sep 2014, ,, 908  ,  51 ,0,0,0,Herne Hill
296,2/11 Bakewell Street," 265,000 ", Apr 2017,0," 62,000 ", Apr 1997, ,, 83 ,,0,0,0,Herne Hill
297,294/B Autumn Street," 510,000 ", 08 Apr 2017,1, ,, ,, 470 ,,3,1,1,Herne Hill
298,294B Autumn Street," 510,000 ", 08 Apr 2017,1, ,, 360 , Oct 2012, 470 ,,3,1,1,Herne Hill
299,33 Itkeston Street," 437,000 ", 08 Apr 2017,1, ,, 370 , Dec 2018, 670 ,,3,1,2,Herne Hill
