,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
221,9 Tabulam Court," 540,000 ", May 2019,0," 255,000 ", Sep 2008, ,, 611  ,  113 ,3,2,2,Grovedale
222,27 Hewitt Drive," 585,000 ", May 2019,0," 410,000 ", Sep 2013, ,, 860  ,  268 ,4,2,2,Grovedale
223,2A Lewis Court," 411,000 ", May 2019,0, ,, ,, 295 ,,0,0,0,Grovedale
224,107 Burdoo Drive," 370,000 ", 25 May 2019,1," 274,000 ", Nov 2009, ,, 631 ,,3,1,2,Grovedale
225,21 Dublin Drive," 550,000 ", May 2019,0," 315,000 ", Aug 2008, ,, 727 ,,3,2,2,Grovedale
226,93 Pioneer Road," 470,000 ", May 2019,0, ,, ,, 542 ,,4,2,1,Grovedale
227,9 Pickerall Avenue," 617,000 ", May 2019,0," 345,000 ", Jul 2003, ,, 629 ,,4,2,2,Grovedale
228,6 Riatta Avenue," 525,000 ", May 2019,0," 250,000 ", Sep 2008, ,, 687 ,,3,2,1,Grovedale
229,26 Killarney Avenue," 496,000 ", May 2019,0," 120,000 ", Jun 2006, ,, 447 ,,3,2,2,Grovedale
230,2/13 Matthews Street," 410,000 ", May 2019,0," 350,000 ", Oct 2011, ,, 413  ,  135 ,0,0,0,Grovedale
231,18 Kana Street," 420,000 ", May 2019,0," 126,000 ", Mar 1998, ,, 533 ,,4,2,5,Grovedale
232,13 Moruya Drive," 482,500 ", May 2019,0," 130,000 ", Aug 1993, ,, 698 ,,3,2,2,Grovedale
233,8 Brettim Boulevard," 355,000 ", May 2019,0, ,, ,, 675 ,,0,0,0,Grovedale
234,17 Beringa Avenue," 450,500 ", May 2019,0," 232,500 ", Mar 2006, ,, 686  ,  106 ,3,1,2,Grovedale
235,8 Muscovy Drive," 500,000 ", May 2019,0," 182,500 ", May 2011, ,, 395  ,  133 ,3,2,2,Grovedale
236,12 Moruya Drive," 615,000 ", May 2019,0," 161,700 ", Nov 2000, ,, 702 ,,4,2,2,Grovedale
237,51 Hansen Drive," 630,000 ", Apr 2019,0," 185,000 ", Jul 1999, ,, 683 ,,4,2,2,Grovedale
238,8 Sturt Court," 610,000 ", 27 Apr 2019,1," 365,000 ", Mar 2010, ,, 733  ,  185 ,3,2,2,Grovedale
239,2/15 Hansen Drive," 300,000 ", Apr 2019,0," 219,000 ", Aug 2016, ,," 1,129  ",  82 ,2,1,1,Grovedale
240,3/118 Moruya Drive," 327,500 ", Apr 2019,0," 222,750 ", Jun 2011, ,, 251  ,  61 ,0,0,0,Grovedale
241,311 Torquay Road," 325,000 ", Apr 2019,0," 255,000 ", May 2015, ,, 412  ,  107 ,3,2,0,Grovedale
242,2 Balblair Drive," 465,000 ", Apr 2019,0," 269,000 ", Nov 2006, ,, 363 ,,3,2,2,Grovedale
243,39 Karana Avenue," 424,505 ", Apr 2019,0," 231,000 ", Mar 2007, ,, 608 ,,4,1,1,Grovedale
244,3 Emile Place," 425,000 ", Apr 2019,0," 235,000 ", Mar 2007, ,, 364 ,,3,1,1,Grovedale
245,11 Doolin Close," 507,500 ", Apr 2019,0," 117,000 ", May 2005, ,, 429  ,  133 ,3,2,2,Grovedale
246,2/49 Bieske Road," 465,000 ", Apr 2019,0, ,, ,, 377 ,,3,2,2,Grovedale
247,2/16 Amarina Crescent," 399,000 ", Apr 2019,0," 262,000 ", Mar 2010, ,, 301  ,  83 ,0,0,0,Grovedale
248,11 Griffith Street," 420,000 ", Apr 2019,0," 300,000 ", Oct 2010, ,, 604  ,  120 ,3,1,2,Grovedale
249,3/15 Bieske Road," 370,000 ", Apr 2019,0," 185,000 ", Aug 2007, ,, 219  ,  74 ,0,0,0,Grovedale
250,7 Titian Court," 635,000 ", Apr 2019,0, ,, ,," 1,091 ",,4,2,2,Grovedale
251,79 Pioneer Road," 422,500 ", Apr 2019,0," 217,000 ", Jul 2004, ,, 606  ,  134 ,3,1,2,Grovedale
252,1/146 Barwarre Road," 381,000 ", Apr 2019,0," 312,000 ", Sep 2014, ,, 297  ,  112 ,0,0,0,Grovedale
253,2 Timbarra Court," 595,000 ", Apr 2019,0, ,, ,, 607 ,,4,2,2,Grovedale
254,132 Pioneer Road," 462,000 ", Apr 2019,0," 370,000 ", Oct 2015, ,, 681  ,  132 ,4,2,1,Grovedale
255,13 Luther Avenue," 410,000 ", Mar 2019,0," 115,000 ", Apr 2005, ,, 387  ,  103 ,2,1,2,Grovedale
256,7 Dunkeld Court," 535,000 ", Mar 2019,0," 150,000 ", Feb 2000, ,, 477  ,  176 ,4,2,2,Grovedale
257,14 Jenolan Avenue," 500,000 ", Mar 2019,0," 262,000 ", Oct 2005, ,, 645 ,,4,2,2,Grovedale
258,1/145-149 Torquay Road," 330,500 ", Mar 2019,0, ,, ,, ,,0,0,0,Grovedale
259,27 Michael Court," 530,000 ", Mar 2019,0," 361,000 ", May 2010, ,, 554 ,,4,2,2,Grovedale
260,2/2-4 Jenolan Avenue," 352,000 ", Mar 2019,0," 257,000 ", Apr 2012, ,, 165 ,,0,0,0,Grovedale
261,5-7 Dennys Court," 558,000 ", Mar 2019,0," 444,000 ", Jul 2015, ,, 417 ,,3,2,2,Grovedale
262,13 Karana Avenue," 370,000 ", Mar 2019,0," 85,000 ", Dec 1990, ,, 583 ,,3,2,0,Grovedale
263,15 Kana Street," 495,000 ", Mar 2019,0," 325,000 ", Jun 2012, ,, 542 ,,3,2,2,Grovedale
264,46 Pioneer Road," 420,000 ", Mar 2019,0," 200,000 ", Aug 2006, ,, 563 ,,3,1,1,Grovedale
265,4/107-109 Torquay Road," 327,000 ", Mar 2019,0, ,, ,, 168 ,,0,0,0,Grovedale
266,113 Torquay Road," 640,000 ", Mar 2019,0," 440,000 ", Dec 2012, ,," 1,343 ",,4,2,2,Grovedale
267,12 Muscovy Drive," 468,000 ", Mar 2019,0," 140,000 ", Nov 2008, ,, 400  ,  135 ,3,1,2,Grovedale
268,14 Strawberry Close," 720,000 ", Mar 2019,0, ,, ,, 779 ,,4,2,2,Grovedale
269,9 Timbarra Court," 493,000 ", Mar 2019,0," 355,000 ", Jun 2012, ,, 809 ,,3,2,2,Grovedale
270,5 Kurrajong Court," 585,000 ", Mar 2019,0," 235,000 ", Jun 2002, ,, 650 ,,4,2,6,Grovedale
271,34 Dublin Drive," 510,000 ", Mar 2019,0," 104,000 ", May 1999, ,, 622 ,,3,2,2,Grovedale
272,8 Beltana Street," 452,500 ", Mar 2019,0, ,, ,, 552 ,,3,1,1,Grovedale
273,2/21 Bieske Road," 399,000 ", Mar 2019,0," 202,000 ", Aug 2003, ,, 240 ,,2,1,2,Grovedale
274,17 Ryong Street," 542,000 ", Mar 2019,0," 390,000 ", Apr 2014, ,, 698 ,,4,2,2,Grovedale
275,115 Heyers Road," 500,000 ", 02 Mar 2019,1," 125,000 ", Jul 1995, ,, 588 ,,4,2,2,Grovedale
276,2 Briar Court," 515,000 ", Feb 2019,0," 310,000 ", Mar 2012, ,, 639  ,  140 ,4,2,1,Grovedale
277,2/6 Verdal Court," 390,000 ", Feb 2019,0," 234,500 ", Dec 2005, ,, 406 ,,0,0,0,Grovedale
278,39 Killarney Avenue," 266,000 ", Feb 2019,0, ,, ,, 400 ,,0,0,0,Grovedale
279,3 Fontaine Street," 485,000 ", Feb 2019,0," 249,000 ", Nov 2005, ,, 647 ,,3,1,4,Grovedale
280,80 Pethajohn Parade," 622,500 ", Feb 2019,0," 397,500 ", Dec 2008, ,, 650  ,  187 ,3,2,2,Grovedale
281,15 Gloucester Street," 427,500 ", Feb 2019,0, ,, 300 , Oct 2017, 591 ,,3,1,1,Grovedale
282,45 Smith Street," 610,000 ", Feb 2019,0," 105,000 ", Oct 2003, ,, 570  ,  202 ,4,2,2,Grovedale
283,5 Nevett Court," 515,000 ", Feb 2019,0," 405,000 ", Jul 2017, ,, 676 ,,3,1,4,Grovedale
284,66 Moruya Drive," 517,000 ", Feb 2019,0," 104,500 ", Feb 2000, ,, 707 ,,3,2,1,Grovedale
285,4 Moona Court," 520,000 ", Feb 2019,0," 355,000 ", Oct 2010, ,, 825 ,,4,1,2,Grovedale
286,18 Illouera Avenue," 470,000 ", Feb 2019,0," 246,000 ", Jan 2008, ,, 691 ,,3,1,1,Grovedale
287,77 Pioneer Road," 397,500 ", Feb 2019,0," 288,000 ", Nov 2012, ,, 590  ,  126 ,3,1,1,Grovedale
288,11 Illouera Avenue," 515,000 ", Jan 2019,0," 370,000 ", Nov 2012, ,, 703 ,,4,3,2,Grovedale
289,1/41 Hindle Street," 420,000 ", Jan 2019,0," 247,000 ", Aug 2009, ,, 348 ,,2,1,1,Grovedale
290,5 Ellen Close," 600,000 ", Jan 2019,0," 460,000 ", Jun 2014, ,, 575 ,,4,2,2,Grovedale
291,3 Thoroghgood Court," 530,000 ", Jan 2019,0, ,, ,, ,,0,0,0,Grovedale
292,3 Thorogood Court," 530,000 ", Jan 2019,0," 480,000 ", Aug 2017, ,, 562  ,  128 ,3,2,2,Grovedale
293,13 Beltana Street," 438,000 ", Jan 2019,0, ,, ,, 639 ,,3,1,2,Grovedale
294,176 Heyers Road," 472,000 ", Jan 2019,0," 336,000 ", May 2014, ,, 627 ,,3,1,1,Grovedale
295,6 Janmar Court," 639,000 ", Jan 2019,0," 400,000 ", Aug 2012, ,, 665  ,  240 ,4,2,2,Grovedale
296,11 Mahogany Close," 410,000 ", Jan 2019,0," 245,000 ", Jun 2006, ,, 365 ,,2,1,1,Grovedale
297,2/76 Church Street," 395,000 ", Jan 2019,0," 275,000 ", Aug 2016, ,, 254 ,,0,0,0,Grovedale
298,20 Bickford Drive," 540,000 ", Jan 2019,0, ,, ,, ,,0,0,0,Grovedale
299,20 Bickford Road," 545,000 ", Jan 2019,0," 157,500 ", Jan 1996, ,, 653 ,,4,2,2,Grovedale
