,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
228,1 Dural Court," 510,000 ", Oct 2017,0, ,, ,, 652 ,,6,2,4,Bell Park
229,2/10 Anakie Road," 360,000 ", Sep 2017,0," 295,000 ", Jun 2010, ,, 206  ,  147 ,3,2,1,Bell Park
230,1/1 Castle Court," 184,900 ", Sep 2017,0, ,, 250 , Jul 2019, 674 ,,0,0,0,Bell Park
231,1/2 Jasmine Street," 343,000 ", Sep 2017,0," 305,000 ", Sep 2012, ,, 259  ,  117 ,0,0,0,Bell Park
232,6 Nambet Court," 396,000 ", 23 Sep 2017,1," 315,000 ", Mar 2014, ,, 693 ,,3,1,5,Bell Park
233,41 Hedgeley Road," 458,000 ", Sep 2017,0," 290,000 ", Sep 2005, ,, 464 ,,3,2,2,Bell Park
234,1/25 Bruce Street," 360,000 ", Sep 2017,0," 270,000 ", Sep 2009, ,, 295  ,  101 ,2,1,1,Bell Park
235,68 Prestige Avenue," 715,000 ", Sep 2017,0," 179,000 ", Jul 2008, ,, 666  ,  272 ,5,3,4,Bell Park
236,2/151 Thompson Road," 171,000 ", Sep 2017,0, ,, 200 , May 2014," 1,058 ",,0,0,0,Bell Park
237,6 Viola Close," 554,000 ", 09 Sep 2017,1," 87,000 ", Aug 2002, ,, 676 ,,4,2,2,Bell Park
238,26 Shannahan Drive," 460,000 ", Aug 2017,0," 145,000 ", May 1994, ,, 705 ,,4,2,2,Bell Park
239,6 Hedgeley Road," 606,000 ", Aug 2017,0, ,, ,, 619 ,,6,4,2,Bell Park
240,2/24 Jabone Terrace," 313,000 ", Aug 2017,0," 269,950 ", Jul 2008, ,, 327 ,,0,0,0,Bell Park
241,48B Anakie Road," 435,000 ", Aug 2017,0, ,, ,, 256 ,,0,0,0,Bell Park
242,45 Shannahan Drive," 545,000 ", Aug 2017,0," 137,000 ", Aug 2007, ,, 690 ,,4,2,2,Bell Park
243,20 Milan Street," 425,000 ", Aug 2017,0," 375,000 ", Mar 2014, ,, 290 ,,3,2,2,Bell Park
244,14 Curtin Street," 465,000 ", 05 Aug 2017,1, ,, ,, 676 ,,3,2,4,Bell Park
245,23 Vistula Avenue," 340,000 ", Aug 2017,0, ,, 280 , Sep 2017, 604 ,,3,1,2,Bell Park
246,171 Separation Street," 285,000 ", 04 Aug 2017,1, ,, ,, 638 ,,2,1,1,Bell Park
247,3/151 Thompson Road," 235,000 ", Aug 2017,0," 179,000 ", Jul 2008, ,," 1,058 ",,0,0,0,Bell Park
248,41 Barton Street," 400,000 ", Jul 2017,0, ,, ,, 650 ,,3,2,2,Bell Park
249,3/31 Libau Avenue," 165,000 ", Jul 2017,0," 123,000 ", Sep 2008, ,, 100 ,,0,0,0,Bell Park
250,1/27 Deakin Street," 320,000 ", Jul 2017,0, ,, 280 , Aug 2016, 295 ,,2,1,1,Bell Park
251,4 Levoca Court," 325,000 ", Jul 2017,0, ,, ,, 604 ,,0,0,0,Bell Park
252,18 Libau Avenue," 430,000 ", Jul 2017,0," 385,000 ", Feb 2016, ,, 705  ,  219 ,4,3,3,Bell Park
253,18 Willow Crescent," 365,000 ", Jul 2017,0," 330,000 ", Apr 2014, ,, 651 ,,3,1,1,Bell Park
254,4/32-44 Tarkin Court," 745,000 ", Jul 2017,0," 300,000 ", Jun 2014, ,," 7,021 ",,0,0,0,Bell Park
255,22-24 McClelland Street," 1,100,000 ", Jun 2017,0," 780,000 ", May 2016, ,," 1,846 ",,0,0,0,Bell Park
256,16-18 Yaraan Street," 765,000 ", Jun 2017,0, ,, ,, 631 ,,3,1,0,Bell Park
257,74 Anakie Road," 317,000 ", Jun 2017,0," 230,000 ", Nov 2009, ,, 388  ,  103 ,3,1,2,Bell Park
258,1 Alvena Court," 450,000 ", Jun 2017,0, ,, 320 , Jun 2019, 859 ,,3,1,1,Bell Park
259,1/39 Deakin Street," 350,000 ", Jun 2017,0," 243,500 ", Oct 2007, ,, 295 ,,0,0,0,Bell Park
260,12 Elsie Street," 420,000 ", Jun 2017,0," 241,000 ", Sep 2008, ,, 630 ,,3,1,1,Bell Park
261,3 Levoca Court," 368,000 ", 16 Jun 2017,1, ,, 290 , Nov 2013, 602 ,,3,1,2,Bell Park
262,3 Manooka Court," 458,000 ", 15 Jun 2017,1, ,, ,, 739 ,,3,2,2,Bell Park
263,1/8 Curtin Street," 282,500 ", Jun 2017,0, ,, 310 , Jul 2017, 342 ,,3,1,2,Bell Park
264,72 Anakie Road," 344,000 ", 14 Jun 2017,1, ,, ,, 655 ,,2,1,5,Bell Park
265,61 Nicholson Crescent," 360,000 ", Jun 2017,0," 300,000 ", Mar 2012, ,, 659 ,,3,1,2,Bell Park
266,15 Karlovac Court," 347,000 ", May 2017,0," 285,700 ", Dec 2012, ,, 682  ,  125 ,3,2,2,Bell Park
267,1/53 Nicholson Crescent," 290,000 ", May 2017,0," 255,000 ", Oct 2014, ,, 137  ,  91 ,0,0,0,Bell Park
268,17 Hume Reserve Court," 580,000 ", May 2017,0," 190,000 ", Oct 2003, ,, 530 ,,0,0,0,Bell Park
269,22 Jabone Terrace," 476,000 ", 20 May 2017,1, ,, ,, 656 ,,4,2,4,Bell Park
270,5 Samuel Close," 488,000 ", 20 May 2017,1," 420,000 ", May 2010, ,, 797 ,,4,2,3,Bell Park
271,30 Malinda Crescent," 385,000 ", 13 May 2017,1, ,, 320 , Mar 2012, 653 ,,3,2,2,Bell Park
272,4 Milan Street," 234,000 ", May 2017,0, ,, ,, 289 ,,2,1,0,Bell Park
273,73 Bruce Street," 387,500 ", 13 May 2017,1," 308,000 ", May 2015, ,, 650  ,  97 ,3,1,5,Bell Park
274,26 Tallinn Street," 360,000 ", 12 May 2017,1," 282,000 ", May 2011, ,, 600  ,  112 ,2,1,1,Bell Park
275,4C Milan Street," 340,000 ", May 2017,0, ,, ,, 136 ,,2,1,1,Bell Park
276,40 Nanworen Crescent," 415,000 ", May 2017,0," 104,000 ", Dec 1988, ,, 680 ,,3,1,3,Bell Park
277,2/27 Elsie Street," 390,000 ", Apr 2017,0, ,, ,, 222 ,,0,0,0,Bell Park
278,63 Nicholson Crescent," 410,000 ", Apr 2017,0," 276,300 ", Mar 2012, ,, 340 ,,3,2,2,Bell Park
279,2 Nicole Court," 480,000 ", Apr 2017,0," 125,000 ", Apr 2005, ,, 448  ,  176 ,4,2,1,Bell Park
280,2/163 Separation Street," 150,000 ", Apr 2017,0, ,, 420 , Mar 2019, 274 ,,3,2,2,Bell Park
281,30 Maple Crescent," 417,000 ", Apr 2017,0," 325,000 ", Jan 2014, ,, 651  ,  119 ,3,1,0,Bell Park
282,244 Anakie Road," 360,000 ", Apr 2017,0," 115,000 ", Sep 1989, ,, 647 ,,5,3,1,Bell Park
283,44 Vistula Avenue," 360,000 ", Apr 2017,0," 187,500 ", Apr 2005, ,, 640 ,,3,1,2,Bell Park
284,68 Mcclelland Street," 355,000 ", Apr 2017,0," 185,000 ", Jun 2003, ,, 610 ,,3,1,2,Bell Park
285,16 Hammersley Road," 420,000 ", Apr 2017,0," 320,000 ", Aug 2011, ,, 605 ,,3,1,1,Bell Park
286,205 Separation Street," 306,000 ", 08 Apr 2017,1, ,, ,, 619 ,,3,1,2,Bell Park
287,3 Libau Avenue," 382,000 ", 04 Apr 2017,1, ,, 280 , May 2017, 628 ,,3,1,1,Bell Park
288,1/27 Elsie," 390,000 ", Apr 2017,0, ,, ,, ,,0,0,0,Bell Park
289,78 Thorburn Street," 352,000 ", 30 Mar 2017,1," 65,000 ", Oct 1997, ,, 618 ,,3,1,1,Bell Park
290,46 Maple Crescent," 379,000 ", Mar 2017,0, ,, ,, 729 ,,4,1,14,Bell Park
291,45 Thorburn Street," 318,000 ", 25 Mar 2017,1," 60,500 ", Nov 1992, ,, 630 ,,3,1,1,Bell Park
292,3/34 Roma Street," 345,000 ", Mar 2017,0, ,, ,, 195 ,,0,0,0,Bell Park
293,58 Nanworen Crescent," 380,000 ", Mar 2017,0," 245,000 ", May 2004, ,, 657 ,,3,2,2,Bell Park
294,29 Nanworen Crescent," 420,000 ", Mar 2017,0," 360,000 ", Sep 2014, ,, 563 ,,5,2,2,Bell Park
295,33 Deakin Street," 357,000 ", 11 Mar 2017,1, ,, ,, 659  ,  139 ,3,1,4,Bell Park
296,5 Furner Avenue," 378,500 ", 11 Mar 2017,1," 232,000 ", Apr 2006, ,, 605 ,,3,1,6,Bell Park
297,24 Ashleigh Crescent," 510,000 ", Mar 2017,0," 378,000 ", May 2013, ,, 549  ,  549 ,5,2,5,Bell Park
298,40 Bruce Street," 500,000 ", Mar 2017,0," 300,000 ", Nov 2006, ,, 650 ,,3,2,2,Bell Park
299,177B Separation Street," 371,000 ", Mar 2017,0, ,, 390 , Mar 2017, 305 ,,0,0,0,Bell Park
