,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
235,Lot 82 Yellow Gum Way," 203,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Mount Duneed
236,Lot 51 Velocity Way," 209,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Mount Duneed
237,Lot 52 Velocity Way," 219,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Mount Duneed
238,Lot 69 Velocity Way," 199,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
239,Lot 85 Connect Way," 162,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
240,Lot 49 Velocity Way," 219,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
241,Lot 77 Efficient Avenue," 186,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
242,Lot 55 Velocity Way," 219,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
243,Lot 81 Yellow Gum Way," 219,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
244,Lot 71 Connect Way," 186,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
245,Lot 54 Velocity Way," 219,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
246,Lot 139 55 Manna Gum Drive," 246,500 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
247,Lot 67 Velocity Way," 186,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
248,Lot 68 Velocity Way," 186,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
249,Lot 66 Velocity Way," 186,000 ", Aug 2017,0, ,, ,, ,,0,0,0,Mount Duneed
250,14 Latitude Street," 420,000 ", Aug 2017,0, ,, ,, 292  ,  148 ,3,2,2,Mount Duneed
251,15 Princeton Street," 450,000 ", Jul 2017,0, ,, ,, 448 ,,4,2,2,Mount Duneed
252,12 EATON ROAD," 395,000 ", Jul 2017,0, ,, ,, 238  ,  161 ,3,1,1,Mount Duneed
253,34 Native Avenue," 537,000 ", Jul 2017,0," 195,000 ", Jun 2014, ,, 551 ,,4,2,2,Mount Duneed
254,14 Golden Wattle Drive," 510,000 ", Jul 2017,0," 198,900 ", Mar 2014, ,, 448  ,  232 ,5,3,2,Mount Duneed
255,Lot 2919 Concorde Street," 450,000 ", Jul 2017,0, ,, ,, ,,4,2,2,Mount Duneed
256,Lot 78 Efficient Avenue," 186,000 ", Jul 2017,0, ,, ,, ,,0,0,0,Mount Duneed
257,Lot 84 Connect Way," 164,000 ", Jul 2017,0, ,, ,, ,,0,0,0,Mount Duneed
258,Lot 2846 Aviation Drive," 133,000 ", Jul 2017,0, ,, ,, ,,0,0,0,Mount Duneed
259,15 Everlasting Terrace," 599,000 ", Jul 2017,0," 190,900 ", Nov 2012, ,, 505  ,  306 ,4,2,2,Mount Duneed
260,32 Native Avenue," 650,000 ", Jun 2017,0," 200,000 ", Jun 2014, ,, 528  ,  307 ,4,2,2,Mount Duneed
261,3 Decalage Street," 285,000 ", Jun 2017,0, ,, ,, 647 ,,0,0,0,Mount Duneed
262,13 Connect Way," 355,000 ", Jun 2017,0, ,, ,, 195 ,,2,2,2,Mount Duneed
263,7 Connect Way," 350,000 ", Jun 2017,0, ,, ,, 195 ,,2,2,1,Mount Duneed
264,1 NEON Avenue," 436,250 ", Jun 2017,0," 176,900 ", Nov 2015, ,, 387 ,,4,2,2,Mount Duneed
265,9 Kalkarra Crescent," 930,000 ", Jun 2017,0," 712,000 ", Nov 2013, ,," 13,776 ",,4,2,4,Mount Duneed
266,28 Everlasting Terrace," 555,000 ", May 2017,0," 189,900 ", Dec 2013, ,, 524  ,  181 ,4,2,2,Mount Duneed
267,12 Tutor Street," 520,000 ", May 2017,0, ,, ,, 511 ,,4,2,2,Mount Duneed
268,7 Kalkarra Crescent," 790,000 ", May 2017,0," 575,000 ", Jan 2009, ,," 13,878  ",  368 ,4,2,2,Mount Duneed
269,16 Native Aveune," 620,000 ", May 2017,0, ,, ,, 462  ,  269 ,4,2,2,Mount Duneed
270,17 Manna Gum Drive," 606,000 ", May 2017,0," 234,900 ", Dec 2012, ,, 649 ,,4,2,2,Mount Duneed
271,16 Native Avenue," 620,000 ", May 2017,0," 190,000 ", Dec 2014, ,, 462 ,,0,0,0,Mount Duneed
272,24 Remarkable Drive," 485,000 ", May 2017,0," 158,900 ", Jan 2013, ,, 401  ,  183 ,4,2,2,Mount Duneed
273,42 Aspect Road," 232,500 ", Apr 2017,0, ,, ,, 525 ,,0,0,0,Mount Duneed
274,10 Momentum Drive," 440,000 ", Apr 2017,0, ,, 420 , Jul 2017, 400 ,,4,2,2,Mount Duneed
275,43 Aspect Road," 590,000 ", Apr 2017,0, ,, 480 , Jun 2020, 511 ,,4,2,2,Mount Duneed
276,2 Connect Way," 375,000 ", Apr 2017,0, ,, 400 , Jun 2018, 360 ,,3,2,2,Mount Duneed
277,66 Unity Drive," 627,500 ", 14 Apr 2017,1, ,, ,, 600  ,  385 ,4,2,2,Mount Duneed
278,5 Kalkarra Crescent," 890,000 ", Apr 2017,0," 675,000 ", Jun 2009, ,," 13,401 ",,4,2,2,Mount Duneed
279,27 Golden Wattle Drive," 385,000 ", Apr 2017,0," 140,900 ", Feb 2000, ,, 293 ,,3,2,1,Mount Duneed
280,3 Tutor Street," 264,000 ", Apr 2017,0, ,, ,, 635 ,,0,0,0,Mount Duneed
281,16 Roosevelt Road," 435,000 ", Mar 2017,0, ,, ,, 345 ,,4,2,2,Mount Duneed
282,10 Native Avenue," 585,000 ", Mar 2017,0," 200,000 ", Jan 2014, ,, 529  ,  528 ,0,0,0,Mount Duneed
283,Lot 2808 9 Aviation Drive," 224,000 ", Feb 2017,0, ,, ,, ,,0,0,0,Mount Duneed
284,22 Native Avenue," 630,000 ", Feb 2017,0," 200,000 ", May 2014, ,, 527 ,,3,2,2,Mount Duneed
285,12 BOEING Street," 455,000 ", Feb 2017,0," 168,900 ", Apr 2015, ,, 399 ,,3,2,2,Mount Duneed
286,Lot 2943 28 Magnetic Drive," 265,000 ", Feb 2017,0, ,, ,, ,,0,0,0,Mount Duneed
287,5 Eminence Street," 430,000 ", Jan 2017,0, ,, ,, 448 ,,3,2,2,Mount Duneed
288,6 Connect Way," 150,000 ", Jan 2017,0, ,, 380 , Jan 2019, 262 ,,0,0,0,Mount Duneed
289,Lot 1342 12 Motion Drive," 230,000 ", Jan 2017,0, ,, ,, ,,0,0,0,Mount Duneed
290,82 Armstrong Boulevard," 438,500 ", Jan 2017,0," 407,000 ", May 2015, ,, 285 ,,4,2,4,Mount Duneed
291,15 Eaton Road," 500,000 ", Dec 2016,0, ,, 450 , Nov 2016, 447 ,,4,2,2,Mount Duneed
292,118 Sovereign Drive," 406,000 ", Nov 2016,0," 123,900 ", Dec 2014, ,, 262 ,,3,2,2,Mount Duneed
293,61 Golden Wattle Drive," 351,000 ", Nov 2016,0," 116,900 ", Apr 2014, ,, 225 ,,2,2,1,Mount Duneed
294,56 Sovereign Drive," 385,000 ", Oct 2016,0, ,, 380 , Dec 2016, 267 ,,3,2,2,Mount Duneed
295,13 BOEING Street," 280,000 ", Oct 2016,0, ,, ,, 690 ,,0,0,0,Mount Duneed
296,Lot 848 10 Tutor Street," 218,000 ", Oct 2016,0, ,, ,, ,,0,0,0,Mount Duneed
297,36 Manna Gum Drive," 515,000 ", Sep 2016,0," 181,900 ", Oct 2013, ,, 507 ,,4,2,2,Mount Duneed
298,10 Remarkable Drive," 432,000 ", Sep 2016,0," 158,900 ", Jan 2013, ,, 400  ,  152 ,3,2,2,Mount Duneed
299,7 Cornell Avenue," 445,000 ", Sep 2016,0," 165,000 ", Oct 2013, ,, 443 ,,4,2,2,Mount Duneed
