,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
220,1/32 Bonsey Road," 415,000 ", Sep 2019,0," 112,000 ", Mar 1999, ,, 159 ,,0,0,0,Highton
221,6/271 Roslyn Road," 340,000 ", Sep 2019,0, ,, ,, 158 ,,0,0,0,Highton
222,41-43 Highland Way," 940,000 ", Sep 2019,0, ,, ,," 1,008 ",,4,2,4,Highton
223,9 Oakbank Avenue," 780,000 ", Sep 2019,0," 755,000 ", Jun 2018, 470 , Sep 2011, 726  ,  212 ,4,3,2,Highton
224,2 Bundoora Crescent," 596,000 ", 21 Sep 2019,1, ,, 450 , Jan 2020, ,,4,2,2,Highton
225,2/19 Granby Crescent," 615,000 ", Sep 2019,0, ,, ,, 448 ,,0,0,0,Highton
226,11 Jewell Place," 910,000 ", 21 Sep 2019,1," 200,000 ", Sep 2008, ,, 406  ,  264 ,4,2,2,Highton
227,11 Oakhill Avenue," 1,240,000 ", Sep 2019,0," 230,000 ", Feb 2000, ,," 1,001  ",  323 ,4,4,2,Highton
228,2 Maidie Street," 868,000 ", 17 Sep 2019,1," 520,000 ", Apr 2014, ,," 1,060 ",,4,2,1,Highton
229,1 Adelaide Street," 526,000 ", 14 Sep 2019,1, ,, ,, 711 ,,3,1,4,Highton
230,23 Evwick Crescent," 500,000 ", Sep 2019,0," 78,000 ", Oct 1987, ,, 622 ,,3,1,2,Highton
231,15 Thoroughbred Drive," 695,000 ", Sep 2019,0," 174,000 ", Jul 2004, 620 , Oct 2018, 715  ,  4839 ,5,2,2,Highton
232,5/28 Barrabool Road," 365,000 ", Sep 2019,0," 255,000 ", Jan 2013, ,, 159 ,,0,0,0,Highton
233,14 Woolbrae Place," 385,000 ", Sep 2019,0, ,, ,, ,,0,0,0,Highton
234,7/228 Roslyn Road," 377,000 ", Sep 2019,0," 275,500 ", Apr 2018, 240 , Mar 2015, 145  ,  80 ,0,0,0,Highton
235,179A Barrabool Road," 600,000 ", Sep 2019,0, ,, ,, 312 ,,0,0,0,Highton
236,6 Cobden Street," 485,000 ", Sep 2019,0, ,, 290 , Aug 2018, 658 ,,3,1,1,Highton
237,31 Hewat Drive," 955,000 ", Aug 2019,0," 134,000 ", Jul 2008, ,, 755 ,,8,8,2,Highton
238,2/22 Molesworth Drive," 480,000 ", Aug 2019,0," 285,000 ", Apr 2005, ,, 238 ,,0,0,0,Highton
239,7 Mawarra Court," 1,300,000 ", Aug 2019,0," 112,500 ", Feb 2000, ,, 993  ,  276 ,4,2,2,Highton
240,1/11 Cedarville Close," 450,000 ", Aug 2019,0," 271,000 ", Mar 2006, ,, 241 ,,0,0,0,Highton
241,25 Shire Court," 805,000 ", Aug 2019,0," 606,000 ", Apr 2009, ,, 587  ,  223 ,3,2,2,Highton
242,20/27-29 Montague Street," 400,000 ", Aug 2019,0," 340,000 ", Mar 2018, 340 , Apr 2019, 71 ,,0,0,0,Highton
243,84 Mulquiney Crescent," 529,000 ", Aug 2019,0, ,, ,, 354 ,,0,0,0,Highton
244,35 Reigate Road," 652,000 ", 21 Aug 2019,1," 320,000 ", Feb 2000, 560 , Dec 2018, 725 ,,5,2,2,Highton
245,46 Stoneleigh Crescent," 1,130,000 ", Aug 2019,0," 275,000 ", Jun 2010, ,, 756 ,,4,2,2,Highton
246,8 Northam Avenue," 538,000 ", Aug 2019,0," 54,000 ", Jan 1981, ,, 650 ,,4,1,2,Highton
247,1/13 Finningley Court," 545,000 ", Aug 2019,0," 171,500 ", May 1998, ,, 358 ,,0,0,0,Highton
248,3 Wynfield Drive," 782,000 ", Aug 2019,0," 739,000 ", Jun 2017, ,, 722 ,,4,2,2,Highton
249,4 Taylor Court," 1,340,000 ", Aug 2019,0," 60,000 ", May 1982, 500 , Feb 2020," 2,304 ",,4,2,2,Highton
250,35 Dryden Way," 767,000 ", Aug 2019,0," 268,000 ", Nov 2014, ,, 647 ,,4,2,2,Highton
251,7 Northbridge Road," 615,000 ", Aug 2019,0," 320,000 ", Jan 2013, ,, 357 ,,4,2,2,Highton
252,20 Stanbury Avenue," 755,000 ", Aug 2019,0," 215,002 ", Apr 2007, ,, 885 ,,4,2,2,Highton
253,101 Belle Vue Avenue," 675,000 ", 10 Aug 2019,1," 390,000 ", Nov 2013, 375 , Jul 2013, 706  ,  121 ,3,1,2,Highton
254,27 Cara Road," 735,000 ", Aug 2019,0," 236,000 ", Feb 2001, ,, 837  ,  180 ,4,2,2,Highton
255,14 Galloway Court," 685,000 ", Jul 2019,0," 253,000 ", Mar 2000, ,, 466 ,,4,2,2,Highton
256,7 Lipizzaner Court," 720,000 ", Jul 2019,0, ,, 550 , Oct 2015, 673 ,,4,3,2,Highton
257,5 Caroline Street," 730,000 ", Jul 2019,0, ,, ,, 718 ,,4,2,6,Highton
258,13 Roycroft Avenue," 500,000 ", Jul 2019,0," 111,000 ", Jan 1998, ,, 652 ,,3,1,2,Highton
259,123a Thornhill Road," 421,250 ", Jul 2019,0," 382,000 ", Sep 2017, 270 , May 2009, 325  ,  99 ,0,0,0,Highton
260,14 Adelaide Street," 523,000 ", 13 Jul 2019,1, ,, 310 , Oct 2013, 737 ,,3,1,1,Highton
261,6 Molesworth Drive," 835,000 ", 13 Jul 2019,1," 792,000 ", Jan 2018, ,, 715  ,  247 ,5,2,2,Highton
262,18/27 Montague Street," 368,000 ", Jul 2019,0," 257,000 ", Dec 2012, 270 , Feb 2015, 65  ,  69 ,0,0,0,Highton
263,10 Radstock Avenue," 265,000 ", Jul 2019,0, ,, ,, 803 ,,0,0,0,Highton
264,21 Montpellier Drive," 655,000 ", Jul 2019,0," 95,000 ", May 1995, 460 , Sep 2019, 597 ,,4,2,3,Highton
265,12 Lipizzaner Court," 525,000 ", Jul 2019,0," 227,000 ", Jun 2001, ,, 512 ,,3,2,2,Highton
266,30 Elliott Avenue," 550,000 ", Jul 2019,0," 365,000 ", Nov 2013, 220 , Dec 2005, 651  ,  132 ,3,1,3,Highton
267,24 Daly Boulevard," 720,000 ", Jul 2019,0," 330,000 ", Sep 2009, ,, 619  ,  320 ,4,2,3,Highton
268,3 Norman Court," 615,000 ", 06 Jul 2019,1," 391,000 ", Oct 2011, 350 , Jun 2015, 669 ,,3,1,2,Highton
269,4 Rivington Court," 905,000 ", Jul 2019,0," 80,000 ", May 1989, ,, 651 ,,4,2,2,Highton
270,5 Hutcheson Avenue," 479,000 ", Jul 2019,0," 82,000 ", Nov 1996, 365 , Dec 2017, 651 ,,3,1,1,Highton
271,108 Province Boulevard," 715,000 ", Jul 2019,0, ,, ,, 313 ,,3,2,2,Highton
272,15/27-29 Montague Street," 355,000 ", Jun 2019,0," 235,000 ", Mar 2014, 230 , Jul 2013, 69 ,,2,1,1,Highton
273,9 Clearview Court," 447,500 ", Jun 2019,0," 235,000 ", Dec 2011, ,, 876 ,,0,0,0,Highton
274,21/20 Ficinia Mews," 225,000 ", Jun 2019,0, ,, 265 , Dec 2017, ,,0,0,0,Highton
275,41 DRYDEN WAY," 343,000 ", Jun 2019,0," 255,000 ", Feb 2016, ,, 646 ,,0,0,0,Highton
276,274 Mt Pleasant Road," 525,000 ", Jun 2019,0," 415,000 ", Mar 2016, 280 , Jan 2010, 586  ,  110 ,3,1,1,Highton
277,15 Mawarra Court," 810,000 ", Jun 2019,0," 382,000 ", Oct 2005, ,, 822 ,,4,2,2,Highton
278,28C Lambhill Crescent," 610,000 ", Jun 2019,0, ,, ,, 365 ,,0,0,0,Highton
279,12B Larcombe Street," 635,000 ", Jun 2019,0, ,, 390 , Oct 2017, 430 ,,3,2,2,Highton
280,1/9 Cedar Grove," 535,000 ", Jun 2019,0," 353,000 ", Oct 2010, ,," 1,084  ",  128 ,3,1,2,Highton
281,17 Strickland Avenue," 565,000 ", Jun 2019,0," 350,000 ", Jan 2014, 380 , Mar 2012, 589  ,  124 ,3,1,3,Highton
282,7 Montril Court," 665,000 ", Jun 2019,0," 235,000 ", May 2011, ,, 633  ,  190 ,4,2,2,Highton
283,27 Highland Way," 1,000,000 ", Jun 2019,0," 205,000 ", Nov 2004, ,, 865  ,  400 ,5,2,2,Highton
284,43 Victory Way," 900,000 ", Jun 2019,0," 210,000 ", Jan 2007, ,, 754  ,  322 ,5,3,2,Highton
285,7 Tarring Court," 660,000 ", Jun 2019,0, ,, ,, 792 ,,4,2,2,Highton
286,18 Valencay Avenue," 930,000 ", Jun 2019,0," 795,000 ", Jul 2015, ,, 680  ,  240 ,5,3,2,Highton
287,9 Clemont Street," 806,000 ", Jun 2019,0," 182,000 ", Oct 2009, ,, 804 ,,4,2,2,Highton
288,14 Cara Road," 775,000 ", Jun 2019,0," 184,000 ", Nov 2000, ,, 844 ,,4,2,2,Highton
289,80 Fogarty Avenue," 535,000 ", Jun 2019,0," 329,000 ", Jun 2008, ,, 368 ,,3,2,2,Highton
290,3/233 Roslyn Road," 423,000 ", Jun 2019,0," 387,000 ", Feb 2000, ,, 193 ,,0,0,0,Highton
291,11B St Elmo Crescent," 495,000 ", Jun 2019,0, ,, 430 , Jun 2019, 455 ,,3,1,1,Highton
292,97 Victory Way," 780,000 ", Jun 2019,0," 765,000 ", Feb 2014, ,, 420 ,,3,2,2,Highton
293,76 South Valley Road," 551,000 ", 01 Jun 2019,1," 385,000 ", Feb 2010, ,, 633  ,  138 ,3,1,1,Highton
294,49 Larcombe Street," 792,000 ", 01 Jun 2019,1," 545,000 ", Dec 2011, ,, 805 ,,4,2,2,Highton
295,14 Fryers Road," 460,000 ", May 2019,0," 72,500 ", Jul 1986, ,, 945 ,,3,1,2,Highton
296,229 Roslyn Road," 844,000 ", May 2019,0," 84,500 ", Aug 1997, ,, 766 ,,6,1,7,Highton
297,5 Lascelles Place," 763,500 ", 25 May 2019,1," 74,500 ", Jan 2001, ,, 737  ,  240 ,3,2,2,Highton
298,7 South Valley Road," 647,000 ", May 2019,0," 345,000 ", Mar 2010, ,, 644  ,  146 ,4,2,2,Highton
299,32 Augustine Drive," 650,000 ", May 2019,0, ,, ,, 822 ,,4,2,2,Highton
