,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
200,1/3 Pine Court," 420,000 ", Sep 2016,0, ,, 400 , Aug 2017, 272 ,,0,0,0,Waurn Ponds
201,14 Oakwood Crescent," 530,000 ", Sep 2016,0," 393,500 ", Feb 2008, ,, 799  ,  206 ,4,2,2,Waurn Ponds
202,2/32 Blackheath Mews," 385,000 ", Sep 2016,0," 306,000 ", Mar 2009, ,, 435  ,  130 ,0,0,0,Waurn Ponds
203,1/59 Oakwood Crescent," 385,000 ", Sep 2016,0," 345,000 ", Nov 2011, ,, 320 ,,3,2,2,Waurn Ponds
204,19 Blackheath Mews," 501,000 ", Sep 2016,0," 134,000 ", Nov 2006, ,, 544  ,  196 ,4,2,2,Waurn Ponds
205,121 Ghazeepore Road," 345,575 ", Sep 2016,0," 280,000 ", Feb 2000, ,, 214  ,  96 ,2,1,1,Waurn Ponds
206,5 Monterey Drive," 420,000 ", Aug 2016,0, ,, ,, 749 ,,3,2,0,Waurn Ponds
207,1 Mclaren Court," 800,000 ", Aug 2016,0," 785,000 ", Aug 2015, 560 , Oct 2016, 964  ,  32 ,4,2,3,Waurn Ponds
208,5 Katelyn Court," 650,000 ", Aug 2016,0," 240,000 ", Aug 2015, ,, 579 ,,0,0,0,Waurn Ponds
209,5 Cabernet Court," 380,000 ", Aug 2016,0," 289,000 ", Jan 2006, 400 , Sep 2019, 345 ,,3,2,2,Waurn Ponds
210,11 Cottonwood Way," 482,000 ", Aug 2016,0," 210,000 ", Jun 2012, 450 , Sep 2016, 539 ,,4,2,2,Waurn Ponds
211,18 CHABLIS Court," 211,000 ", Aug 2016,0, ,, ,, 526 ,,4,2,2,Waurn Ponds
212,14 Huon Court," 395,000 ", Aug 2016,0," 248,000 ", Nov 2008, ,, 209 ,,0,0,0,Waurn Ponds
213,1/27 Ironbark Street," 400,000 ", Jul 2016,0," 362,000 ", Dec 2010, 395 , Sep 2014, 311 ,,0,0,0,Waurn Ponds
214,17 Malbec Loop," 480,000 ", Jul 2016,0," 137,000 ", Aug 2005, 450 , Jul 2017, 488  ,  178 ,3,2,2,Waurn Ponds
215,26 Sugargum Drive," 525,000 ", Jul 2016,0," 198,000 ", Aug 2010, 600 , Jun 2019, 758  ,  220 ,7,2,2,Waurn Ponds
216,9 Willesden Drive," 460,000 ", Jul 2016,0," 400,000 ", Apr 2009, ,, 865  ,  187 ,4,2,5,Waurn Ponds
217,16 Grange Park Drive," 815,000 ", Jul 2016,0," 80,000 ", Jul 2001, ,," 1,792 ",,0,0,0,Waurn Ponds
218,6 Mica Court," 180,000 ", Jul 2016,0," 80,000 ", Aug 2003, ,, 324  ,  140 ,0,0,0,Waurn Ponds
219,1 Hoop Court," 382,000 ", Jun 2016,0," 322,500 ", Dec 2010, 370 , Feb 2019, 726 ,,3,2,2,Waurn Ponds
220,1-2 Hoop Court," 382,000 ", Jun 2016,0," 322,500 ", Dec 2010, 350 , Mar 2016, 726 ,,3,2,1,Waurn Ponds
221,135 Lemins Road," 785,000 ", Jun 2016,0, ,, ,," 15,113 ",,4,2,3,Waurn Ponds
222,1 Beaujolais Place," 567,000 ", Jun 2016,0," 140,000 ", Oct 2004, 460 , Dec 2016, 722  ,  250 ,3,2,2,Waurn Ponds
223,34 Monterey Drive," 475,000 ", Jun 2016,0," 323,000 ", Oct 2008, ,, 728  ,  179 ,4,2,2,Waurn Ponds
224,7 Cortona Place," 375,000 ", Jun 2016,0," 170,000 ", Jun 2012, 350 , Aug 2014, 419 ,,3,2,1,Waurn Ponds
225,28 Tannin Way," 565,000 ", Jun 2016,0," 198,500 ", Aug 2014, ,, 420 ,,4,2,2,Waurn Ponds
226,10 Blackheath Mews," 402,500 ", Jun 2016,0," 292,500 ", Jul 2007, 380 , Jun 2016, 450  ,  130 ,3,1,1,Waurn Ponds
227,Lot 2/11 Katelyn Court," 404,000 ", Jun 2016,0, ,, ,, 319  ,  116 ,0,0,0,Waurn Ponds
228,66 Rossack Drive," 503,000 ", May 2016,0, ,, ,, 612 ,,4,2,2,Waurn Ponds
229,47 Oakwood Crescent," 550,000 ", May 2016,0," 360,000 ", Oct 2009, 570 , Apr 2009, 605  ,  163 ,6,2,2,Waurn Ponds
230,15 Cortona Place," 440,000 ", May 2016,0, ,, ,, 494 ,,3,2,3,Waurn Ponds
231,7 Alva Court," 515,000 ", May 2016,0," 72,000 ", Jan 2002, ,, 804 ,,4,3,2,Waurn Ponds
232,7 Tannin Way," 440,000 ", May 2016,0," 187,500 ", Mar 2011, 410 , Sep 2014, 568  ,  223 ,4,2,2,Waurn Ponds
233,11B KATELYN Court," 389,000 ", May 2016,0, ,, ,, 247 ,,3,2,1,Waurn Ponds
234,8 Bollinger Way," 470,000 ", May 2016,0, ,, 440 , Mar 2018, ,,4,2,2,Waurn Ponds
235,5 Hoop Court," 653,888 ", May 2016,0," 607,500 ", Nov 2009, ,, 967  ,  367 ,5,2,2,Waurn Ponds
236,7 Monterey Drive," 441,000 ", May 2016,0, ,, ,, 759  ,  160 ,3,2,2,Waurn Ponds
237,8 Bollinger Street," 470,000 ", May 2016,0," 172,800 ", Jul 2014, ,, 437 ,,0,0,0,Waurn Ponds
238,14-15 Cortona Place," 440,000 ", May 2016,0," 192,200 ", Dec 2012, ,, 494 ,,3,2,3,Waurn Ponds
239,14 Cortona Place," 440,000 ", May 2016,0," 192,200 ", Dec 2012, ,, 494 ,,0,0,0,Waurn Ponds
240,3 CHABLIS Court," 820,000 ", May 2016,0, ,, ,," 2,393 ",,3,2,2,Waurn Ponds
241,45 Oakwood Crescent," 515,000 ", May 2016,0," 355,000 ", Oct 2009, 140 , Dec 2017, 611  ,  165 ,6,2,2,Waurn Ponds
242,39 Ironbark Street," 465,000 ", Apr 2016,0," 150,000 ", May 2006, ,, 702 ,,4,2,2,Waurn Ponds
243,31-32 Barossa Court," 1,350,000 ", Apr 2016,0," 1,300,000 ", Jul 2013, ,," 2,503  ",  72 ,5,3,4,Waurn Ponds
244,200 Waurn Ponds Drive," 706,000 ", 09 Apr 2016,1, ,, 600 , Sep 2016," 14,126  ",  112 ,6,3,5,Waurn Ponds
245,47 GRANGE PARK Drive," 203,000 ", Mar 2016,0, ,, ,, 425 ,,0,0,0,Waurn Ponds
246,3 Cork Place," 550,000 ", Mar 2016,0," 155,000 ", Jun 2007, 545 , Jun 2014, 757 ,,5,2,2,Waurn Ponds
247,15 Sugargum Drive," 495,000 ", Mar 2016,0," 165,000 ", Apr 2009, ,, 643  ,  218 ,4,2,2,Waurn Ponds
248,21 CHABLIS Court," 201,000 ", Mar 2016,0, ,, 175 , Dec 2019, 421 ,,4,2,2,Waurn Ponds
249,2/9 Resolute Drive," 352,635 ", Mar 2016,0, ,, 350 , Jan 2019, 359 ,,3,1,1,Waurn Ponds
250,3 Reward Court," 510,000 ", Mar 2016,0," 125,000 ", Dec 2004, ,, 772  ,  185 ,4,2,2,Waurn Ponds
251,19 Cottonwood Way," 490,000 ", Mar 2016,0," 215,000 ", Feb 2000, ,, 601 ,,5,2,2,Waurn Ponds
252,1-2 CHABLIS Court," 272,000 ", Mar 2016,0, ,, ,, 718 ,,0,0,0,Waurn Ponds
253,11 CHABLIS Court," 210,000 ", Mar 2016,0, ,, ,, 479 ,,0,0,0,Waurn Ponds
254,12 CHABLIS Court," 211,000 ", Mar 2016,0, ,, 450 , Jul 2020, 479 ,,5,3,2,Waurn Ponds
255,6 CHABLIS Court," 195,000 ", Mar 2016,0, ,, 460 , Mar 2018, 420 ,,4,2,2,Waurn Ponds
256,52 GRANGE PARK Drive," 214,000 ", Mar 2016,0, ,, ,, 579 ,,0,0,0,Waurn Ponds
257,5 CHABLIS Court," 195,000 ", Mar 2016,0, ,, 490 , Sep 2018, 420 ,,4,2,2,Waurn Ponds
258,23 CHABLIS Court," 209,000 ", Mar 2016,0, ,, ,, 479 ,,0,0,0,Waurn Ponds
259,10 CHABLIS Court," 203,000 ", Mar 2016,0, ,, 175 , Jan 2020, 449 ,,9,4,5,Waurn Ponds
260,50 GRANGE PARK Drive," 265,500 ", Mar 2016,0, ,, ,, 689 ,,0,0,0,Waurn Ponds
261,6 Chenin Mews," 358,000 ", Feb 2016,0," 311,500 ", Feb 2011, 380 , Jun 2018, 487 ,,3,1,2,Waurn Ponds
262,36 Burgundy Drive," 520,000 ", Feb 2016,0," 415,500 ", Dec 2006, 480 , May 2015, 664  ,  230 ,4,2,2,Waurn Ponds
263,9 CHABLIS Court," 202,000 ", Feb 2016,0, ,, ,, 449 ,,0,0,0,Waurn Ponds
264,19 CHABLIS Court," 225,000 ", Feb 2016,0, ,, 600 , Nov 2018, 509 ,,4,2,2,Waurn Ponds
265,10 Sugargum Drive," 484,000 ", Jan 2016,0," 176,000 ", May 2009, ,, 746  ,  200 ,4,2,2,Waurn Ponds
266,13 Viogner Place," 435,000 ", Jan 2016,0," 396,000 ", Jun 2011, ,, 616 ,,4,2,2,Waurn Ponds
267,7 Resolute Drive," 515,000 ", Jan 2016,0," 72,500 ", Jun 2002, 400 , Sep 2014, 721  ,  176 ,3,2,4,Waurn Ponds
268,38-40 Grange Park Drive," 500,000 ", Jan 2016,0, ,, ,," 2,236 ",,0,0,0,Waurn Ponds
269,49 GRANGE PARK Drive," 195,000 ", Jan 2016,0, ,, ,, 400 ,,0,0,0,Waurn Ponds
270,Lot 1/11 Katelyn Court," 389,000 ", Dec 2015,0, ,, ,, 243  ,  106 ,0,0,0,Waurn Ponds
271,53 Ironbark Street," 370,000 ", Dec 2015,0," 300,000 ", Oct 2008, 400 , Jun 2018, 382  ,  113 ,3,1,2,Waurn Ponds
272,70 Rossack Drive," 410,000 ", Dec 2015,0," 382,000 ", Aug 2009, ,, 612  ,  169 ,3,2,2,Waurn Ponds
273,3 Cottonwood Way," 630,000 ", Dec 2015,0," 147,000 ", Feb 2000, 490 , Jun 2015, 736 ,,4,2,3,Waurn Ponds
274,124-126 Ghazeepore Road," 700,000 ", Dec 2015,0," 670,000 ", May 2014, ,," 1,919  ",  24 ,4,2,2,Waurn Ponds
275,2/19 Ghazeepore Road," 350,000 ", Dec 2015,0, ,, 330 , Mar 2014, 354 ,,2,2,2,Waurn Ponds
276,8 Katelyn Court," 545,000 ", Nov 2015,0," 213,000 ", Feb 2000, ,, 557  ,  236 ,4,2,2,Waurn Ponds
277,27 Burgundy Drive," 646,000 ", Nov 2015,0," 74,500 ", Mar 2003, ,, 722  ,  260 ,4,2,2,Waurn Ponds
278,3 Resolute Drive," 392,500 ", Nov 2015,0," 298,000 ", Jul 2004, ,, 451  ,  132 ,3,2,2,Waurn Ponds
279,6 Platina Avenue," 469,000 ", Nov 2015,0," 118,000 ", Nov 2003, 400 , Jul 2014, 720  ,  171 ,4,2,2,Waurn Ponds
280,53 GRANGE PARK Drive," 258,750 ", Nov 2015,0, ,, ,, 696 ,,0,0,0,Waurn Ponds
281,20 CHABLIS Court," 251,250 ", Nov 2015,0, ,, ,, 667 ,,4,2,2,Waurn Ponds
282,36 Willesden Drive," 355,000 ", Nov 2015,0," 227,000 ", Mar 2006, 380 , Mar 2020, 432 ,,2,1,1,Waurn Ponds
283,6 Viogner Place," 450,000 ", Oct 2015,0," 400,000 ", Apr 2013, ,, 797  ,  166 ,4,2,2,Waurn Ponds
284,30 Ghazeepore Road," 697,500 ", Oct 2015,0," 72,000 ", Jan 1990, ,," 2,000 ",,4,2,2,Waurn Ponds
285,24 Tannin Way," 550,000 ", Oct 2015,0," 175,700 ", Jul 2014, ,, 444 ,,4,2,2,Waurn Ponds
286,34 Blackheath Mews," 570,000 ", Oct 2015,0," 152,500 ", Nov 2006, ,, 800  ,  266 ,5,2,5,Waurn Ponds
287,8-10 Semillion Place," 520,000 ", Oct 2015,0, ,, ,, 517 ,,4,2,2,Waurn Ponds
288,8 Vintage Court," 595,000 ", Oct 2015,0," 89,500 ", Oct 2002, ,, 635 ,,4,2,2,Waurn Ponds
289,33 Monterey Drive," 500,000 ", Oct 2015,0," 365,000 ", Feb 2000, ,, 682  ,  207 ,4,2,2,Waurn Ponds
290,3 Katelyn Court," 355,000 ", Oct 2015,0," 80,000 ", Aug 2003, 350 , Dec 2015, 325 ,,3,1,1,Waurn Ponds
291,3 Muscat Place," 382,000 ", Oct 2015,0," 67,000 ", Apr 2002, 350 , Sep 2015, 451  ,  109 ,3,1,2,Waurn Ponds
292,21 The Vineyard," 475,000 ", Sep 2015,0," 398,000 ", Nov 2007, ,, 752  ,  195 ,4,2,2,Waurn Ponds
293,5 Cassis Court," 802,500 ", Sep 2015,0," 252,000 ", Mar 2007, 600 , Oct 2015," 1,727  ",  269 ,5,2,4,Waurn Ponds
294,8 Acacia Lane," 454,000 ", Sep 2015,0," 325,000 ", Nov 2007, 470 , Dec 2018, 721 ,,5,2,2,Waurn Ponds
295,63 Willesden Drive," 565,000 ", Sep 2015,0," 159,000 ", Aug 2007, ,, 642 ,,4,2,2,Waurn Ponds
296,44-46 Burgundy Drive," 630,000 ", Sep 2015,0," 445,000 ", Jul 2009, 440 , Oct 2008," 1,000  ",  27 ,4,2,2,Waurn Ponds
297,39 Blackheath Mews," 344,500 ", Sep 2015,0, ,, 370 , Nov 2018, 290  ,  95 ,2,1,1,Waurn Ponds
298,180-200 McPherson Road," 450,000 ", Sep 2015,0, ,, ,," 10,978 ",,0,0,0,Waurn Ponds
299,86 Ghazeepore Road," 497,000 ", Sep 2015,0," 130,000 ", Sep 2005, ,, 790  ,  217 ,5,2,2,Waurn Ponds
