,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
211,22 Shannon Avenue," 500,000 ", 11 Aug 2018,1," 263,000 ", Jul 2008, ,, 598 ,,3,1,1,Hamlyn Heights
212,280 Church Street," 490,000 ", Aug 2018,0," 385,000 ", Jun 2012, ,, 366 ,,3,2,2,Hamlyn Heights
213,29 Willana Avenue," 501,000 ", 03 Aug 2018,1," 280,000 ", Jul 2012, ,, 650  ,  87 ,2,1,5,Hamlyn Heights
214,74 Vines Road," 551,500 ", Aug 2018,0," 450,000 ", Apr 2017, ,, 766 ,,3,1,6,Hamlyn Heights
215,4/15 Sheridan Street," 430,000 ", Aug 2018,0, ,, 385 , Oct 2019, 162 ,,0,0,0,Hamlyn Heights
216,2/39 Tahara Street," 520,000 ", Jul 2018,0, ,, ,, 259 ,,0,0,0,Hamlyn Heights
217,3/45 Logan Street," 645,000 ", Jul 2018,0, ,, ,, 279 ,,3,2,2,Hamlyn Heights
218,2/17 Toyne Avenue," 555,000 ", Jul 2018,0, ,, ,, 251 ,,3,2,2,Hamlyn Heights
219,23 Logan Street," 475,000 ", 21 Jul 2018,1," 315,000 ", Oct 2013, ,, 435  ,  110 ,2,1,1,Hamlyn Heights
220,1/35 Logan Street," 568,000 ", Jul 2018,0, ,, ,, 308 ,,0,0,0,Hamlyn Heights
221,3/50 Sladen Street," 394,000 ", Jul 2018,0," 250,000 ", Feb 2009, ,, 244 ,,2,1,2,Hamlyn Heights
222,13 Tahara Street," 650,000 ", Jul 2018,0, ,, ,, 699 ,,3,2,2,Hamlyn Heights
223,22 Bayview Parade," 545,000 ", Jul 2018,0," 430,000 ", Dec 2016, ,, 674 ,,3,1,2,Hamlyn Heights
224,39 Heather Street," 688,000 ", Jul 2018,0," 251,000 ", Jun 2003, ,, 650  ,  190 ,4,2,2,Hamlyn Heights
225,38 Sladen Street," 500,000 ", Jul 2018,0," 371,000 ", Dec 2016, ,, 664 ,,3,1,3,Hamlyn Heights
226,13 Katoomba Court," 655,000 ", 03 Jul 2018,1," 430,000 ", Nov 2014, ,, 767 ,,4,2,2,Hamlyn Heights
227,9 Marathon Avenue," 631,000 ", Jul 2018,0," 340,000 ", May 2013, ,, 639  ,  173 ,3,2,1,Hamlyn Heights
228,8B Sladen Street," 625,000 ", Jun 2018,0, ,, ,, 317 ,,3,2,1,Hamlyn Heights
229,25 Tahara Street," 590,000 ", Jun 2018,0, ,, ,, 699 ,,3,2,2,Hamlyn Heights
230,146 Ballarat Road," 400,000 ", Jun 2018,0," 240,000 ", Sep 2011, ,, 491  ,  105 ,3,1,1,Hamlyn Heights
231,336 Church Street," 590,000 ", Jun 2018,0, ,, ,, 703 ,,3,2,2,Hamlyn Heights
232,1/90 Vines Road," 442,000 ", Jun 2018,0, ,, ,, 240 ,,2,1,1,Hamlyn Heights
233,37b Lily Street," 625,000 ", Jun 2018,0, ,, ,, 331 ,,3,2,2,Hamlyn Heights
234,19 Shannon Avenue," 765,000 ", Jun 2018,0, ,, ,, 255 ,,3,2,2,Hamlyn Heights
235,2/15 Griffen Street," 407,000 ", Jun 2018,0," 278,000 ", Dec 2015, ,, 202 ,,0,0,0,Hamlyn Heights
236,2/7 Fassifern Court," 237,000 ", Jun 2018,0," 209,900 ", Jun 2016, ,, 81 ,,0,0,0,Hamlyn Heights
237,12 Forfar Road," 674,000 ", 16 Jun 2018,1," 92,000 ", Dec 1985, ,," 1,000 ",,3,1,1,Hamlyn Heights
238,2/10 Marlo Street," 425,000 ", Jun 2018,0, ,, 330 , Apr 2017, 198 ,,0,0,0,Hamlyn Heights
239,1/4 Willana Avenue," 381,000 ", Jun 2018,0," 282,000 ", Nov 2013, ,, 327 ,,3,1,1,Hamlyn Heights
240,29 Toyne Avenue," 747,000 ", Jun 2018,0," 430,000 ", Nov 2013, ,," 1,012  ",  128 ,4,2,5,Hamlyn Heights
241,33 Rowe Street," 660,000 ", Jun 2018,0," 50,000 ", Jun 1989, ,, 726 ,,4,2,2,Hamlyn Heights
242,26 Vines Road," 500,000 ", Jun 2018,0," 197,500 ", Aug 2004, ,, 731 ,,3,1,1,Hamlyn Heights
243,12&3/352 Church Street," 695,000 ", May 2018,0, ,, ,, ,,0,0,0,Hamlyn Heights
244,21 Kalimna Street," 560,000 ", 26 May 2018,1, ,, ,, 650 ,,3,1,3,Hamlyn Heights
245,1 Arthur Street," 635,000 ", May 2018,0, ,, 400 , Jan 2017, 674 ,,4,2,5,Hamlyn Heights
246,8 Tahara Street," 561,000 ", May 2018,0," 56,000 ", Dec 1983, ,, 689 ,,3,1,1,Hamlyn Heights
247,1/14 Belcher Street," 510,000 ", May 2018,0, ,, 450 , Jul 2018, 234 ,,3,2,2,Hamlyn Heights
248,2/34 Logan Street," 426,500 ", May 2018,0, ,, 335 , May 2016, 213 ,,2,1,1,Hamlyn Heights
249,9 Downie Crescent," 642,000 ", May 2018,0, ,, ,, 696 ,,5,3,2,Hamlyn Heights
250,11 Gwynne Street," 441,600 ", May 2018,0, ,, 310 , Apr 2017, 437 ,,3,1,2,Hamlyn Heights
251,16 Glenfine Avenue," 525,000 ", 12 May 2018,1, ,, ,, 821 ,,3,1,1,Hamlyn Heights
252,86 Vines Road," 484,000 ", May 2018,0, ,, 280 , Jul 2019, 650 ,,2,1,1,Hamlyn Heights
253,75 Sladen Street," 587,500 ", May 2018,0," 173,000 ", Nov 2002, ,, 772 ,,4,1,1,Hamlyn Heights
254,21 Heather Street," 476,000 ", May 2018,0," 65,000 ", Mar 1997, ,, 580 ,,3,1,2,Hamlyn Heights
255,3/2 Sheridan Street," 640,000 ", May 2018,0," 490,000 ", Feb 2015, ,, 228 ,,3,2,2,Hamlyn Heights
256,14 Macarthur Avenue," 551,000 ", May 2018,0," 385,000 ", Mar 2015, ,, 628  ,  136 ,3,1,2,Hamlyn Heights
257,34 Lily Street," 517,000 ", May 2018,0," 305,000 ", Sep 2010, ,, 767 ,,3,1,2,Hamlyn Heights
258,9 Lily Street," 545,000 ", Apr 2018,0," 222,500 ", Oct 2004, ,, 609 ,,3,1,1,Hamlyn Heights
259,6 Stoddart Street," 465,000 ", Apr 2018,0," 53,500 ", Mar 1995, ,, 869 ,,3,1,1,Hamlyn Heights
260,35 Sheridan Street," 420,000 ", Apr 2018,0," 297,000 ", Feb 2010, ,, 294 ,,2,1,2,Hamlyn Heights
261,21 Gladstone Street," 435,000 ", 21 Apr 2018,1," 285,000 ", May 2014, ,, 391  ,  95 ,3,1,1,Hamlyn Heights
262,8a Sladen Street," 590,000 ", Apr 2018,0, ,, ,, 317 ,,0,0,0,Hamlyn Heights
263,3 Lomandra Avenue," 880,000 ", Apr 2018,0," 181,000 ", Oct 2003, ,, 525  ,  329 ,4,2,2,Hamlyn Heights
264,14 Kirriemuir Street," 640,000 ", Apr 2018,0," 230,000 ", Apr 2006, ,, 815 ,,2,1,4,Hamlyn Heights
265,9 Langinabool Avenue," 598,500 ", Apr 2018,0, ,, ,, ,,0,0,0,Hamlyn Heights
266,24 Katoomba Court," 548,000 ", 14 Apr 2018,1, ,, ,, 723 ,,4,1,2,Hamlyn Heights
267,9 Langibanool Avenue," 598,500 ", Apr 2018,0, ,, ,, 731 ,,3,1,1,Hamlyn Heights
268,25 Glengate Street," 645,000 ", Apr 2018,0," 128,000 ", Feb 2000, ,, 784  ,  212 ,4,2,5,Hamlyn Heights
269,4 Wilks Street," 595,000 ", Apr 2018,0, ,, 410 , Apr 2013, 695 ,,4,2,2,Hamlyn Heights
270,24 Sycamore Street," 607,000 ", Apr 2018,0, ,, ,, 580 ,,3,1,1,Hamlyn Heights
271,112 Sladen Street," 497,000 ", Apr 2018,0," 137,500 ", Jan 1996, ,, 597 ,,2,1,1,Hamlyn Heights
272,23 Heather Street," 450,000 ", Apr 2018,0," 185,000 ", Jun 2007, ,, 581 ,,2,1,1,Hamlyn Heights
273,2 Alderley Court," 675,501 ", Apr 2018,0," 52,500 ", Jan 1994, ,, 684 ,,4,2,2,Hamlyn Heights
274,7 Rix Street," 614,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Hamlyn Heights
275,86 Calvert Street," 547,500 ", 24 Mar 2018,1, ,, ,, 811 ,,4,1,4,Hamlyn Heights
276,1/15 Sheridan Street," 510,000 ", Mar 2018,0, ,, ,, 235 ,,3,0,0,Hamlyn Heights
277,30 Tahara Street," 521,000 ", 24 Mar 2018,1," 251,000 ", May 2009, ,, 693  ,  134 ,3,1,2,Hamlyn Heights
278,18 Hamlyn Avenue," 563,000 ", Mar 2018,0," 97,000 ", Jan 1996, ,, 636 ,,3,1,2,Hamlyn Heights
279,8 Macarthur Avenue," 608,000 ", Mar 2018,0," 349,000 ", Oct 2014, ,, 611 ,,3,1,1,Hamlyn Heights
280,3/40 Tahara Street," 200,000 ", Mar 2018,0," 165,000 ", Nov 2011, ,, 109 ,,0,0,0,Hamlyn Heights
281,13 Willana Avenue," 499,000 ", Mar 2018,0, ,, 395 , May 2018, 650 ,,3,1,2,Hamlyn Heights
282,29 Glenfine Avenue," 390,000 ", Mar 2018,0," 210,000 ", Mar 2007, ,, 300 ,,3,1,1,Hamlyn Heights
283,23 Sheridan Street," 515,000 ", Mar 2018,0, ,, 330 , Jun 2018, 763 ,,3,1,2,Hamlyn Heights
284,15 Robb Avenue," 450,000 ", Mar 2018,0," 58,000 ", Aug 1999, ,, 650 ,,3,1,1,Hamlyn Heights
285,10 Waymouth Street," 540,000 ", Mar 2018,0, ,, 300 , Jun 2018, 693 ,,3,1,1,Hamlyn Heights
286,136a Church Street," 608,000 ", Mar 2018,0," 60,000 ", Dec 2013, ,, 340 ,,3,1,1,Hamlyn Heights
287,98 Sladen Street," 576,000 ", Mar 2018,0," 332,500 ", Jul 2015, ,, 602 ,,3,1,1,Hamlyn Heights
288,6 Weeroona Avenue," 615,000 ", Mar 2018,0, ,, ,, 731 ,,3,1,2,Hamlyn Heights
289,19 Heather Street," 567,000 ", Mar 2018,0," 299,000 ", Mar 2013, ,, 650  ,  83 ,3,1,2,Hamlyn Heights
290,34 Sheridan Street," 563,000 ", Mar 2018,0, ,, 480 , Nov 2019, 769 ,,4,1,2,Hamlyn Heights
291,3/45 Sladen Street," 468,000 ", Mar 2018,0," 350,000 ", Mar 2015, ,, 170 ,,0,0,0,Hamlyn Heights
292,5/88 Ballarat Road," 187,500 ", Feb 2018,0," 150,000 ", Aug 2009, ,, ,,1,1,1,Hamlyn Heights
293,27 Heather Street," 455,200 ", Feb 2018,0," 300,000 ", Oct 2015, ,, 580  ,  84 ,3,1,1,Hamlyn Heights
294,7 Murray Street," 576,000 ", Feb 2018,0," 389,000 ", Aug 2015, ,, 650 ,,3,1,2,Hamlyn Heights
295,4 Karkalla Court," 811,000 ", Feb 2018,0," 179,000 ", Oct 2003, ,, 679 ,,5,2,2,Hamlyn Heights
296,15 Tahara Street," 535,500 ", Feb 2018,0," 118,000 ", Jul 1995, ,, 699 ,,3,1,2,Hamlyn Heights
297,5/38-40 Pride Avenue," 264,000 ", Feb 2018,0," 219,000 ", Feb 2016, ,," 1,905 ",,0,0,0,Hamlyn Heights
298,32 Lily Street," 530,000 ", Feb 2018,0, ,, 350 , Apr 2018, 772 ,,3,2,3,Hamlyn Heights
299,3/4-6 Quamby Avenue," 300,000 ", Feb 2018,0," 230,000 ", Jun 2012, ,, 228 ,,0,0,0,Hamlyn Heights
