,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
229,12 Warren Street," 120,000 ", Jun 2013,0," 62,250 ", Mar 1997, ,, 684 ,,2,1,1,Thomson
230,153 St Albans Road," 255,000 ", Jun 2013,0," 137,000 ", Apr 2002, ,, 535  ,  103 ,3,1,0,Thomson
231,5/13-15 Carruthers Court," 330,000 ", Jun 2013,0," 62,500 ", Apr 1988, ,, 291 ,,0,0,0,Thomson
232,39 Breakwater Road," 297,000 ", Jun 2013,0," 175,000 ", Oct 2003, ,, 759 ,,2,1,1,Thomson
233,5/13 Carruthers Court," 330,000 ", Jun 2013,0, ,, ,, ,,0,0,0,Thomson
234,14 Carrington Street," 235,000 ", Jun 2013,0, ,, ,, 766 ,,0,0,0,Thomson
235,5B Helmer Crescent," 332,000 ", May 2013,0, ,, ,, 303  ,  109 ,3,2,1,Thomson
236,3/13-15 Carruthers Court," 325,000 ", May 2013,0, ,, 340 , Feb 2016, 321 ,,3,2,1,Thomson
237,13 Callander Street," 305,000 ", May 2013,0," 125,500 ", Sep 2002, ,, 531 ,,3,1,2,Thomson
238,3/13 Carruthers Court," 325,000 ", May 2013,0, ,, ,, 314  ,  1219 ,0,0,0,Thomson
239,1/13 Carruthers Court," 71,050 ", May 2013,0, ,, ,, 202  ,  1256 ,0,0,0,Thomson
240,28 Tate Street," 254,500 ", Apr 2013,0, ,, ,, 318 ,,3,1,0,Thomson
241,1/1 Warren Court," 285,000 ", Apr 2013,0, ,, ,, 246 ,,2,2,1,Thomson
242,7 Fagg Street," 330,000 ", Apr 2013,0," 60,000 ", Sep 2008, ,, 843  ,  91 ,3,1,2,Thomson
243,135 St Albans Road," 249,000 ", Apr 2013,0, ,, 170 , Feb 2008, 580 ,,2,1,1,Thomson
244,6 Kahle Court," 280,000 ", Apr 2013,0," 240,000 ", Jul 2009, ,, 644  ,  115 ,3,1,1,Thomson
245,8 Kahle Court," 315,000 ", Mar 2013,0, ,, 375 , Nov 2013, 575  ,  148 ,4,2,2,Thomson
246,30 Godfrey Street," 262,500 ", Mar 2013,0," 170,000 ", Oct 2006, ,, 647  ,  98 ,3,1,2,Thomson
247,1/4 Godfrey Street," 335,000 ", Mar 2013,0, ,, ,, 268  ,  123 ,0,0,0,Thomson
248,1/28-30 Breakwater Road," 225,000 ", Feb 2013,0," 155,000 ", Mar 2005, ,, 62 ,,0,0,0,Thomson
249,1/28 Breakwater Road," 225,000 ", Feb 2013,0, ,, ,, 62 ,,0,0,0,Thomson
250,1/29 Breakwater Road," 305,000 ", Feb 2013,0," 265,000 ", Aug 2009, ,, 299  ,  106 ,2,1,1,Thomson
251,2/4 Godfrey Street," 300,000 ", Jan 2013,0, ,, 310 , Jan 2017, 176 ,,2,1,1,Thomson
252,168 Boundary Road," 205,000 ", Jan 2013,0," 72,500 ", Sep 2002, ,, 128 ,,0,0,0,Thomson
253,66 Breakwater Road," 315,000 ", Jan 2013,0," 167,500 ", Aug 2006, ,, 405  ,  102 ,3,1,0,Thomson
254,157 St Albans Road," 275,000 ", Dec 2012,0, ,, 320 , Apr 2019, 540 ,,3,1,1,Thomson
255,2/11 Warren Court," 307,500 ", Nov 2012,0, ,, ,, 190 ,,2,1,1,Thomson
256,9 Warren Street," 272,000 ", Nov 2012,0, ,, 265 , Feb 2000, 613 ,,2,1,1,Thomson
257,1/19 Bromley Street," 310,000 ", Nov 2012,0, ,, 330 , Nov 2012, 243  ,  1 ,3,2,2,Thomson
258,3/2 Martin Street," 155,000 ", Nov 2012,0," 123,000 ", Aug 2007, ,, 39 ,,0,0,0,Thomson
259,48 Breakwater Road," 320,000 ", Nov 2012,0," 78,500 ", Sep 1999, ,, 613  ,  166 ,3,1,1,Thomson
260,5 Breakwater Road," 287,500 ", Oct 2012,0," 240,000 ", Oct 2007, ,, 536 ,,3,1,1,Thomson
261,14 Warren Street," 250,000 ", Oct 2012,0, ,, ,, 415  ,  76 ,2,1,0,Thomson
262,29 Winstanley Road," 247,000 ", Oct 2012,0, ,, 290 , Feb 2015, 580 ,,3,1,1,Thomson
263,12 Martin Street," 320,000 ", Sep 2012,0, ,, ,, 405  ,  93 ,2,1,0,Thomson
264,2/19 Bromley Street," 333,000 ", Sep 2012,0, ,, 345 , Jul 2018, 234 ,,0,0,0,Thomson
265,7 Breakwater Road," 307,000 ", Aug 2012,0, ,, ,, 604 ,,1,1,2,Thomson
266,94B St Albans Road," 135,000 ", Jul 2012,0, ,, 325 , Jun 2015, 323 ,,3,1,1,Thomson
267,94 St Albans Road," 135,000 ", Jul 2012,0, ,, 295 , Dec 2012, 672 ,,2,1,1,Thomson
268,3/4 Godfrey Street," 310,000 ", Jul 2012,0, ,, ,, 146 ,,0,0,0,Thomson
269,1/11 Helmer Crescent," 315,000 ", Jun 2012,0, ,, 350 , Jan 2014, 237  ,  180 ,3,2,2,Thomson
270,2/6 Bromley Street," 299,000 ", Jun 2012,0, ,, 330 , Mar 2011, 672  ,  109 ,0,0,0,Thomson
271,3/19 Bromley Street," 330,000 ", Jun 2012,0, ,, ,, 278  ,  128 ,0,0,0,Thomson
272,21 Winstanley Road," 233,500 ", May 2012,0," 199,000 ", Feb 2009, ,, 540  ,  101 ,3,1,0,Thomson
273,171 Carr Street," 127,000 ", May 2012,0, ,, 440 , Apr 2019, 301  ,  143 ,3,2,1,Thomson
274,1/9 Carruthers Court," 290,000 ", May 2012,0, ,, ,, 217 ,,3,1,0,Thomson
275,3/21-23 Helmer Crescent," 278,000 ", Apr 2012,0," 225,000 ", Apr 2006, ,, 374 ,,2,1,1,Thomson
276,3/21 Helmer Crescent," 278,000 ", Apr 2012,0, ,, ,, 374 ,,0,0,0,Thomson
277,198 Ormond Road," 212,500 ", Apr 2012,0," 70,500 ", May 1999, ,, 613 ,,3,1,1,Thomson
278,2/2 Godfrey Street," 360,000 ", Mar 2012,0, ,, ,, 289 ,,0,0,0,Thomson
279,1/10 Birdsey Street," 220,000 ", Mar 2012,0," 205,000 ", Jan 2010, ,, 340  ,  110 ,0,0,0,Thomson
280,64 Breakwater Road," 470,000 ", Mar 2012,0," 170,000 ", Dec 2009, ,, 405 ,,3,2,2,Thomson
281,166 Boundary Road," 202,000 ", Mar 2012,0," 72,500 ", Sep 2002, ,, 94 ,,0,0,0,Thomson
282,2 Godfrey Street," 360,000 ", Mar 2012,0," 195,000 ", Dec 2007, ,, 288 ,,3,1,1,Thomson
283,29 Olney Avenue," 259,900 ", Feb 2012,0," 187,000 ", Nov 2007, ,, 567 ,,3,1,2,Thomson
284,6 Barnfather Street," 296,000 ", Feb 2012,0," 110,000 ", Apr 2009, ,, 256 ,,3,1,1,Thomson
285,18 Martin Street," 405,000 ", Feb 2012,0, ,, ,, 607  ,  129 ,3,2,1,Thomson
286,2/21A Barnfather Street," 325,000 ", Jan 2012,0, ,, ,, 423 ,,3,2,2,Thomson
287,2/21 Barnfather Street," 325,000 ", Jan 2012,0," 89,000 ", Jan 2008, ,, 424 ,,0,0,0,Thomson
288,180 Ormond Road," 255,000 ", Jan 2012,0," 118,000 ", Oct 2001, ,, 613 ,,3,1,2,Thomson
289,2A Tate Street," 170,000 ", Nov 2011,0, ,, ,, 920  ,  153 ,3,0,0,Thomson
290,4/2 Martin Street," 143,000 ", Nov 2011,0," 129,000 ", Apr 2009, ,, 39 ,,0,0,0,Thomson
291,8 Helmer Crescent," 251,000 ", Nov 2011,0," 91,000 ", Jan 2001, ,, 692 ,,2,1,1,Thomson
292,3 Birdsey Street," 250,000 ", Nov 2011,0," 169,000 ", Nov 2006, ,, 674  ,  84 ,3,1,1,Thomson
293,106 St Albans Road," 297,500 ", Oct 2011,0," 163,000 ", Mar 2005, ,, 683 ,,3,1,2,Thomson
294,162 Boundary Road," 308,000 ", Oct 2011,0," 89,000 ", Jun 1989, ,, 208 ,,0,0,0,Thomson
295,5/9 Carruthers Court," 320,000 ", Oct 2011,0, ,, 280 , Apr 2014, 186  ,  103 ,2,1,1,Thomson
296,10 Hering Court," 269,000 ", Sep 2011,0," 192,500 ", Apr 2008, ,, 595 ,,3,1,2,Thomson
297,1/21-23 Helmer Crescent," 240,000 ", Aug 2011,0, ,, 320 , Jan 2019, 356 ,,0,0,0,Thomson
298,13 Warren Street," 380,000 ", Aug 2011,0," 282,500 ", Aug 2008, ,, 624 ,,3,2,2,Thomson
299,1/21 Helmer Crescent," 240,000 ", Aug 2011,0, ,, ,, 356  ,  120 ,2,2,1,Thomson
