,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
142,18 Wandana Drive," 625,000 ", Oct 2015,0," 325,000 ", Mar 2003, ,, 737 ,,3,2,4,Wandana Heights
143,17 Sunderland Road," 395,000 ", Sep 2015,0," 317,000 ", Jun 2007, ,, 360 ,,3,2,2,Wandana Heights
144,52 Brolga Crescent," 540,000 ", Sep 2015,0," 505,000 ", Feb 2014, ,, 712  ,  219 ,4,2,1,Wandana Heights
145,2 Greenfinch Way," 595,000 ", Sep 2015,0," 170,000 ", Jun 2007, ,, 824  ,  273 ,4,2,2,Wandana Heights
146,47B Sunderland Road," 390,000 ", Sep 2015,0, ,, 400 , May 2019, 302 ,,3,2,1,Wandana Heights
147,25 Xavier Court," 680,002 ", Sep 2015,0," 215,000 ", Oct 2009, ,, 710 ,,4,2,3,Wandana Heights
148,49 Wandana Drive," 600,000 ", Sep 2015,0," 432,000 ", Oct 2006, ,," 1,325 ",,4,2,7,Wandana Heights
149,1/3 Wandana Drive," 140,000 ", Sep 2015,0, ,, ,, 64 ,,2,1,1,Wandana Heights
150,2/47 Sunderland Road," 390,000 ", Aug 2015,0," 180,000 ", Apr 2006, ,, 302 ,,0,0,0,Wandana Heights
151,90 Grosvenor Drive," 1,250,000 ", Jul 2015,0," 240,000 ", Oct 2007, ,," 1,298 ",,4,2,6,Wandana Heights
152,10 Greenfinch Way," 610,000 ", Jul 2015,0," 124,000 ", Oct 2003, ,, 678  ,  182 ,4,2,2,Wandana Heights
153,2/1 Grosvenor Drive," 198,000 ", Jul 2015,0, ,, ,, 366 ,,0,0,0,Wandana Heights
154,2 Stirling Court," 500,000 ", Jun 2015,0, ,, 560 , Oct 2019," 1,035  ",  193 ,3,2,2,Wandana Heights
155,60 Wandana Drive," 520,000 ", Jun 2015,0," 465,750 ", Sep 2008, ,, 673 ,,4,2,2,Wandana Heights
156,97-99 Grosvenor Drive," 861,000 ", Jun 2015,0, ,, ,," 2,386 ",,4,3,6,Wandana Heights
157,Lot 8 17 Lapin Grove," 185,250 ", May 2015,0, ,, ,, 584 ,,0,0,0,Wandana Heights
158,1 Grosvenor Drive," 198,000 ", May 2015,0," 130,000 ", Mar 1990, ,, 365 ,,0,0,0,Wandana Heights
159,89 Grosvenor Drive," 390,000 ", May 2015,0," 340,000 ", Jul 2013, ,, 946 ,,0,0,0,Wandana Heights
160,8 Dione Mews," 535,000 ", May 2015,0," 59,000 ", Mar 2002, ,, 537 ,,3,2,2,Wandana Heights
161,12 Lapin Grove," 185,000 ", May 2015,0, ,, ,, 585 ,,0,0,0,Wandana Heights
162,17 Lapin Grove," 185,000 ", May 2015,0, ,, ,, 585  ,  148 ,0,0,0,Wandana Heights
163,57 Wandana Drive," 615,000 ", May 2015,0," 484,800 ", Apr 2009, ,," 1,122 ",,4,3,2,Wandana Heights
164,10 Sunderland Road," 460,000 ", Apr 2015,0," 155,000 ", Oct 1997, ,, 665 ,,3,2,3,Wandana Heights
165,6-10 City View Drive," 1,075,000 ", Apr 2015,0, ,, ,," 4,165 ",,4,2,3,Wandana Heights
166,6 Cityview Drive," 1,075,000 ", Apr 2015,0," 100,000 ", Feb 2000, ,," 4,165  ",  317 ,4,2,3,Wandana Heights
167,20 Lapin Grove," 255,000 ", Apr 2015,0," 252,000 ", Jan 2014, ,, 522 ,,0,0,0,Wandana Heights
168,1/36 Wandana Drive," 349,000 ", Apr 2015,0," 110,000 ", Oct 1997, ,, 315 ,,2,1,1,Wandana Heights
169,9 Nireeda Court," 500,000 ", Mar 2015,0," 212,500 ", Aug 2000, ,, 453 ,,4,2,2,Wandana Heights
170,8 Chisholm Close," 640,000 ", Feb 2015,0, ,, ,," 1,300  ",  228 ,4,3,2,Wandana Heights
171,7 Regency Close," 460,000 ", Feb 2015,0," 87,000 ", Oct 2000, ,," 1,026  ",  214 ,3,2,2,Wandana Heights
172,7 Stanfield Drive," 590,000 ", Jan 2015,0," 83,000 ", Oct 1999, ,," 1,000  ",  254 ,5,3,2,Wandana Heights
173,5 Sholden Court," 580,000 ", Jan 2015,0," 552,000 ", May 2005, ,, 950  ,  335 ,5,2,2,Wandana Heights
174,21 Grosvenor Drive," 800,000 ", Dec 2014,0," 54,000 ", May 1988, ,," 1,664 ",,5,3,3,Wandana Heights
175,16 Trafalgar Square," 1,040,000 ", Dec 2014,0, ,, ,," 1,431 ",,4,3,2,Wandana Heights
176,60-62 City View Drive," 1,475,100 ", Dec 2014,0, ,, ,," 3,210 ",,5,3,2,Wandana Heights
177,60 Cityview Drive," 1,475,100 ", Dec 2014,0, ,, ,," 3,210 ",,5,3,2,Wandana Heights
178,20 Wandana Drive," 465,000 ", Nov 2014,0, ,, ,, 736  ,  184 ,4,2,2,Wandana Heights
179,16-18 City View Drive," 1,250,000 ", Nov 2014,0, ,, ,," 4,036 ",,5,2,4,Wandana Heights
180,16 Cityview Drive," 1,250,000 ", Nov 2014,0," 1,050,000 ", Apr 2004, ,," 4,036 ",,5,2,4,Wandana Heights
181,12-14 Brolga Crescent," 520,000 ", Oct 2014,0, ,, ,, 679 ,,3,2,3,Wandana Heights
182,5 Hargrave Crescent," 760,000 ", Oct 2014,0, ,, ,," 1,239 ",,4,2,4,Wandana Heights
183,12 Brolga Crescent," 520,000 ", Oct 2014,0, ,, ,," 1,330 ",,3,2,2,Wandana Heights
184,63-65 Sunderland Road," 400,000 ", Sep 2014,0," 75,000 ", May 1999, ,, 800 ,,3,0,0,Wandana Heights
185,61 Wandana Drive," 678,000 ", 26 Sep 2014,1," 470,000 ", Jan 2008, ,," 1,022 ",,3,2,2,Wandana Heights
186,59 Grosvenor Drive," 594,500 ", Sep 2014,0," 520,000 ", Aug 2009, ,, 757  ,  285 ,6,2,2,Wandana Heights
187,63 Sunderland Road," 400,000 ", Sep 2014,0, ,, ,, 800  ,  188 ,3,1,0,Wandana Heights
188,10 Wandana Drive," 629,000 ", Aug 2014,0, ,, ,, 986 ,,4,2,2,Wandana Heights
189,15 Henderson Drive," 670,000 ", Aug 2014,0," 615,000 ", Dec 2012, ,, 962  ,  285 ,4,2,2,Wandana Heights
190,12 Greenfinch Way," 257,500 ", Aug 2014,0," 220,000 ", Sep 2010, ,, 755 ,,0,0,0,Wandana Heights
191,8 Grosvenor Drive," 465,000 ", Jul 2014,0," 360,000 ", Dec 2012, ,, 714 ,,3,1,2,Wandana Heights
192,126 Wandana Drive," 575,000 ", Jul 2014,0, ,, ,," 1,470 ",,4,2,2,Wandana Heights
193,39 Sunderland Road," 515,000 ", Jul 2014,0, ,, ,, 647 ,,4,2,3,Wandana Heights
194,126-128 Wandana Drive," 575,000 ", Jul 2014,0," 480,000 ", Dec 2008, ,," 1,470 ",,4,2,2,Wandana Heights
195,11 Lapin Grove," 185,000 ", Jul 2014,0, ,, ,, 550 ,,0,0,0,Wandana Heights
196,4 Greenway Court," 675,000 ", Jul 2014,0," 246,000 ", Dec 2000, ,," 2,496  ",  313 ,4,3,2,Wandana Heights
197,12 Hargrave Crescent," 507,000 ", Jun 2014,0, ,, ,," 1,207  ",  173 ,3,2,0,Wandana Heights
198,42 James Cook Drive," 512,000 ", Jun 2014,0, ,, ,, 999 ,,3,2,4,Wandana Heights
199,6 Florence Court," 545,000 ", Jun 2014,0, ,, ,, 600 ,,4,2,2,Wandana Heights
200,13 Sunderland Road," 530,000 ", Jun 2014,0," 441,000 ", May 2009, ,, 392  ,  198 ,3,2,2,Wandana Heights
201,8 Hargrave Crescent," 590,000 ", May 2014,0, ,, ,," 1,229 ",,3,2,2,Wandana Heights
202,19 Lapin Grove," 192,000 ", May 2014,0, ,, ,, 548 ,,0,0,0,Wandana Heights
203,25 Lapin Grove," 150,000 ", May 2014,0, ,, ,, 408 ,,0,0,0,Wandana Heights
204,28 Sunderland Road," 625,000 ", Apr 2014,0, ,, ,, 872  ,  223 ,4,2,2,Wandana Heights
205,51 Grosvenor Drive," 625,000 ", Apr 2014,0, ,, ,," 1,871 ",,4,3,2,Wandana Heights
206,29 Brolga Crescent," 355,000 ", Apr 2014,0," 325,000 ", Jan 2010, ,, 679  ,  145 ,4,2,1,Wandana Heights
207,10 Lapin Grove," 240,000 ", Mar 2014,0," 220,000 ", Jun 2012, ,, 585 ,,0,0,0,Wandana Heights
208,7 Lapin Grove," 197,000 ", Mar 2014,0, ,, ,, 549  ,  165 ,0,0,0,Wandana Heights
209,4 Stirling Court," 500,000 ", Feb 2014,0," 325,000 ", Feb 2004, ,, 840 ,,3,2,2,Wandana Heights
210,21-23 Lapin Grove," 165,000 ", Feb 2014,0, ,, ,, 402 ,,0,0,0,Wandana Heights
211,55 Wandana Drive," 622,000 ", Feb 2014,0," 530,000 ", May 2010, ,," 1,173 ",,4,2,3,Wandana Heights
212,79 Grosvenor Drive," 686,000 ", Jan 2014,0," 567,500 ", Apr 2005, ,, 988  ,  324 ,4,2,2,Wandana Heights
213,2 Regency Close," 525,000 ", Dec 2013,0, ,, ,, 802  ,  169 ,3,2,2,Wandana Heights
214,4 Trafalgar Square," 639,000 ", Dec 2013,0," 365,000 ", Jun 2001, ,," 1,075 ",,4,3,3,Wandana Heights
215,10 Sholden Court," 330,000 ", Dec 2013,0, ,, ,," 1,153 ",,0,0,0,Wandana Heights
216,9 Lapin Grove," 200,000 ", Dec 2013,0, ,, ,, 550 ,,0,0,0,Wandana Heights
217,8-9 Sholden Court," 720,000 ", Nov 2013,0, ,, ,," 1,306 ",,4,3,3,Wandana Heights
218,12 Henderson Drive," 686,000 ", Nov 2013,0," 350,000 ", Sep 2002, ,, 937 ,,3,2,4,Wandana Heights
219,8 Sholden Court," 720,000 ", Nov 2013,0, ,, ,," 1,306 ",,4,3,3,Wandana Heights
220,9 Kenthill Close," 430,000 ", Nov 2013,0, ,, ,, 946 ,,3,0,0,Wandana Heights
221,5 Dione Mews," 475,000 ", Oct 2013,0," 376,000 ", Jun 2005, ,, 443  ,  170 ,3,2,2,Wandana Heights
222,35 James Cook Drive," 459,000 ", Oct 2013,0," 298,000 ", Sep 2003, ,," 1,003 ",,4,2,2,Wandana Heights
223,3/12 Kirami Court," 219,000 ", Sep 2013,0, ,, ,," 2,088 ",,0,0,0,Wandana Heights
224,3/13 Kirami Court," 219,000 ", Sep 2013,0, ,, ,, ,,4,0,0,Wandana Heights
225,34-36 Lapin Grove," 230,000 ", Sep 2013,0, ,, ,, 567 ,,0,0,0,Wandana Heights
226,Lot 1/13 Kirami Court," 385,000 ", Sep 2013,0, ,, ,," 1,069 ",,0,0,0,Wandana Heights
227,1/13 Kirami Court," 385,000 ", Sep 2013,0, ,, ,," 1,069  ",  188 ,0,0,0,Wandana Heights
228,38 Lapin Grove," 260,000 ", Sep 2013,0, ,, ,, 656 ,,0,0,0,Wandana Heights
229,15 Lapin Grove," 208,000 ", Sep 2013,0, ,, ,, 550  ,  280 ,0,0,0,Wandana Heights
230,34 Lapin Grove," 230,000 ", Sep 2013,0, ,, ,, 567  ,  263 ,0,0,0,Wandana Heights
231,Lot 3/13 Kirami Court," 225,000 ", Sep 2013,0, ,, ,, ,,0,0,0,Wandana Heights
232,2/1 Wandana Drive," 165,000 ", Aug 2013,0," 120,000 ", Oct 2007, ,, 790 ,,0,0,0,Wandana Heights
233,Lot 21 Lapin Grove (100 Wandana Dr)," 585,000 ", Aug 2013,0, ,, ,," 1,371 ",,3,2,2,Wandana Heights
234,15 James Cook Drive," 549,000 ", Aug 2013,0, ,, 395 , Feb 2008, 995 ,,4,2,1,Wandana Heights
235,16 Xavier Court," 660,000 ", Aug 2013,0," 244,500 ", May 2010, ,, 839 ,,4,4,2,Wandana Heights
236,22 Lapin Grove," 243,000 ", Aug 2013,0, ,, ,, 522 ,,0,0,0,Wandana Heights
237,13 Lapin Grove," 208,000 ", Aug 2013,0, ,, 570 , Apr 2016, 550  ,  206 ,0,0,0,Wandana Heights
238,56 James Cook Drive," 540,000 ", Aug 2013,0," 400,000 ", Jul 2002, ,," 1,582 ",,4,2,2,Wandana Heights
239,13 Wandana Drive," 485,000 ", Aug 2013,0," 104,000 ", Feb 1999, ,, 697  ,  198 ,3,2,2,Wandana Heights
240,26-30 Lapin Grove," 585,000 ", Jul 2013,0, ,, ,," 1,372 ",,0,0,0,Wandana Heights
241,5-7 Bent Road," 595,000 ", Jul 2013,0," 480,000 ", Feb 2008, ,," 1,279 ",,4,3,2,Wandana Heights
242,2/36 Wandana Drive," 360,000 ", Jul 2013,0," 242,500 ", Jun 2005, ,, 267 ,,3,1,1,Wandana Heights
243,26 Lapin Grove," 585,000 ", Jul 2013,0, ,, ,," 1,371 ",,3,2,0,Wandana Heights
244,5 Bent Road," 595,000 ", Jul 2013,0, ,, ,," 1,279 ",,4,3,2,Wandana Heights
245,3 Bent Road," 400,000 ", Jun 2013,0," 350,000 ", Oct 2009, ,, 727  ,  154 ,4,2,2,Wandana Heights
246,75 Grosvenor Drive," 620,000 ", Jun 2013,0," 53,500 ", Jun 1996, ,, 905 ,,4,2,2,Wandana Heights
247,4 Greenfinch Way," 452,500 ", Jun 2013,0," 158,000 ", Jun 2008, ,, 805  ,  177 ,3,2,2,Wandana Heights
248,2/38 Wandana Drive," 355,000 ", May 2013,0," 260,000 ", Sep 2006, ,, 338 ,,2,1,2,Wandana Heights
249,17 Brolga Crescent," 450,000 ", May 2013,0, ,, ,, 695 ,,5,2,4,Wandana Heights
250,2/13 Kirami Court," 187,000 ", May 2013,0, ,, ,, 370  ,  2145 ,4,1,2,Wandana Heights
251,9 Madeline Drive," 440,000 ", May 2013,0," 135,000 ", Mar 2007, ,, 401  ,  147 ,3,2,2,Wandana Heights
252,19 Nireeda Court," 400,000 ", May 2013,0, ,, 390 , Jan 2006, 451 ,,3,2,2,Wandana Heights
253,125 Grosvenor Drive," 670,000 ", May 2013,0," 377,000 ", Feb 2002, ,," 1,055  ",  308 ,4,2,2,Wandana Heights
254,40 Lapin Grove," 247,500 ", May 2013,0, ,, ,, 771  ,  291 ,0,0,0,Wandana Heights
255,6 Henderson Drive," 305,000 ", Apr 2013,0," 285,000 ", Dec 2009, ,, 652 ,,0,0,0,Wandana Heights
256,15 Grosvenor Drive," 452,000 ", Apr 2013,0, ,, ,, 834 ,,3,2,2,Wandana Heights
257,119 Grosvenor Drive," 960,000 ", Apr 2013,0," 755,000 ", Feb 2005, ,," 1,003  ",  314 ,4,3,2,Wandana Heights
258,1/8 Henderson Drive," 310,000 ", Apr 2013,0, ,, ,, 645  ,  331 ,0,0,0,Wandana Heights
259,4 Lapin Grove," 220,000 ", Apr 2013,0, ,, ,, 585 ,,0,0,0,Wandana Heights
260,50 Grosvenor Drive," 630,000 ", Mar 2013,0," 472,500 ", Aug 2004, ,, 859 ,,5,2,2,Wandana Heights
261,46 James Cook Drive," 505,000 ", Mar 2013,0, ,, ,," 1,002 ",,4,2,2,Wandana Heights
262,10 Brolga Crescent," 420,000 ", Mar 2013,0," 156,000 ", Nov 1999, ,, 668 ,,4,2,2,Wandana Heights
263,9 Stanfield Drive," 575,000 ", Feb 2013,0," 546,000 ", Oct 2003, ,, 999 ,,5,3,2,Wandana Heights
264,21 Brolga Crescent," 397,500 ", Feb 2013,0, ,, ,, 693  ,  171 ,3,2,2,Wandana Heights
265,63 Wandana Drive," 575,000 ", Feb 2013,0, ,, ,," 1,455 ",,4,2,2,Wandana Heights
266,5 Canterbury Court," 481,000 ", Feb 2013,0, ,, 470 , Sep 2012, 240 ,,4,3,3,Wandana Heights
267,36 Grosvenor Drive," 720,000 ", Jan 2013,0, ,, ,," 2,355 ",,5,3,2,Wandana Heights
268,9 Grosvenor Drive," 380,000 ", Jan 2013,0," 98,000 ", Jun 1988, ,, 680  ,  145 ,4,2,1,Wandana Heights
269,2 Christie Court," 770,000 ", Dec 2012,0, ,, ,," 1,014  ",  300 ,4,3,3,Wandana Heights
270,31 Sunderland Road," 615,000 ", Dec 2012,0, ,, ,, 648 ,,4,2,3,Wandana Heights
271,27 Stanfield Drive," 431,000 ", Dec 2012,0," 376,000 ", Dec 2007, ,, 689  ,  204 ,4,2,2,Wandana Heights
272,5 Nireeda Court," 380,000 ", Nov 2012,0, ,, 390 , Jun 2010, 501 ,,3,2,2,Wandana Heights
273,53 Grosvenor Drive," 571,000 ", Nov 2012,0, ,, ,," 2,033 ",,4,2,2,Wandana Heights
274,135 Grosvenor Drive," 600,000 ", Nov 2012,0, ,, 500 , Dec 2010, 719 ,,4,2,2,Wandana Heights
275,15 Brolga Crescent," 551,500 ", Nov 2012,0, ,, ,," 1,351  ",  297 ,4,3,2,Wandana Heights
276,16 Brolga Crescent," 435,000 ", Oct 2012,0, ,, ,, 785 ,,3,2,2,Wandana Heights
277,93 Grosvenor Drive," 696,000 ", Oct 2012,0, ,, ,," 4,173 ",,0,0,0,Wandana Heights
278,37 Grosvenor Drive," 582,500 ", Sep 2012,0, ,, ,," 1,800 ",,4,2,2,Wandana Heights
279,18 Henderson Drive," 710,000 ", Sep 2012,0," 590,000 ", Mar 2009, ,, 879  ,  290 ,5,3,2,Wandana Heights
280,59 James Cook Drive," 547,500 ", Sep 2012,0," 410,250 ", Jun 2007, ,," 1,176 ",,4,2,2,Wandana Heights
281,32 Lapin Grove," 260,000 ", Sep 2012,0, ,, ,, 755 ,,0,0,0,Wandana Heights
282,10 Dione Mews," 380,000 ", Aug 2012,0, ,, 380 , Sep 2012, 492  ,  150 ,3,2,2,Wandana Heights
283,1 Lapin Grove," 230,000 ", Aug 2012,0, ,, ,, 798  ,  234 ,0,0,0,Wandana Heights
284,6 Lapin Grove," 220,000 ", Aug 2012,0, ,, ,, 585  ,  169 ,0,0,0,Wandana Heights
285,18 Lapin Grove," 245,000 ", Aug 2012,0, ,, ,, 528 ,,0,0,0,Wandana Heights
286,67 Wandana Drive," 530,000 ", Aug 2012,0, ,, 495 , Aug 2012," 1,200 ",,4,2,2,Wandana Heights
287,16 Kirami Court," 469,500 ", Aug 2012,0, ,, 440 , Feb 2014, 782 ,,3,2,2,Wandana Heights
288,78 Wandana Drive," 575,000 ", Jul 2012,0, ,, ,, 680  ,  267 ,4,2,2,Wandana Heights
289,3 Dione Mews," 500,000 ", Jul 2012,0, ,, ,, 578 ,,3,2,2,Wandana Heights
290,14 Lapin Grove," 230,000 ", Jun 2012,0, ,, ,, 585  ,  280 ,0,0,0,Wandana Heights
291,16 Lapin Grove," 235,000 ", Jun 2012,0, ,, ,, 611 ,,0,0,0,Wandana Heights
292,48 James Cook Drive," 580,000 ", May 2012,0, ,, ,," 1,001  ",  208 ,3,2,2,Wandana Heights
293,19 Madeline Drive," 163,000 ", May 2012,0, ,, ,, 373 ,,0,0,0,Wandana Heights
294,8 Canterbury Court," 615,000 ", Apr 2012,0, ,, ,, 756 ,,6,3,2,Wandana Heights
295,2/16 Nireeda Court," 350,000 ", Apr 2012,0," 300,000 ", Jun 2007, ,, 477  ,  130 ,3,1,2,Wandana Heights
296,14 Stanfield Drive," 195,000 ", Apr 2012,0, ,, ,, 618  ,  224 ,0,0,0,Wandana Heights
297,5 Greenfinch Way," 175,000 ", Mar 2012,0, ,, ,, 716  ,  223 ,0,0,0,Wandana Heights
298,23 Xavier Court," 270,000 ", Mar 2012,0," 168,000 ", Apr 2004, ,, 711  ,  307 ,0,0,0,Wandana Heights
299,15 Stanfield Drive," 860,000 ", Feb 2012,0, ,, ,, 800  ,  50 ,4,3,2,Wandana Heights
0,23 AVIATION Drive," 648,000 ", Sep 2020,0," 187,900 ", Jan 2016, ,, 448 ,,0,0,0,Mount Duneed
1,Lot 734 Chateau Way," 255,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
2,Lot 248 Telopea Drive," 269,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
3,Lot 244/29 Dobell Street," 259,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
4,13 Sovereign Drive," 610,000 ", Aug 2020,0, ,, ,, 504 ,,0,0,0,Mount Duneed
5,6 Plenty Walk," 445,000 ", Aug 2020,0, ,, 380 , Jul 2020, ,,3,2,2,Mount Duneed
6,Lot 705 Chateau Way," 279,500 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
7,Lot 197 Grevillea Drive," 280,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
8,9 Momentum Drive," 635,000 ", Aug 2020,0, ,, ,, 501 ,,0,0,0,Mount Duneed
9,14 Franklin Road," 650,000 ", Aug 2020,0, ,, ,, 458 ,,4,2,2,Mount Duneed
10,Lot 209/4 Exton Place," 315,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Mount Duneed
11,68 Armstrong Boulevard," 830,000 ", Aug 2020,0," 260,000 ", Jan 2016, ,, 614 ,,0,0,0,Mount Duneed
12,Lot 2501/55 Franklin Road," 281,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
13,76 Sovereign Drive," 520,000 ", Jul 2020,0, ,, ,, 255 ,,3,2,1,Mount Duneed
14,Lot 136 Grevillea Drive," 549,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
15,13 Celadon Parade," 635,000 ", Jul 2020,0, ,, ,, 509 ,,0,0,0,Mount Duneed
16,Lot 506/26 Whiteley," 310,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
17,Lot 206 Grevillea Drive," 274,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
18,Lot 4411 Penderel Avenue," 358,900 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
19,55 Grevillea Drive," 549,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
20,10 Celestial Way," 765,000 ", Jul 2020,0, ,, ,, 350 ,,4,2,2,Mount Duneed
21,Lot 126 Grevillea Drive," 300,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Mount Duneed
22,16-20 Motion Street," 285,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Mount Duneed
23,Lot 132 Grevillea Drive," 270,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Mount Duneed
24,4 Roosevelt Road," 580,000 ", Jun 2020,0, ,, ,, 375 ,,3,2,2,Mount Duneed
25,55 Unity Drive," 640,000 ", May 2020,0, ,, ,, 511 ,,4,2,2,Mount Duneed
26,Lot/Lot 3910 Flourish Drive," 373,500 ", May 2020,0, ,, ,, ,,0,0,0,Mount Duneed
27,15 Hangar Drive," 620,000 ", May 2020,0, ,, 460 , Jun 2020, 512 ,,3,2,2,Mount Duneed
28,23 Galactic Street," 480,000 ", Apr 2020,0, ,, ,, 257 ,,0,0,0,Mount Duneed
29,9 SPECTRUM Drive," 650,000 ", Apr 2020,0," 220,900 ", Jan 2015, ,, 511 ,,0,0,0,Mount Duneed
30,56 Franklin Road," 540,000 ", Apr 2020,0, ,, ,, 372 ,,4,2,2,Mount Duneed
31,69 Golden Wattle Drive," 435,000 ", Apr 2020,0," 142,900 ", Sep 2014, ,, 292 ,,0,0,0,Mount Duneed
32,Lot 218 Correa Street," 250,000 ", Apr 2020,0, ,, ,, ,,0,0,0,Mount Duneed
33,132 Sovereign Drive," 566,500 ", Mar 2020,0, ,, ,, 261 ,,0,0,0,Mount Duneed
34,26 Franklin Road," 775,000 ", Mar 2020,0, ,, ,, 552 ,,4,2,2,Mount Duneed
35,Lot 101/4 Honeyeater Way," 225,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Mount Duneed
36,3 Energy Place," 600,000 ", Mar 2020,0, ,, ,, 430 ,,4,2,2,Mount Duneed
37,6 LUNAR Street," 457,000 ", Mar 2020,0," 122,900 ", Feb 2015, ,, 244 ,,0,0,0,Mount Duneed
38,Lot 184 Citrinus Avenue," 215,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Mount Duneed
39,Lot 185 Citrinus Avenue," 220,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Mount Duneed
40,Lot 261 Grevillea Drive," 220,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Mount Duneed
41,26 Eminence Street," 498,000 ", Mar 2020,0, ,, ,, 346 ,,0,0,0,Mount Duneed
42,30 Solstice Street," 685,000 ", Feb 2020,0, ,, ,, 664 ,,0,0,0,Mount Duneed
43,18 Latitude Street," 485,000 ", Feb 2020,0, ,, 395 , Nov 2017, 349 ,,3,2,2,Mount Duneed
44,57 Aviation Drive," 540,000 ", Feb 2020,0, ,, ,, 462 ,,0,0,0,Mount Duneed
45,8 Pascal Crescent," 455,500 ", Feb 2020,0, ,, ,, 720 ,,0,0,0,Mount Duneed
46,Lot 2539/36 Cabane Circuit," 279,500 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
47,Lot 215 Rubicon Avenue," 495,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
48,Lot 354 Glenrock Street," 273,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
49,2 Elevon Way," 550,000 ", Feb 2020,0, ,, 460 , Apr 2020, 507 ,,4,2,2,Mount Duneed
50,46 Unity Drive," 820,000 ", Feb 2020,0, ,, ,, 507 ,,0,0,0,Mount Duneed
51,16 Altitude Street," 570,000 ", Feb 2020,0, ,, ,, 448 ,,0,0,0,Mount Duneed
52,Lot 258 Grevillea Drive," 225,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
53,344 McCubbin drive," 273,500 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
54,18 Lunar Street," 585,000 ", Jan 2020,0, ,, ,, 349 ,,3,2,2,Mount Duneed
55,47 Unity Drive," 740,000 ", Jan 2020,0, ,, ,, 512 ,,4,2,2,Mount Duneed
56,54 Unity Drive," 672,000 ", Dec 2019,0, ,, ,, 480 ,,0,0,0,Mount Duneed
57,20 CONCORDE Street," 546,000 ", Dec 2019,0," 164,900 ", Mar 2016, ,, 350 ,,0,0,0,Mount Duneed
58,24 GULFSTREAM Avenue," 530,000 ", Dec 2019,0," 170,900 ", Apr 2015, ,, 399 ,,0,0,0,Mount Duneed
59,9 CONQUEST Street," 740,000 ", Dec 2019,0," 219,900 ", Apr 2015, ,, 575 ,,0,0,0,Mount Duneed
60,Lot 27 Ficus Place," 222,000 ", Dec 2019,0, ,, ,, ,,0,0,0,Mount Duneed
61,5 Latitude Street," 583,000 ", Dec 2019,0, ,, ,, 400 ,,0,0,0,Mount Duneed
62,23 Celestial Way," 542,000 ", Nov 2019,0, ,, 490 , Nov 2019, 350 ,,4,2,2,Mount Duneed
63,28 Armstrong Boulevard," 690,000 ", Nov 2019,0," 244,900 ", May 2013, ,, 629 ,,0,0,0,Mount Duneed
64,52 Unity Drive," 650,000 ", Nov 2019,0, ,, ,, 484 ,,4,2,2,Mount Duneed
65,20 Efficient Avenue," 550,000 ", Nov 2019,0, ,, ,, 390 ,,4,2,2,Mount Duneed
66,731 Heathcote Street," 430,377 ", Nov 2019,0, ,, ,, ,,3,2,1,Mount Duneed
67,44 Streeton Drive," 464,990 ", Oct 2019,0, ,, ,, ,,4,2,2,Mount Duneed
68,28 Galactic Street," 770,000 ", Oct 2019,0, ,, ,, 447 ,,5,2,2,Mount Duneed
69,10 LUNAR Street," 490,000 ", Oct 2019,0," 167,900 ", Jan 2015, ,, 367 ,,3,2,2,Mount Duneed
70,12 Roosevelt Road," 460,000 ", Oct 2019,0, ,, ,, 286 ,,0,0,0,Mount Duneed
71,104 Lower Duneed Road," 1,004,999 ", Oct 2019,0," 325,000 ", Oct 2011, ,," 17,479  ",  177 ,4,2,6,Mount Duneed
72,Lot 44 Streeton Drive," 464,990 ", Oct 2019,0, ,, ,, ,,4,2,2,Mount Duneed
