,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
200,6/40-42 Calder Street," 247,000 ", Feb 2016,0, ,, 275 , Mar 2017, 77 ,,0,0,0,Manifold Heights
201,1/11 Bostock Avenue," 220,000 ", Feb 2016,0," 83,000 ", Sep 1988, 260 , Jan 2016, 101 ,,0,0,0,Manifold Heights
202,4 Philip Street," 387,500 ", Feb 2016,0, ,, ,, 627 ,,2,1,1,Manifold Heights
203,235 Shannon Avenue," 435,000 ", Jan 2016,0," 375,000 ", Apr 2012, ,, 447 ,,3,1,1,Manifold Heights
204,10/40 Calder Street," 289,000 ", Jan 2016,0, ,, ,, 128 ,,0,0,0,Manifold Heights
205,7/57 Shannon Avenue," 182,000 ", Jan 2016,0," 181,500 ", Feb 2011, 275 , May 2019," 1,000 ",,0,0,0,Manifold Heights
206,45 Calder Street," 504,001 ", 07 Jan 2016,1, ,, 400 , Oct 2016, 641 ,,4,1,2,Manifold Heights
207,30 Volum Street," 969,500 ", Jan 2016,0," 230,000 ", Oct 1988, ,," 1,106  ",  240 ,4,3,3,Manifold Heights
208,4/12a Herne Street," 502,500 ", Dec 2015,0," 395,000 ", Nov 2009, 400 , Jul 2012, 207 ,,3,2,2,Manifold Heights
209,9 Malvern Grove," 600,000 ", Dec 2015,0," 360,000 ", Jul 2002, ,, 624  ,  230 ,4,2,4,Manifold Heights
210,189 Shannon Avenue," 430,000 ", Dec 2015,0, ,, 300 , Aug 2014, 422  ,  107 ,2,1,2,Manifold Heights
211,5 Evelyn Street," 407,000 ", 27 Nov 2015,1, ,, 310 , May 2017, 494 ,,3,1,3,Manifold Heights
212,12 Manifold Street," 360,000 ", Nov 2015,0," 87,000 ", Mar 1997, ,, 472 ,,3,0,0,Manifold Heights
213,185 Shannon Avenue," 375,000 ", 31 Oct 2015,1, ,, 350 , Oct 2018, 193 ,,3,2,2,Manifold Heights
214,5/40-42 Calder Street," 285,000 ", Oct 2015,0, ,, 300 , Dec 2018, 74 ,,0,0,0,Manifold Heights
215,2/14 Merton Grove," 512,000 ", Oct 2015,0, ,, ,, 477  ,  141 ,3,0,0,Manifold Heights
216,6/197 Church Street," 184,000 ", Oct 2015,0," 146,000 ", May 2010, 190 , Jan 2015, 49 ,,1,1,1,Manifold Heights
217,36 Roxby Street," 605,000 ", 17 Oct 2015,1," 122,000 ", Jun 1999, ,, 489 ,,3,1,1,Manifold Heights
218,37 Girton Crescent," 830,000 ", Oct 2015,0," 85,000 ", Apr 1998, ,, 650 ,,4,2,2,Manifold Heights
219,279 Autumn Street," 660,000 ", Oct 2015,0," 600,000 ", Dec 2009, ,, 344  ,  186 ,3,2,2,Manifold Heights
220,24 Wimmera Avenue," 555,000 ", 26 Sep 2015,1, ,, ,, 663  ,  163 ,3,1,1,Manifold Heights
221,2 Philip Street," 460,000 ", Sep 2015,0," 239,950 ", Feb 2000, ,, 622 ,,4,2,3,Manifold Heights
222,5/17 Lascelles Avenue," 248,500 ", Sep 2015,0," 192,350 ", Sep 2009, 250 , Nov 2015, 77 ,,0,0,0,Manifold Heights
223,37 Calder Street," 431,000 ", Sep 2015,0, ,, 265 , Jul 2011, 650 ,,3,1,2,Manifold Heights
224,237 Autumn Street," 521,000 ", 05 Sep 2015,1," 420,000 ", Nov 2011, 330 , Sep 2009, 604 ,,3,1,1,Manifold Heights
225,1/25 Purrumbete Avenue," 335,000 ", Sep 2015,0," 66,000 ", Sep 1996, ,, 118 ,,2,1,1,Manifold Heights
226,21 Strachan Avenue," 1,060,000 ", Sep 2015,0," 900,000 ", May 2011, 690 , Apr 2016, 920 ,,3,2,2,Manifold Heights
227,2/13 Volum Street," 270,000 ", Sep 2015,0, ,, 290 , Sep 2013, 96 ,,0,0,0,Manifold Heights
228,13 Bostock Avenue," 535,000 ", Aug 2015,0," 482,000 ", Mar 2014, ,, 585  ,  134 ,3,2,2,Manifold Heights
229,3/36 Orr Street," 289,000 ", Aug 2015,0," 220,000 ", Jun 2009, 295 , May 2013, 215  ,  100 ,0,0,0,Manifold Heights
230,4/27 Roxby Street," 520,000 ", Aug 2015,0," 440,000 ", Dec 2010, 500 , Aug 2018, 211  ,  167 ,3,2,2,Manifold Heights
231,34 Bostock Avenue," 428,000 ", Aug 2015,0, ,, 330 , Feb 2019, 597  ,  100 ,3,1,1,Manifold Heights
232,17 Bostock Avenue," 590,000 ", 08 Aug 2015,1, ,, ,, 950 ,,3,1,1,Manifold Heights
233,19 Orr Street," 585,000 ", Aug 2015,0," 103,000 ", Dec 1986, ,, 697 ,,3,2,2,Manifold Heights
234,332 Aberdeen Street," 590,000 ", Aug 2015,0," 550,000 ", Aug 2013, 450 , Jul 2015, 659  ,  196 ,4,2,2,Manifold Heights
235,9A Philip Street," 250,000 ", Jul 2015,0, ,, ,, 510 ,,0,0,0,Manifold Heights
236,65 Shannon Avenue," 415,000 ", Jul 2015,0," 375,000 ", Mar 2011, ,, 625 ,,3,1,4,Manifold Heights
237,3/45 Shannon Avenue," 335,000 ", Jul 2015,0, ,, 395 , May 2019, 171 ,,2,1,1,Manifold Heights
238,2/316 Aberdeen Street," 360,000 ", Jul 2015,0," 300,000 ", May 2006, 370 , Apr 2019, 343  ,  106 ,2,1,1,Manifold Heights
239,3/4 Manifold Street," 260,000 ", Jul 2015,0," 213,200 ", Jan 2010, 260 , Jun 2018, 70 ,,0,0,0,Manifold Heights
240,7/40-42 Calder Street," 247,000 ", Jun 2015,0, ,, 280 , Nov 2018, 74 ,,0,0,0,Manifold Heights
241,4/45 Shannon Avenue," 385,000 ", Jun 2015,0, ,, 380 , Apr 2018, 178 ,,3,1,2,Manifold Heights
242,2/45 Shannon Avenue," 335,000 ", Jun 2015,0, ,, ,, 173 ,,2,1,2,Manifold Heights
243,30 Sydenham Avenue," 340,000 ", Jun 2015,0, ,, ,, 595 ,,2,0,0,Manifold Heights
244,9/40 Calder Street," 245,000 ", Jun 2015,0, ,, ,, ,,0,0,0,Manifold Heights
245,9/40-42 Calder Street," 245,000 ", Jun 2015,0, ,, 275 , Apr 2017, 78 ,,0,0,0,Manifold Heights
246,5 Manifold Street," 475,000 ", Jun 2015,0," 67,200 ", Aug 1999, 390 , Jan 2019, 790  ,  165 ,3,1,1,Manifold Heights
247,30 Herne Street," 475,000 ", Jun 2015,0," 366,791 ", Mar 2010, 390 , Oct 2014, 652 ,,3,1,1,Manifold Heights
248,1/13 Manifold Street," 247,000 ", May 2015,0," 82,500 ", Sep 1990, 285 , May 2018, 76 ,,0,0,0,Manifold Heights
249,49 Wimmera Avenue," 470,000 ", May 2015,0," 450,000 ", Oct 2013, 340 , May 2019, 732 ,,3,1,1,Manifold Heights
250,1-4/24 Bostock Avenue," 575,000 ", May 2015,0, ,, ,, ,,0,0,0,Manifold Heights
251,1/45 Shannon Avenue," 380,000 ", May 2015,0, ,, 375 , Apr 2017, 241 ,,3,1,2,Manifold Heights
252,261 Autumn Street," 515,000 ", May 2015,0," 415,000 ", Apr 2008, 400 , Feb 2013, 608  ,  134 ,3,2,2,Manifold Heights
253,243 Shannon Avenue," 410,000 ", May 2015,0," 285,000 ", Jun 2012, 350 , Feb 2014, 636 ,,3,1,2,Manifold Heights
254,20 Wimmera Avenue," 732,000 ", 09 May 2015,1, ,, ,, 663  ,  220 ,4,2,3,Manifold Heights
255,25 Sydenham Avenue," 555,000 ", 09 May 2015,1," 385,000 ", Dec 2008, 400 , Jun 2015, 720 ,,4,2,2,Manifold Heights
256,49 Calder Street," 505,000 ", 02 May 2015,1, ,, ,, 776 ,,4,2,2,Manifold Heights
257,2 Calder Street," 200,000 ", May 2015,0," 121,000 ", Dec 1999, 200 , Apr 2007, 268 ,,2,1,1,Manifold Heights
258,2/4 Manifold Street," 226,800 ", May 2015,0, ,, 300 , Sep 2019, 69 ,,0,0,0,Manifold Heights
259,1/24 Bostock Avenue," 575,000 ", Apr 2015,0, ,, 290 , Apr 2020," 1,195 ",,0,0,0,Manifold Heights
260,10 Purrumbete Avenue," 465,000 ", Apr 2015,0, ,, 375 , Jul 2015, 995  ,  132 ,4,1,2,Manifold Heights
261,15 Manifold Street," 456,000 ", 18 Apr 2015,1," 368,000 ", Mar 2008, 320 , Feb 2014, 790 ,,3,2,1,Manifold Heights
262,289 Autumn Street," 432,500 ", Apr 2015,0," 301,650 ", Mar 2007, 410 , Mar 2015, 604 ,,3,1,1,Manifold Heights
263,141 Shannon Avenue," 950,000 ", Apr 2015,0, ,, ,, 660 ,,0,0,0,Manifold Heights
264,14 Girton Crescent," 777,500 ", Apr 2015,0," 91,000 ", Jun 1995, 640 , Apr 2013, 650 ,,4,3,2,Manifold Heights
265,28 Girton Crescent," 595,000 ", 21 Mar 2015,1," 112,500 ", Oct 1993, 460 , Sep 2019, 650  ,  145 ,3,1,1,Manifold Heights
266,9 Herne Street," 750,000 ", Mar 2015,0," 730,000 ", Jun 2013, ,, 827 ,,4,2,4,Manifold Heights
267,2 & 4/63 Calder Street," 200,000 ", Mar 2015,0, ,, ,, ,,0,0,0,Manifold Heights
268,2/63 Calder Street," 200,000 ", Mar 2015,0, ,, 250 , Jan 2019, 557 ,,0,0,0,Manifold Heights
269,24 Roxby Street," 568,500 ", 14 Mar 2015,1," 305,500 ", May 2004, 260 , May 2017, 790 ,,3,1,1,Manifold Heights
270,28B Calder Street," 555,000 ", Mar 2015,0, ,, ,, 308 ,,3,2,1,Manifold Heights
271,28A Calder Street," 577,000 ", Mar 2015,0, ,, ,, 369 ,,3,2,2,Manifold Heights
272,23 Manifold Street," 880,000 ", Mar 2015,0," 470,000 ", May 2008, ,, 790  ,  241 ,7,3,1,Manifold Heights
273,4/63 Calder Street," 205,000 ", Mar 2015,0, ,, 240 , May 2018, 557 ,,0,0,0,Manifold Heights
274,340 Aberdeen Street," 449,000 ", Mar 2015,0," 365,000 ", Jan 2011, 305 , Mar 2012, 666 ,,2,1,1,Manifold Heights
275,28 Calder Street," 577,000 ", Mar 2015,0," 230,000 ", Oct 2003, ,, 677 ,,2,2,2,Manifold Heights
276,114 Minerva Road," 395,000 ", Feb 2015,0, ,, 340 , Dec 2015, 522 ,,3,1,3,Manifold Heights
277,23a Manifold Street," 880,000 ", Feb 2015,0," 163,000 ", Mar 1993, 275 , May 2011, 790 ,,2,1,2,Manifold Heights
278,2/1 Calder Street," 600,000 ", Feb 2015,0," 520,000 ", Sep 2010, ,, 438 ,,3,2,2,Manifold Heights
279,56 Lascelles Avenue," 407,000 ", Feb 2015,0," 375,000 ", Feb 2014, 330 , Mar 2015, 456  ,  110 ,3,1,2,Manifold Heights
280,52 Lascelles Avenue," 378,500 ", 07 Feb 2015,1, ,, 360 , Oct 2017, 464  ,  106 ,2,1,1,Manifold Heights
281,8 Roxby Street," 735,000 ", Feb 2015,0," 57,500 ", Sep 1986, 400 , Apr 2016, 869 ,,3,2,3,Manifold Heights
282,41 Wimmera Avenue," 638,000 ", Jan 2015,0," 590,500 ", Apr 2011, 485 , Feb 2015, 620  ,  149 ,4,2,2,Manifold Heights
283,81 Shannon Avenue," 351,000 ", Jan 2015,0, ,, 340 , Mar 2015, 613  ,  118 ,3,1,0,Manifold Heights
284,58 Calder Street," 460,000 ", Dec 2014,0, ,, 400 , Sep 2016, 683 ,,3,1,2,Manifold Heights
285,25 Lascelles Avenue," 507,000 ", Dec 2014,0," 126,000 ", Jun 1998, 380 , May 2019, 986 ,,3,2,5,Manifold Heights
286,270 Autumn Street," 530,000 ", Dec 2014,0, ,, ,, 626 ,,4,1,2,Manifold Heights
287,1/26 Lascelles Avenue," 341,000 ", Dec 2014,0, ,, 340 , Jan 2015, 306  ,  99 ,3,1,1,Manifold Heights
288,2 Trewheela Avenue," 422,500 ", 13 Dec 2014,1, ,, ,, 463 ,,3,1,1,Manifold Heights
289,2/1-3 Roxby Street," 280,000 ", Dec 2014,0," 185,000 ", Apr 2003, 270 , Feb 2017, 99 ,,0,0,0,Manifold Heights
290,2/1 Roxby Street," 280,000 ", Dec 2014,0," 185,000 ", Apr 2003, ,, 99 ,,0,0,0,Manifold Heights
291,27 Strachan Avenue," 985,000 ", Dec 2014,0," 910,000 ", Dec 2010, ,, 940 ,,4,3,2,Manifold Heights
292,7 Douglass Street," 355,000 ", Dec 2014,0," 122,000 ", Dec 1994, ,, 319 ,,3,1,1,Manifold Heights
293,5 Oliver Street," 872,500 ", 29 Nov 2014,1," 96,000 ", Jun 1992, ,, 700  ,  169 ,4,2,4,Manifold Heights
294,62 Calder Street," 375,000 ", Nov 2014,0," 350,000 ", May 2012, ,, 267 ,,2,1,1,Manifold Heights
295,30 Lascelles Avenue," 395,000 ", Nov 2014,0," 355,000 ", May 2012, ,, 376  ,  133 ,3,1,2,Manifold Heights
296,6 Evelyn Street," 550,000 ", 22 Nov 2014,1, ,, 420 , Dec 2014, 695 ,,5,2,2,Manifold Heights
297,6 Grundell Street," 393,000 ", Nov 2014,0, ,, ,, 482 ,,3,1,2,Manifold Heights
298,53 Bostock Avenue," 565,000 ", 10 Nov 2014,1, ,, ,, 951  ,  224 ,4,2,1,Manifold Heights
299,14A Sydenham Avenue," 635,000 ", Nov 2014,0, ,, ,, 383 ,,3,2,2,Manifold Heights
