,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
227,42 Westmoreland Street," 270,000 ", Mar 2017,0, ,, ,, 500 ,,5,1,2,St Albans
228,49 St Albans Street," 305,000 ", 25 Mar 2017,1," 215,000 ", May 2005, ,, 577  ,  128 ,4,1,8,St Albans
229,42 Paramount Crescent," 425,000 ", Mar 2017,0, ,, ,, 714 ,,3,2,3,St Albans
230,3 Gandross Place," 350,000 ", Mar 2017,0," 280,000 ", Apr 2010, ,, 649  ,  104 ,3,1,1,St Albans
231,3 Grafton Street," 299,000 ", Mar 2017,0," 180,000 ", Apr 2004, ,, 425  ,  114 ,3,1,1,St Albans
232,57 Langer Drive," 315,000 ", Mar 2017,0," 294,000 ", May 2013, ,, 396 ,,2,1,1,St Albans
233,10 Silverwood Court," 560,000 ", Mar 2017,0," 320,000 ", May 2012, ,," 3,660 ",,0,0,0,St Albans
234,11-12 Oakwood Ridge," 610,000 ", Mar 2017,0," 470,000 ", May 2009, ,," 2,493 ",,5,2,5,St Albans
235,37 Newhaven Avenue," 390,000 ", Mar 2017,0," 130,000 ", Aug 2006, ,, 676 ,,3,2,2,St Albans
236,4 Pinder Court," 315,000 ", Mar 2017,0," 275,000 ", Oct 2013, ,, 225 ,,2,1,1,St Albans
237,7 Zazzman Court," 415,000 ", Mar 2017,0," 373,250 ", Dec 2015, ,, 522 ,,3,2,2,St Albans
238,3/35-37 East End Crescent," 212,000 ", Feb 2017,0, ,, 220 , Sep 2014, 137 ,,2,1,1,St Albans
239,7/25-27 Enfield Drive," 250,000 ", Feb 2017,0," 155,000 ", Apr 2005, ,, 141 ,,0,0,0,St Albans
240,31 Chandos Court," 364,000 ", Feb 2017,0," 134,000 ", Sep 2002, ,, 643 ,,0,0,0,St Albans
241,11 Lymington Court," 355,000 ", Feb 2017,0," 345,000 ", Jan 2013, ,, 714  ,  142 ,3,2,2,St Albans
242,22 Tabess Court," 379,000 ", Feb 2017,0," 280,000 ", Sep 2004, ,, 451 ,,3,2,2,St Albans
243,3 Tantalla Court," 429,000 ", Feb 2017,0," 282,000 ", Sep 2005, ,, 705  ,  153 ,3,2,2,St Albans
244,20 Mandela Court," 460,000 ", Feb 2017,0," 165,000 ", May 2010, ,, 562  ,  180 ,4,2,2,St Albans
245,80 Townsend Road," 290,000 ", Feb 2017,0, ,, 295 , Sep 2014, 653  ,  119 ,3,1,2,St Albans
246,7 Meadenhall Drive," 318,000 ", 04 Feb 2017,1," 88,000 ", Sep 1996, ,, 658 ,,3,1,3,St Albans
247,26A Collins Street," 107,500 ", Feb 2017,0, ,, ,, 330 ,,0,0,0,St Albans
248,1/8-10 Strathmore Court," 260,000 ", Feb 2017,0," 247,000 ", Sep 2012, ,, 360 ,,0,0,0,St Albans
249,2/27 Newhaven Avenue," 359,000 ", Feb 2017,0," 335,000 ", May 2014, ,, 360 ,,3,2,2,St Albans
250,1/8 Strathmore Court," 260,000 ", Feb 2017,0," 247,000 ", Oct 2012, ,, 363 ,,0,0,0,St Albans
251,178-180 Townsend Road," 255,000 ", Jan 2017,0," 240,000 ", Jan 2010, ,, 764 ,,3,1,2,St Albans
252,1/4 Grafton Street," 303,000 ", Jan 2017,0, ,, 310 , Jul 2016, 312 ,,2,2,1,St Albans
253,75 Enfield Drive," 275,000 ", Jan 2017,0," 187,500 ", Jul 2005, ,, 306 ,,0,0,0,St Albans
254,5 Gannet Court," 311,000 ", Jan 2017,0," 275,000 ", Jun 2015, ,, 663 ,,3,1,5,St Albans
255,301 Wilsons Road," 368,000 ", Jan 2017,0," 290,000 ", Mar 2012, ,, 567  ,  144 ,3,1,2,St Albans
256,44 Paratone Crescent," 593,000 ", Jan 2017,0," 545,000 ", Mar 2012, ,, 762  ,  323 ,5,2,4,St Albans
257,34 Townsend Road," 228,000 ", Jan 2017,0," 52,000 ", Sep 1985, ,, 786 ,,3,1,1,St Albans
258,9 Nivek Court," 317,500 ", Jan 2017,0," 110,000 ", Oct 2005, ,, 709 ,,3,1,0,St Albans
259,61 Homestead Drive," 450,000 ", Jan 2017,0," 146,000 ", Sep 2000, ,, 830 ,,4,2,2,St Albans
260,49 Grafton Street," 330,000 ", Dec 2016,0," 270,000 ", Feb 2000, ,, 651 ,,3,2,1,St Albans
261,15 Mandela Court," 468,000 ", Dec 2016,0," 178,000 ", Jun 2010, ,, 763  ,  168 ,3,2,4,St Albans
262,9 Ottoman Court," 300,000 ", Dec 2016,0," 270,000 ", Jan 2011, ,, 557  ,  118 ,3,1,1,St Albans
263,2 Jenna Court," 435,000 ", Dec 2016,0," 315,000 ", Oct 2008, ,, 666  ,  195 ,4,2,6,St Albans
264,44 Townsend Road," 330,000 ", Dec 2016,0," 302,500 ", Nov 2014, ,, 64 ,,3,1,1,St Albans
265,21 Homestead Drive," 448,000 ", Dec 2016,0," 208,000 ", Dec 2001, ,, 619 ,,4,2,2,St Albans
266,25 Bradford Street," 449,000 ", Dec 2016,0," 365,000 ", Jul 2014, ,, 661  ,  157 ,4,2,2,St Albans
267,24 St Albans Street," 315,000 ", Nov 2016,0, ,, ,, 593 ,,3,1,3,St Albans
268,52 Westmoreland Street," 285,000 ", Nov 2016,0," 260,000 ", Apr 2012, ,, 608  ,  103 ,3,2,1,St Albans
269,35-37 Paratone Crescent," 520,000 ", Nov 2016,0," 80,000 ", Apr 2003, ,, 861 ,,4,2,2,St Albans
270,25 Westmoreland Street," 250,000 ", Nov 2016,0," 185,000 ", Jul 2004, ,, 766 ,,3,1,4,St Albans
271,7 Eastend Crescent," 3,125,000 ", Nov 2016,0, ,, ,, 710 ,,3,1,2,St Albans
272,20 Sirius court," 285,000 ", Nov 2016,0," 265,000 ", Oct 2013, ,, 741  ,  111 ,3,1,2,St Albans
273,3 Manikato Court," 440,000 ", Nov 2016,0," 350,000 ", Dec 2011, ,, 636  ,  197 ,4,2,4,St Albans
274,18 Sirius Court," 315,000 ", Nov 2016,0," 279,000 ", Oct 2009, ,, 721  ,  141 ,3,2,3,St Albans
275,12 Templeton Court," 475,000 ", Oct 2016,0," 290,000 ", Mar 2003, ,, 897  ,  247 ,4,2,2,St Albans
276,6 Chandos Court," 320,000 ", Oct 2016,0," 126,595 ", Oct 2001, ,, 500  ,  107 ,3,1,1,St Albans
277,24 Carbine Drive," 478,000 ", Oct 2016,0," 411,000 ", Aug 2013, ,, 595 ,,4,2,2,St Albans
278,5/106-110 Townsend Road," 242,500 ", Oct 2016,0, ,, ,, 469 ,,3,0,0,St Albans
279,5/110 Townsend Road," 242,500 ", Oct 2016,0, ,, ,, 469 ,,3,1,2,St Albans
280,272 Wilsons Road," 276,500 ", Oct 2016,0, ,, ,, 574 ,,3,1,2,St Albans
281,37 Westmoreland Street," 320,000 ", Oct 2016,0," 285,000 ", Dec 2013, ,, 406 ,,3,1,2,St Albans
282,56 Enfield Drive," 310,000 ", Oct 2016,0," 95,000 ", Apr 1993, ,, 570 ,,3,1,2,St Albans
283,49 Enfield Drive," 275,000 ", Sep 2016,0," 240,000 ", Jun 2008, ,, 700  ,  106 ,3,1,2,St Albans
284,8 Mersey Court," 320,000 ", Sep 2016,0," 260,000 ", Feb 2014, ,, 678  ,  114 ,3,1,2,St Albans
285,1/37 Westmoreland Street," 320,000 ", Sep 2016,0," 310,000 ", Sep 2010, ,, 406 ,,0,0,0,St Albans
286,33 Paramount Crescent," 360,000 ", Sep 2016,0," 272,000 ", Feb 2008, ,, 671 ,,3,2,2,St Albans
287,5/40-42 Townsend Road," 285,000 ", Sep 2016,0," 132,000 ", Oct 2006, ,, 245 ,,0,0,0,St Albans
288,2/64 Chandos Court," 312,000 ", Sep 2016,0, ,, ,, 250 ,,3,2,3,St Albans
289,34 Chandos Court," 305,000 ", Aug 2016,0," 230,000 ", Sep 2008, ,, 440  ,  100 ,3,1,2,St Albans
290,9 Tresco Court," 410,000 ", Aug 2016,0," 99,500 ", Nov 2003, ,, 749 ,,3,2,4,St Albans
291,13 Ellstone Avenue," 343,000 ", Aug 2016,0," 87,500 ", Feb 2000, ,, 707  ,  187 ,3,1,2,St Albans
292,6B St James Street," 327,000 ", Aug 2016,0, ,, ,, 282 ,,3,2,2,St Albans
293,7 Ottoman Court," 315,000 ", Aug 2016,0," 295,000 ", Oct 2011, ,, 567  ,  111 ,3,1,2,St Albans
294,11 Grafton Street," 320,000 ", Aug 2016,0," 275,000 ", Feb 2011, ,, 600  ,  109 ,3,1,2,St Albans
295,1 Durran Street," 360,000 ", Aug 2016,0," 282,000 ", Feb 2010, ,, 547 ,,4,2,2,St Albans
296,25 Durran Street," 335,000 ", Jul 2016,0," 305,000 ", Feb 2011, ,, 625 ,,4,2,2,St Albans
297,1/27 Enfield Drive," 220,000 ", Jul 2016,0, ,, 250 , Feb 2014, 140 ,,0,0,0,St Albans
298,24 Enfield Drive," 307,000 ", Jul 2016,0," 267,000 ", Aug 2009, ,, 559  ,  148 ,4,1,2,St Albans
299,292 Wilsons Road," 305,000 ", Jul 2016,0, ,, ,, 597 ,,4,1,1,St Albans
