,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
225,3 Kernot Street," 475,000 ", 02 Sep 2017,1," 340,000 ", Jul 2014, ,, 110 ,,2,1,0,East Geelong
226,22 Bendle Street," 580,000 ", 26 Aug 2017,1," 329,000 ", Jul 2011, ,, 709  ,  154 ,3,2,2,East Geelong
227,14 Campbell Street," 505,000 ", Aug 2017,0," 195,000 ", Jan 2005, ,, 523  ,  88 ,1,1,3,East Geelong
228,474 Ryrie Street," 660,000 ", 19 Aug 2017,1," 540,000 ", May 2011, ,, 746 ,,3,2,3,East Geelong
229,16 Orchard Street," 710,000 ", 05 Aug 2017,1, ,, ,, 231 ,,3,1,1,East Geelong
230,2 Richardson Street," 407,000 ", 05 Aug 2017,1," 310,000 ", Nov 2011, ,, 333 ,,2,2,1,East Geelong
231,1/9 Godfrey Street," 315,100 ", Jul 2017,0, ,, 330 , Jan 2019, 268 ,,3,1,0,East Geelong
232,32 Denman Street," 645,000 ", 22 Jul 2017,1, ,, 350 , Dec 2017, 288 ,,4,2,1,East Geelong
233,5 Grey Street," 660,000 ", 22 Jul 2017,1," 320,000 ", Feb 2000, ,, 337  ,  142 ,3,2,1,East Geelong
234,7 Tully Street," 658,000 ", Jul 2017,0," 110,000 ", Dec 1999, ,, 213  ,  138 ,3,1,5,East Geelong
235,284 McKillop Street," 800,000 ", Jul 2017,0," 591,500 ", Jul 2012, ,, 557  ,  195 ,4,2,2,East Geelong
236,47 McDonald Street," 450,000 ", Jul 2017,0," 340,000 ", Dec 2014, ,, 414  ,  82 ,2,1,2,East Geelong
237,2/45 Ormond Road," 300,000 ", Jul 2017,0," 185,000 ", Sep 2004, ,, 221  ,  96 ,0,0,0,East Geelong
238,115 Ormond Road," 604,000 ", Jul 2017,0," 212,000 ", May 2005, ,, 530 ,,4,2,2,East Geelong
239,15 Loch Street," 675,000 ", 01 Jul 2017,1," 448,000 ", Nov 2013, ,, 337  ,  114 ,3,2,0,East Geelong
240,5/28-30 Breakwater Road," 277,000 ", Jun 2017,0," 244,000 ", Dec 2013, ,, ,,0,0,0,East Geelong
241,20 Loch Street," 495,000 ", Jun 2017,0," 368,500 ", Jun 2011, ,, 263  ,  139 ,2,1,2,East Geelong
242,352 Myers Street," 610,000 ", 24 Jun 2017,1," 87,000 ", Sep 1990, ,, 177 ,,3,1,2,East Geelong
243,7 Walter Street," 481,000 ", 24 Jun 2017,1," 365,000 ", Nov 2014, ,, 679  ,  93 ,2,1,1,East Geelong
244,274 McKillop Street," 530,000 ", Jun 2017,0, ,, ,, 557 ,,3,1,2,East Geelong
245,14B Carrington Street," 600,000 ", Jun 2017,0," 232,000 ", Jun 2014, ,, ,,3,2,0,East Geelong
246,2/13-15 Carruthers Court," 348,500 ", Jun 2017,0, ,, 330 , Sep 2014, ,,3,2,1,East Geelong
247,52 Boundary Road," 417,000 ", Jun 2017,0, ,, 310 , Oct 2017, 747 ,,2,1,2,East Geelong
248,14 Paterson Street," 531,000 ", Jun 2017,0, ,, 340 , Aug 2017, 585 ,,3,1,2,East Geelong
249,2/9 McNeill Avenue," 311,000 ", Jun 2017,0, ,, 350 , Apr 2019, 319 ,,0,0,0,East Geelong
250,189 Mckillop Street," 620,000 ", 03 Jun 2017,1," 319,000 ", Jun 2004, ,, 510 ,,4,1,2,East Geelong
251,261 Myers Street," 507,500 ", Jun 2017,0," 335,000 ", Mar 2009, ,, 208 ,,0,0,0,East Geelong
252,1 Summer Street," 647,500 ", 27 May 2017,1," 56,500 ", Nov 1985, ,, 329  ,  120 ,3,1,1,East Geelong
253,8 Richardson Street," 750,000 ", 27 May 2017,1," 588,000 ", Feb 2014, ,, 598 ,,4,2,2,East Geelong
254,9 Bendle Street," 385,000 ", May 2017,0," 319,000 ", Jul 2010, ,, 592 ,,2,1,2,East Geelong
255,418 Myers Street," 473,000 ", 20 May 2017,1, ,, 265 , Jan 2014, 604 ,,3,1,1,East Geelong
256,101 Garden Street," 575,000 ", 20 May 2017,1," 295,000 ", Dec 2012, ,, 364  ,  99 ,3,1,0,East Geelong
257,4 Anderson Street," 592,500 ", 20 May 2017,1," 385,000 ", Feb 2011, ,, 337  ,  103 ,3,1,0,East Geelong
258,303 Mckillop Street," 550,000 ", May 2017,0," 128,000 ", Feb 2000, ,, 669 ,,2,0,0,East Geelong
259,5 Richardson Street," 580,000 ", May 2017,0," 273,000 ", Jul 2009, ,, 598  ,  101 ,2,1,1,East Geelong
260,17 Patterson Street," 498,500 ", 13 May 2017,1, ,, ,, 593 ,,2,1,2,East Geelong
261,17 Paterson Street," 498,500 ", 13 May 2017,1," 191,500 ", Dec 2005, ,, 593  ,  103 ,2,1,2,East Geelong
262,30 Lomond Terrace," 552,000 ", May 2017,0," 303,000 ", Jan 2010, ,, 345  ,  90 ,3,1,1,East Geelong
263,3 Dawson Street," 570,000 ", May 2017,0," 334,500 ", Mar 2012, ,, 688 ,,3,1,0,East Geelong
264,11 Ensby Street," 395,000 ", May 2017,0, ,, 340 , Oct 2015, 289 ,,3,1,1,East Geelong
265,17 Thorne Street," 515,000 ", May 2017,0, ,, ,, 278 ,,2,2,1,East Geelong
266,199 Verner Street," 780,000 ", 06 May 2017,1," 279,950 ", Jul 2001, ,, 337 ,,4,2,1,East Geelong
267,22 Richmond Street," 504,000 ", 29 Apr 2017,1," 300,000 ", Sep 2009, ,, 341 ,,3,1,2,East Geelong
268,14 Loch Street," 545,000 ", 29 Apr 2017,1," 335,000 ", Oct 2008, ,, 310  ,  123 ,3,1,1,East Geelong
269,172 Verner Street," 540,000 ", 08 Apr 2017,1," 287,000 ", Feb 2009, ,, 584  ,  130 ,3,1,2,East Geelong
270,254 Kilgour Street," 688,000 ", 08 Apr 2017,1," 380,000 ", May 2012, ,, 368  ,  105 ,2,1,4,East Geelong
271,1/56 St Albans Road," 383,000 ", Apr 2017,0," 297,500 ", Apr 2006, ,, 214 ,,2,1,1,East Geelong
272,5/450 Ryrie Street," 258,000 ", Mar 2017,0," 200,000 ", Aug 2009, ,, 66  ,  64 ,0,0,0,East Geelong
273,15B Ensby Street," 310,000 ", Mar 2017,0, ,, 300 , May 2019, 293 ,,2,1,1,East Geelong
274,262 Kilgour Street," 517,000 ", 25 Mar 2017,1," 277,500 ", Mar 2007, ,, 443 ,,3,1,1,East Geelong
275,9 Helen Street," 615,000 ", 25 Mar 2017,1," 425,000 ", Mar 2015, ,, 476 ,,3,2,2,East Geelong
276,1B Normanby Street," 705,000 ", 18 Mar 2017,1," 415,000 ", Jun 2007, ,, 384 ,,3,1,2,East Geelong
277,17b Powell Street," 427,000 ", 11 Mar 2017,1," 246,000 ", Dec 2006, ,, 293 ,,2,1,1,East Geelong
278,39 Loch Street," 555,000 ", 04 Mar 2017,1," 270,000 ", Aug 2004, ,, 409  ,  96 ,2,1,2,East Geelong
279,3/489 Ryrie Street," 235,000 ", Feb 2017,0," 135,000 ", Aug 2007, ,, 63 ,,0,0,0,East Geelong
280,10 Powell Street," 704,000 ", 25 Feb 2017,1," 310,000 ", May 2009, ,, 697 ,,4,2,2,East Geelong
281,35 Thorne Street," 930,000 ", Feb 2017,0," 730,000 ", Mar 2009, ,, 310 ,,0,0,0,East Geelong
282,39A St Albans Road," 575,000 ", 11 Feb 2017,1," 400,000 ", May 2013, ,, 372  ,  150 ,3,1,2,East Geelong
283,29 Loch Street," 570,000 ", Feb 2017,0," 380,000 ", Jan 2007, ,, 419 ,,3,1,3,East Geelong
284,1/35 Richmond Street," 355,000 ", Feb 2017,0," 139,000 ", May 1997, ,, 240 ,,2,1,1,East Geelong
285,2 Mcneill Avenue," 285,000 ", Feb 2017,0," 64,000 ", Dec 1998, ,, 362 ,,3,1,2,East Geelong
286,281 Myers Street," 810,000 ", Jan 2017,0," 489,000 ", Apr 2004, ,, 424  ,  164 ,4,2,2,East Geelong
287,200 McKillop Street," 325,000 ", Jan 2017,0, ,, 440 , Oct 2019, 466 ,,3,1,1,East Geelong
288,4/233 McKillop Street," 300,000 ", Jan 2017,0, ,, ,, 94 ,,0,0,0,East Geelong
289,3/10 Carrington Street," 287,000 ", Jan 2017,0," 96,500 ", Dec 1989, ,, ,,0,0,0,East Geelong
290,4 Thorne Street," 897,000 ", Dec 2016,0," 365,000 ", Mar 2013, ,, 357 ,,4,4,2,East Geelong
291,1/16 Ormond Road," 300,000 ", Dec 2016,0," 170,000 ", Oct 2004, ,, 121 ,,0,0,0,East Geelong
292,31 Darling Street," 550,000 ", Dec 2016,0," 395,000 ", Apr 2012, ,, 431  ,  129 ,3,1,1,East Geelong
293,10 Bendle Court," 390,000 ", Dec 2016,0, ,, 300 , Jun 2017, ,,2,1,0,East Geelong
294,10 Bendle Street," 390,000 ", Dec 2016,0, ,, 300 , Jun 2017, 793 ,,2,1,1,East Geelong
295,6 Davey Street," 342,000 ", 13 Dec 2016,1," 310,000 ", Nov 2011, ,, 270  ,  83 ,2,1,2,East Geelong
296,44 Mundy Street," 415,000 ", Dec 2016,0, ,, ,, ,,0,0,0,East Geelong
297,33 Richmond Street," 865,000 ", Dec 2016,0," 525,000 ", Jun 2011, ,, 13  ,  187 ,4,2,2,East Geelong
298,44 Meakin Street," 580,000 ", 03 Dec 2016,1," 380,000 ", Mar 2007, ,, 562  ,  150 ,3,2,2,East Geelong
299,21 Anderson Street," 720,000 ", 03 Dec 2016,1," 86,000 ", Aug 1992, ,, 666 ,,4,2,4,East Geelong
