,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
226,12 Maroubra Street," 575,000 ", Jun 2019,0, ,, ,, 448 ,,3,2,2,Armstrong Creek
227,Lot 7328 19-21 Madeira Street," 220,000 ", Jun 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
228,20 Daybreak Avenue," 497,500 ", Jun 2019,0," 440,000 ", Nov 2017, 400 , Apr 2016, 385 ,,4,2,2,Armstrong Creek
229,Lot 339 6 Anglet Way," 299,000 ", May 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
230,Lot 45/722-770 Barwon Heads Road," 395,955 ", May 2019,0, ,, ,, 206  ,  115 ,0,0,0,Armstrong Creek
231,Lot 27/722-770 Barwon Heads Road," 471,555 ", May 2019,0, ,, ,, 275  ,  131 ,0,0,0,Armstrong Creek
232,Lot 1/722-770 Barwon Heads Road," 499,905 ", May 2019,0, ,, ,, 291  ,  132 ,0,0,0,Armstrong Creek
233,13 Mcmahon Avenue," 490,000 ", May 2019,0," 169,000 ", Oct 2012, ,, 444 ,,3,2,2,Armstrong Creek
234,16 Cloudbreak Street," 510,000 ", May 2019,0," 160,000 ", Aug 2014, ,, 401 ,,3,2,2,Armstrong Creek
235,7 Rainford Place," 560,000 ", May 2019,0," 410,000 ", Nov 2013, 470 , Feb 2019, 404  ,  181 ,4,2,2,Armstrong Creek
236,10 Flanagan Close," 590,000 ", May 2019,0, ,, ,, 472 ,,4,2,2,Armstrong Creek
237,41 Prevelly Circuit," 695,000 ", May 2019,0," 190,000 ", Dec 2013, ,, ,,5,3,2,Armstrong Creek
238,25 Beard Street," 580,000 ", May 2019,0, ,, ,, 557 ,,3,2,2,Armstrong Creek
239,104 Coastside Drive," 590,000 ", May 2019,0, ,, 470 , Jul 2020, 501 ,,4,2,2,Armstrong Creek
240,34 Ashbury Boulevard," 540,000 ", May 2019,0, ,, 440 , Mar 2019, 448 ,,4,2,2,Armstrong Creek
241,790 Barwon Heads Road," 480,000 ", May 2019,0," 140,500 ", Aug 2014, 420 , Jun 2019, 336  ,  139 ,4,2,2,Armstrong Creek
242,14 Bondi Street," 550,000 ", May 2019,0," 176,000 ", Nov 2014, 440 , Nov 2016, 448 ,,5,2,3,Armstrong Creek
243,20 Hudson Street," 590,000 ", Apr 2019,0," 179,500 ", Feb 2000, ,, 515  ,  214 ,4,2,2,Armstrong Creek
244,Lot 7224 35 Iris Loop," 300,000 ", Apr 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
245,22 Rockingham Street," 545,000 ", Apr 2019,0, ,, ,, 446 ,,4,2,2,Armstrong Creek
246,7 Teags Way," 480,000 ", Apr 2019,0," 145,000 ", Feb 2000, ,, 315  ,  114 ,3,2,1,Armstrong Creek
247,15 Snedden Street," 247,500 ", Apr 2019,0, ,, 430 , Apr 2020, 400 ,,0,0,0,Armstrong Creek
248,LOT 2047 Mulberry Street," 426,224 ", Apr 2019,0, ,, ,, ,,3,2,1,Armstrong Creek
249,25-27 PORTRUSH LOOP," 561,000 ", Apr 2019,0," 164,000 ", Mar 2014, ,, 422 ,,4,2,2,Armstrong Creek
250,12 Teags Way," 485,000 ", Apr 2019,0," 154,000 ", Mar 2014, 400 , Sep 2017, 398 ,,3,2,2,Armstrong Creek
251,21 Hudson Street," 600,000 ", Apr 2019,0," 179,500 ", May 2012, ,, 517 ,,4,2,2,Armstrong Creek
252,126 Warralily Boulevard," 590,000 ", Apr 2019,0," 440,000 ", Jul 2016, 450 , Jul 2017, 579 ,,4,2,2,Armstrong Creek
253,37 Portrush Loop," 507,000 ", Apr 2019,0," 147,000 ", Dec 2013, ,, 365  ,  134 ,3,2,2,Armstrong Creek
254,12 Lismore Street," 535,000 ", Apr 2019,0, ,, ,, 391 ,,3,2,2,Armstrong Creek
255,LOT 10606 Fletcher Drive," 606,190 ", Mar 2019,0, ,, ,, ,,4,2,2,Armstrong Creek
256,Lot 7207 46 Iris Loop," 310,000 ", Mar 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
257,10 Lance Drive," 660,000 ", Mar 2019,0, ,, ,, 511 ,,4,2,2,Armstrong Creek
258,21 Caitlin Chase," 700,000 ", Mar 2019,0," 177,000 ", May 2012, ,, 528 ,,4,2,2,Armstrong Creek
259,6 Wynn Avenue," 250,000 ", Mar 2019,0, ,, ,, 348 ,,0,0,0,Armstrong Creek
260,8 Rottness Drive," 570,000 ", Mar 2019,0, ,, ,, 510 ,,3,2,2,Armstrong Creek
261,LOT 10619 Fletcher Drive," 517,067 ", Mar 2019,0, ,, ,, ,,4,2,2,Armstrong Creek
262,LOT 10622 Fletcher Drive," 531,567 ", Mar 2019,0, ,, ,, ,,4,2,2,Armstrong Creek
263,7 Lodge Place," 555,000 ", Mar 2019,0, ,, ,, 448 ,,4,2,2,Armstrong Creek
264,11 Milla Avenue," 600,000 ", Mar 2019,0, ,, ,, 400 ,,4,2,2,Armstrong Creek
265,LOT 10603 Fletcher Drive," 529,561 ", Mar 2019,0, ,, ,, ,,4,2,2,Armstrong Creek
266,31 Portrush Loop," 507,500 ", Mar 2019,0," 159,000 ", Mar 2016, ,, 351 ,,3,2,2,Armstrong Creek
267,12 ABIGAIL Court," 570,000 ", Mar 2019,0," 178,000 ", Apr 2013, ,, 519 ,,4,2,2,Armstrong Creek
268,5 Glide Way," 465,000 ", Mar 2019,0," 138,000 ", Sep 2014, 365 , Jan 2017, 300  ,  120 ,3,2,1,Armstrong Creek
269,12 Flanagan Close," 560,000 ", Feb 2019,0, ,, ,, 453 ,,4,2,2,Armstrong Creek
270,Lot 9129 168 Batten Road," 270,000 ", Feb 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
271,16 Booker Place," 515,000 ", Feb 2019,0, ,, ,, 413 ,,4,2,4,Armstrong Creek
272,9 Yellowbox Avenue," 577,500 ", Feb 2019,0, ,, ,, 456 ,,4,2,2,Armstrong Creek
273,22 Beard Street," 279,500 ", Feb 2019,0, ,, ,, 399 ,,0,0,0,Armstrong Creek
274,15 Prevelly Circuit," 530,000 ", Feb 2019,0," 155,000 ", Nov 2013, ,, 399  ,  183 ,4,2,2,Armstrong Creek
275,15 Baenschs Lane," 1,154,000 ", Feb 2019,0, ,, ,," 54,304 ",,4,2,2,Armstrong Creek
276,9 Flanagan Close," 451,000 ", Feb 2019,0, ,, ,, 306 ,,3,2,1,Armstrong Creek
277,191 Warralily Boulevard," 573,000 ", Feb 2019,0," 168,000 ", Dec 2014, 430 , Apr 2020, 522 ,,4,2,2,Armstrong Creek
278,23-27 Iris Loop," 350,000 ", Feb 2019,0, ,, ,, 564 ,,0,0,0,Armstrong Creek
279,10 Coastal Drive," 632,000 ", Feb 2019,0," 189,000 ", Feb 2000, ,, 528 ,,4,2,2,Armstrong Creek
280,14 Trinity Way," 460,000 ", Feb 2019,0," 144,000 ", Apr 2016, 390 , Oct 2017, 310 ,,3,2,2,Armstrong Creek
281,1 Kingscliff Avenue," 600,000 ", Jan 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
282,5 Kingscliff Avenue," 600,000 ", Jan 2019,0," 183,000 ", Dec 2012, ,, 528  ,  200 ,4,2,2,Armstrong Creek
283,14 Barleycorn Bend," 575,000 ", Jan 2019,0," 161,000 ", Apr 2012, ,, 438 ,,4,2,2,Armstrong Creek
284,72 Coastside Drive," 665,000 ", Jan 2019,0," 191,500 ", Jun 2014, 525 , Jun 2020, 513  ,  223 ,4,2,2,Armstrong Creek
285,Lot 9327 8 Sneddon Street," 299,000 ", Jan 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
286,11 McKinley Avenue," 445,000 ", Jan 2019,0, ,, ,, 238 ,,3,2,1,Armstrong Creek
287,9 Lodge Place," 248,000 ", Jan 2019,0, ,, ,, 396 ,,0,0,0,Armstrong Creek
288,87 Iris Loop," 495,000 ", Jan 2019,0, ,, ,, 311 ,,3,2,2,Armstrong Creek
289,Lot 2043 Mulberry Street," 415,060 ", Jan 2019,0, ,, ,, ,,3,2,1,Armstrong Creek
290,31 Wild Oak Avenue," 640,000 ", Jan 2019,0," 460,000 ", Nov 2015, 450 , Nov 2015, 583  ,  247 ,4,2,2,Armstrong Creek
291,7 Rochford Drive," 555,000 ", Jan 2019,0," 182,000 ", Jul 2011, ,, 528 ,,4,2,2,Armstrong Creek
292,11 Crystall Place," 480,000 ", Dec 2018,0," 360,000 ", May 2016, ,, 319  ,  158 ,4,2,1,Armstrong Creek
293,16 Whitfords Drive," 545,000 ", Dec 2018,0," 165,000 ", Apr 2014, ,, 491 ,,4,2,2,Armstrong Creek
294,14 Cloudbreak Street," 625,000 ", Dec 2018,0," 172,000 ", Mar 2014, ,, 448  ,  206 ,4,2,2,Armstrong Creek
295,13 Daybreak Avenue," 569,000 ", Dec 2018,0," 157,000 ", Mar 2013, 410 , Sep 2019, 513  ,  174 ,4,2,2,Armstrong Creek
296,18 Caitlin Chase," 550,000 ", Dec 2018,0," 159,000 ", Jun 2011, ,, 448 ,,4,2,2,Armstrong Creek
297,14 Simony Drive," 470,000 ", Dec 2018,0, ,, 400 , Jan 2019, 292 ,,4,2,1,Armstrong Creek
298,28 NEVILLE Drive," 710,000 ", Dec 2018,0," 210,000 ", Dec 2015, ,, 512 ,,4,2,2,Armstrong Creek
299,LOT 1127 Hadley Street," 434,665 ", Dec 2018,0, ,, ,, ,,3,2,2,Armstrong Creek
