,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
211,2/41 Leila Crescent," 376,000 ", Sep 2017,0, ,, 450 , Apr 2017, 198 ,,3,2,2,Bell Post Hill
212,82 Fairy Street," 436,500 ", Sep 2017,0, ,, ,, 637 ,,0,0,0,Bell Post Hill
213,77 Fairy Street," 462,000 ", Sep 2017,0," 220,000 ", Jul 2007, ,, 629 ,,3,1,4,Bell Post Hill
214,24 Neil Street," 438,000 ", 02 Sep 2017,1, ,, 360 , Oct 2018, 631 ,,3,1,2,Bell Post Hill
215,3 Leila Crescent," 525,000 ", 02 Sep 2017,1, ,, 430 , May 2019, 560 ,,3,2,4,Bell Post Hill
216,82 Jedda Street," 436,500 ", 02 Sep 2017,1," 64,000 ", Feb 1981, ,, 638 ,,3,2,2,Bell Post Hill
217,3/41 Leila Crescent," 231,000 ", Aug 2017,0, ,, 260 , Jan 2019, 206 ,,0,0,0,Bell Post Hill
218,17 Neil Street," 347,000 ", 26 Aug 2017,1, ,, ,, 661 ,,0,0,0,Bell Post Hill
219,97 Ernest Street," 412,000 ", 26 Aug 2017,1, ,, 360 , Nov 2017, 639 ,,3,1,3,Bell Post Hill
220,45 Liston Street," 447,000 ", 26 Aug 2017,1," 315,000 ", Oct 2013, ,, 596 ,,3,1,4,Bell Post Hill
221,147 Anakie Road," 395,000 ", Aug 2017,0," 141,000 ", Feb 2002, ,, 646 ,,3,1,4,Bell Post Hill
222,2/3 Peter Street," 180,000 ", Aug 2017,0, ,, 295 , Nov 2017, 190 ,,0,0,0,Bell Post Hill
223,61 Liston Street," 442,000 ", Aug 2017,0," 341,000 ", Oct 2015, ,, 599 ,,3,1,2,Bell Post Hill
224,10 Jedda Street," 420,000 ", 29 Jul 2017,1, ,, 345 , Oct 2017, 642 ,,3,1,2,Bell Post Hill
225,80 Kansas Avenue," 405,000 ", Jul 2017,0, ,, 340 , Aug 2017, 534 ,,3,2,0,Bell Post Hill
226,102 Wolseley Grove," 490,500 ", 15 Jul 2017,1," 322,500 ", Nov 2010, ,, 650  ,  165 ,3,2,1,Bell Post Hill
227,28 Fairy Street," 377,000 ", 15 Jul 2017,1," 320,000 ", Nov 2011, ,, 640  ,  134 ,3,1,1,Bell Post Hill
228,28 Darriwill Street," 329,000 ", Jul 2017,0," 106,000 ", Jan 2001, ,, 538 ,,4,1,2,Bell Post Hill
229,99 Neil Street," 480,000 ", Jul 2017,0," 62,500 ", Feb 1981, ,, 640  ,  151 ,5,2,2,Bell Post Hill
230,86 Darriwill Street," 422,000 ", Jun 2017,0," 305,000 ", May 2009, ,, 543  ,  169 ,5,2,2,Bell Post Hill
231,31 Quinn Street," 390,000 ", Jun 2017,0, ,, 360 , Jul 2017, 379 ,,3,2,1,Bell Post Hill
232,35 Corinella Street," 440,000 ", 24 Jun 2017,1, ,, 370 , Dec 2018, 625 ,,3,1,1,Bell Post Hill
233,54 Jedda Street," 405,000 ", 17 Jun 2017,1, ,, 390 , Mar 2019, 596 ,,4,2,2,Bell Post Hill
234,21 Ernest Street," 500,000 ", Jun 2017,0, ,, 430 , May 2019, 643 ,,5,2,2,Bell Post Hill
235,70 Ernest Street," 470,000 ", 03 Jun 2017,1, ,, ,, 642 ,,4,2,2,Bell Post Hill
236,29-31 Quinn Street," 390,000 ", Jun 2017,0," 225,500 ", Oct 2015, ,, 825 ,,0,0,0,Bell Post Hill
237,219 Anakie Road," 362,000 ", Jun 2017,0," 302,000 ", Oct 2014, ,, 595 ,,4,1,1,Bell Post Hill
238,27 Leila Crescent," 455,000 ", 20 May 2017,1," 395,000 ", Feb 2014, ,, 561  ,  190 ,4,2,2,Bell Post Hill
239,62 Ruhamah Avenue," 440,000 ", 13 May 2017,1, ,, ,, 635 ,,3,1,1,Bell Post Hill
240,23 Beauford Avenue," 480,000 ", 13 May 2017,1," 279,000 ", Apr 2009, ,, 565  ,  225 ,4,2,2,Bell Post Hill
241,2/53 Newton Avenue," 317,000 ", May 2017,0," 302,000 ", Mar 2015, ,, 295  ,  102 ,2,1,1,Bell Post Hill
242,19 Rushden Close," 370,000 ", May 2017,0," 319,000 ", Feb 2012, ,, 577 ,,3,1,1,Bell Post Hill
243,24 Ernest Street," 410,000 ", 29 Apr 2017,1, ,, 320 , Aug 2017, 650 ,,3,1,2,Bell Post Hill
244,111 Anakie Road," 555,000 ", 29 Apr 2017,1," 77,000 ", Oct 1994, ,, 880 ,,3,1,5,Bell Post Hill
245,23 Jedda Street," 417,000 ", 29 Apr 2017,1," 104,500 ", Oct 1997, ,, 701 ,,4,1,2,Bell Post Hill
246,3 Hosie Avenue," 355,000 ", Apr 2017,0, ,, ,, 551 ,,3,1,2,Bell Post Hill
247,75 Liston Street," 325,000 ", Apr 2017,0, ,, 350 , Nov 2017, 649 ,,3,1,4,Bell Post Hill
248,45 Corinella Street," 400,000 ", Apr 2017,0, ,, 350 , Jun 2017, 622 ,,3,1,1,Bell Post Hill
249,23 Kardinia Drive," 845,000 ", Apr 2017,0," 70,000 ", Nov 2000, ,," 1,001 ",,4,2,6,Bell Post Hill
250,18 Jedda Street," 460,000 ", Mar 2017,0," 230,000 ", Nov 2007, ,, 645  ,  165 ,4,2,2,Bell Post Hill
251,18 Dane Avenue," 610,000 ", Mar 2017,0," 470,000 ", Aug 2011, ,, 648 ,,4,2,2,Bell Post Hill
252,1/69 Neil Street," 355,000 ", Mar 2017,0," 310,000 ", Jan 2013, ,, 310 ,,3,1,1,Bell Post Hill
253,2/8 Eaglemont Crescent," 310,000 ", Mar 2017,0, ,, 370 , Apr 2017, 305  ,  110 ,2,2,1,Bell Post Hill
254,46 Fairy Street," 410,000 ", 18 Mar 2017,1," 121,000 ", Jun 2000, ,, 634  ,  236 ,3,1,3,Bell Post Hill
255,12 Corinella Street," 365,000 ", Mar 2017,0," 205,000 ", Dec 2007, ,, 653  ,  119 ,3,1,3,Bell Post Hill
256,74 Beauford Avenue," 500,000 ", Mar 2017,0, ,, 430 , Nov 2018, 229 ,,4,2,2,Bell Post Hill
257,2/6 Leila Crescent," 312,000 ", Mar 2017,0," 286,000 ", Jan 2012, ,, 310 ,,0,0,0,Bell Post Hill
258,12 Schofield Court," 374,000 ", Mar 2017,0," 75,800 ", Jan 1998, ,, 767 ,,0,0,0,Bell Post Hill
259,68 Jedda Street," 350,500 ", 04 Mar 2017,1," 275,000 ", Oct 2013, ,, 651  ,  102 ,2,1,7,Bell Post Hill
260,4/14-16 Wolseley Grove," 189,000 ", Feb 2017,0," 130,000 ", Dec 2014, ,," 1,299 ",,1,1,1,Bell Post Hill
261,75 Kansas Avenue," 414,000 ", Feb 2017,0," 328,500 ", May 2013, ,, 529  ,  155 ,4,2,2,Bell Post Hill
262,1/1 Harris Court," 287,500 ", Feb 2017,0," 98,000 ", Mar 1998, ,, 180 ,,0,0,0,Bell Post Hill
263,7 Peter Street," 490,000 ", Feb 2017,0, ,, ,, 683 ,,5,2,4,Bell Post Hill
264,33 Darcy Crescent," 490,000 ", Feb 2017,0," 183,500 ", May 1998, ,, 553 ,,0,0,0,Bell Post Hill
265,47 Newton Avenue," 356,500 ", Jan 2017,0," 283,000 ", Apr 2010, ,, 351 ,,3,1,3,Bell Post Hill
266,3 Shaw Close," 609,250 ", Jan 2017,0, ,, ,, 751 ,,3,2,5,Bell Post Hill
267,15 Rushden Close," 420,000 ", Jan 2017,0," 355,000 ", Jun 2011, ,, 576 ,,3,2,2,Bell Post Hill
268,19 Beauford Avenue," 403,000 ", Jan 2017,0, ,, 290 , Mar 2017, 643 ,,3,1,4,Bell Post Hill
269,1/22 Fairy Street," 310,000 ", Jan 2017,0," 308,000 ", Dec 2010, ,, 420 ,,2,1,2,Bell Post Hill
270,79 Braund Avenue," 430,000 ", Dec 2016,0," 405,000 ", May 2014, ,, 631  ,  222 ,4,2,1,Bell Post Hill
271,78 Wolseley Grove," 410,000 ", Dec 2016,0, ,, 410 , Jul 2018, 644 ,,4,2,2,Bell Post Hill
272,43 Ruhamah Avenue," 310,000 ", Dec 2016,0," 177,000 ", May 2003, ,, 623  ,  108 ,3,1,2,Bell Post Hill
273,87 Newton Avenue," 340,000 ", Dec 2016,0," 270,000 ", Oct 2009, ,, 540  ,  130 ,3,1,1,Bell Post Hill
274,56 Jedda Street," 365,000 ", Nov 2016,0," 115,000 ", May 1989, ,, 643 ,,3,2,4,Bell Post Hill
275,101 Darriwill Street," 388,000 ", Nov 2016,0," 355,000 ", Jan 2014, ,, 618 ,,3,1,2,Bell Post Hill
276,41 Darriwill Street," 490,000 ", Nov 2016,0, ,, ,, 743 ,,4,2,2,Bell Post Hill
277,9 Jedda Street," 350,000 ", Nov 2016,0," 61,000 ", Jun 1986, ,, 695 ,,3,2,2,Bell Post Hill
278,19 Schofield Court," 335,000 ", 22 Nov 2016,1," 252,500 ", Mar 2010, ,, 722 ,,0,0,0,Bell Post Hill
279,27 Hosie Avenue," 344,000 ", Nov 2016,0," 242,000 ", Sep 2007, ,, 576  ,  135 ,3,1,4,Bell Post Hill
280,73 Rollins Road," 150,000 ", Nov 2016,0," 79,000 ", Feb 2000, ,, 673 ,,1,1,2,Bell Post Hill
281,84 Kansas Avenue," 300,000 ", Nov 2016,0, ,, 290 , Nov 2016, 540 ,,2,1,1,Bell Post Hill
282,1/5 Fairy Street," 350,000 ", Nov 2016,0," 206,000 ", Jan 2005, ,, 496 ,,0,0,0,Bell Post Hill
283,26 Leila Crescent," 433,750 ", Nov 2016,0," 227,000 ", Jun 2002, ,, 555 ,,4,3,2,Bell Post Hill
284,5a Fairy Street," 350,000 ", Nov 2016,0, ,, 330 , Feb 2016, ,,3,1,1,Bell Post Hill
285,10 Liston Street," 355,000 ", Nov 2016,0," 235,000 ", Feb 2008, ,, 643  ,  123 ,3,1,3,Bell Post Hill
286,97 Rollins Road," 405,000 ", Oct 2016,0, ,, ,, 762 ,,4,1,1,Bell Post Hill
287,2/92 Darriwill Street," 429,000 ", Oct 2016,0, ,, 430 , Oct 2012, 536 ,,3,2,2,Bell Post Hill
288,62 Jedda Street," 396,000 ", Oct 2016,0, ,, ,, 651 ,,3,2,3,Bell Post Hill
289,92B Darriwill Street," 429,000 ", Oct 2016,0, ,, 395 , Jun 2017, 291 ,,3,2,1,Bell Post Hill
290,19 Dane Avenue," 610,000 ", Oct 2016,0, ,, ,, 632 ,,4,2,2,Bell Post Hill
291,79 Neil Street," 391,000 ", Oct 2016,0," 133,000 ", Jul 2001, ,, 632 ,,3,1,1,Bell Post Hill
292,59 Edison Road," 350,000 ", Oct 2016,0," 339,900 ", Oct 2009, ,, 527  ,  176 ,3,1,1,Bell Post Hill
293,39 Corinella Street," 350,000 ", Oct 2016,0," 301,000 ", Jun 2011, ,, 627  ,  215 ,3,1,4,Bell Post Hill
294,70 Corinella Street," 361,000 ", Oct 2016,0," 225,000 ", Jan 2007, ,, 631  ,  123 ,4,1,2,Bell Post Hill
295,19 McNaughton Street," 133,250 ", Sep 2016,0, ,, ,, 218 ,,0,0,0,Bell Post Hill
296,43 Kansas Avenue," 366,000 ", Sep 2016,0," 270,000 ", Nov 2013, ,, 539  ,  136 ,3,1,4,Bell Post Hill
297,45-47 Leila Crescent," 162,000 ", Sep 2016,0, ,, ,, 879 ,,0,0,0,Bell Post Hill
298,31 Darriwill Street," 365,000 ", Sep 2016,0," 220,000 ", Nov 2004, ,, 621 ,,3,1,6,Bell Post Hill
299,12 Braund Avenue," 322,000 ", Sep 2016,0," 107,000 ", Feb 2000, ,, 629 ,,3,1,2,Bell Post Hill
