,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
215,12 Birkett Place," 345,000 ", Mar 2013,0," 168,000 ", Sep 2008, ,, 875 ,,0,0,0,South Geelong
216,3 Spurling Close," 380,000 ", Mar 2013,0, ,, 350 , Jun 2019, 148 ,,3,1,1,South Geelong
217,43 Balliang Street," 420,500 ", 16 Mar 2013,1, ,, ,, 289 ,,3,1,1,South Geelong
218,105 Balliang Street," 560,000 ", Mar 2013,0," 52,000 ", Jun 1987, ,," 1,071 ",,0,0,0,South Geelong
219,25 Birkett Place," 379,500 ", Mar 2013,0, ,, ,," 1,231 ",,0,0,0,South Geelong
220,2/35 Fyans Street," 177,000 ", Feb 2013,0," 100,000 ", Feb 2004, ,, 49 ,,0,0,0,South Geelong
221,42 Gravel Pits Road," 300,000 ", Feb 2013,0," 250,000 ", Mar 2005, ,," 3,282 ",,3,1,1,South Geelong
222,411 Yarra Street," 490,000 ", Feb 2013,0," 94,500 ", Jul 1991, ,, 423  ,  130 ,3,1,2,South Geelong
223,6-8 Birkett Place," 520,000 ", Feb 2013,0," 462,000 ", Aug 2011," 42,000 ", Aug 2017, 877 ,,0,0,0,South Geelong
224,2/7 Fleming Way," 470,000 ", Jan 2013,0, ,, ,, 235  ,  161 ,0,0,0,South Geelong
225,7 Fleming Way," 470,000 ", Jan 2013,0, ,, 440 , Jun 2019, 235  ,  161 ,3,2,2,South Geelong
226,46 Little Fyans Street," 368,500 ", Dec 2012,0," 185,000 ", Oct 2005, ,," 1,039 ",,0,0,0,South Geelong
227,191 Swanston Street," 355,552 ", Nov 2012,0, ,, 300 , Jan 2013, 490  ,  106 ,4,1,2,South Geelong
228,4-6 Foster Street," 560,000 ", Nov 2012,0," 122,500 ", Aug 1987, 390 , May 2014, 919 ,,5,1,3,South Geelong
229,4 Foster Street," 560,000 ", Nov 2012,0, ,, 400 , Dec 2018, 920 ,,4,2,5,South Geelong
230,78-108 GRAVEL PITS Road," 670,000 ", Nov 2012,0, ,, ,," 25,832 ",,0,0,0,South Geelong
231,106 Balliang Street," 341,000 ", Nov 2012,0, ,, ,," 1,046 ",,0,0,0,South Geelong
232,2/14 Birkett Place," 350,900 ", Nov 2012,0, ,, ,, 857 ,,0,0,0,South Geelong
233,243-245 Yarra Street," 605,000 ", 27 Oct 2012,1, ,, ,, ,,3,1,2,South Geelong
234,2/2 Foster Street," 241,000 ", 20 Oct 2012,1," 56,000 ", May 1986, 320 , Jan 2017, 134 ,,1,1,1,South Geelong
235,138 Swanston Street," 417,000 ", 13 Oct 2012,1," 94,100 ", Jun 1991, 300 , Dec 2012," 2,093 ",,3,1,4,South Geelong
236,243 Yarra Street," 605,000 ", Oct 2012,0, ,, ,, 646  ,  145 ,3,1,2,South Geelong
237,2/16 Birkett Place," 361,900 ", Oct 2012,0, ,, ,, 857 ,,2,1,1,South Geelong
238,11 Balliang Street," 648,500 ", 01 Sep 2012,1, ,, ,, 460  ,  206 ,3,2,2,South Geelong
239,1/7 Carr Street," 465,000 ", Aug 2012,0, ,, ,, ,,2,2,1,South Geelong
240,203 Yarra Street," 475,000 ", Aug 2012,0, ,, ,, 210 ,,3,1,2,South Geelong
241,3 Birkett Place," 225,500 ", Aug 2012,0," 176,000 ", Dec 2007, ,, 875  ,  172 ,0,0,0,South Geelong
242,1/14 Birkett Place," 352,000 ", Aug 2012,0, ,, ,, 857 ,,0,0,0,South Geelong
243,4/123 Fyans Street," 265,000 ", Jul 2012,0," 66,000 ", Feb 1987, 340 , Oct 2018, 255 ,,0,0,0,South Geelong
244,44 Gravel Pits Road," 100,000 ", Jul 2012,0, ,, ,," 15,650 ",,0,0,0,South Geelong
245,3/66 Foster Street," 350,000 ", Jul 2012,0, ,, 370 , Apr 2019, 205 ,,2,1,1,South Geelong
246,1/403 Moorabool Street," 1,254,000 ", Jul 2012,0, ,, ,," 1,431 ",,0,0,0,South Geelong
247,78 Gravel Pits Road," 670,000 ", Jul 2012,0, ,, ,, ,,0,0,0,South Geelong
248,52 Balliang Street," 380,000 ", 03 Jun 2012,1, ,, 270 , Mar 2014, 563  ,  93 ,2,1,2,South Geelong
249,255 Yarra Street," 456,000 ", May 2012,0, ,, 270 , Mar 2005, 433 ,,3,1,1,South Geelong
250,9 Hopkins," 375,000 ", Apr 2012,0, ,, ,, 174 ,,2,2,2,South Geelong
251,5/9 Hopkins Street," 375,000 ", Apr 2012,0, ,, ,, 173  ,  132 ,0,0,0,South Geelong
252,8 Gravel Pits Road," 1,045,000 ", Apr 2012,0, ,, ,," 13,291 ",,0,0,0,South Geelong
253,20 Foster Street," 310,000 ", 17 Mar 2012,1, ,, 360 , Jan 2019, 124 ,,3,1,1,South Geelong
254,8 Park Crescent," 535,000 ", Mar 2012,0, ,, ,, 497 ,,4,2,5,South Geelong
255,260 Yarra Street," 850,000 ", Mar 2012,0, ,, ,, 255 ,,3,1,0,South Geelong
256,4 Crown Street," 2,000,000 ", Mar 2012,0," 1,450,000 ", Nov 2001, ,," 5,536 ",,0,0,0,South Geelong
257,16 Crown Street," 850,000 ", Mar 2012,0, ,, ,," 1,058  ",  799 ,0,0,0,South Geelong
258,23 Mundy Street," 390,000 ", Feb 2012,0, ,, 300 , May 2009, 274 ,,2,2,3,South Geelong
259,41 Balliang Street," 342,000 ", 25 Feb 2012,1, ,, 270 , Oct 2011, 278  ,  93 ,2,1,2,South Geelong
260,5/13-15 Crown Street," 320,000 ", Feb 2012,0," 290,000 ", Oct 2007, ,, 323 ,,0,0,0,South Geelong
261,266 Bellerine Street," 367,000 ", Dec 2011,0, ,, 210 , Jan 2011, 486 ,,2,1,1,South Geelong
262,76 Barwon Terrace," 935,000 ", Dec 2011,0, ,, ,," 3,140 ",,0,0,0,South Geelong
263,158 Fyans Street," 462,000 ", Dec 2011,0, ,, ,," 7,456 ",,0,0,0,South Geelong
264,2/72 Balliang Street," 415,000 ", Nov 2011,0, ,, ,, 271 ,,3,3,2,South Geelong
265,22 Balliang Street," 472,500 ", Nov 2011,0, ,, 405 , Sep 2011, 224  ,  136 ,3,2,2,South Geelong
266,6/13-15 Crown Street," 380,000 ", Nov 2011,0," 310,000 ", Oct 2007, ,, 324 ,,0,0,0,South Geelong
267,1 Fyans Street," 1,320,000 ", Nov 2011,0," 750,000 ", Feb 2004, ,, 1 ,,0,0,0,South Geelong
268,6/13 Crown Street," 380,000 ", Nov 2011,0, ,, ,, 324 ,,0,0,0,South Geelong
269,9 Lonsdale Street," 320,000 ", Oct 2011,0, ,, 340 , Nov 2019, 345 ,,2,1,1,South Geelong
270,32 Foster Street," 410,000 ", Oct 2011,0, ,, 350 , Aug 2011, 305 ,,2,1,1,South Geelong
271,4/33 Lonsdale Street," 405,000 ", Oct 2011,0, ,, 400 , Jun 2012, ,,3,2,1,South Geelong
272,1/48A Balliang Street," 415,000 ", Sep 2011,0, ,, ,, 281 ,,0,0,0,South Geelong
273,40 Foster Street," 389,300 ", Sep 2011,0, ,, 320 , Oct 2010, 509  ,  133 ,3,1,1,South Geelong
274,3/49 Foster Street," 389,300 ", Sep 2011,0, ,, ,, ,,3,0,0,South Geelong
275,141 Fyans Street," 820,000 ", Sep 2011,0," 750,000 ", Dec 2009, ,," 1,500 ",,0,0,0,South Geelong
276,48 Balliang Street," 415,000 ", Sep 2011,0, ,, ,, ,,0,0,0,South Geelong
277,108 Balliang Street," 324,500 ", Sep 2011,0, ,, ,," 1,046 ",,0,0,0,South Geelong
278,203 Swanston Street," 289,000 ", Sep 2011,0," 57,000 ", Jul 1992, 220 , Apr 2007, 346  ,  77 ,2,1,0,South Geelong
279,153 Swanston," 435,000 ", Aug 2011,0," 411,000 ", Nov 2009, ,, ,,3,1,1,South Geelong
280,56 Balliang Street," 367,000 ", Jul 2011,0, ,, 360 , Jun 2019, 186  ,  81 ,2,1,1,South Geelong
281,291 Bellerine Street," 376,000 ", 09 Jul 2011,1, ,, ,, 490 ,,3,1,1,South Geelong
282,2/117 Fyans Street," 285,000 ", Jul 2011,0," 116,500 ", Mar 1999, 210 , Mar 2007, 800 ,,0,0,0,South Geelong
283,123 Balliang Street," 278,960 ", Jul 2011,0, ,, ,," 15,161 ",,0,0,0,South Geelong
284,110 Balliang Street," 290,000 ", Jul 2011,0, ,, ,," 15,161 ",,0,0,0,South Geelong
285,102 Balliang Street," 387,200 ", Jul 2011,0, ,, ,," 15,161 ",,0,0,0,South Geelong
286,125 Balliang Street," 297,352 ", Jul 2011,0, ,, ,," 15,161 ",,0,0,0,South Geelong
287,1/85 Fyans Street," 279,000 ", May 2011,0," 180,000 ", Jul 2007, 265 , May 2016, 343  ,  89 ,0,0,0,South Geelong
288,16 Verner Street," 377,500 ", May 2011,0, ,, ,, 486 ,,4,1,2,South Geelong
289,5 Foster Street," 650,000 ", Apr 2011,0, ,, ,, 486 ,,3,2,4,South Geelong
290,6 Wood Street," 370,000 ", Apr 2011,0, ,, ,, 305 ,,0,0,0,South Geelong
291,30 Verner Street," 365,000 ", Mar 2011,0," 202,000 ", Jul 2001, 300 , Feb 2011, 200  ,  88 ,2,1,1,South Geelong
292,10 Hopkins Street," 495,000 ", Mar 2011,0," 380,000 ", Dec 2009, 270 , Feb 2009, 271 ,,1,1,2,South Geelong
293,1 24 Balliang Street," 369,900 ", Feb 2011,0, ,, ,, 195 ,,3,1,1,South Geelong
294,301 Bellerine Street," 162,500 ", Feb 2011,0, ,, ,, 564 ,,3,0,0,South Geelong
295,250 BELLERINE Street," 483,500 ", Jan 2011,0," 106,000 ", Nov 1995, 450 , Jun 2018, 473 ,,3,2,2,South Geelong
296,256 Yarra Street," 540,000 ", Jan 2011,0, ,, ,, 479  ,  144 ,4,2,2,South Geelong
297,24 Balliang Street," 360,000 ", Jan 2011,0, ,, ,, 195 ,,0,0,0,South Geelong
298,2/168-170 Fyans Street," 594,000 ", Dec 2010,0, ,, ,," 4,095 ",,0,0,0,South Geelong
299,2/7 Carr Street," 298,000 ", Dec 2010,0, ,, 330 , Dec 2016, 315 ,,0,0,0,South Geelong
