,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
211,79 Fitzroy Street," 765,000 ", Mar 2018,0," 616,000 ", Jul 2015, ,, 564  ,  158 ,3,2,5,Geelong
212,6 Ryrie Street," 1,260,000 ", Feb 2018,0," 1,100,000 ", Mar 2015, 460 , Dec 2011, 552 ,,5,4,2,Geelong
213,90 Garden Street," 500,000 ", Feb 2018,0, ,, ,, 150 ,,2,1,0,Geelong
214,8 Bean Street," 860,000 ", Feb 2018,0," 193,000 ", Aug 2006, ,, 255 ,,3,2,2,Geelong
215,7 Cogens Place," 690,000 ", Feb 2018,0," 335,000 ", Dec 2004, 395 , Oct 2017, 107  ,  100 ,3,1,2,Geelong
216,10 The Esplanade S," 1,300,000 ", Feb 2018,0, ,, ,, 372 ,,3,0,0,Geelong
217,108/6-8 Eastern Beach Road," 629,000 ", Feb 2018,0," 430,000 ", Aug 2011, 660 , Jul 2017," 2,126  ",  96 ,0,0,0,Geelong
218,6/61 Brougham Street," 435,000 ", 17 Feb 2018,1," 307,500 ", Mar 2010, 390 , Nov 2019, 829 ,,0,0,0,Geelong
219,33 Maud Street," 875,000 ", Feb 2018,0," 650,000 ", Nov 2010, ,, 489 ,,3,1,2,Geelong
220,10 The Esplanade South," 1,300,000 ", Feb 2018,0, ,, 800 , Aug 2018, ,,3,2,2,Geelong
221,301/64 Eastern Beach Road," 1,660,000 ", 10 Feb 2018,1, ,, 580 , Jan 2017, ,,3,2,1,Geelong
222,3/17A The Esplanade," 400,000 ", Feb 2018,0," 300,000 ", Jan 2009, 260 , Apr 2016, 976  ,  62 ,2,1,1,Geelong
223,407/8 Gheringhap Street," 499,000 ", Feb 2018,0," 475,000 ", Dec 2014, 390 , Mar 2017, 773  ,  86 ,0,0,0,Geelong
224,2304/2 Yarra Street," 430,000 ", Jan 2018,0," 260,000 ", Dec 2004, ,," 2,737 ",,0,0,0,Geelong
225,16 McKillop Street," 820,000 ", Jan 2018,0," 715,000 ", Dec 2015, 210 , Sep 2006, 506 ,,4,1,2,Geelong
226,1/126 Kilgour Street," 1,200,000 ", Dec 2017,0," 820,000 ", Jan 2013, ,, 699  ,  373 ,0,0,0,Geelong
227,10 Alexander Avenue," 760,000 ", Dec 2017,0, ,, ,, ,,0,0,0,Geelong
228,7/96 Mercer Street," 420,000 ", Dec 2017,0," 315,000 ", May 2008, 420 , Jul 2019, 716 ,,0,0,0,Geelong
229,10 Alexandra Avenue," 760,000 ", Dec 2017,0, ,, ,, 442 ,,3,1,0,Geelong
230,89 Carr Street," 469,000 ", Dec 2017,0," 218,500 ", Aug 2008, 310 , Apr 2018, 188 ,,2,1,0,Geelong
231,125 Verner Street," 700,000 ", Dec 2017,0, ,, ,, 613 ,,2,1,4,Geelong
232,18/96 Mercer Street," 395,000 ", Dec 2017,0, ,, 350 , Apr 2009, 714 ,,0,0,0,Geelong
233,2/155 Verner Street," 252,000 ", Dec 2017,0," 199,000 ", May 2010, 260 , Jul 2019, 946  ,  63 ,0,0,0,Geelong
234,47B Lonsdale Street," 760,000 ", Dec 2017,0, ,, ,, 319 ,,3,2,2,Geelong
235,12/64-66 Eastern Beach Road," 1,170,000 ", Dec 2017,0," 927,500 ", Mar 2007, ,," 2,538 ",,2,0,0,Geelong
236,302/64-66 Eastern Beach Road," 1,170,000 ", Dec 2017,0," 910,000 ", Feb 2015, 650 , Jan 2014," 2,538 ",,0,0,0,Geelong
237,302/64 Eastern Beach Road," 1,170,000 ", 09 Dec 2017,1," 910,000 ", Feb 2015, 650 , Jan 2014," 2,538  ",  152 ,0,0,0,Geelong
238,142 Verner Street," 780,000 ", 07 Dec 2017,1," 66,000 ", Sep 1996, ,, 471 ,,3,3,2,Geelong
239,6A Sydney Avenue," 785,000 ", 06 Dec 2017,1, ,, ,, 260 ,,3,2,2,Geelong
240,11 Stradling Avenue," 825,000 ", Dec 2017,0, ,, 360 , Feb 2018, 580 ,,4,1,1,Geelong
241,4408/4 Yarra Street," 630,000 ", Dec 2017,0," 500,000 ", Jul 2005, 440 , Jan 2016," 2,737 ",,2,2,1,Geelong
242,1/19 Mcmillan Avenue," 410,000 ", Dec 2017,0," 56,830 ", Dec 1982, ,, 331 ,,0,0,0,Geelong
243,42 Richmond Crescent," 533,000 ", 02 Dec 2017,1," 68,000 ", Jun 1995, ,, 519 ,,1,1,2,Geelong
244,101 Kilgour Street," 735,000 ", 02 Dec 2017,1," 455,002 ", Jun 2005, 425 , Dec 2015, 246 ,,2,2,2,Geelong
245,120 Garden Street," 965,000 ", 02 Dec 2017,1," 84,500 ", Oct 1994, ,, 648 ,,3,2,2,Geelong
246,1 England Street," 1,350,000 ", 02 Dec 2017,1," 1,100,000 ", Jun 2010, 570 , May 2019, 147  ,  165 ,2,2,1,Geelong
247,5 Sydney Avenue," 865,000 ", Nov 2017,0," 215,000 ", Jun 2000, 540 , Aug 2019, 478 ,,4,1,2,Geelong
248,192 Garden Street," 535,000 ", 25 Nov 2017,1," 281,000 ", Nov 2007, 340 , Aug 2012, 358 ,,2,1,1,Geelong
249,607/8 Gheringhap Street," 520,000 ", Nov 2017,0, ,," 2,042 ", Nov 2019, 776 ,,0,0,0,Geelong
250,193 Yarra Street," 542,000 ", Nov 2017,0," 335,000 ", Jun 2010, 360 , Jul 2019, 141 ,,2,1,1,Geelong
251,905/53 Mercer Street," 890,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Geelong
252,10/96 Mercer Street," 420,000 ", Nov 2017,0," 380,000 ", May 2008, 400 , Dec 2018, 716 ,,0,0,0,Geelong
253,304 Moorabool Street," 1,080,000 ", 18 Nov 2017,1," 354,000 ", Jun 2002, ,, 754  ,  142 ,4,3,3,Geelong
254,302/100 Western Beach," 536,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Geelong
255,302/100 Western Beach Road," 536,000 ", Nov 2017,0," 492,500 ", Oct 2012, 450 , Sep 2019, 992 ,,0,0,0,Geelong
256,1201/53 Mercer Street," 450,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Geelong
257,307/8 Gheringhap Street," 445,000 ", Nov 2017,0, ,, 400 , Jan 2017, 774 ,,0,0,0,Geelong
258,43 Mundy Street," 750,000 ", 04 Nov 2017,1," 590,000 ", Sep 2014, 600 , Sep 2016, 470 ,,4,2,2,Geelong
259,303/18 The Esplanade South," 322,500 ", Nov 2017,0, ,, ,, ,,0,0,0,Geelong
260,106 Maud Street," 587,500 ", Oct 2017,0," 298,000 ", Mar 2006, 475 , Dec 2015, 212 ,,4,2,2,Geelong
261,3/4-10 Benson Street," 389,000 ", Oct 2017,0," 320,000 ", May 2014, 350 , Apr 2017, 134 ,,2,1,1,Geelong
262,50 Kilgour Street," 578,000 ", 28 Oct 2017,1," 95,000 ", Feb 2000, 410 , Aug 2020, 323 ,,3,1,1,Geelong
263,1/61 Brougham Street," 575,000 ", Oct 2017,0," 195,000 ", Sep 1998, 295 , Jun 2007, 380 ,,0,0,0,Geelong
264,16 Mundy Street," 750,000 ", Oct 2017,0," 585,000 ", May 2013, 350 , Jan 2016, 942  ,  133 ,3,1,1,Geelong
265,59 Fitzroy Street," 515,000 ", Oct 2017,0," 415,000 ", Apr 2010, 375 , Nov 2014, 164  ,  110 ,2,1,1,Geelong
266,101/18 The Esplanade Sth," 478,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Geelong
267,14 & 14A Richmond Street," 960,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Geelong
268,39 Alexander Avenue," 1,020,000 ", 14 Oct 2017,1, ,, ,, ,,0,0,0,Geelong
269,14A Richmond Street," 960,000 ", 14 Oct 2017,1, ,, 330 , Apr 2018," 1,004 ",,3,1,1,Geelong
270,14 Richmond Street," 960,000 ", 14 Oct 2017,1," 103,000 ", Nov 1988, 280 , Mar 2018," 1,003 ",,0,0,0,Geelong
271,39 Alexandra Avenue," 1,020,000 ", 14 Oct 2017,1," 700,000 ", Dec 2007, 500 , Jul 2019, 313 ,,0,0,0,Geelong
272,13 Alexandra Avenue," 1,875,000 ", Oct 2017,0," 441,000 ", Oct 2004, ,, 409 ,,3,1,1,Geelong
273,117 Maud Street," 800,000 ", Oct 2017,0, ,, 350 , Dec 2017, 461 ,,3,1,2,Geelong
274,601/8 Gheringhap Street," 355,000 ", Oct 2017,0, ,, 375 , Sep 2016, 773  ,  54 ,0,0,0,Geelong
275,120 Kilgour Street," 1,341,500 ", Oct 2017,0," 127,000 ", Sep 1991, ,, 191 ,,3,2,2,Geelong
276,1/4 Fitzroy Street," 445,000 ", Sep 2017,0," 440,000 ", Oct 2003, 315 , Jul 2016, 799 ,,2,1,1,Geelong
277,604/8 Gheringhap Street," 805,000 ", Sep 2017,0," 684,000 ", Feb 2000, 700 , Mar 2019, 774  ,  122 ,0,0,0,Geelong
278,12 York Street," 525,000 ", 23 Sep 2017,1, ,, 295 , Aug 2020, 347 ,,2,1,0,Geelong
279,9 Richmond Court," 535,000 ", 23 Sep 2017,1, ,, ,, 225 ,,2,1,1,Geelong
280,23 Kilgour Street," 520,000 ", Sep 2017,0," 450,000 ", Sep 2016, 360 , Feb 2012, 465 ,,3,1,2,Geelong
281,36 Richmond Crescent," 556,000 ", 23 Sep 2017,1," 430,000 ", Jan 2013, 400 , Aug 2017, 13  ,  125 ,3,2,2,Geelong
282,47A Lonsdale Street," 740,000 ", Sep 2017,0, ,, 640 , Apr 2020, 234 ,,3,2,2,Geelong
283,18 Pakington Street," 1,225,000 ", Sep 2017,0, ,, ,, 640  ,  320 ,0,0,0,Geelong
284,11 Yarra Street," 1,550,000 ", Sep 2017,0, ,, ,, 345  ,  160 ,0,0,0,Geelong
285,29 Mundy Street," 696,000 ", Sep 2017,0, ,, ,, 410 ,,3,1,1,Geelong
286,9 Kooyong Road," 585,000 ", Sep 2017,0," 500,000 ", Nov 2014, 370 , Feb 2018, 185  ,  102 ,3,1,2,Geelong
287,17/96 Mercer Street," 429,000 ", Sep 2017,0, ,, 380 , Feb 2012, 714 ,,0,0,0,Geelong
288,7/236 Malop Street," 415,000 ", Sep 2017,0," 299,000 ", Apr 2006, 360 , Jan 2019, 796 ,,0,0,0,Geelong
289,4 Little Fenwick Street," 225,000 ", Sep 2017,0," 130,000 ", Mar 2012, ,, 304 ,,0,0,0,Geelong
290,12 Ryrie Street," 990,500 ", Sep 2017,0," 755,000 ", Mar 2015, ,, 552 ,,4,3,2,Geelong
291,2B Mercer Street," 755,000 ", 26 Aug 2017,1, ,, ,, ,,0,0,0,Geelong
292,115 Swanston Street," 450,000 ", Aug 2017,0," 330,000 ", Oct 2011, 260 , Jul 2016, 271 ,,2,1,1,Geelong
293,203 Yarra Street," 620,000 ", 26 Aug 2017,1," 475,000 ", Jun 2012, 400 , Apr 2017, 210 ,,3,1,0,Geelong
294,205/8-10 McLarty Place," 455,000 ", Aug 2017,0, ,, 430 , Feb 2018, 565 ,,0,0,0,Geelong
295,12/141-143 Yarra Street," 690,000 ", Aug 2017,0, ,, 500 , Sep 2016, 596 ,,2,2,1,Geelong
296,3/188 Mckillop Street," 365,000 ", Aug 2017,0," 175,000 ", Oct 2004, 320 , Dec 2016, 161 ,,0,0,0,Geelong
297,12/141 Yarra Street," 690,000 ", Aug 2017,0, ,, 500 , Sep 2016, 323  ,  80 ,0,0,0,Geelong
298,11 Long Lane," 720,000 ", Aug 2017,0," 530,000 ", Aug 2010, ,, 188  ,  140 ,3,2,2,Geelong
299,3 Stradling Avenue," 830,000 ", 19 Aug 2017,1," 615,000 ", Oct 2010, 370 , May 2016, 612  ,  173 ,3,2,1,Geelong
