,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
218,Lot 38 232-270 Barwon Heads Road," 149,000 ", Aug 2015,0, ,, ,, 381 ,,0,0,0,Marshall
219,Lot 38," 149,000 ", Aug 2015,0, ,, ,, 381 ,,0,0,0,Marshall
220,28 Station Road," 410,000 ", Aug 2015,0," 187,000 ", Nov 2012, ,, 632 ,,4,3,2,Marshall
221,193-197 Barwarre Road," 405,000 ", Jul 2015,0," 325,000 ", May 2008, ,," 1,029 ",,4,2,4,Marshall
222,10 ESME Court," 172,000 ", Jul 2015,0, ,, 400 , Jan 2018, 369 ,,4,2,2,Marshall
223,Lot 9 Barwarre Road," 183,000 ", Jul 2015,0, ,, ,, 663 ,,0,0,0,Marshall
224,14 272-280 Barwarre Road 'Barwarre Estate Stage 7'," 183,000 ", Jul 2015,0, ,, ,, 526 ,,0,0,0,Marshall
225,Lot 14 232-270 Barwon Heads Road," 183,000 ", Jul 2015,0, ,, ,, 526 ,,0,0,0,Marshall
226,Lot 14," 183,000 ", Jul 2015,0, ,, ,, 526 ,,0,0,0,Marshall
227,14 Tamala Avenue," 381,000 ", Jul 2015,0," 375,000 ", Mar 2013, ,, 678  ,  180 ,5,2,2,Marshall
228,17 Marvins Place," 401,000 ", Jul 2015,0," 150,000 ", Mar 2009, ,, 512 ,,3,2,2,Marshall
229,1 Drews Road," 325,500 ", 14 Jul 2015,1," 110,000 ", Aug 2000, 350 , Aug 2017, 701 ,,3,1,2,Marshall
230,346 Barwon Heads Road," 325,000 ", 11 Jul 2015,1," 103,000 ", Oct 1994, 390 , Nov 2019, 922  ,  120 ,3,1,3,Marshall
231,9/66 Station Road," 334,000 ", Jul 2015,0," 85,000 ", Feb 2000, ,, 205 ,,0,0,0,Marshall
232,36 232-270 Barwon Heads Road," 170,000 ", Jul 2015,0, ,, ,, 432 ,,0,0,0,Marshall
233,Lot 36," 170,000 ", Jul 2015,0, ,, ,, 432 ,,0,0,0,Marshall
234,Lot 36 232-270 Barwon Heads Road," 170,000 ", Jul 2015,0, ,, ,, 432 ,,0,0,0,Marshall
235,20 Basford Court," 393,000 ", Jun 2015,0," 160,000 ", May 2012, ,, 500  ,  155 ,3,2,2,Marshall
236,232 Barwon Heads Road," 165,000 ", Jun 2015,0, ,, ,," 42,692 ",,0,0,0,Marshall
237,30/232 Barwon Heads Road," 165,000 ", Jun 2015,0, ,, ,, ,,0,0,0,Marshall
238,Lot 30 232-270 Barwon Heads Road," 165,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
239,Lot 30," 165,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
240,30 232-270 Barwon Heads Road," 165,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
241,32 232-270 Barwon Heads Road," 160,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
242,Lot 32," 160,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
243,Lot 32 232-270 Barwon Heads Road," 160,000 ", Jun 2015,0, ,, ,, 348 ,,0,0,0,Marshall
244,10 Krisanway Drive," 510,000 ", Jun 2015,0," 180,000 ", Oct 2009, ,, 580 ,,3,2,2,Marshall
245,36 Werner Avenue," 382,500 ", May 2015,0," 370,000 ", Mar 2014, 420 , Apr 2019, 485  ,  133 ,3,2,2,Marshall
246,17 Grove Road," 350,000 ", May 2015,0," 130,000 ", Aug 2008, ,, 450 ,,3,1,2,Marshall
247,13 Badminton Court," 165,000 ", May 2015,0, ,, ,, 348 ,,0,0,0,Marshall
248,1/8 Nikola Court," 315,000 ", May 2015,0," 275,000 ", Jul 2010, 320 , Apr 2018, 252  ,  160 ,0,0,0,Marshall
249,L306 Moretti Court," 171,000 ", Apr 2015,0, ,, ,, 349 ,,0,0,0,Marshall
250,8 Basford Court," 380,000 ", Apr 2015,0," 155,000 ", Feb 2000, ,, 386  ,  135 ,4,2,2,Marshall
251,1/8 Ardeche Lane," 316,500 ", Apr 2015,0, ,, ,, 264  ,  111 ,0,0,0,Marshall
252,35 Badminton Court," 165,000 ", Apr 2015,0, ,, ,, 341 ,,0,0,0,Marshall
253,29 Badminton Court," 175,000 ", Apr 2015,0, ,, ,, 451  ,  144 ,0,0,0,Marshall
254,15 Basford Court," 160,000 ", Apr 2015,0, ,, ,," 2,324  ",  109 ,0,0,0,Marshall
255,3 Drews Road," 380,000 ", Apr 2015,0," 315,000 ", Oct 2010, ,, 677  ,  195 ,4,2,4,Marshall
256,33-47 Badminton Court," 175,000 ", Mar 2015,0, ,, ,, 452 ,,0,0,0,Marshall
257,Lot 37 Badminton Court," 175,000 ", Mar 2015,0, ,, ,, 452 ,,0,0,0,Marshall
258,Lot 37/232-270 Badminton Court," 175,000 ", Mar 2015,0, ,, ,, ,,0,0,0,Marshall
259,37 Badminton Court," 175,000 ", Mar 2015,0, ,, ,, 452 ,,0,0,0,Marshall
260,"Lot 37, Badminton Court"," 175,000 ", Mar 2015,0, ,, ,, 452 ,,0,0,0,Marshall
261,36 Drews Road," 364,000 ", Mar 2015,0," 133,000 ", Jan 2012, 365 , Jul 2017, 300 ,,3,2,2,Marshall
262,26/232 Barwon Heads Road," 172,000 ", Mar 2015,0, ,, ,, ,,0,0,0,Marshall
263,Lot 6 Macfarlane Street," 168,000 ", Mar 2015,0, ,, ,, 356 ,,0,0,0,Marshall
264,23 MacFarlane Street," 168,000 ", Mar 2015,0, ,, 425 , Nov 2017, 353 ,,4,2,2,Marshall
265,Lot 26 Esme Court," 172,000 ", Mar 2015,0, ,, ,, ,,0,0,0,Marshall
266,"Lot 26, Esme Court"," 172,000 ", Mar 2015,0, ,, ,, 370 ,,0,0,0,Marshall
267,26 Barwarre Estate Stage 7," 172,000 ", Mar 2015,0, ,, ,, 370 ,,0,0,0,Marshall
268,15-17 Badminton Court," 165,000 ", Mar 2015,0, ,, 370 , Nov 2016, 343 ,,3,2,2,Marshall
269,1/4 Barwarre Road," 299,500 ", Mar 2015,0, ,, 335 , Jul 2018, 247  ,  94 ,0,0,0,Marshall
270,25 Badminton Court," 165,000 ", Mar 2015,0, ,, 400 , Mar 2019, 333 ,,3,2,2,Marshall
271,Lot 28 Badminton Court," 160,000 ", Feb 2015,0, ,, ,, ,,0,0,0,Marshall
272,Lot 35 Badminton Court," 165,000 ", Feb 2015,0, ,, ,, 341 ,,0,0,0,Marshall
273,9 Badminton Court," 160,000 ", Feb 2015,0, ,, 395 , Oct 2016, 340 ,,0,0,0,Marshall
274,28 28 Badminton Court," 160,000 ", Feb 2015,0, ,, ,, 340 ,,0,0,0,Marshall
275,25 MacFarlane Street," 169,000 ", Feb 2015,0, ,, 380 , May 2018, 346 ,,4,2,2,Marshall
276,5 Allegro Court," 169,000 ", Feb 2015,0, ,, 390 , Nov 2017, 319 ,,4,2,2,Marshall
277,6 Allegro Court," 159,001 ", Feb 2015,0, ,, 440 , Aug 2020, 320 ,,4,2,2,Marshall
278,2-6 STATION Road," 1,750,000 ", Feb 2015,0," 68,500 ", Jan 1988, ,," 1,000 ",,4,1,1,Marshall
279,63 Marshalltown Road," 465,000 ", 14 Feb 2015,1, ,, ,, 801 ,,4,2,1,Marshall
280,5 St Cuthberts Court," 415,000 ", Feb 2015,0," 380,000 ", Mar 2010, 420 , Nov 2014, 730  ,  162 ,4,2,2,Marshall
281,"Lot 31, Badminton Court"," 165,000 ", Feb 2015,0, ,, ,, 344 ,,0,0,0,Marshall
282,31 Badminton Court," 165,000 ", Feb 2015,0, ,, ,, 380 ,,0,0,0,Marshall
283,1/66 Marshalltown Road," 300,000 ", Jan 2015,0," 285,000 ", Nov 2010, 300 , Mar 2015, 197  ,  98 ,0,0,0,Marshall
284,11-13 Orphington Crescent," 338,000 ", Jan 2015,0, ,, 385 , Jan 2015, ,,3,2,1,Marshall
285,47 Marshalltown Road," 320,000 ", Jan 2015,0," 275,000 ", Nov 2007, ,, 684 ,,3,2,1,Marshall
286,49 Marshalltown Road," 338,000 ", Jan 2015,0, ,, ,, 664 ,,3,0,0,Marshall
287,23 Badminton Court," 185,000 ", Jan 2015,0, ,, ,, 348 ,,0,0,0,Marshall
288,2/41 Barwarre Road," 415,000 ", Jan 2015,0," 154,000 ", Jun 2010, ,, 438  ,  160 ,4,2,2,Marshall
289,26 MacFarlane Street," 169,000 ", Dec 2014,0, ,, 410 , Jul 2018, 375 ,,4,2,2,Marshall
290,14 Orphington Crescent," 338,000 ", Dec 2014,0," 150,000 ", Jan 2012, ,, 300  ,  185 ,2,2,0,Marshall
291,11 Orpington Crescent," 338,000 ", Dec 2014,0, ,, ,, 301  ,  110 ,3,2,1,Marshall
292,37 Werner Avenue," 430,000 ", Dec 2014,0," 145,500 ", Feb 2000, ,, 481  ,  173 ,3,2,2,Marshall
293,24 MacFarlane Street," 167,000 ", Dec 2014,0," 154,000 ", Mar 2009, 395 , Jan 2018, 350 ,,4,2,2,Marshall
294,31 Marvins Place," 385,000 ", Nov 2014,0, ,, ,, 545  ,  545 ,4,2,2,Marshall
295,Lot 11 Basford Court," 169,000 ", Nov 2014,0, ,, ,," 2,323 ",,0,0,0,Marshall
296,15 Chambers Court," 370,000 ", Nov 2014,0," 315,500 ", Feb 2009, 400 , Feb 2012, 694  ,  142 ,4,2,2,Marshall
297,27 MacFarlane Street," 168,000 ", Nov 2014,0," 121,000 ", Sep 2008, 370 , Sep 2017, 365 ,,4,2,3,Marshall
298,11 Esme Court," 165,000 ", Nov 2014,0, ,, ,, 347 ,,0,0,0,Marshall
299,11 Badminton Court," 165,000 ", Nov 2014,0, ,, ,, 347 ,,0,0,0,Marshall
