Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
12 Henderson Drive,"686,000",Nov 2013,"350,000",Sep 2002,,,,937,,3,2,4,Wandana Heights,29
8 Sholden Court,"720,000",Nov 2013,,,,,,"1,306",,4,3,3,Wandana Heights,29
9 Kenthill Close,"430,000",Nov 2013,,,,,,946,,3,,,Wandana Heights,29
5 Dione Mews,"475,000",Oct 2013,"376,000",Jun 2005,,,,443,170,3,2,2,Wandana Heights,29
35 James Cook Drive,"459,000",Oct 2013,"298,000",Sep 2003,,,,"1,003",,4,2,2,Wandana Heights,29
3/12 Kirami Court,"219,000",Sep 2013,,,,,,"2,088",,,,,Wandana Heights,29
3/13 Kirami Court,"219,000",Sep 2013,,,,,,,,4,,,Wandana Heights,29
34-36 Lapin Grove,"230,000",Sep 2013,,,,,,567,,,,,Wandana Heights,29
Lot 1/13 Kirami Court,"385,000",Sep 2013,,,,,,"1,069",,,,,Wandana Heights,29
1/13 Kirami Court,"385,000",Sep 2013,,,,,,"1,069",188,,,,Wandana Heights,29
38 Lapin Grove,"260,000",Sep 2013,,,,,,656,,,,,Wandana Heights,29
15 Lapin Grove,"208,000",Sep 2013,,,,,,550,280,,,,Wandana Heights,29
34 Lapin Grove,"230,000",Sep 2013,,,,,,567,263,,,,Wandana Heights,29
Lot 3/13 Kirami Court,"225,000",Sep 2013,,,,,,,,,,,Wandana Heights,29
2/1 Wandana Drive,"165,000",Aug 2013,"120,000",Oct 2007,,,,790,,,,,Wandana Heights,29
Lot 21 Lapin Grove (100 Wandana Dr),"585,000",Aug 2013,,,,,,"1,371",,3,2,2,Wandana Heights,29
15 James Cook Drive,"549,000",Aug 2013,,,,395,Feb 2008,995,,4,2,1,Wandana Heights,29
16 Xavier Court,"660,000",Aug 2013,"244,500",May 2010,,,,839,,4,4,2,Wandana Heights,29
22 Lapin Grove,"243,000",Aug 2013,,,,,,522,,,,,Wandana Heights,29
56 James Cook Drive,"540,000",Aug 2013,"400,000",Jul 2002,,,,"1,582",,4,2,2,Wandana Heights,29
13 Wandana Drive,"485,000",Aug 2013,"104,000",Feb 1999,,,,697,198,3,2,2,Wandana Heights,29
26-30 Lapin Grove,"585,000",Jul 2013,,,,,,"1,372",,,,,Wandana Heights,29
5-7 Bent Road,"595,000",Jul 2013,"480,000",Feb 2008,,,,"1,279",,4,3,2,Wandana Heights,29
2/36 Wandana Drive,"360,000",Jul 2013,"242,500",Jun 2005,,330,Apr 2015,267,,,,,Wandana Heights,29
26 Lapin Grove,"585,000",Jul 2013,,,,,,"1,371",,3,2,,Wandana Heights,29
5 Bent Road,"595,000",Jul 2013,,,,,,"1,279",,4,3,2,Wandana Heights,29
3 Bent Road,"400,000",Jun 2013,"350,000",Oct 2009,,410,Oct 2012,727,154,4,2,2,Wandana Heights,29
75 Grosvenor Drive,"620,000",Jun 2013,"53,500",Jun 1996,,,,905,,4,2,2,Wandana Heights,29
4 Greenfinch Way,"452,500",Jun 2013,"158,000",Jun 2008,,,,805,177,3,2,2,Wandana Heights,29
17 Brolga Crescent,"450,000",May 2013,,,,,,695,,5,2,4,Wandana Heights,29
2/13 Kirami Court,"187,000",May 2013,,,,,,370,2145,4,1,2,Wandana Heights,29
9 Madeline Drive,"440,000",May 2013,"135,000",Mar 2007,,,,401,147,3,2,2,Wandana Heights,29
19 Nireeda Court,"400,000",May 2013,,,,390,Jan 2006,451,,3,2,2,Wandana Heights,29
40 Lapin Grove,"247,500",May 2013,,,,,,771,291,,,,Wandana Heights,29
6 Henderson Drive,"305,000",Apr 2013,"285,000",Dec 2009,,,,652,,,,,Wandana Heights,29
15 Grosvenor Drive,"452,000",Apr 2013,,,,,,834,,3,2,2,Wandana Heights,29
119 Grosvenor Drive,"960,000",Apr 2013,"755,000",Feb 2005,,,,"1,003",314,4,3,2,Wandana Heights,29
1/8 Henderson Drive,"310,000",Apr 2013,,,,,,645,331,,,,Wandana Heights,29
4 Lapin Grove,"220,000",Apr 2013,,,,,,585,,,,,Wandana Heights,29
50 Grosvenor Drive,"630,000",Mar 2013,"472,500",Aug 2004,,,,859,,5,2,2,Wandana Heights,29
46 James Cook Drive,"505,000",Mar 2013,,,,,,"1,002",,4,2,2,Wandana Heights,29
10 Brolga Crescent,"420,000",Mar 2013,"156,000",Nov 1999,,,,668,,4,2,2,Wandana Heights,29
9 Stanfield Drive,"575,000",Feb 2013,"546,000",Oct 2003,,480,May 2012,999,,5,3,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
21 Brolga Crescent,"397,500",Feb 2013,,,,,,693,171,3,2,2,Wandana Heights,29
63 Wandana Drive,"575,000",Feb 2013,,,,,,"1,455",,4,2,2,Wandana Heights,29
5 Canterbury Court,"481,000",Feb 2013,,,,470,Sep 2012,240,,4,3,3,Wandana Heights,29
36 Grosvenor Drive,"720,000",Jan 2013,,,,,,"2,355",,5,3,2,Wandana Heights,29
9 Grosvenor Drive,"380,000",Jan 2013,"98,000",Jun 1988,,430,Oct 2020,680,145,4,2,1,Wandana Heights,29
2 Christie Court,"770,000",Dec 2012,,,,,,"1,014",300,4,3,3,Wandana Heights,29
31 Sunderland Road,"615,000",Dec 2012,,,,,,648,,4,2,3,Wandana Heights,29
27 Stanfield Drive,"431,000",Dec 2012,"376,000",Dec 2007,,580,Jun 2020,689,204,4,2,2,Wandana Heights,29
5 Nireeda Court,"380,000",Nov 2012,,,,390,Jun 2010,501,,3,2,2,Wandana Heights,29
53 Grosvenor Drive,"571,000",Nov 2012,,,,,,"2,033",,4,2,2,Wandana Heights,29
