Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
1a Ashbourne Street,"635,000",Feb 2018,,,,,,,,3,2,2,Herne Hill,14
17 Bakewell Street,"511,000",Feb 2018,"89,500",Oct 1988,,395,Jun 2018,609,,3,1,1,Herne Hill,14
12 Bakewell Street,"510,000",Feb 2018,"420,000",Feb 2016,,,,701,159,2,1,2,Herne Hill,14
2 Panorama Road,"775,000",Feb 2018,"75,000",Aug 1989,,490,Jul 2019,580,,,,,Herne Hill,14
3/35-37 Fraser Street,"210,000",Feb 2018,"55,000",Jan 2002,,250,Aug 2011,94,,,,,Herne Hill,14
20 Maurice Street,"511,000",Feb 2018,"315,000",Oct 2014,,320,Jan 2014,420,,3,1,2,Herne Hill,14
Lot 205 Monier Way,"279,000",Feb 2018,,,,,,,,,,,Herne Hill,14
3/35 Fraser Street,"210,000",Feb 2018,"55,000",Jan 2002,,235,Jan 2014,94,,,,,Herne Hill,14
3 Cole Street,"541,000",10 Feb 2018,"90,000",Feb 2000,1.0,280,Dec 2016,595,,3,1,1,Herne Hill,14
6/2-4 Murphy Avenue,"275,000",Jan 2018,"225,000",May 2014,,260,Mar 2018,70,,2,1,1,Herne Hill,14
2A Azilemot Avenue,"482,500",Jan 2018,,,,420,Oct 2017,299,,,,,Herne Hill,14
16 McCurdy Road,"545,000",Jan 2018,,,,,,604,,3,2,4,Herne Hill,14
1/67 Heytesbury street,"210,000",Jan 2018,,,,210,Jun 2016,67,,,,,Herne Hill,14
6/2-4 Murphy Street,"275,000",Jan 2018,,,,,,,,,,,Herne Hill,14
26 Ashbourne Street,"570,000",23 Dec 2017,,,1.0,,,,,,,,Herne Hill,14
3/10-12 Norwood Street,"205,000",Dec 2017,"150,000",Feb 2009,,145,Nov 2009,72,,,,,Herne Hill,14
3/40 Heytesbury Street,"370,000",Dec 2017,"327,500",Jul 2012,,330,Nov 2016,211,100,2,1,1,Herne Hill,14
26-28 Ashbourne Street,"570,000",19 Dec 2017,"367,000",Feb 2016,1.0,345,Nov 2017,534,125,3,1,2,Herne Hill,14
6/29 Knight Avenue,"230,000",Dec 2017,"200,000",Apr 2013,,240,Jun 2019,105,,,,,Herne Hill,14
54 Maurice Street,"580,000",Dec 2017,"142,500",May 2001,,,,677,,3,1,3,Herne Hill,14
15 Rix Street,"560,000",Dec 2017,"230,000",Jul 2005,,380,Mar 2018,674,,4,2,2,Herne Hill,14
2/6 Itkeston Street,"215,000",Dec 2017,"170,000",Oct 2010,,215,Nov 2016,46,,,,,Herne Hill,14
30 Castleton Road,"630,000",Dec 2017,"385,000",Sep 2010,,240,Apr 2007,697,119,3,1,3,Herne Hill,14
2/6-8 Stafford Street,"230,000",Dec 2017,"179,000",Mar 2010,,240,Feb 2018,78,,,,,Herne Hill,14
2/73 McCurdy Road,"364,000",Dec 2017,"307,000",Oct 2016,,270,Jul 2015,210,,,,,Herne Hill,14
2/368 Autumn Street,"260,000",Dec 2017,"187,500",May 2011,,,,84,,,,,Herne Hill,14
117 Minerva Road,"630,000",09 Dec 2017,,,1.0,,,660,,2,1,2,Herne Hill,14
21B Maurice Street,"462,000",Dec 2017,,,,,,307,,,,,Herne Hill,14
66 McCurdy Road,"430,000",Dec 2017,"343,000",Jul 2014,,400,Dec 2017,383,,3,1,2,Herne Hill,14
2A Staverly Road,"1,200,000",25 Nov 2017,"417,500",Feb 2003,1.0,,,84,,,,,Herne Hill,14
297B Church Street,"455,000",Nov 2017,,,,485,Dec 2020,311,,3,2,1,Herne Hill,14
1/65 Mccurdy Road,"327,500",Nov 2017,"205,000",Apr 2004,,200,Jun 2007,252,70,,,,Herne Hill,14
14 Finchaven Street,"545,000",18 Nov 2017,,,1.0,295,Nov 2012,557,,3,1,2,Herne Hill,14
8 Mccurdy Road,"440,000",18 Nov 2017,"97,390",Apr 2000,1.0,350,Feb 2018,616,,3,1,2,Herne Hill,14
20 Stafford Street,"620,000",14 Nov 2017,"405,000",Jul 2012,1.0,430,Oct 2018,684,176,4,1,4,Herne Hill,14
10 Harvey Avenue,"492,500",11 Nov 2017,,,1.0,,,616,,3,1,2,Herne Hill,14
55 McCurdy Road,"460,000",11 Nov 2017,"277,000",Apr 2013,1.0,,,520,150,3,1,2,Herne Hill,14
15 Dundas Street,"430,000",Nov 2017,"270,000",Mar 2015,,,,483,90,2,1,1,Herne Hill,14
380 Autumn Street,"422,500",Nov 2017,,,,385,Jan 2018,492,,4,1,3,Herne Hill,14
2/1 Rix Street,"390,000",Nov 2017,"255,000",Nov 2008,,310,Aug 2018,212,87,,,,Herne Hill,14
61 Minerva Road,"501,000",28 Oct 2017,"220,000",Sep 2005,1.0,280,Sep 2016,502,95,2,1,1,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
65 Minerva Road,"450,000",Oct 2017,"310,000",Oct 2012,1.0,375,Dec 2018,455,,3,1,,Herne Hill,14
12B Knight Avenue,"485,000",Oct 2017,,,,,,390,,,,,Herne Hill,14
1/10 Matlock Street,"300,300",Oct 2017,"231,002",Mar 2011,,,,288,105,2,1,1,Herne Hill,14
61 Itkeston Street,"498,000",Oct 2017,,,,,,532,,3,1,1,Herne Hill,14
25 Maurice Street,"565,000",23 Oct 2017,"51,000",Oct 1985,1.0,380,May 2019,664,172,4,1,1,Herne Hill,14
53 Kedleston Road,"711,000",17 Oct 2017,"371,000",Oct 2010,1.0,420,Oct 2016,745,190,4,2,3,Herne Hill,14
15 Kedleston Road,"490,000",Oct 2017,"85,000",Aug 1995,,,,528,,3,1,1,Herne Hill,14
3 Glenfine Avenue,"352,500",Oct 2017,,,,,,,,,,,Herne Hill,14
20 Panorama Road,"615,000",Oct 2017,"130,000",Mar 2001,,,,580,,3,1,1,Herne Hill,14
21 Minerva Road,"220,000",Sep 2017,"60,000",Mar 1997,,,,59,63,3,1,4,Herne Hill,14
