Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
3 Liverpool Street,"341,000",Apr 2005,"64,000",Jun 1985,,260,Dec 2015,482,110,3,1,2,RippleSide,25
24 Victoria Street,"190,000",Apr 2005,"70,000",Oct 1997,,,,266,,3,,,RippleSide,25
34 Aberdeen Street,"341,000",Apr 2005,,,,,,,,,,,RippleSide,25
1 Holden Avenue,"483,910",Mar 2005,,,,,,370,,,,,RippleSide,25
29 VICTORIA Street,"590,000",Dec 2004,,,,,,185,,3,3,2,RippleSide,25
29 Liverpool Street,"450,000",Dec 2004,"221,000",May 2000,,195,Apr 2007,322,,2,1,1,RippleSide,25
29 Holden Avenue,"357,000",Oct 2004,,,,,,615,341,4,3,3,RippleSide,25
2 Holden Avenue,"645,000",Aug 2004,,,,580,Jan 2021,492,,3,1,1,RippleSide,25
38 Victoria Street,"435,000",Jul 2004,"59,500",Jul 1988,,,,426,,3,1,,RippleSide,25
31 Liverpool Street,"495,000",Jul 2004,,,,230,Apr 2007,165,164,2,1,1,RippleSide,25
43 Walker Street,"335,000",Aug 2003,"230,000",Jun 2000,,290,Apr 2011,484,197,3,1,2,RippleSide,25
31 Margaret Street,"332,000",Apr 2003,"155,000",Nov 1998,,,,433,,3,1,3,RippleSide,25
4 Balmoral Crescent,"530,000",Apr 2003,"280,000",Jan 2001,,570,Mar 2018,278,,4,2,1,RippleSide,25
6 Victoria Street,"254,000",Feb 2003,,,,,,352,,,,,RippleSide,25
6 Margaret Street,"205,000",Dec 2002,,,,,,533,,2,1,1,RippleSide,25
30 Edward Street,"250,500",Nov 2002,,,,,,433,,,,,RippleSide,25
41 Liverpool Street,"750,000",Oct 2002,,,,,,488,,3,3,3,RippleSide,25
38 Holden Avenue,"90,000",Jul 2002,,,,,,228,,,,,RippleSide,25
16 Walker Street,"125,000",Jul 2001,,,,,,488,167,2,1,1,RippleSide,25
26 Walker Street,"226,000",Apr 2001,"153,000",Oct 1999,,400,Jul 2019,284,122,3,1,2,RippleSide,25
48 Victoria Street,"280,000",Mar 2001,,,,,,422,,4,3,3,RippleSide,25
21 Margaret Street,"100,000",Feb 2001,,,,360,Oct 2020,205,110,2,1,,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
56 Victoria Street,"84,500",Feb 2000,,,,,,420,,3,,,RippleSide,25
15 Margaret Street,"65,000",Feb 2000,"53,000",Feb 1986,,,,432,,3,1,2,RippleSide,25
37 Margaret Street,"110,500",Jul 2000,,,,280,Nov 2015,431,,2,1,1,RippleSide,25
16 Liverpool Street,"260,000",Jun 2000,,,,,,195,,4,3,3,RippleSide,25
18 Margaret Street,"165,000",May 2000,,,,,,527,,,,,RippleSide,25
20 Victoria Street,"325,000",Mar 2000,"81,100",Nov 1997,,,,401,,4,,,RippleSide,25
35 Liverpool Street,"183,500",Mar 2000,,,,300,Jun 2019,293,,2,1,1,RippleSide,25
36 Walker Street,"171,000",Feb 2000,"127,500",May 1998,,,,488,,3,,,RippleSide,25
44 Margaret Street,"130,000",Feb 2000,,,,,,427,,3,1,2,RippleSide,25
29 Walker Street,"275,000",Feb 2000,,,,,,236,,3,2,1,RippleSide,25
