address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
2 Rau Court,Grovedale,4,2,2,727,0,"$595,000 ",12-Aug-20,,,,,
10 Raydon Court,Grovedale,3,2,1,666,0,"$520,000 ",24-Jun-19,,,,,
14 Redwood Place,Grovedale,4,2,3,872,0,"$826,500 ",8-Apr-19,,,,,
44 Reserve Road,Grovedale,3,2,2,695,0,"$370,000 ",4-Oct-19,,,,,
6 Riatta Avenue,Grovedale,3,2,1,687,0,"$525,000 ",22-May-19,,,,,
29 Riatta Avenue,Grovedale,3,1,3,721,0,"$437,000 ",14-Jun-19,,,,,
32 Riatta Avenue,Grovedale,3,2,1,682,0,"$505,000 ",21-Sep-19,,,,,
40 Riatta Avenue,Grovedale,4,2,2,1096,0,"$505,000 ",13-Dec-19,,,,,
1 Rimbool Road,Grovedale,3,1,2,608,0,"$505,000 ",6-Mar-20,,,,,
4 Rimbool Road,Grovedale,3,1,1,836,0,"$484,000 ",19-Dec-19,,,,,
55 Rossack Drive,Grovedale,3,2,2,707,0,"$535,000 ",8-Apr-19,,,,,
85 Rossack Drive,Grovedale,4,2,2,700,0,"$725,000 ",31-May-19,,,,,
135 Rossack Drive,Grovedale,4,2,2,448,0,"$655,000 ",15-Jun-20,,,,,
153 Rossack Drive,Grovedale,3,2,2,400,204.3867,"$640,000 ",23-Mar-20,,,,,
17 Ryong Street,Grovedale,4,2,2,698,0,"$542,000 ",27-Feb-19,,,,,
19 Ryong Street,Grovedale,4,2,4,734,0,"$350,000 ",9-Feb-19,,,,,
12 Salford Court,Grovedale,4,2,3,650,0,"$527,000 ",20-Apr-20,,,,,
1 Seymour Close,Grovedale,3,1,2,718,0,"$422,000 ",17-Jun-19,,,,,
7 Sheringa Crescent,Grovedale,4,2,2,593,0,"$535,000 ",26-Feb-20,,,,,
9 Sheringa Crescent,Grovedale,3,2,2,633,0,"$555,000 ",29-Jan-20,,,,,
31 Smith Street,Grovedale,3,2,4,570,0,"$610,000 ",24-Nov-19,,,,,
45 Smith Street,Grovedale,4,2,2,570,0,"$610,000 ",8-Feb-19,,,,,
62 Smith Street,Grovedale,4,2,2,583,167.2255,"$567,000 ",31-Jul-20,,,,,
3 Springhurst Crescent,Grovedale,3,2,1,634,0,"$470,000 ",16-May-19,,,,,
27 Springhurst Crescent,Grovedale,4,2,1,667,0,"$545,000 ",12-Mar-20,,,,,
14 Stratford Court,Grovedale,3,2,2,695,0,"$427,500 ",25-Feb-19,,,,,
14 Strawberry Close,Grovedale,4,2,2,780,0,"$720,000 ",20-Feb-19,,,,,
8 Sturt Court,Grovedale,3,2,2,733,0,"$610,000 ",10-Apr-19,,,,,
1 Suffolk Court,Grovedale,3,1,2,686,0,"$538,000 ",17-Mar-20,,,,,
6 Suffolk Court,Grovedale,3,2,2,598,0,"$475,000 ",19-Nov-19,,,,,
9 Tabulam Court,Grovedale,3,2,2,611,0,"$530,000 ",28-Apr-19,,,,,
12 Tabulam Court,Grovedale,4,2,4,777,0,"$605,000 ",4-Jul-19,,,,,
2 Tathra Court,Grovedale,1,2,2,754,0,"$725,000 ",9-May-20,,,,,
24 Temt Terrace,Grovedale,4,2,2,576,0,"$630,000 ",7-Sep-19,,,,,
3 Thorogood Court,Grovedale,3,2,2,562,0,"$530,000 ",22-Jan-19,,,,,
2 Timbarra Court,Grovedale,4,2,2,607,0,"$595,000 ",1-Apr-19,,,,,
5 Timbarra Court,Grovedale,4,2,0,729,0,"$630,000 ",14-Mar-20,,,,,
7 Timbarra Court,Grovedale,4,2,2,686,0,"$516,000 ",20-May-19,,,,,
9 Timbarra Court,Grovedale,3,2,2,809,0,"$493,000 ",8-Mar-19,,,,,
10 Timbarra Court,Grovedale,3,2,2,748,0,"$568,000 ",6-Nov-19,,,,,
3 Titian Court,Grovedale,4,2,2,772,0,"$591,000 ",6-May-20,,,,,
7 Titian Court,Grovedale,4,2,2,1092,0,"$635,000 ",21-Mar-19,,,,,
113 Torquay Road,Grovedale,4,2,2,1339,0,"$640,000 ",21-Feb-19,,,,,
287 Torquay Road,Grovedale,1,1,2,406,0,"$465,000 ",27-Jun-19,,,,,
311 Torquay Road,Grovedale,3,2,0,412,107,"$325,000 ",5-Apr-19,,,,,
316 Torquay Road,Grovedale,3,1,4,1029,0,"$400,000 ",30-May-19,,,,,
1 Torres Court,Grovedale,3,2,2,640,0,"$412,000 ",1-Jul-20,,,,,
2 Torres Court,Grovedale,3,2,2,676,0,"$617,000 ",11-Jul-20,,,,,
6 Torres Court,Grovedale,3,1,2,708,0,"$542,000 ",21-Feb-20,,,,,
2/22 Tracken Terrace,Grovedale,2,2,2,413,0,"$370,000 ",5-Mar-19,,,,,
4 Verdal Court,Grovedale,3,1,1,694,0,"$525,000 ",25-Jul-19,,,,,
2 Vermeer Court,Grovedale,4,3,5,1220,1219,"$690,000 ",19-Apr-20,,,,,
6 Villea Avenue,Grovedale,3,2,4,795,0,"$680,000 ",24-Sep-19,,,,,
16 Villea Avenue,Grovedale,3,2,2,617,0,"$555,000 ",5-Jul-20,,,,,
1 Waratah Place,Grovedale,4,1,2,412,0,"$442,500 ",28-May-20,,,,,
13 Waratah Place,Grovedale,3,2,3,796,0,"$620,000 ",21-Jan-20,,,,,
30 Waratah Place,Grovedale,3,2,2,542,149,"$525,000 ",4-Jun-19,,,,,
2 Wesona Place,Grovedale,3,2,2,910,0,"$505,000 ",6-Nov-19,,,,,
6 Wesona Place,Grovedale,4,2,2,978,0,"$600,000 ",5-Sep-19,,,,,
53 Wingarra Drive,Grovedale,3,2,2,670,0,"$505,000 ",20-Nov-19,,,,,
63 Wingarra Drive,Grovedale,4,1,2,636,0,"$447,500 ",19-Jan-20,,,,,
66 Wingarra Drive,Grovedale,3,2,2,704,0,"$495,000 ",5-Sep-19,,,,,
67 Wingarra Drive,Grovedale,4,2,3,650,0,"$702,000 ",24-Jan-20,,,,,
107 Wingarra Drive,Grovedale,3,2,2,642,0,"$530,000 ",9-Dec-19,,,,,
1 Wyong Court,Grovedale,3,1,1,646,0,"$436,000 ",24-Jul-20,,,,,
7 Wyong Court,Grovedale,3,2,2,682,0,"$575,000 ",22-Jan-20,,,,,
