address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
13 Rimula Road,Corio,3,1,4,1054,0,"$468,000 ",30-May-19,,,,,
17 Rodbrough Crescent,Corio,3,1,3,806,0,"$375,000 ",8-Mar-19,,,,,
12 Rosemary Avenue,Corio,3,1,4,613,123,"$380,000 ",13-Sep-19,,,,,
13 Sharland Road,Corio,3,2,2,626,0,"$420,000 ",18-Jun-20,,,,,
17 Sharland Road,Corio,4,1,1,657,122,"$375,000 ",1-May-20,,,,,
18 Sharland Road,Corio,3,1,0,540,0,"$338,000 ",12-Jun-20,,,,,
19 Sharland Road,Corio,3,1,4,591,0,"$335,000 ",25-Feb-20,,,,,
29 Sharland Road,Corio,3,1,2,664,0,"$397,000 ",22-Jan-20,,,,,
7 Shepherdson Avenue,Corio,3,1,2,543,13,"$430,000 ",31-Jul-20,,,,,
8 Shepherdson Avenue,Corio,3,1,6,537,0,"$351,000 ",17-Nov-19,,,,,
26 Shepherdson Avenue,Corio,3,1,1,598,101,"$340,000 ",15-Jan-19,,,,,
7 Springfield Court,Corio,4,2,3,650,0,"$442,000 ",10-Oct-19,,,,,
8 Springfield Court,Corio,4,1,3,700,0,"$400,000 ",2-Aug-19,,,,,
16 Springfield Court,Corio,4,2,3,567,0,"$485,000 ",16-May-19,,,,,
LOT 11 St Georges Road,Corio,1,0,0,620,0,"$175,000 ",16-Jan-19,,,,,
LOT 17 St Georges Road,Corio,1,0,0,620,0,"$175,000 ",16-Jan-19,,,,,
78 St Georges Road,Corio,3,1,1,650,11,"$375,000 ",8-Aug-19,,,,,
10 Sten Court,Corio,3,2,5,622,0,"$446,000 ",5-Sep-19,,,,,
7 Stirling Street,Corio,4,2,2,704,195.0964,"$475,000 ",2-Sep-20,,,,,
10 Stirling Street,Corio,0,2,4,693,167.2255,"$490,000 ",12-Mar-20,,,,,
57 Streeton Close,Corio,4,2,2,730,0,"$460,000 ",10-Apr-19,,,,,
2 Talona Crescent,Corio,3,1,2,549,0,"$340,000 ",24-Jan-20,,,,,
4A Talona Crescent,Corio,2,1,1,189,0,"$210,000 ",18-Jul-19,,,,,
4B Talona Crescent,Corio,4,1,1,364,0,"$295,000 ",27-Feb-19,,,,,
6 Talona Crescent,Corio,2,1,1,556,0,"$300,000 ",17-May-19,,,,,
23 Talona Crescent,Corio,3,1,1,644,0,"$395,000 ",7-Apr-20,,,,,
25 Talpa Crescent,Corio,3,1,2,695,0,"$350,000 ",23-Apr-19,,,,,
1 Tambo Court,Corio,3,1,1,635,0,"$335,000 ",4-Aug-20,,,,,
27 Teleta Crescent,Corio,3,1,1,631,0,"$372,000 ",20-Nov-19,,,,,
28 Teleta Crescent,Corio,5,2,3,558,0,"$412,000 ",12-Mar-20,,,,,
1 Tyrrell Close,Corio,3,1,1,572,5314.0539,"$430,000 ",23-Jul-20,,,,,
4 Utah Street,Corio,3,1,1,573,0,"$350,000 ",3-Jul-20,,,,,
45 Vermont Avenue,Corio,4,1,1,605,0,"$390,000 ",23-Aug-19,,,,,
64 Vermont Avenue,Corio,3,1,1,537,0,"$350,000 ",27-Mar-19,,,,,
74 Vermont Avenue,Corio,3,1,1,540,0,"$314,000 ",19-Oct-19,,,,,
78 Vermont Avenue,Corio,3,1,1,534,0,"$310,000 ",9-Jan-19,,,,,
83 Vermont Avenue,Corio,3,1,2,664,0,"$355,000 ",26-Sep-19,,,,,
85 Vermont Avenue,Corio,4,2,3,664,0,"$343,000 ",13-Jan-20,,,,,
86 Vermont Avenue,Corio,2,1,3,540,0,"$325,000 ",7-Nov-19,,,,,
104 Vermont Avenue,Corio,3,1,2,544,0,"$360,000 ",25-Jan-20,,,,,
10 Vickers Court,Corio,3,1,1,653,0,"$340,000 ",29-Jan-19,,,,,
14 Virgillia Square,Corio,1,1,2,535,14,"$385,000 ",16-Feb-20,,,,,
19 Virgillia Square,Corio,3,1,2,536,0,"$363,000 ",18-Jan-20,,,,,
12B Washington Street,Corio,3,1,2,374,0,"$325,000 ",17-Jan-19,,,,,
4 Wattle Place,Corio,4,2,1,725,20,"$475,000 ",14-Dec-19,,,,,
6 Wattle Place,Corio,3,2,4,840,0,"$455,000 ",11-Jun-20,,,,,
6 Weir Court,Corio,3,1,3,642,104,"$360,000 ",28-Apr-20,,,,,
4 Wesson Court,Corio,3,1,0,561,0,"$400,000 ",29-Dec-19,,,,,
14 Wexford Court,Corio,2,1,1,550,0,"$300,000 ",7-Jul-19,,,,,
1C Wilkins Close,Corio,3,1,3,604,0,"$408,000 ",21-Nov-19,,,,,
7 Winchester Court,Corio,4,2,2,567,0,"$440,000 ",16-May-19,,,,,
1 Wyoming Avenue,Corio,3,1,0,534,0,"$300,000 ",10-Jul-19,,,,,
3 Wyoming Avenue,Corio,3,1,1,536,0,"$305,000 ",27-Jul-19,,,,,
19 Wyoming Avenue,Corio,3,1,2,664,0,"$360,000 ",23-Jun-20,,,,,
43 Wyoming Avenue,Corio,3,1,1,693,0,"$360,000 ",5-Feb-20,,,,,
9 Yarrum Court,Corio,3,1,1,541,0,"$360,000 ",13-Jun-19,,,,,
