address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
13 Queens Park Road,Highton,4,2,1,636,0,"$550,000 ",15-Apr-20,,,,,
12 Rathmines Place,Highton,3,2,2,475,0,"$675,000 ",1-Feb-20,,,,,
14 Rathmines Place,Highton,3,2,2,412,0,"$600,000 ",15-Jul-20,,,,,
16 Reigate Road,Highton,3,2,2,1204,0,"$645,000 ",14-Jul-19,,,,,
17 Reigate Road,Highton,3,2,2,725,0,"$705,000 ",29-Jun-19,,,,,
20 Reigate Road,Highton,4,1,3,787,0,"$685,000 ",29-Aug-19,,,,,
35 Reigate Road,Highton,5,2,2,725,0,"$652,000 ",21-Aug-19,,,,,
50 Reigate Road,Highton,4,2,3,790,0,"$770,000 ",21-Mar-20,,,,,
76 Reigate Road,Highton,4,2,2,856,0,"$690,000 ",23-Feb-19,,,,,
82 Reigate Road,Highton,4,2,4,739,0,"$665,000 ",15-Apr-20,,,,,
2 Remony Avenue,Highton,4,2,2,976,0,"$1,005,000 ",25-May-20,,,,,
34 Remony Avenue,Highton,3,2,2,1087,0,"$745,000 ",4-May-20,,,,,
6 Rice Court,Highton,4,2,2,834,0,"$700,000 ",29-Oct-19,,,,,
8 Rice Court,Highton,3,2,2,539,0,"$580,000 ",24-Dec-19,,,,,
32 Rivergum Drive,Highton,4,2,2,865,0,"$1,530,000 ",26-Feb-19,,,,,
2 Rivington Court,Highton,5,3,3,897,0,"$1,280,000 ",11-May-20,,,,,
4 Rivington Court,Highton,4,2,2,651,0,"$905,000 ",28-Aug-19,,,,,
9 Rivington Court,Highton,3,2,4,1240,0,"$922,300 ",26-May-19,,,,,
4 Roncliffe Road,Highton,3,2,1,724,0,"$808,000 ",8-Feb-20,,,,,
10 Roncliffe Road,Highton,3,1,2,725,0,"$570,000 ",6-Jan-20,,,,,
18 Roncliffe Road,Highton,2,1,1,343,0,"$517,500 ",11-Oct-19,,,,,
229 Roslyn Road,Highton,6,1,7,766,0,"$844,000 ",1-Aug-19,,,,,
238 Roslyn Road,Highton,2,2,3,1074,0,"$820,000 ",4-May-20,,,,,
248 Roslyn Road,Highton,4,2,3,486,0,"$500,000 ",1-Apr-20,,,,,
256 Roslyn Road,Highton,4,1,2,1207,0,"$679,000 ",16-Feb-19,,,,,
257 Roslyn Road,Highton,3,1,0,1011,0,"$940,000 ",18-Sep-19,,,,,
9 Roycroft Avenue,Highton,3,1,1,654,0,"$550,000 ",1-May-19,,,,,
13 Roycroft Avenue,Highton,0,1,1,652,0,"$500,000 ",20-Jul-19,,,,,
12 Scenic Road,Highton,3,2,2,935,930,"$557,450 ",17-Jul-19,,,,,
36 Scenic Road,Highton,3,1,2,725,0,"$628,000 ",26-Jan-19,,,,,
278 Scenic Road,Highton,4,2,5,1042,0,"$901,500 ",8-Aug-20,,,,,
284 Scenic Road,Highton,5,3,2,1169,0,"$685,500 ",8-Apr-20,,,,,
9 Shetland Close,Highton,4,3,2,1248,0,"$1,170,000 ",31-Jan-20,,,,,
4 Shire Court,Highton,5,2,2,832,0,"$772,500 ",20-Oct-19,,,,,
8 Shire Court,Highton,5,2,2,828,0,"$808,000 ",29-May-20,,,,,
25 Shire Court,Highton,3,2,2,587,0,"$805,000 ",31-Jul-19,,,,,
22 Shoubra Drive,Highton,3,2,2,1044,0,"$862,000 ",22-Mar-20,,,,,
3 Silkwood Close,Highton,3,2,2,379,0,"$550,000 ",3-Oct-19,,,,,
7 South Valley Road,Highton,4,2,2,644,0,"$647,000 ",25-May-19,,,,,
59 South Valley Road,Highton,3,2,2,594,0,"$728,000 ",28-Mar-20,,,,,
76 South Valley Road,Highton,3,1,1,633,0,"$551,000 ",1-Jun-19,,,,,
126 South Valley Road,Highton,3,1,1,669,0,"$450,000 ",18-Aug-20,,,,,
135 South Valley Road,Highton,3,2,2,655,0,"$490,000 ",22-Feb-20,,,,,
196 South Valley Road,Highton,4,2,2,820,0,"$765,000 ",17-Jun-19,,,,,
30 St Cloud Court,Highton,3,2,2,769,0,"$630,000 ",12-Dec-19,,,,,
11B St Elmo Crescent,Highton,3,1,1,456,0,"$495,000 ",29-May-19,,,,,
9 Stanbury Avenue,Highton,4,2,2,759,0,"$795,000 ",12-Feb-20,,,,,
20 Stanbury Avenue,Highton,4,2,2,885,0,"$755,000 ",26-Jul-19,,,,,
9 Stoneleigh Crescent,Highton,4,2,3,764,557,"$1,250,000 ",29-Oct-19,,,,,
21 Stoneleigh Crescent,Highton,4,2,2,725,0,"$840,000 ",24-Dec-19,,,,,
27 Stoneleigh Crescent,Highton,5,2,2,725,0,"$1,018,000 ",18-Sep-19,,,,,
37 Stoneleigh Crescent,Highton,4,3,2,760,473.8055,"$1,290,000 ",14-Mar-19,,,,,
44 Stoneleigh Crescent,Highton,5,2,2,756,29,"$1,495,000 ",21-Mar-19,,,,,
46 Stoneleigh Crescent,Highton,4,2,2,756,0,"$1,130,000 ",10-Aug-19,,,,,
59 Stoneleigh Crescent,Highton,4,2,2,984,0,"$1,012,000 ",8-Jun-20,,,,,
67 Stoneleigh Crescent,Highton,5,2,2,813,0,"$1,250,000 ",23-Feb-19,,,,,
73 Stoneleigh Crescent,Highton,4,5,2,760,0,"$902,500 ",21-Jan-19,,,,,
80 Stoneleigh Crescent,Highton,3,2,2,825,0,"$860,000 ",4-Jul-20,,,,,
131 Stoneleigh Crescent,Highton,3,2,2,686,189.9,"$770,000 ",1-Nov-19,,,,,
141 Stoneleigh Crescent,Highton,4,3,3,770,557,"$1,390,000 ",16-Dec-19,,,,,
151 Stoneleigh Crescent,Highton,5,3,3,512,0,"$955,000 ",20-Nov-19,,,,,
9 Strickland Avenue,Highton,3,1,2,589,0,"$535,000 ",2-Oct-19,,,,,
11 Strickland Avenue,Highton,3,1,2,589,0,"$505,000 ",20-Apr-19,,,,,
17 Strickland Avenue,Highton,3,1,1,589,0,"$565,000 ",18-Jun-19,,,,,
22 Strickland Avenue,Highton,3,1,2,589,0,"$491,000 ",27-Mar-20,,,,,
27 Strickland Avenue,Highton,3,1,4,589,0,"$540,000 ",17-Dec-19,,,,,
9 Summerhill Terrace,Highton,4,2,2,864,0,"$722,000 ",27-Apr-19,,,,,
2 Sunset Court,Highton,4,2,2,1003,0,"$950,000 ",5-Sep-20,,,,,
7 Sunset Court,Highton,3,3,3,813,0,"$840,000 ",30-Jan-20,,,,,
6 Sutcliffe Court,Highton,3,1,2,692,0,"$610,000 ",2-Mar-19,,,,,
3 Swanbourne Avenue,Highton,3,2,2,309,211,"$640,000 ",11-Jun-20,,,,,
3 Sweeney Court,Highton,5,2,2,1238,0,"$790,000 ",14-Nov-19,,,,,
11 Tania Drive,Highton,3,3,4,661,0,"$636,000 ",18-May-19,,,,,
7 Tarring Court,Highton,4,2,2,793,0,"$660,000 ",14-Jun-19,,,,,
4 Taylor Court,Highton,4,2,2,2301,0,"$1,340,000 ",10-Aug-19,,,,,
5 Taylor Court,Highton,3,2,2,790,0,"$835,000 ",1-Jul-19,,,,,
71 Thornhill Road,Highton,4,2,2,670,0,"$622,000 ",8-Apr-19,,,,,
78 Thornhill Road,Highton,3,2,2,590,0,"$710,000 ",16-Dec-19,,,,,
106 Thornhill Road,Highton,3,2,1,672,0,"$550,000 ",30-Oct-19,,,,,
107 Thornhill Road,Highton,3,1,2,735,0,"$567,000 ",3-Dec-19,,,,,
122A Thornhill Road,Highton,4,2,2,605,0,"$750,000 ",2-Jan-20,,,,,
166 Thornhill Road,Highton,3,2,5,2291,0,"$1,150,000 ",23-Nov-19,,,,,
15 Thoroughbred Drive,Highton,5,3,2,715,0,"$695,000 ",29-Aug-19,,,,,
6 Thwaites Close,Highton,3,2,2,629,168,"$595,000 ",29-Nov-19,,,,,
11 Thwaites Close,Highton,6,2,2,525,0,"$685,000 ",13-Nov-19,,,,,
5 Tierney Court,Highton,5,3,2,719,0,"$985,000 ",15-Jan-19,,,,,
6 Torulosa Court,Highton,3,2,3,614,0,"$660,000 ",17-Aug-20,,,,,
1 Trentwood Drive,Highton,3,2,2,651,306.58,"$1,110,000 ",13-Jan-20,,,,,
13 Triumph Court,Highton,4,2,6,755,0,"$715,000 ",15-May-19,,,,,
3 Tumble Tree Court,Highton,3,2,2,813,0,"$680,550 ",9-Apr-20,,,,,
7 Tunbury Court,Highton,4,2,2,992,0,"$762,000 ",1-Mar-19,,,,,
14 Tunbury Court,Highton,4,2,2,710,260.1285,"$730,000 ",1-Feb-20,,,,,
9 Tuxen Court,Highton,4,3,2,704,0,"$785,000 ",29-May-20,,,,,
11 Tuxen Court,Highton,4,2,2,660,0,"$375,000 ",23-May-19,,,,,
14 Valencay Avenue,Highton,3,2,2,736,0,"$815,000 ",24-Dec-19,,,,,
18 Valencay Avenue,Highton,5,3,2,681,290.4,"$930,000 ",14-Jun-19,,,,,
20 Valencay Avenue,Highton,4,3,2,756,0,"$805,000 ",2-Mar-19,,,,,
38 Valencay Avenue,Highton,4,3,3,816,0,"$1,310,000 ",10-Jul-20,,,,,
24 Vanessa Avenue,Highton,3,2,2,868,0,"$751,000 ",25-Jul-20,,,,,
4 Vaucluse Rise,Highton,3,2,1,703,0,"$680,000 ",14-Feb-20,,,,,
10 Vaucluse Rise,Highton,4,2,2,695,0,"$830,000 ",15-Nov-19,,,,,
1 Victory Way,Highton,4,2,2,650,0,"$640,000 ",10-Apr-19,,,,,
8 Victory Way,Highton,5,3,2,671,0,"$675,000 ",12-May-20,,,,,
17 Victory Way,Highton,3,2,2,668,0,"$622,500 ",10-Jul-20,,,,,
28A Victory Way,Highton,3,3,2,210,0,"$570,000 ",16-Jun-20,,,,,
34B Victory Way,Highton,3,2,0,389,0,"$600,000 ",6-Mar-20,,,,,
43 Victory Way,Highton,5,3,2,752,0,"$900,000 ",25-May-19,,,,,
46 Victory Way,Highton,4,4,5,898,0,"$1,175,000 ",26-May-19,,,,,
97 Victory Way,Highton,3,2,2,412,0,"$780,000 ",3-Jun-19,,,,,
1 Villawood Court,Highton,3,2,2,699,195,"$790,000 ",20-Dec-19,,,,,
12 Villawood Court,Highton,3,2,2,722,286,"$712,000 ",27-Jun-19,,,,,
15 Villawood Court,Highton,3,2,2,924,0,"$657,000 ",11-Jul-20,,,,,
3 Waler Court,Highton,4,3,4,965,0,"$815,000 ",4-May-19,,,,,
39 Wallaroo Way,Highton,4,2,2,703,0,"$925,000 ",28-Feb-20,,,,,
5 Watersedge Terrace,Highton,4,2,4,1380,0,"$850,000 ",15-Mar-19,,,,,
13 Watersedge Terrace,Highton,4,2,3,1993,0,"$2,005,000 ",23-Nov-19,,,,,
10 Webster Court,Highton,4,2,2,797,0,"$695,000 ",12-Apr-19,,,,,
33 Westbury Terrace,Highton,4,2,3,1864,0,"$871,000 ",10-May-19,,,,,
5 Woolondoon Drive,Highton,3,2,2,529,0,"$660,000 ",20-Sep-19,,,,,
8 Woolondoon Drive,Highton,3,2,2,407,0,"$580,000 ",2-Dec-19,,,,,
36-38 Woolondoon Drive,Highton,4,2,2,703,0,"$955,000 ",29-Oct-19,,,,,
3 Wynfield Drive,Highton,4,2,2,722,0,"$782,000 ",19-Jul-19,,,,,
16 Wynfield Drive,Highton,3,1,2,650,0,"$715,000 ",16-Dec-19,,,,,
