address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
182 Roslyn Road,Belmont,3,1,1,785,0,"$540,000 ",30-Nov-19,,,,,
2 Rotherham Street,Belmont,3,2,1,400,0,"$450,000 ",6-Feb-19,,,,,
3B Rotherham Street,Belmont,4,2,2,366,0,"$749,000 ",29-Mar-19,,,,,
5 Rotherham Street,Belmont,3,1,1,723,15,"$535,000 ",30-Dec-19,,,,,
9 Rotherham Street,Belmont,3,1,0,637,0,"$348,115 ",13-May-20,,,,,
35 Rotherham Street,Belmont,3,2,2,620,0,"$766,000 ",6-Apr-19,,,,,
17 Rowan Court,Belmont,4,2,2,705,0,"$611,050 ",24-Mar-20,,,,,
21 Rowan Court,Belmont,4,2,2,635,0,"$530,000 ",11-Mar-19,,,,,
2 Royd Grange Court,Belmont,5,2,4,1893,0,"$1,430,000 ",5-Oct-19,,,,,
31 Rugby Street,Belmont,3,1,1,583,0,"$520,000 ",23-Feb-19,,,,,
23 Sanglen Terrace,Belmont,5,2,2,1162,0,"$896,000 ",30-Mar-19,,,,,
2/25 Sanglen Terrace,Belmont,4,2,2,312,0,"$950,000 ",1-Jun-20,,,,,
5/36-40 Sanglen Terrace,Belmont,4,3,2,410,0,"$585,000 ",1-Nov-19,,,,,
3 Savage Street,Belmont,3,1,1,640,0,"$585,000 ",31-Aug-19,,,,,
23 Scott Street,Belmont,3,2,3,733,0,"$760,000 ",30-Apr-20,,,,,
30 Seaview Parade,Belmont,3,1,3,520,0,"$812,500 ",11-Jul-20,,,,,
32 Settlement Road,Belmont,3,2,2,697,0,"$615,000 ",12-Jun-20,,,,,
36 Settlement Road,Belmont,3,2,2,494,0,"$610,000 ",30-Mar-19,,,,,
45 Settlement Road,Belmont,3,1,1,611,0,"$425,000 ",18-Jan-19,,,,,
51 Settlement Road,Belmont,3,1,1,611,0,"$377,000 ",6-Jul-20,,,,,
67 Settlement Road,Belmont,3,1,0,611,0,"$490,000 ",21-Nov-19,,,,,
95 Settlement Road,Belmont,3,1,2,585,0,"$420,000 ",16-Feb-19,,,,,
110 Settlement Road,Belmont,3,2,2,557,0,"$547,000 ",14-Jul-19,,,,,
122 Settlement Road,Belmont,3,1,1,620,0,"$420,000 ",29-Apr-19,,,,,
21 Shackleton Street,Belmont,2,0,0,275,0,"$140,000 ",2-Nov-19,,,,,
54 Shackleton Street,Belmont,3,2,2,291,0,"$590,000 ",2-Aug-19,,,,,
81 Shackleton Street,Belmont,3,1,2,468,13.99,"$570,000 ",8-Aug-19,,,,,
90 Shackleton Street,Belmont,3,1,2,470,0,"$585,000 ",2-Jul-20,,,,,
95 Shackleton Street,Belmont,4,1,2,851,0,"$650,000 ",23-Jan-19,,,,,
3 Short Street,Belmont,5,2,2,802,0,"$830,000 ",26-Feb-20,,,,,
7 Sommers Street,Belmont,2,1,1,581,0,"$555,000 ",14-Sep-19,,,,,
9 Sommers Street,Belmont,3,1,0,581,0,"$570,000 ",30-May-19,,,,,
8 South Street,Belmont,5,2,4,755,0,"$881,550 ",26-Mar-20,,,,,
10 South Street,Belmont,2,1,1,771,0,"$630,000 ",15-Oct-19,,,,,
13 South Street,Belmont,4,1,2,863,0,"$812,000 ",14-Sep-19,,,,,
27 South Street,Belmont,3,2,3,731,0,"$700,000 ",15-Oct-19,,,,,
9 Southdown Crescent,Belmont,3,2,1,732,141,"$510,000 ",23-Nov-19,,,,,
3 Spring Street,Belmont,3,1,2,556,0,"$637,500 ",31-Mar-20,,,,,
22B Spring Street,Belmont,3,2,1,334,0,"$620,000 ",23-Mar-20,,,,,
23 Stephen Street,Belmont,2,1,1,284,0,"$470,000 ",10-Jun-20,,,,,
7 Stork Avenue,Belmont,3,1,2,650,0,"$560,000 ",28-Mar-19,,,,,
17 Stork Avenue,Belmont,4,2,3,646,0,"$565,000 ",21-Sep-19,,,,,
27 Stork Avenue,Belmont,3,2,2,669,0,"$567,500 ",2-Dec-19,,,,,
4 Sullivan Court,Belmont,3,1,4,780,0,"$530,000 ",21-Sep-19,,,,,
7 Summit Avenue,Belmont,3,2,4,715,0,"$580,000 ",5-May-20,,,,,
14 Summit Avenue,Belmont,3,2,1,485,0,"$570,000 ",24-Feb-20,,,,,
23 Summit Avenue,Belmont,4,1,2,728,0,"$470,000 ",29-Jun-19,,,,,
41 Summit Avenue,Belmont,3,1,2,650,0,"$590,000 ",31-Aug-19,,,,,
49 Summit Avenue,Belmont,3,2,2,650,0,"$475,000 ",20-Aug-19,,,,,
62 Summit Avenue,Belmont,3,1,2,711,0,"$604,000 ",21-Sep-19,,,,,
69 Summit Avenue,Belmont,4,2,2,650,0,"$710,000 ",17-Jun-20,,,,,
73 Summit Avenue,Belmont,4,2,2,650,0,"$630,000 ",13-Jun-19,,,,,
74 Summit Avenue,Belmont,4,2,2,646,0,"$716,000 ",8-Apr-20,,,,,
3 Taldra Court,Belmont,4,2,4,809,0,"$635,500 ",14-Feb-20,,,,,
20 Tettenhall Ridge,Belmont,4,2,4,701,152,"$600,000 ",19-Aug-20,,,,,
21 Tettenhall Ridge,Belmont,3,2,2,680,0,"$585,000 ",18-Oct-19,,,,,
23 Tettenhall Ridge,Belmont,3,2,2,631,0,"$655,000 ",29-Aug-20,,,,,
28 The Avenue ,Belmont,4,2,2,963,0,"$790,000 ",24-Aug-19,,,,,
35A The Avenue ,Belmont,3,1,1,503,0,"$705,000 ",9-Nov-19,,,,,
50 Thomson Street,Belmont,3,1,4,1037,0,"$775,000 ",4-May-19,,,,,
65 Torquay Road,Belmont,3,1,3,531,0,"$103,878 ",20-Jul-19,,,,,
6 Victoria Terrace,Belmont,4,3,2,654,294.19,"$1,400,000 ",23-Nov-19,,,,,
11 View Street,Belmont,3,1,2,676,0,"$706,000 ",15-Feb-20,,,,,
11 Vivian Street,Belmont,2,1,1,523,0,"$570,000 ",15-Feb-20,,,,,
1 Voce Court,Belmont,3,1,2,848,0,"$531,000 ",7-Sep-19,,,,,
7 Voce Court,Belmont,3,1,1,534,0,"$466,000 ",18-May-19,,,,,
8 Voce Court,Belmont,3,2,2,564,0,"$405,000 ",12-Jun-19,,,,,
3 Walker Street,Belmont,2,1,1,624,0,"$430,000 ",24-Mar-19,,,,,
1 Walpole Avenue,Belmont,3,1,2,658,0,"$420,000 ",17-Feb-19,,,,,
9 Walpole Avenue,Belmont,3,1,3,642,0,"$510,000 ",9-May-19,,,,,
26 Walpole Avenue,Belmont,3,1,1,650,0,"$485,000 ",20-Jun-20,,,,,
34 Walpole Avenue,Belmont,3,1,1,903,0,"$540,000 ",19-Oct-19,,,,,
38 Walpole Avenue,Belmont,3,1,2,704,0,"$430,000 ",23-Aug-19,,,,,
40 Walpole Avenue,Belmont,3,1,2,665,0,"$415,000 ",18-May-19,,,,,
46 Walpole Avenue,Belmont,6,3,5,650,350,"$685,000 ",11-Oct-19,,,,,
23 Watson Avenue,Belmont,4,2,2,775,0,"$820,000 ",14-Dec-19,,,,,
3B Waurn Park Court,Belmont,3,2,1,416,0,"$495,000 ",30-May-19,,,,,
13 Waurn Park Court,Belmont,4,2,2,726,0,"$700,000 ",28-Aug-20,,,,,
18 Waurn Park Court,Belmont,4,2,2,648,0,"$670,000 ",13-Dec-19,,,,,
39 Waurnvale Drive,Belmont,3,1,4,649,0,"$593,000 ",10-Sep-19,,,,,
40 Waurnvale Drive,Belmont,3,2,2,496,0,"$535,000 ",1-Sep-20,,,,,
43 Waurnvale Drive,Belmont,3,2,2,645,0,"$570,000 ",19-Aug-19,,,,,
2/5 White Street,Belmont,3,2,2,380,0,"$487,500 ",1-May-20,,,,,
14 Wimmera Street,Belmont,4,2,3,674,0,"$900,000 ",4-Jun-20,,,,,
19 Winter Street,Belmont,2,1,4,639,0,"$430,000 ",9-Aug-19,,,,,
21 Woolvet Avenue,Belmont,3,1,1,651,9.2903,"$478,000 ",2-Nov-19,,,,,
20 Wyuna Parade,Belmont,3,1,1,574,0,"$513,000 ",14-Sep-19,,,,,
