address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
10 Redleaf Close,Lara,3,1,3,375,0,"$430,000 ",17-Dec-19,,,,,
12 Reliance Avenue,Lara,3,2,2,955,0,"$600,000 ",29-Jul-20,,,,,
5 Rennie Street,Lara,3,1,1,597,0,"$605,000 ",25-Feb-20,,,,,
117 Rennie Street,Lara,3,2,3,661,0,"$537,500 ",4-Sep-19,,,,,
147 Rennie Street,Lara,3,1,1,727,0,"$430,000 ",23-Jul-20,,,,,
11 Richard Drive,Lara,3,2,1,678,0,"$510,000 ",9-Apr-20,,,,,
48 Richard Drive,Lara,4,2,7,1017,0,"$715,000 ",21-Aug-19,,,,,
10 Rigel Road,Lara,3,1,2,613,205,"$390,000 ",11-Jun-20,,,,,
14 Rigel Road,Lara,3,1,4,577,576,"$455,000 ",14-Oct-19,,,,,
37 Rigel Road,Lara,3,1,1,583,0,"$415,000 ",20-Nov-19,,,,,
39 Rigel Road,Lara,3,1,2,587,0,"$425,000 ",23-Aug-19,,,,,
55 Rigel Road,Lara,4,2,0,591,0,"$571,500 ",2-Mar-20,,,,,
1B Saintfield Street,Lara,3,2,2,254,0,"$425,000 ",3-Apr-20,,,,,
2 Saintfield Street,Lara,3,1,3,705,0,"$467,000 ",12-Jan-19,,,,,
3 Saintfield Street,Lara,3,2,2,670,0,"$440,000 ",19-May-20,,,,,
5 Saintfield Street,Lara,3,1,4,681,0,"$450,000 ",23-May-19,,,,,
8 Saintfield Street,Lara,4,2,2,700,0,"$480,000 ",9-Nov-19,,,,,
9 Saintfield Street,Lara,3,1,5,682,0,"$440,000 ",14-Jun-19,,,,,
13 Saintfield Street,Lara,3,1,1,677,0,"$389,000 ",2-Oct-19,,,,,
2 Scarlett Grove,Lara,3,2,3,744,0,"$525,000 ",22-Mar-19,,,,,
8 Scarlett Grove,Lara,6,2,0,1871,0,"$690,000 ",31-Aug-19,,,,,
15 Scarlett Grove,Lara,5,2,4,996,0,"$865,000 ",29-Jun-20,,,,,
16 Scarlett Grove,Lara,4,2,4,806,0,"$737,000 ",17-Aug-19,,,,,
2/20-22 Scarlett Grove,Lara,2,1,1,154,0,"$350,000 ",9-Jul-19,,,,,
10 Shelduck Court,Lara,4,2,2,464,0,"$555,000 ",5-Jun-20,,,,,
1B Sherwood Grove,Lara,2,1,2,491,0,"$410,000 ",4-Sep-19,,,,,
8 Smeaton Close,Lara,4,1,2,855,0,"$455,000 ",19-Dec-19,,,,,
11 Smeaton Close,Lara,3,2,1,767,0,"$422,000 ",3-Aug-19,,,,,
24 Smeaton Close,Lara,3,1,2,860,148,"$465,000 ",14-May-19,,,,,
29 Smeaton Close,Lara,4,1,4,771,0,"$555,000 ",16-Sep-19,,,,,
38 Smeaton Close,Lara,3,2,2,860,142,"$545,000 ",24-Aug-20,,,,,
39 Smeaton Close,Lara,3,1,2,673,0,"$405,550 ",30-May-19,,,,,
42 Smeaton Close,Lara,4,2,3,862,0,"$555,000 ",15-Jan-20,,,,,
5 Sonia Court,Lara,3,2,1,571,0,"$525,000 ",6-Jun-20,,,,,
1 Springwater Drive,Lara,4,2,2,608,0,"$607,000 ",8-Nov-19,,,,,
7A St Anthony Court,Lara,3,0,0,323,0,"$500,000 ",12-Feb-20,,,,,
7B St Anthony Court,Lara,2,0,0,333,0,"$500,000 ",7-May-20,,,,,
28B Station Lake Road,Lara,3,1,2,476,0,"$410,000 ",31-Aug-20,,,,,
39 Station Lake Road,Lara,3,1,2,649,15,"$520,000 ",18-Apr-20,,,,,
40 Station Lake Road,Lara,2,1,1,306,0,"$395,000 ",7-Jun-19,,,,,
49B Station Lake Road,Lara,3,1,2,781,0,"$485,000 ",14-Dec-19,,,,,
61 Station Lake Road,Lara,3,1,2,730,0,"$500,000 ",15-Feb-20,,,,,
73 Station Lake Road,Lara,4,2,2,703,0,"$585,000 ",11-Aug-20,,,,,
1 Stephenson Street,Lara,4,3,2,383,0,"$570,000 ",24-Mar-19,,,,,
24 Stephenson Street,Lara,3,2,2,662,0,"$482,000 ",12-Aug-19,,,,,
26 Stephenson Street,Lara,3,2,4,688,0,"$580,000 ",10-Feb-20,,,,,
28C Stephenson Street,Lara,3,0,0,212,0,"$390,000 ",23-Jul-19,,,,,
36 Stephenson Street,Lara,4,2,3,5676,0,"$1,150,000 ",11-Dec-19,,,,,
100 Stephenson Street,Lara,3,1,4,825,0,"$480,000 ",30-Jan-20,,,,,
8 Stilt Court,Lara,4,3,3,703,0,"$695,000 ",19-Jul-19,,,,,
21 Stilt Court,Lara,5,3,2,701,19,"$715,000 ",2-Nov-19,,,,,
22 Stilt Court,Lara,4,2,2,632,0,"$565,000 ",29-Oct-19,,,,,
3 Stryder Court,Lara,4,2,4,978,0,"$610,000 ",4-Jan-19,,,,,
4 Stryder Court,Lara,4,2,4,789,334.4509,"$690,000 ",4-Feb-19,,,,,
15 Swan Street,Lara,3,1,4,675,0,"$440,000 ",26-Jan-19,,,,,
21B Swan Street,Lara,3,2,7,581,0,"$505,000 ",16-Dec-19,,,,,
25 Swan Street,Lara,5,3,17,20234,0,"$1,050,000 ",8-Feb-19,,,,,
1B Teal Street,Lara,3,2,2,271,0,"$500,000 ",2-Aug-20,,,,,
5 Teal Street,Lara,4,0,0,858,0,"$380,000 ",11-Feb-19,,,,,
7 Teesdale Court,Lara,4,2,3,996,0,"$550,000 ",15-May-19,,,,,
6 The Esperence ,Lara,3,2,2,673,0,"$550,000 ",3-Apr-19,,,,,
11 Therese Court,Lara,4,2,2,703,0,"$566,500 ",4-Nov-19,,,,,
21 Thomas Road,Lara,4,2,6,3815,0,"$972,000 ",25-May-19,,,,,
45 Thornton Road,Lara,3,3,6,20244,0,"$850,000 ",23-Dec-19,,,,,
5 Turner Avenue,Lara,4,2,4,783,195.0964,"$555,000 ",7-Nov-19,,,,,
53 Turnstyle Court,Lara,3,2,6,15782,0,"$850,000 ",24-Jan-20,,,,,
8 Veedale Court,Lara,3,2,2,758,0,"$560,000 ",21-Jan-20,,,,,
1 Victor Place,Lara,3,1,1,360,0,"$400,000 ",6-Apr-19,,,,,
3 Victor Place,Lara,3,1,1,361,0,"$489,000 ",11-Sep-19,,,,,
5 Waliki Court,Lara,3,1,4,624,0,"$470,000 ",16-Mar-20,,,,,
28 Walkers Road,Lara,4,2,1,926,0,"$580,000 ",9-Jul-20,,,,,
29 Walkers Road,Lara,3,1,1,717,2,"$480,000 ",26-Aug-19,,,,,
9 Ware Street,Lara,4,2,2,813,0,"$450,000 ",6-Apr-19,,,,,
10 Ware Street,Lara,3,1,0,680,0,"$425,000 ",9-Apr-19,,,,,
26 Ware Street,Lara,3,1,4,683,0,"$468,000 ",17-Nov-19,,,,,
20 Wathaurong Drive,Lara,4,2,2,480,0,"$620,000 ",27-Aug-20,,,,,
34 Wathaurong Drive,Lara,4,2,2,493,0,"$540,000 ",10-Jul-19,,,,,
47 Waverley Road,Lara,4,2,4,591,0,"$580,000 ",6-Apr-19,,,,,
1 Weerana Way,Lara,4,2,2,571,0,"$503,500 ",14-Aug-19,,,,,
13 Weerana Way,Lara,4,3,2,576,0,"$686,000 ",2-Jul-20,,,,,
14 Weerana Way,Lara,4,2,4,756,0,"$730,000 ",1-Apr-20,,,,,
16 Weerana Way,Lara,4,2,2,756,243.73,"$724,500 ",28-Aug-19,,,,,
20-22 Weerana Way,Lara,3,2,8,776,147.27,"$631,000 ",1-Jun-19,,,,,
21 Weerana Way,Lara,4,2,2,729,22,"$625,000 ",4-Sep-20,,,,,
32 Weerana Way,Lara,3,2,2,523,0,"$510,000 ",30-Apr-19,,,,,
19 Westlakes Boulevard,Lara,4,2,2,565,30,"$610,000 ",2-Oct-19,,,,,
25 Westlakes Boulevard,Lara,4,2,6,713,0,"$895,000 ",22-Feb-20,,,,,
49 Westlakes Boulevard,Lara,4,2,2,564,0,"$640,000 ",16-Jun-20,,,,,
63 Westlakes Boulevard,Lara,4,2,2,563,310,"$655,000 ",4-Dec-19,,,,,
89 Westlakes Boulevard,Lara,4,2,4,836,0,"$860,000 ",21-Jan-20,,,,,
2 Wheat Court,Lara,3,2,4,491,0,"$545,000 ",21-Dec-19,,,,,
8 Wheat Court,Lara,3,2,2,525,0,"$535,000 ",17-Feb-20,,,,,
171-183 Windermere Road,Lara,4,2,5,13600,0,"$950,000 ",20-Mar-19,,,,,
6 Windsor Court,Lara,3,2,1,702,0,"$497,000 ",10-Dec-19,,,,,
8 Windsor Court,Lara,4,2,2,817,0,"$510,000 ",23-Mar-20,,,,,
16 Windsor Court,Lara,3,2,1,671,0,"$528,000 ",29-Jan-20,,,,,
13 Wongalea Drive,Lara,4,2,9,4209,0,"$1,500,000 ",5-Jul-19,,,,,
1 Yellow Avenue,Lara,4,2,2,452,0,"$540,000 ",15-Aug-19,,,,,
28 Yellow Avenue,Lara,4,2,2,375,176,"$565,000 ",27-Dec-19,,,,,
34 Yellow Avenue,Lara,3,2,1,314,0,"$440,000 ",6-Aug-19,,,,,
5 Yoorok Drive,Lara,4,2,2,525,0,"$560,000 ",24-Nov-19,,,,,
1 Young Street,Lara,5,2,2,835,0,"$545,000 ",28-Dec-19,,,,,
17 Young Street,Lara,3,2,4,672,0,"$520,000 ",8-Jun-19,,,,,
41 Young Street,Lara,3,2,5,744,0,"$590,000 ",1-Dec-19,,,,,
