,address,sold,last sold,rent,house_info,land_size
186,10/199 Noble Street,"Sold $365,000 in Jan 2019","Last Sold $65,500 in Apr 1988",Rent $285pw in Oct 2015, ,Land size: 103 sqm
187,45 Mervyn Street,"Sold $825,000 in Jan 2019","Last Sold $561,000 in Jul 2014(Auction)",Rent $595pw in Dec 2018,House: 3  1  1 ,Land size: 561 sqm
188,59 George Street,"Sold $1,700,000 in Jan 2019","Last Sold $575,000 in Mar 2016(Auction)","Rent $1,100pw in Dec 2018",House: 4  2  2 ,Land size: 575 sqm
189,24 Virginia Street,"Sold $1,875,000 in Jan 2019","Last Sold $1,850,000 in May 2016",Rent $850pw in Jan 2014,House: 4  3  2 ,Land size: 514 sqm | Building size: 380 sqm
190,59a Fairview Avenue,"Sold $1,015,000 in Dec 2018","Last Sold $863,000 in Nov 2011", ,House: 4  2  2 ,Land size: 555 sqm
191,19 Camden Road,"Sold $730,000 in Dec 2018","Last Sold $370,000 in Jul 2008",Rent $420pw in Apr 2019,House: 3  1  2 ,Land size: 773 sqm | Building size: 130 sqm
192,2/22 Stinton Avenue,"Sold $472,500 in Dec 2018","Last Sold $247,000 in Jul 2006",Rent $325pw in Oct 2011,Townhouse: 2  1  1 ,Land size: 113 sqm | Building size: 88 sqm
193,4/133 Aberdeen Street,"Sold $460,000 in Dec 2018","Last Sold $340,000 in Apr 2012", , ,Land size: 183 sqm
194,2/319 Autumn Street,"Sold $677,500 in Dec 2018","Last Sold $490,000 in Jun 2016", ,House: 4  2  1 ,Land size: 440 sqm
195,6/11 Elcho Street,"Sold $185,000 in Dec 2018","Last Sold $105,000 in Aug 2006",Rent $185pw in Dec 2015, ,Land size: 51 sqm
196,301b Pakington Street,"Sold $1,065,000 in Dec 2018", , ,Townhouse: 3  2  2 ,Land size: 394 sqm
197,226 Pitfield-Scarsdale Road,"Sold $183,000 in Dec 2018", , , , 
198,136 Skene Street,"Sold $1,175,000 in Dec 2018","Last Sold $576,000 in Nov 2004", ,House: 4  2  2 ,Land size: 662 sqm
199,2/4 Percy Street,"Sold $730,000 in Dec 2018","Last Sold $565,000 in May 2014", ,House: 3  2  2 ,Land size: 402 sqm | Building size: 149 sqm
200,233-235 West Fyans Street,"Sold $925,000 in Dec 2018", ,Rent $500pw in May 2020,House: 3  1  1 ,Land size: 684 sqm
201,11 Braemar Court,"Sold $691,000 in Dec 2018","Last Sold $505,000 in Sep 2016", ,House: 3  2  3 ,Land size: 636 sqm
202,1/379 Shannon Avenue,"Sold $280,000 in Dec 2018","Last Sold $195,000 in Sep 2014",Rent $245pw in Nov 2017,Townhouse: 1  1  1 ,Land size: 62 sqm | Building size: 42 sqm
203,2c Stinton Avenue,"Sold $392,000 in Dec 2018","Last Sold $275,000 in Dec 2008",Rent $340pw in Jun 2019, ,Land size: 169 sqm | Building size: 86 sqm
204,53 Mervyn Street,"Sold $870,000 in Dec 2018","Last Sold $735,000 in Jan 2016", ,House: 3  2  1 ,Land size: 278 sqm | Building size: 147 sqm
205,17 Camden Road,"Sold $787,500 in Dec 2018","Last Sold $345,000 in Nov 2002",Rent $470pw in Mar 2018,House: 4  2  2 ,Land size: 728 sqm
206,8 Hollyrood Avenue,"Sold $549,000 in Dec 2018", , , , 
207,8 Holyrood Avenue,"Sold $549,000 in 08 Dec 2018(Auction)", , ,House: 3  1  1 ,Land size: 653 sqm
208,74 Noble Street,"Sold $1,075,000 in 08 Dec 2018(Auction)","Last Sold $826,000 in Jan 2016", ,House: 5  2  2 ,Land size: 643 sqm
209,1/52 Clarendon Street,"Sold $760,000 in 08 Dec 2018(Auction)","Last Sold $733,600 in Sep 2011",Rent $420pw in Jun 2012,House: 3  2  1 ,Land size: 214 sqm
210,2/138 West Fyans Street,"Sold $273,000 in Dec 2018","Last Sold $200,000 in Sep 2011",Rent $295pw in Dec 2018, ,Land size: 55 sqm
211,9/2 Aphrasia Street,"Sold $245,000 in Dec 2018","Last Sold $52,000 in May 1997",Rent $220pw in Apr 2018, ,Land size: 878 sqm
212,3/17 Aberdeen Street,"Sold $350,000 in Dec 2018","Last Sold $113,000 in Jun 1997",Rent $270pw in Apr 2013, ,Land size: 65 sqm
213,35 Grant Street,"Sold $777,000 in 01 Dec 2018(Auction)","Last Sold $470,000 in Jan 2015",Rent $420pw in Jan 2019,House: 3  1  1 ,Land size: 677 sqm | Building size: 105 sqm
214,1/35 Buckingham Road,"Sold $466,000 in Nov 2018", ,Rent $410pw in Feb 2019,House: 3  1  2 ,Land size: 337 sqm
215,4/22 Percy Street,"Sold $890,000 in Nov 2018", ,Rent $550pw in Aug 2013,Townhouse: 3  2  2 ,Land size: 309 sqm
216,1 Allen Street,"Sold $370,000 in Nov 2018","Last Sold $125,500 in Jun 2001",Rent $310pw in Dec 2018,House: 1  1  2 ,Land size: 208 sqm | Building size: 238 sqm
217,45 Read Street,"Sold $1,030,000 in 28 Nov 2018(Auction)","Last Sold $359,000 in Jan 2008",Rent $330pw in Jul 2011,House: 4  2  2 ,Land size: 578 sqm | Building size: 229 sqm
218,15 Braemer Court,"Sold $590,000 in Nov 2018", , , , 
219,10 Shelley Avenue,"Sold $620,000 in 24 Nov 2018(Auction)", , ,House: 2  1  1 ,Land size: 529 sqm
220,86 Prospect Road,"Sold $1,515,000 in Nov 2018","Last Sold $653,000 in Oct 2007",Rent $295pw in Jan 2005,House: 3  2  1 ,Land size: 870 sqm | Building size: 220 sqm
221,15 Braemar Court,"Sold $590,000 in Nov 2018","Last Sold $153,000 in Sep 2001",Rent $350pw in Aug 2013,House: 3  1  2 ,Land size: 576 sqm
222,3 Mervyn Street,"Sold $1,250,000 in Nov 2018","Last Sold $255,000 in Mar 2005", ,House: 2  1  1 ,Land size: 566 sqm
223,16/199 Noble Street,"Sold $345,000 in Nov 2018","Last Sold $220,000 in Oct 2009",Rent $320pw in Apr 2019,House: 2  1  1 ,Land size: 104 sqm | Building size: 80 sqm
224,5/16-18 West Fyans Street,"Sold $305,000 in Nov 2018","Last Sold $210,000 in Feb 2009",Rent $180pw in Nov 2009, ,Land size: 81 sqm
225,1/304 Pakington Street,"Sold $635,000 in Nov 2018","Last Sold $415,000 in May 2016",Rent $400pw in Nov 2017,House: 2  1  2 ,Land size: 248 sqm | Building size: 125 sqm
226,11 Aphrasia Street,"Sold $1,790,000 in Nov 2018", , ,House: 5  2  2 ,Land size: 190 sqm
227,14 Mercer Parade,"Sold $1,325,000 in Nov 2018","Last Sold $147,500 in Sep 1991", ,House: 6  4  2 ,"Land size: 7,057 sqm"
228,12 Chesterfield Court,"Sold $850,000 in 15 Nov 2018(Auction)","Last Sold $205,000 in Sep 1988", ,House: 5  2  2 ,Land size: 622 sqm
229,2/428 Latrobe Terrace,"Sold $295,000 in Nov 2018","Last Sold $165,000 in Feb 2000",Rent $350pw in May 2019, ,Land size: 142 sqm
230,1B Carmichael Avenue,"Sold $835,000 in Nov 2018","Last Sold $242,000 in Apr 2013", , ,Land size: 369 sqm
231,14 Churchill Avenue,"Sold $516,000 in Nov 2018","Last Sold $290,000 in Mar 2011", ,House: 3  1  2 ,Land size: 392 sqm | Building size: 80 sqm
232,110A Skene Street,"Sold $972,500 in Nov 2018", , , , 
233,100A Skene Street,"Sold $972,500 in Nov 2018","Last Sold $742,000 in Mar 2015", ,House: 3  3  4 ,Land size: 291 sqm
234,84 Fairview Avenue,"Sold $1,810,000 in Nov 2018","Last Sold $1,250,001 in May 2013", ,House: 5  3  2 ,"Land size: 1,016 sqm | Building size: 316 sqm"
235,30 Fairmont Road,"Sold $1,250,000 in 10 Nov 2018(Auction)","Last Sold $280,000 in Nov 2013", ,House: 3  2  2 ,Land size: 647 sqm
236,85 Buckingham Road,"Sold $430,000 in 10 Nov 2018(Auction)","Last Sold $282,000 in Oct 2012",Rent $350pw in Apr 2019, ,Land size: 180 sqm | Building size: 67 sqm
237,365 Shannon Avenue,"Sold $797,000 in Nov 2018","Last Sold $115,000 in Sep 1990", ,House: 3  2  3 ,Land size: 697 sqm
238,20 Sharp Street,"Sold $812,500 in 07 Nov 2018(Auction)","Last Sold $507,500 in Jul 2012",Rent $400pw in Mar 2011,House: 3  2  1 ,Land size: 296 sqm | Building size: 123 sqm
239,384 Aberdeen Street,"Sold $742,000 in 27 Oct 2018(Auction)", ,Rent $400pw in Oct 2013,House: 3  1  2 ,Land size: 622 sqm
240,32 Laurel Bank Parade,"Sold $1,920,000 in 27 Oct 2018(Auction)", , ,House: 4  2  2 ,Land size: 510 sqm
241,19/54 Percy Street,"Sold $380,000 in Oct 2018","Last Sold $245,530 in Apr 2013",Rent $310pw in Jan 2016,Townhouse: 2  1  1 ,Land size: 75 sqm
242,1/46 Russell Street,"Sold $589,000 in Oct 2018","Last Sold $521,000 in Feb 2017",Rent $380pw in Oct 2017,House: 2  2  2 ,Land size: 282 sqm
243,1/71 Nicholas Street,"Sold $770,125 in Oct 2018","Last Sold $250,000 in Aug 2006",Rent $620pw in Feb 2019,House: 3  2  2 ,Land size: 261 sqm | Building size: 144 sqm
244,7/28 Upper Skene Street,"Sold $354,000 in 13 Oct 2018(Auction)","Last Sold $163,000 in Nov 2004", , ,Land size: 69 sqm
245,32 William Street,"Sold $970,000 in Oct 2018","Last Sold $865,000 in Apr 2017(Auction)",Rent $700pw in Jan 2019,House: 3  2  1 ,Land size: 494 sqm
246,25 Stinton Avenue,"Sold $1,280,000 in Oct 2018","Last Sold $515,000 in Jul 2004", ,House: 4  2  2 ,Land size: 763 sqm
247,17 Austin Street,"Sold $945,000 in 06 Oct 2018(Auction)", , ,House: 3  1  1 ,Land size: 663 sqm
248,39 Bond Street,"Sold $1,000,000 in Oct 2018","Last Sold $135,000 in Jul 1998", ,House: 4  2  1 ,Land size: 608 sqm
249,50 Buckingham Road,"Sold $595,000 in Sep 2018","Last Sold $234,000 in Oct 2013",Rent $400pw in Dec 2019,House: 3  1  3 ,Land size: 665 sqm
250,14 Daisy Street,"Sold $1,327,500 in 22 Sep 2018(Auction)","Last Sold $350,000 in May 2003", , ,Land size: 723 sqm
251,13 Huntingdon Street,"Sold $695,000 in Sep 2018", ,Rent $300pw in Nov 2018,House: 2  1  2 ,Land size: 370 sqm
252,24 Sharp Street,"Sold $755,000 in 15 Sep 2018(Auction)","Last Sold $600,000 in Mar 2016",Rent $415pw in Dec 2010,House: 3  2  1 ,"Land size: 14,407 sqm | Building size: 118 sqm"
253,4 Sharp Street,"Sold $590,000 in Sep 2018","Last Sold $370,000 in Apr 2011",Rent $330pw in Apr 2016,House: 3  1  2 ,Land size: 256 sqm
254,2/28 Upper Skene Street,"Sold $320,000 in Sep 2018","Last Sold $56,000 in Mar 1997",Rent $300pw in Dec 2018, ,Land size: 63 sqm
255,39 Sharp Street,"Sold $1,225,000 in Sep 2018", , ,House: 4  3  2 ,Land size: 682 sqm
256,74 Saffron Street,"Sold $595,000 in 08 Sep 2018(Auction)","Last Sold $336,000 in Nov 2009", ,House: 2  1  1 ,Land size: 302 sqm | Building size: 85 sqm
257,4/13-15 Glamis Street,"Sold $373,000 in Sep 2018", , ,House: 2  1  1 ,Land size: 101 sqm
258,64 Russell Street,"Sold $1,080,000 in Sep 2018","Last Sold $175,000 in Apr 2001", ,House: 5  2  2 ,Land size: 481 sqm
259,84 Saffron Street,"Sold $670,000 in Aug 2018", , ,Townhouse: 2  1  2 ,Land size: 315 sqm
260,1/28 Mercer Parade,"Sold $1,700,000 in Aug 2018", , ,House: 3  2  2 ,Land size: 411 sqm
261,130 Noble Street,"Sold $1,700,000 in Aug 2018", , ,House: 5  3  2 ,Land size: 619 sqm
262,9A Fernery Grove,"Sold $965,000 in Aug 2018", , ,House: 3  2  2 ,Land size: 296 sqm
263,31 Clarendon Street,"Sold $1,050,000 in Aug 2018","Last Sold $725,500 in Jul 2017", ,House: 3  2  2 ,Land size: 419 sqm
264,2/130 West Fyans Street,"Sold $450,000 in Aug 2018","Last Sold $129,950 in Feb 2000",Rent $350pw in Oct 2018,Townhouse: 2  1  1 ,Land size: 215 sqm
265,1 Ascot (Cnr Mercer Prd) Street,"Sold $1,880,000 in Aug 2018", , ,House: 4  2  4 , 
266,266 Latrobe Terrace,"Sold $495,000 in Aug 2018","Last Sold $400,000 in Apr 2015", ,House: 2  1  2 ,Land size: 299 sqm
267,2/2a Skene Street,"Sold $305,000 in Aug 2018","Last Sold $194,000 in Aug 2007",Rent $250pw in Jan 2017, ,"Land size: 1,121 sqm"
268,3/12 Balcombe Road,"Sold $660,000 in Aug 2018","Last Sold $195,000 in Dec 2013", ,Townhouse: 3  2  1 ,Land size: 269 sqm
269,16 Riversdale Road,"Sold $657,000 in 11 Aug 2018(Auction)","Last Sold $222,500 in Aug 2004", ,House: 2  1  1 ,Land size: 590 sqm
270,8a Fernery Grove,"Sold $1,345,000 in 11 Aug 2018(Auction)","Last Sold $1,030,000 in Mar 2010", ,Townhouse: 4  2  2 , 
271,11/94 Aphrasia Street,"Sold $239,100 in Aug 2018","Last Sold $160,000 in May 2007",Rent $190pw in Oct 2015, ,Land size: 45 sqm
272,3/34 Nicholas Street,"Sold $540,000 in Aug 2018","Last Sold $185,000 in Jun 2001", , ,Land size: 272 sqm
273,15 Cairns Avenue,"Sold $805,000 in 30 Jul 2018(Auction)", , ,House: 3  2  3 ,Land size: 490 sqm
274,450 Latrobe Terrace,"Sold $800,000 in Jul 2018", , ,House: 4  2  2 ,Land size: 403 sqm
275,2/67 Nicholas Street,"Sold $712,000 in Jul 2018","Last Sold $660,000 in Mar 2017", , ,Land size: 273 sqm
276,97 Nicholas Street,"Sold $440,000 in Jul 2018", , , ,Land size: 84 sqm | Building size: 39 sqm
277,3a Bosanquet Avenue,"Sold $880,000 in Jul 2018", , ,House: 3  2  2 ,Land size: 413 sqm
278,9B Fernery Grove,"Sold $950,000 in Jul 2018", , ,House: 3  2  2 ,Land size: 248 sqm
279,109 Aphrasia Street,"Sold $1,500,000 in 07 Jul 2018(Auction)","Last Sold $507,000 in May 2012", ,House: 4  2  2 ,Land size: 583 sqm
280,30 Chester Street,"Sold $842,000 in Jul 2018","Last Sold $313,500 in Nov 2008",Rent $550pw in May 2016,House: 3  2  2 ,Land size: 602 sqm
281,5 Craigie Road,"Sold $600,000 in Jun 2018", , ,House: 3  1  2 ,Land size: 689 sqm
282,69 Buckingham ROAD,"Sold $685,000 in Jun 2018","Last Sold $430,000 in Dec 2013", ,House: 3  1  2 ,Land size: 690 sqm
283,29 Camden Road,"Sold $675,000 in Jun 2018", , ,House: 3  1  2 ,Land size: 789 sqm
284,292A Pakington Street,"Sold $900,000 in Jun 2018","Last Sold $400,000 in Jun 2009",Rent $550pw in Nov 2015,House: 4  2  2 ,Land size: 532 sqm | Building size: 173 sqm
285,109 Skene Street,"Sold $870,000 in Jun 2018","Last Sold $215,000 in Oct 1994", ,House: 4  2  3 ,Land size: 530 sqm
286,17/54 Percy Street,"Sold $392,500 in Jun 2018", ,Rent $310pw in Oct 2016,Townhouse: 2  1  1 ,Land size: 90 sqm
287,23 Austin Street,"Sold $1,020,000 in Jun 2018","Last Sold $250,000 in Sep 1997", , ,"Land size: 1,723 sqm"
288,52 Fairview Avenue,"Sold $1,700,000 in Jun 2018", , ,House: 4  2  1 ,"Land size: 1,115 sqm"
289,29 Glens Road,"Sold $365,000 in Jun 2018","Last Sold $320,000 in Dec 2015", ,House: 3  1  6 ,"Land size: 8,498 sqm"
290,32 Belfast Street,"Sold $1,115,000 in Jun 2018","Last Sold $203,000 in Mar 2000", ,House: 4  2  2 ,Land size: 709 sqm | Building size: 187 sqm
291,158 Skene Street,"Sold $970,000 in Jun 2018","Last Sold $870,000 in Nov 2012", ,House: 3  2  2 ,Land size: 396 sqm
292,59 Buckingham Road,"Sold $700,000 in 16 Jun 2018(Auction)", ,Rent $380pw in Sep 2019,House: 3  1  1 ,Land size: 697 sqm
293,53 Virginia Street,"Sold $1,300,000 in Jun 2018","Last Sold $128,750 in Dec 1983",Rent $495pw in Aug 2018,House: 3  2  1 ,Land size: 537 sqm
294,17 Retreat Road,"Sold $2,400,000 in Jun 2018","Last Sold $1,550,000 in Jul 2014", ,House: 4  2  1 ,Land size: 718 sqm | Building size: 258 sqm
295,61 Buckingham Road,"Sold $725,000 in Jun 2018","Last Sold $450,000 in Sep 2015(Auction)",Rent $300pw in Apr 2016,House: 3  2  2 ,Land size: 688 sqm
296,1/26 Mercer Parade,"Sold $2,075,000 in Jun 2018","Last Sold $1,550,000 in Feb 2000", , ,Land size: 447 sqm | Building size: 253 sqm
