,address,sold,last sold,rent,house_info,land_size
202,14 Michelle Court,"Sold $551,000 in Oct 2019","Last Sold $142,500 in Dec 1998", ,House: 4  2  2 ,Land size: 655 sqm
203,2/11 Walkers Road,"Sold $377,500 in Oct 2019","Last Sold $121,000 in Mar 1999",Rent $320pw in Oct 2015, ,Land size: 187 sqm
204,10 Benjamin Drive,"Sold $660,000 in 12 Oct 2019(Auction)","Last Sold $522,000 in Sep 2015", ,House: 4  2  2 ,Land size: 742 sqm | Building size: 266 sqm
205,14 Beverley Crescent,"Sold $412,000 in Oct 2019", ,Rent $380pw in Jul 2019,House: 3  1  2 ,Land size: 654 sqm
206,Lot 708 19 Foxglove Way,"Sold $303,000 in Oct 2019", , , , 
207,12 Henderson Drive,"Sold $460,000 in 05 Oct 2019(Auction)", , ,House: 4  2  5 ,Land size: 672 sqm
208,100 Gibbons Road,"Sold $725,000 in Oct 2019", , , , 
209,22 Altair Avenue,"Sold $490,000 in Oct 2019","Last Sold $230,000 in Dec 2002", ,House: 3  2  2 ,Land size: 586 sqm
210,139 Buckingham Street,"Sold $590,000 in Sep 2019","Last Sold $166,000 in Oct 2010",Rent $425pw in Mar 2017,House: 4  2  2 ,Land size: 612 sqm
211,29 Smeaton Close,"Sold $555,000 in Sep 2019","Last Sold $310,000 in Jun 2013",Rent $420pw in Nov 2019,House: 4  1  4 ,Land size: 772 sqm | Building size: 127 sqm
212,6 Raymond George Place,"Sold $551,000 in Sep 2019","Last Sold $152,000 in Sep 2009", ,House: 3  2  2 ,Land size: 602 sqm | Building size: 177 sqm
213,3 Cheddar Court,"Sold $1,352,000 in Sep 2019","Last Sold $182,500 in Aug 1994", ,House: 5  4  8 ,"Land size: 10,633 sqm"
214,65 Constantine Drive,"Sold $980,000 in Sep 2019","Last Sold $84,000 in Dec 1997", , ,"Land size: 14,700 sqm | Building size: 216 sqm"
215,4 Raymond George Place,"Sold $535,000 in Sep 2019","Last Sold $393,000 in Mar 2015", ,House: 4  2  2 ,Land size: 602 sqm | Building size: 178 sqm
216,5 Judith Court,"Sold $660,000 in Sep 2019","Last Sold $159,000 in Feb 2009", ,House: 4  2  2 ,Land size: 682 sqm
217,1 Jabiru Court,"Sold $560,000 in Sep 2019","Last Sold $184,000 in Feb 2014", ,House: 4  2  2 ,Land size: 614 sqm | Building size: 150 sqm
218,42 Moorhen Drive,"Sold $610,000 in Sep 2019", , ,House: 4  2  4 ,Land size: 649 sqm
219,3 Victor Place,"Sold $489,000 in Sep 2019","Last Sold $328,000 in May 2012", ,House: 3  1  1 ,Land size: 361 sqm
220,9 Mark Street,"Sold $455,000 in Sep 2019","Last Sold $355,000 in Dec 2015",Rent $325pw in Oct 2013,House: 3  2  1 ,Land size: 652 sqm | Building size: 148 sqm
221,26 Benetti Drive,"Sold $765,000 in Sep 2019","Last Sold $205,000 in Sep 2010", ,House: 4  2  2 ,Land size: 581 sqm | Building size: 300 sqm
222,117 Rennie Street,"Sold $537,500 in Sep 2019","Last Sold $259,000 in Oct 2011", ,House: 3  1  2 ,Land size: 661 sqm | Building size: 104 sqm
223,2 Mark Street,"Sold $450,000 in Sep 2019","Last Sold $101,000 in Oct 1988", ,House: 3  2  1 ,Land size: 655 sqm
224,63 Buckingham Street,"Sold $605,000 in Sep 2019","Last Sold $450,000 in May 2012",Rent $435pw in Nov 2015,House: 4  2  2 ,Land size: 559 sqm | Building size: 230 sqm
225,16 Weerana Way,"Sold $724,500 in Sep 2019","Last Sold $205,000 in Jun 2011", ,House: 4  2  2 ,Land size: 755 sqm | Building size: 243 sqm
226,1B Sherwood Grove,"Sold $410,000 in Sep 2019","Last Sold $300,000 in Aug 2014", ,House: 2  1  2 ,Land size: 491 sqm
227,1 Yellow Avenue,"Sold $540,000 in Sep 2019", , ,House: 4  2  2 ,Land size: 452 sqm
228,48 Richard Drive,"Sold $715,000 in Sep 2019","Last Sold $367,000 in Nov 2006", ,House: 4  2  2 ,"Land size: 1,017 sqm | Building size: 200 sqm"
229,39 Rigel Road,"Sold $425,000 in Sep 2019","Last Sold $280,000 in Jan 2016",Rent $370pw in Aug 2018,House: 3  1  2 ,Land size: 587 sqm | Building size: 98 sqm
230,8 Scarlett Grove,"Sold $690,000 in 31 Aug 2019(Auction)","Last Sold $315,000 in Feb 2000", ,House: 6  2  ,"Land size: 1,871 sqm"
231,2 Carina Street,"Sold $660,000 in Aug 2019", , ,House: 4  2  3 ,Land size: 570 sqm
232,31 Moorhen Drive,"Sold $620,000 in Aug 2019","Last Sold $159,000 in Dec 2009", ,House: 4  2  2 ,Land size: 665 sqm
233,3/40 Patullos Road,"Sold $379,000 in Aug 2019", , ,House: 2  1  1 ,Land size: 184 sqm
234,9 Celesta Road,"Sold $510,000 in Aug 2019", , ,House: 4  2  2 ,Land size: 461 sqm
235,1/4 McHarrys Road,"Sold $760,000 in Aug 2019", , ,House: 4  2  2 ,"Land size: 6,070 sqm"
236,30 West Gateway,"Sold $1,700,000 in Aug 2019","Last Sold $197,500 in Apr 1999", , ,"Land size: 20,027 sqm"
237,15 Melissa Drive,"Sold $581,500 in Aug 2019","Last Sold $410,000 in May 2014", ,House: 4  2  2 ,Land size: 618 sqm | Building size: 227 sqm
238,11 Moorhen Drive,"Sold $595,000 in Aug 2019","Last Sold $410,000 in Oct 2011",Rent $400pw in Mar 2017,House: 4  2  5 ,Land size: 555 sqm
239,10 Hoffman Court,"Sold $550,000 in Aug 2019","Last Sold $399,000 in Sep 2009", ,House: 4  2  3 ,Land size: 766 sqm
240,1 Weerana Way,"Sold $503,500 in Aug 2019", , ,House: 4  2  2 ,Land size: 571 sqm
241,29 Walkers Road,"Sold $480,000 in Aug 2019","Last Sold $285,000 in Mar 2011",Rent $330pw in May 2012,House: 3  1  1 ,Land size: 717 sqm
242,13 Wongalea Drive,"Sold $1,500,000 in Aug 2019","Last Sold $300,000 in Aug 2007", ,House: 4  2  9 ,"Land size: 4,234 sqm"
243,1 Marconi Place,"Sold $500,000 in 23 Aug 2019(Auction)","Last Sold $372,500 in Dec 2015",Rent $390pw in Aug 2017,House: 4  2  2 ,Land size: 580 sqm | Building size: 158 sqm
244,43 Marimba Street,"Sold $555,000 in Aug 2019", , ,House: 4  2  2 ,Land size: 514 sqm
245,11 Nanton Close,"Sold $675,000 in Aug 2019","Last Sold $545,000 in May 2014", ,House: 5  2  2 ,Land size: 850 sqm | Building size: 213 sqm
246,43 Cameron Crescent,"Sold $515,000 in Aug 2019","Last Sold $400,000 in Aug 2017", ,House: 3  2  4 ,Land size: 626 sqm
247,33 Caddys Road,"Sold $620,000 in Aug 2019","Last Sold $121,000 in Apr 2001",Rent $400pw in Oct 2019,House: 4  1  2 ,"Land size: 1,566 sqm"
248,26-28 Greenleaf Drive,"Sold $535,000 in Aug 2019","Last Sold $375,000 in Mar 2014", ,House: 4  2  2 ,Land size: 680 sqm
249,16-17 Mungari Court,"Sold $762,000 in 20 Aug 2019(Auction)", , ,House: 4  2  4 ,"Land size: 1,244 sqm"
250,100 Mcclelland Avenue,"Sold $495,000 in Aug 2019","Last Sold $267,000 in Jun 2008", ,House: 3  2  4 ,Land size: 844 sqm
251,1/10 Florence Street,"Sold $470,000 in Aug 2019","Last Sold $325,000 in Jul 2011", ,House: 3  2  2 ,Land size: 278 sqm
252,1 Gaunt Street,"Sold $415,000 in Aug 2019", , ,House: 3  1  3 ,Land size: 655 sqm
253,29 Lipson Drive,"Sold $620,000 in 17 Aug 2019(Auction)","Last Sold $292,500 in Mar 2003", ,House: 4  2  2 ,Land size: 653 sqm | Building size: 203 sqm
254,20-22 Quail Drive,"Sold $425,000 in Aug 2019", , , ,"Land size: 1,004 sqm"
255,34 Yellow Avenue,"Sold $440,000 in Aug 2019","Last Sold $144,000 in Mar 2016",Rent $400pw in Jul 2019,House: 3  2  1 ,Land size: 314 sqm
256,89 Benjamin Drive,"Sold $490,000 in Aug 2019","Last Sold $270,000 in Jan 2009", ,House: 3  1  1 ,Land size: 731 sqm
257,5 Cygnet Court,"Sold $570,000 in Aug 2019","Last Sold $184,000 in May 2013", ,House: 4  2  2 ,Land size: 541 sqm | Building size: 176 sqm
258,24 Stephenson Street,"Sold $482,000 in Aug 2019", , ,House: 3  2  2 ,Land size: 661 sqm
259,28 Eastlakes Boulevard,"Sold $645,000 in 10 Aug 2019(Auction)","Last Sold $225,000 in Sep 2012", ,House: 5  3  2 ,Land size: 553 sqm | Building size: 397 sqm
260,2/4 Melrose Street,"Sold $400,500 in Aug 2019", , ,House: 2  1  1 ,Land size: 197 sqm
261,2/72 Rennie Street,"Sold $390,000 in Aug 2019", , ,House: 2  2  1 ,Land size: 211 sqm
262,8 Stilt Court,"Sold $695,000 in Aug 2019","Last Sold $192,000 in Aug 2011", ,House: 4  3  3 ,Land size: 702 sqm | Building size: 246 sqm
263,2 Majestic Way,"Sold $535,000 in Aug 2019","Last Sold $179,000 in Feb 2017", ,House: 3  2  2 ,Land size: 447 sqm
264,11 Smeaton Close,"Sold $422,000 in 03 Aug 2019(Auction)","Last Sold $178,000 in Aug 2002",Rent $410pw in Jun 2019,House: 3  2  1 ,Land size: 767 sqm
265,6 Florence Street,"Sold $340,000 in Jul 2019","Last Sold $240,000 in May 2016", ,House: 3  1  5 ,Land size: 661 sqm
266,87 Benjamin Drive,"Sold $440,000 in Jul 2019","Last Sold $110,000 in Sep 1999",Rent $290pw in Dec 2013,House: 3  2  2 ,Land size: 686 sqm
267,28 Benjamin Drive,"Sold $450,000 in Jul 2019","Last Sold $270,000 in Jun 2008", ,House: 4  2  3 ,Land size: 758 sqm
268,2/20-22 Scarlett Grove,"Sold $350,000 in Jul 2019","Last Sold $210,000 in Jul 2005",Rent $270pw in Aug 2013,House: 2  1  1 ,Land size: 154 sqm
269,75 Cameron Crescent,"Sold $670,000 in Jul 2019","Last Sold $447,500 in Mar 2011", ,House: 5  2  3 ,Land size: 746 sqm | Building size: 324 sqm
270,16 Bella Julia Place,"Sold $465,000 in Jul 2019","Last Sold $147,000 in May 2009",Rent $370pw in Jun 2018,House: 3  2  1 ,Land size: 602 sqm | Building size: 142 sqm
271,35 Brunel Close,"Sold $501,525 in Jul 2019","Last Sold $114,000 in Nov 1998", ,House: 3  2  4 ,Land size: 851 sqm
272,17 Celesta Road,"Sold $406,000 in Jul 2019", , ,House: 3  2  1 ,Land size: 350 sqm
273,Lot 205 Morang Road Austin,"Sold $240,000 in Jul 2019", , , , 
274,Lot 176 Royston Avenue Austin Lara,"Sold $258,000 in Jul 2019", , , , 
275,Lot 189 Royston Avenue,"Sold $273,000 in Jul 2019", , , , 
276,8 Lake Road,"Sold $625,000 in Jul 2019", , ,House: 3  2  3 ,Land size: 627 sqm
277,43-53 Blackbird Circuit,"Sold $1,285,000 in Jul 2019", , ,House: 4  2  7 ,"Land size: 16,403 sqm"
278,29 Pineview Court,"Sold $495,000 in Jul 2019","Last Sold $263,500 in Jul 2006",Rent $345pw in Nov 2013,House: 3  1  2 ,Land size: 653 sqm
279,4 Bittern Court,"Sold $490,000 in Jul 2019","Last Sold $157,000 in Apr 2012",Rent $390pw in Oct 2011,House: 3  2  5 ,Land size: 483 sqm | Building size: 168 sqm
280,8 Kantara Crescent,"Sold $475,000 in Jul 2019","Last Sold $338,500 in Mar 2011",Rent $340pw in Aug 2015,House: 3  2  2 ,Land size: 650 sqm
281,2D Teal Street,"Sold $450,000 in Jul 2019", , ,House: 3  2  2 ,Land size: 495 sqm
282,28 Lapwing Drive,"Sold $457,500 in Jul 2019","Last Sold $163,000 in Feb 2000", ,House: 2  2  1 ,Land size: 378 sqm
283,77 Cameron Crescent,"Sold $560,000 in Jul 2019","Last Sold $337,000 in Nov 2007",Rent $450pw in Jan 2018,House: 5  2  4 ,Land size: 709 sqm
284,34 Wathaurong Drive,"Sold $540,000 in 10 Jul 2019(Auction)", , ,House: 4  2  2 ,Land size: 494 sqm
285,10 Honeyeater Court,"Sold $495,000 in Jul 2019","Last Sold $361,000 in Nov 2014", ,House: 3  2  3 ,Land size: 599 sqm | Building size: 147 sqm
286,5 Beverley Crescent,"Sold $400,000 in Jul 2019","Last Sold $240,000 in Jul 2008", ,House: 3  1  2 ,Land size: 828 sqm
287,147 Buckingham Street,"Sold $600,000 in Jul 2019","Last Sold $166,000 in Apr 2011", ,House: 4  2  3 ,Land size: 612 sqm | Building size: 209 sqm
288,36 Quail Drive,"Sold $565,000 in Jul 2019", , ,House: 4  2  2 ,Land size: 681 sqm
289,56 Eastlakes Boulevard,"Sold $500,000 in Jul 2019","Last Sold $190,000 in May 2012", ,House: 3  2  2 ,Land size: 410 sqm | Building size: 137 sqm
290,114 Eastlakes Boulevard,"Sold $697,500 in Jul 2019","Last Sold $600,000 in Dec 2014", ,House: 3  2  4 ,Land size: 613 sqm | Building size: 251 sqm
291,12 Mungari Court,"Sold $615,000 in 29 Jun 2019(Auction)","Last Sold $259,500 in Jun 2002",Rent $320pw in Aug 2008,House: 3  2  2 ,Land size: 710 sqm
292,17 Young Street,"Sold $520,000 in Jun 2019","Last Sold $358,000 in May 2008",Rent $340pw in Jul 2008,House: 3  2  4 ,Land size: 671 sqm
293,9 Saintfield Street,"Sold $440,000 in Jun 2019","Last Sold $355,000 in Jul 2017",Rent $310pw in Sep 2015,House: 3  1  5 ,Land size: 682 sqm
294,1 Haydn Street,"Sold $480,000 in Jun 2019","Last Sold $365,000 in Apr 2016",Rent $380pw in Aug 2019,House: 3  1  2 ,Land size: 774 sqm
295,24 Clover Street,"Sold $490,000 in Jun 2019","Last Sold $276,000 in Apr 2009", ,House: 3  1  1 ,Land size: 588 sqm
296,30a Altair Avenue,"Sold $410,000 in Jun 2019","Last Sold $345,000 in Oct 2012", ,House: 3  2  2 ,Land size: 337 sqm
297,3 Denise Court,"Sold $540,000 in 22 Jun 2019(Auction)","Last Sold $335,000 in Aug 2008",Rent $550pw in Aug 2019,House: 5  3  2 ,Land size: 757 sqm
298,1 Lomandra Court,"Sold $335,000 in Jun 2019", , , ,Land size: 604 sqm
299,39 Smeaton Close,"Sold $405,550 in Jun 2019","Last Sold $85,000 in Apr 1991", ,House: 3  1  2 ,Land size: 673 sqm
