,address,sold,last sold,rent,house_info,land_size
201,31 Glengate Street,"Sold $425,000 in Sep 2018","Last Sold $130,000 in Jan 2000", ,Townhouse: 2  1  1 ,Land size: 229 sqm
202,12 Highview Parade,"Sold $525,000 in 01 Sep 2018(Auction)", , ,House: 3  1  6 ,Land size: 658 sqm
203,6 Dunwinnie Court,"Sold $765,000 in 01 Sep 2018(Auction)", , ,House: 3  2  2 ,Land size: 885 sqm
204,3 Foxhow Court,"Sold $547,000 in 01 Sep 2018(Auction)","Last Sold $306,000 in Feb 2010", ,House: 3  1  1 ,Land size: 559 sqm
205,28 Alkoomi Avenue,"Sold $750,000 in 01 Sep 2018(Auction)","Last Sold $560,000 in Nov 2013", ,House: 4  3  7 ,Land size: 764 sqm | Building size: 250 sqm
206,2/17 Griffen Street,"Sold $360,000 in Aug 2018","Last Sold $310,000 in Sep 2011(Auction)", , ,Land size: 195 sqm
207,8 Pride Avenue,"Sold $455,000 in Aug 2018","Last Sold $233,000 in Oct 2002", ,House: 2  1  1 ,Land size: 390 sqm | Building size: 124 sqm
208,2/3 Kinnordy Court,"Sold $240,000 in Aug 2018","Last Sold $174,000 in Nov 2015", , ,Land size: 578 sqm
209,2/24 Glenfine Avenue,"Sold $505,000 in Aug 2018", , , , 
210,3/34 Glenfine Avenue,"Sold $505,000 in Aug 2018","Last Sold $420,000 in Mar 2011", ,Townhouse: 3  2  2 ,Land size: 331 sqm
211,22 Shannon Avenue,"Sold $500,000 in 11 Aug 2018(Auction)","Last Sold $263,000 in Jul 2008", ,House: 3  1  1 ,Land size: 598 sqm
212,280 Church Street,"Sold $490,000 in Aug 2018","Last Sold $385,000 in Jun 2012", ,House: 3  2  2 ,Land size: 366 sqm
213,29 Willana Avenue,"Sold $501,000 in 03 Aug 2018(Auction)","Last Sold $280,000 in Jul 2012", ,House: 2  1  5 ,Land size: 650 sqm | Building size: 87 sqm
214,74 Vines Road,"Sold $551,500 in Aug 2018","Last Sold $450,000 in Apr 2017", ,House: 3  1  6 ,Land size: 766 sqm
215,4/15 Sheridan Street,"Sold $430,000 in Aug 2018", ,Rent $385pw in Oct 2019, ,Land size: 162 sqm
216,2/39 Tahara Street,"Sold $520,000 in Jul 2018", , , ,Land size: 259 sqm
217,3/45 Logan Street,"Sold $645,000 in Jul 2018", , ,Townhouse: 3  2  2 ,Land size: 279 sqm
218,2/17 Toyne Avenue,"Sold $555,000 in Jul 2018", , ,Townhouse: 3  2  2 ,Land size: 251 sqm
219,23 Logan Street,"Sold $475,000 in 21 Jul 2018(Auction)","Last Sold $315,000 in Oct 2013", ,House: 2  1  1 ,Land size: 435 sqm | Building size: 110 sqm
220,1/35 Logan Street,"Sold $568,000 in Jul 2018", , , ,Land size: 308 sqm
221,3/50 Sladen Street,"Sold $394,000 in Jul 2018","Last Sold $250,000 in Feb 2009", ,Townhouse: 2  1  2 ,Land size: 244 sqm
222,13 Tahara Street,"Sold $650,000 in Jul 2018", , ,House: 3  2  2 ,Land size: 699 sqm
223,22 Bayview Parade,"Sold $545,000 in Jul 2018","Last Sold $430,000 in Dec 2016(Auction)", ,House: 3  1  2 ,Land size: 674 sqm
224,39 Heather Street,"Sold $688,000 in Jul 2018","Last Sold $251,000 in Jun 2003", ,House: 4  2  2 ,Land size: 650 sqm | Building size: 190 sqm
225,38 Sladen Street,"Sold $500,000 in Jul 2018","Last Sold $371,000 in Dec 2016", ,House: 3  1  3 ,Land size: 664 sqm
226,13 Katoomba Court,"Sold $655,000 in 03 Jul 2018(Auction)","Last Sold $430,000 in Nov 2014", ,House: 4  2  2 ,Land size: 767 sqm
227,9 Marathon Avenue,"Sold $631,000 in Jul 2018","Last Sold $340,000 in May 2013", ,House: 3  2  1 ,Land size: 639 sqm | Building size: 173 sqm
228,8B Sladen Street,"Sold $625,000 in Jun 2018", , ,House: 3  2  1 ,Land size: 317 sqm
229,25 Tahara Street,"Sold $590,000 in Jun 2018", , ,House: 3  2  2 ,Land size: 699 sqm
230,146 Ballarat Road,"Sold $400,000 in Jun 2018","Last Sold $240,000 in Sep 2011", ,House: 3  1  1 ,Land size: 491 sqm | Building size: 105 sqm
231,336 Church Street,"Sold $590,000 in Jun 2018", , ,House: 3  2  2 ,Land size: 703 sqm
232,1/90 Vines Road,"Sold $442,000 in Jun 2018", , ,Townhouse: 2  1  1 ,Land size: 240 sqm
233,37b Lily Street,"Sold $625,000 in Jun 2018", , ,Townhouse: 3  2  2 ,Land size: 331 sqm
234,19 Shannon Avenue,"Sold $765,000 in Jun 2018", , ,House: 3  2  2 ,Land size: 255 sqm
235,2/15 Griffen Street,"Sold $407,000 in Jun 2018","Last Sold $278,000 in Dec 2015", , ,Land size: 202 sqm
236,2/7 Fassifern Court,"Sold $237,000 in Jun 2018","Last Sold $209,900 in Jun 2016", , ,Land size: 81 sqm
237,12 Forfar Road,"Sold $674,000 in 16 Jun 2018(Auction)","Last Sold $92,000 in Dec 1985", ,House: 3  1  1 ,"Land size: 1,000 sqm"
238,2/10 Marlo Street,"Sold $425,000 in Jun 2018", ,Rent $330pw in Apr 2017, ,Land size: 198 sqm
239,1/4 Willana Avenue,"Sold $381,000 in Jun 2018","Last Sold $282,000 in Nov 2013", ,House: 3  1  1 ,Land size: 327 sqm
240,29 Toyne Avenue,"Sold $747,000 in Jun 2018","Last Sold $430,000 in Nov 2013", ,House: 4  2  5 ,"Land size: 1,012 sqm | Building size: 128 sqm"
241,33 Rowe Street,"Sold $660,000 in Jun 2018","Last Sold $50,000 in Jun 1989", ,House: 4  2  2 ,Land size: 726 sqm
242,26 Vines Road,"Sold $500,000 in Jun 2018","Last Sold $197,500 in Aug 2004", ,House: 3  1  1 ,Land size: 731 sqm
243,12&3/352 Church Street,"Sold $695,000 in May 2018", , , , 
244,21 Kalimna Street,"Sold $560,000 in 26 May 2018(Auction)", , ,House: 3  1  3 ,Land size: 650 sqm
245,1 Arthur Street,"Sold $635,000 in May 2018", ,Rent $400pw in Jan 2017,House: 4  2  5 ,Land size: 674 sqm
246,8 Tahara Street,"Sold $561,000 in May 2018","Last Sold $56,000 in Dec 1983", ,House: 3  1  1 ,Land size: 689 sqm
247,1/14 Belcher Street,"Sold $510,000 in May 2018", ,Rent $450pw in Jul 2018,Townhouse: 3  2  2 ,Land size: 234 sqm
248,2/34 Logan Street,"Sold $426,500 in May 2018", ,Rent $335pw in May 2016,House: 2  1  1 ,Land size: 213 sqm
249,9 Downie Crescent,"Sold $642,000 in May 2018", , ,House: 5  3  2 ,Land size: 696 sqm
250,11 Gwynne Street,"Sold $441,600 in May 2018", ,Rent $310pw in Apr 2017,House: 3  1  2 ,Land size: 437 sqm
251,16 Glenfine Avenue,"Sold $525,000 in 12 May 2018(Auction)", , ,House: 3  1  1 ,Land size: 821 sqm
252,86 Vines Road,"Sold $484,000 in May 2018", ,Rent $280pw in Jul 2019,House: 2  1  1 ,Land size: 650 sqm
253,75 Sladen Street,"Sold $587,500 in May 2018","Last Sold $173,000 in Nov 2002", ,House: 4  1  1 ,Land size: 772 sqm
254,21 Heather Street,"Sold $476,000 in May 2018","Last Sold $65,000 in Mar 1997", ,House: 3  1  2 ,Land size: 580 sqm
255,3/2 Sheridan Street,"Sold $640,000 in May 2018","Last Sold $490,000 in Feb 2015", ,Townhouse: 3  2  2 ,Land size: 228 sqm
256,14 Macarthur Avenue,"Sold $551,000 in May 2018","Last Sold $385,000 in Mar 2015", ,House: 3  1  2 ,Land size: 628 sqm | Building size: 136 sqm
257,34 Lily Street,"Sold $517,000 in May 2018","Last Sold $305,000 in Sep 2010(Auction)", ,House: 3  1  2 ,Land size: 767 sqm
258,9 Lily Street,"Sold $545,000 in Apr 2018","Last Sold $222,500 in Oct 2004", ,House: 3  1  1 ,Land size: 609 sqm
259,6 Stoddart Street,"Sold $465,000 in Apr 2018","Last Sold $53,500 in Mar 1995", ,House: 3  1  1 ,Land size: 869 sqm
260,35 Sheridan Street,"Sold $420,000 in Apr 2018","Last Sold $297,000 in Feb 2010", ,Townhouse: 2  1  2 ,Land size: 294 sqm
261,21 Gladstone Street,"Sold $435,000 in 21 Apr 2018(Auction)","Last Sold $285,000 in May 2014", ,House: 3  1  1 ,Land size: 391 sqm | Building size: 95 sqm
262,8a Sladen Street,"Sold $590,000 in Apr 2018", , , ,Land size: 317 sqm
263,3 Lomandra Avenue,"Sold $880,000 in Apr 2018","Last Sold $181,000 in Oct 2003", ,House: 4  2  2 ,Land size: 525 sqm | Building size: 329 sqm
264,14 Kirriemuir Street,"Sold $640,000 in Apr 2018","Last Sold $230,000 in Apr 2006", ,House: 2  1  4 ,Land size: 815 sqm
265,9 Langinabool Avenue,"Sold $598,500 in Apr 2018", , , , 
266,24 Katoomba Court,"Sold $548,000 in 14 Apr 2018(Auction)", , ,House: 4  1  2 ,Land size: 723 sqm
267,9 Langibanool Avenue,"Sold $598,500 in Apr 2018", , ,House: 3  1  1 ,Land size: 731 sqm
268,25 Glengate Street,"Sold $645,000 in Apr 2018","Last Sold $128,000 in Feb 2000", ,House: 4  2  5 ,Land size: 784 sqm | Building size: 212 sqm
269,4 Wilks Street,"Sold $595,000 in Apr 2018", ,Rent $410pw in Apr 2013,House: 4  2  2 ,Land size: 695 sqm
270,24 Sycamore Street,"Sold $607,000 in Apr 2018", , ,House: 3  1  1 ,Land size: 580 sqm
271,112 Sladen Street,"Sold $497,000 in Apr 2018","Last Sold $137,500 in Jan 1996", ,House: 2  1  1 ,Land size: 597 sqm
272,23 Heather Street,"Sold $450,000 in Apr 2018","Last Sold $185,000 in Jun 2007", ,House: 2  1  1 ,Land size: 581 sqm
273,2 Alderley Court,"Sold $675,501 in Apr 2018","Last Sold $52,500 in Jan 1994", ,House: 4  2  2 ,Land size: 684 sqm
274,7 Rix Street,"Sold $614,000 in Mar 2018", , , , 
275,86 Calvert Street,"Sold $547,500 in 24 Mar 2018(Auction)", , ,House: 4  1  4 ,Land size: 811 sqm
276,1/15 Sheridan Street,"Sold $510,000 in Mar 2018", , ,Townhouse: 3  ,Land size: 235 sqm
277,30 Tahara Street,"Sold $521,000 in 24 Mar 2018(Auction)","Last Sold $251,000 in May 2009", ,House: 3  1  2 ,Land size: 693 sqm | Building size: 134 sqm
278,18 Hamlyn Avenue,"Sold $563,000 in Mar 2018","Last Sold $97,000 in Jan 1996", ,House: 3  1  2 ,Land size: 636 sqm
279,8 Macarthur Avenue,"Sold $608,000 in Mar 2018","Last Sold $349,000 in Oct 2014", ,House: 3  1  1 ,Land size: 611 sqm
280,3/40 Tahara Street,"Sold $200,000 in Mar 2018","Last Sold $165,000 in Nov 2011", , ,Land size: 109 sqm
281,13 Willana Avenue,"Sold $499,000 in Mar 2018", ,Rent $395pw in May 2018,House: 3  1  2 ,Land size: 650 sqm
282,29 Glenfine Avenue,"Sold $390,000 in Mar 2018","Last Sold $210,000 in Mar 2007", ,House: 3  1  1 ,Land size: 300 sqm
283,23 Sheridan Street,"Sold $515,000 in Mar 2018", ,Rent $330pw in Jun 2018,House: 3  1  2 ,Land size: 763 sqm
284,15 Robb Avenue,"Sold $450,000 in Mar 2018","Last Sold $58,000 in Aug 1999", ,House: 3  1  1 ,Land size: 650 sqm
285,10 Waymouth Street,"Sold $540,000 in Mar 2018", ,Rent $300pw in Jun 2018,House: 3  1  1 ,Land size: 693 sqm
286,136a Church Street,"Sold $608,000 in Mar 2018","Last Sold $60,000 in Dec 2013", ,House: 3  1  1 ,Land size: 340 sqm
287,98 Sladen Street,"Sold $576,000 in Mar 2018","Last Sold $332,500 in Jul 2015", ,House: 3  1  1 ,Land size: 602 sqm
288,6 Weeroona Avenue,"Sold $615,000 in Mar 2018", , ,House: 3  1  2 ,Land size: 731 sqm
289,19 Heather Street,"Sold $567,000 in Mar 2018","Last Sold $299,000 in Mar 2013(Auction)", ,House: 3  1  2 ,Land size: 650 sqm | Building size: 83 sqm
290,34 Sheridan Street,"Sold $563,000 in Mar 2018", ,Rent $480pw in Nov 2019,House: 4  1  2 ,Land size: 769 sqm
291,3/45 Sladen Street,"Sold $468,000 in Mar 2018","Last Sold $350,000 in Mar 2015", , ,Land size: 170 sqm
292,5/88 Ballarat Road,"Sold $187,500 in Feb 2018","Last Sold $150,000 in Aug 2009", ,House: 1  1  1 , 
293,27 Heather Street,"Sold $455,200 in Feb 2018","Last Sold $300,000 in Oct 2015", ,House: 3  1  1 ,Land size: 580 sqm | Building size: 84 sqm
294,7 Murray Street,"Sold $576,000 in Feb 2018","Last Sold $389,000 in Aug 2015(Auction)", ,House: 3  1  2 ,Land size: 650 sqm
295,4 Karkalla Court,"Sold $811,000 in Feb 2018","Last Sold $179,000 in Oct 2003", ,House: 5  2  2 ,Land size: 679 sqm
296,15 Tahara Street,"Sold $535,500 in Feb 2018","Last Sold $118,000 in Jul 1995", ,House: 3  1  2 ,Land size: 699 sqm
297,5/38-40 Pride Avenue,"Sold $264,000 in Feb 2018","Last Sold $219,000 in Feb 2016", , ,"Land size: 1,905 sqm"
298,32 Lily Street,"Sold $530,000 in Feb 2018", ,Rent $350pw in Apr 2018,House: 3  2  3 ,Land size: 772 sqm
299,3/4-6 Quamby Avenue,"Sold $300,000 in Feb 2018","Last Sold $230,000 in Jun 2012", , ,Land size: 228 sqm
