,address,sold,last sold,rent,house_info,land_size
240,34 Ashbury Boulevard,"Sold $540,000 in May 2019", ,Rent $440pw in Mar 2019,House: 4  2  2 ,Land size: 448 sqm
241,790 Barwon Heads Road,"Sold $480,000 in May 2019","Last Sold $140,500 in Aug 2014",Rent $420pw in Jun 2019,House: 4  2  2 ,Land size: 336 sqm | Building size: 139 sqm
242,14 Bondi Street,"Sold $550,000 in May 2019","Last Sold $176,000 in Nov 2014",Rent $440pw in Nov 2016,House: 5  2  3 ,Land size: 448 sqm
243,20 Hudson Street,"Sold $590,000 in Apr 2019","Last Sold $179,500 in Feb 2000", ,House: 4  2  2 ,Land size: 515 sqm | Building size: 214 sqm
244,Lot 7224 35 Iris Loop,"Sold $300,000 in Apr 2019", , , , 
245,22 Rockingham Street,"Sold $545,000 in Apr 2019", , ,House: 4  2  2 ,Land size: 446 sqm
246,7 Teags Way,"Sold $480,000 in Apr 2019","Last Sold $145,000 in Feb 2000", ,House: 3  2  1 ,Land size: 315 sqm | Building size: 114 sqm
247,15 Snedden Street,"Sold $247,500 in Apr 2019", ,Rent $430pw in Apr 2020, ,Land size: 400 sqm
248,LOT 2047 Mulberry Street,"Sold $426,224 in Apr 2019", , ,House: 3  2  1 , 
249,25-27 PORTRUSH LOOP,"Sold $561,000 in Apr 2019","Last Sold $164,000 in Mar 2014", ,House: 4  2  2 ,Land size: 422 sqm
250,12 Teags Way,"Sold $485,000 in Apr 2019","Last Sold $154,000 in Mar 2014",Rent $400pw in Sep 2017,House: 3  2  2 ,Land size: 398 sqm
251,21 Hudson Street,"Sold $600,000 in Apr 2019","Last Sold $179,500 in May 2012", ,House: 4  2  2 ,Land size: 517 sqm
252,126 Warralily Boulevard,"Sold $590,000 in Apr 2019","Last Sold $440,000 in Jul 2016",Rent $450pw in Jul 2017,House: 4  2  2 ,Land size: 579 sqm
253,37 Portrush Loop,"Sold $507,000 in Apr 2019","Last Sold $147,000 in Dec 2013", ,House: 3  2  2 ,Land size: 365 sqm | Building size: 134 sqm
254,12 Lismore Street,"Sold $535,000 in Apr 2019", , ,House: 3  2  2 ,Land size: 391 sqm
255,LOT 10606 Fletcher Drive,"Sold $606,190 in Mar 2019", , ,House: 4  2  2 , 
256,Lot 7207 46 Iris Loop,"Sold $310,000 in Mar 2019", , , , 
257,10 Lance Drive,"Sold $660,000 in Mar 2019", , ,House: 4  2  2 ,Land size: 511 sqm
258,21 Caitlin Chase,"Sold $700,000 in Mar 2019","Last Sold $177,000 in May 2012", ,House: 4  2  2 ,Land size: 528 sqm
259,6 Wynn Avenue,"Sold $250,000 in Mar 2019", , , ,Land size: 348 sqm
260,8 Rottness Drive,"Sold $570,000 in Mar 2019", , ,House: 3  2  2 ,Land size: 510 sqm
261,LOT 10619 Fletcher Drive,"Sold $517,067 in Mar 2019", , ,House: 4  2  2 , 
262,LOT 10622 Fletcher Drive,"Sold $531,567 in Mar 2019", , ,House: 4  2  2 , 
263,7 Lodge Place,"Sold $555,000 in Mar 2019", , ,House: 4  2  2 ,Land size: 448 sqm
264,11 Milla Avenue,"Sold $600,000 in Mar 2019", , ,House: 4  2  2 ,Land size: 400 sqm
265,LOT 10603 Fletcher Drive,"Sold $529,561 in Mar 2019", , ,House: 4  2  2 , 
266,31 Portrush Loop,"Sold $507,500 in Mar 2019","Last Sold $159,000 in Mar 2016", ,House: 3  2  2 ,Land size: 351 sqm
267,12 ABIGAIL Court,"Sold $570,000 in Mar 2019","Last Sold $178,000 in Apr 2013", ,House: 4  2  2 ,Land size: 519 sqm
268,5 Glide Way,"Sold $465,000 in Mar 2019","Last Sold $138,000 in Sep 2014",Rent $365pw in Jan 2017,House: 3  2  1 ,Land size: 300 sqm | Building size: 120 sqm
269,12 Flanagan Close,"Sold $560,000 in Feb 2019", , ,House: 4  2  2 ,Land size: 453 sqm
270,Lot 9129 168 Batten Road,"Sold $270,000 in Feb 2019", , , , 
271,16 Booker Place,"Sold $515,000 in Feb 2019", , ,House: 4  2  4 ,Land size: 413 sqm
272,9 Yellowbox Avenue,"Sold $577,500 in Feb 2019", , ,House: 4  2  2 ,Land size: 456 sqm
273,22 Beard Street,"Sold $279,500 in Feb 2019", , , ,Land size: 399 sqm
274,15 Prevelly Circuit,"Sold $530,000 in Feb 2019","Last Sold $155,000 in Nov 2013", ,House: 4  2  2 ,Land size: 399 sqm | Building size: 183 sqm
275,15 Baenschs Lane,"Sold $1,154,000 in Feb 2019", , ,House: 4  2  2 ,"Land size: 54,304 sqm"
276,9 Flanagan Close,"Sold $451,000 in Feb 2019", , ,House: 3  2  1 ,Land size: 306 sqm
277,191 Warralily Boulevard,"Sold $573,000 in Feb 2019","Last Sold $168,000 in Dec 2014",Rent $430pw in Apr 2020,House: 4  2  2 ,Land size: 522 sqm
278,23-27 Iris Loop,"Sold $350,000 in Feb 2019", , , ,Land size: 564 sqm
279,10 Coastal Drive,"Sold $632,000 in Feb 2019","Last Sold $189,000 in Feb 2000", ,House: 4  2  2 ,Land size: 528 sqm
280,14 Trinity Way,"Sold $460,000 in Feb 2019","Last Sold $144,000 in Apr 2016",Rent $390pw in Oct 2017,House: 3  2  2 ,Land size: 310 sqm
281,1 Kingscliff Avenue,"Sold $600,000 in Jan 2019", , , , 
282,5 Kingscliff Avenue,"Sold $600,000 in Jan 2019","Last Sold $183,000 in Dec 2012", ,House: 4  2  2 ,Land size: 528 sqm | Building size: 200 sqm
283,14 Barleycorn Bend,"Sold $575,000 in Jan 2019","Last Sold $161,000 in Apr 2012", ,House: 4  2  2 ,Land size: 438 sqm
284,72 Coastside Drive,"Sold $665,000 in Jan 2019","Last Sold $191,500 in Jun 2014",Rent $525pw in Jun 2020,House: 4  2  2 ,Land size: 513 sqm | Building size: 223 sqm
285,Lot 9327 8 Sneddon Street,"Sold $299,000 in Jan 2019", , , , 
286,11 McKinley Avenue,"Sold $445,000 in Jan 2019", , ,House: 3  2  1 ,Land size: 238 sqm
287,9 Lodge Place,"Sold $248,000 in Jan 2019", , , ,Land size: 396 sqm
288,87 Iris Loop,"Sold $495,000 in Jan 2019", , ,House: 3  2  2 ,Land size: 311 sqm
289,Lot 2043 Mulberry Street,"Sold $415,060 in Jan 2019", , ,House: 3  2  1 , 
290,31 Wild Oak Avenue,"Sold $640,000 in Jan 2019","Last Sold $460,000 in Nov 2015",Rent $450pw in Nov 2015,House: 4  2  2 ,Land size: 583 sqm | Building size: 247 sqm
291,7 Rochford Drive,"Sold $555,000 in Jan 2019","Last Sold $182,000 in Jul 2011", ,House: 4  2  2 ,Land size: 528 sqm
292,11 Crystall Place,"Sold $480,000 in Dec 2018","Last Sold $360,000 in May 2016", ,House: 4  2  1 ,Land size: 319 sqm | Building size: 158 sqm
293,16 Whitfords Drive,"Sold $545,000 in Dec 2018","Last Sold $165,000 in Apr 2014", ,House: 4  2  2 ,Land size: 491 sqm
294,14 Cloudbreak Street,"Sold $625,000 in Dec 2018","Last Sold $172,000 in Mar 2014", ,House: 4  2  2 ,Land size: 448 sqm | Building size: 206 sqm
295,13 Daybreak Avenue,"Sold $569,000 in Dec 2018","Last Sold $157,000 in Mar 2013",Rent $410pw in Sep 2019,House: 4  2  2 ,Land size: 513 sqm | Building size: 174 sqm
296,18 Caitlin Chase,"Sold $550,000 in Dec 2018","Last Sold $159,000 in Jun 2011", ,House: 4  2  2 ,Land size: 448 sqm
297,14 Simony Drive,"Sold $470,000 in Dec 2018", ,Rent $400pw in Jan 2019,House: 4  2  1 ,Land size: 292 sqm
298,28 NEVILLE Drive,"Sold $710,000 in Dec 2018","Last Sold $210,000 in Dec 2015", ,House: 4  2  2 ,Land size: 512 sqm
299,LOT 1127 Hadley Street,"Sold $434,665 in Dec 2018", , ,House: 3  2  2 , 
