,address,sold,last sold,rent,house_info,land_size
195,2/18A Roslyn Road,"Sold $235,000 in Oct 2019","Last Sold $190,000 in Jun 2012",Rent $250pw in Nov 2018, ,Land size: 89 sqm | Building size: 54 sqm
196,30 Amundsen Street,"Sold $790,000 in Oct 2019","Last Sold $349,000 in Sep 2003", ,House: 3  2  3 ,Land size: 840 sqm
197,14 Henry Street,"Sold $558,000 in 26 Oct 2019(Auction)","Last Sold $260,000 in Mar 2008", ,House: 3  1  2 ,Land size: 728 sqm
198,24 Roberts Road,"Sold $715,000 in 26 Oct 2019(Auction)","Last Sold $445,000 in Mar 2015", ,House: 3  1  1 ,Land size: 808 sqm
199,17 Fairbrae Avenue,"Sold $905,000 in Oct 2019","Last Sold $201,000 in Aug 2002", ,House: 4  2  1 ,Land size: 661 sqm
200,21 Tettenhall Ridge,"Sold $585,000 in Oct 2019","Last Sold $345,000 in Feb 2005", ,House: 3  2  2 ,Land size: 680 sqm
201,16 Fairbrae Avenue,"Sold $662,000 in Oct 2019","Last Sold $575,000 in Feb 2018",Rent $460pw in Mar 2019,House: 3  1  2 ,Land size: 716 sqm
202,15/9 Matilda Court,"Sold $350,000 in Oct 2019","Last Sold $340,000 in Jul 2018",Rent $345pw in Nov 2019, ,Land size: 179 sqm
203,38 Riverview Terrace,"Sold $865,000 in Oct 2019","Last Sold $315,000 in Apr 2016",Rent $500pw in Nov 2019,House: 4  1  2 ,Land size: 259 sqm
204,1/3 Davis Street,"Sold $329,000 in Oct 2019","Last Sold $118,000 in Sep 2001",Rent $300pw in Jan 2020, ,Land size: 147 sqm
205,10 South Street,"Sold $630,000 in Oct 2019", , ,House: 2  1  1 ,Land size: 771 sqm
206,9 Araluen Parade,"Sold $605,000 in Oct 2019","Last Sold $400,000 in Jul 2014(Auction)", ,House: 3  1  1 ,Land size: 617 sqm | Building size: 113 sqm
207,12 Glyn Street,"Sold $469,000 in Oct 2019", , ,House: 2  1  1 ,Land size: 592 sqm
208,4 Brahman Close,"Sold $514,000 in Oct 2019","Last Sold $120,000 in Mar 1998", ,House: 3  2  2 ,Land size: 694 sqm
209,21 Fairfield Avenue,"Sold $557,500 in Oct 2019","Last Sold $170,000 in Oct 2001",Rent $460pw in Nov 2019,House: 1  2  2 ,Land size: 917 sqm
210,75 Cambra Road,"Sold $514,000 in Oct 2019","Last Sold $200,000 in Nov 2011",Rent $365pw in Dec 2015,House: 4  1  2 ,Land size: 613 sqm | Building size: 170 sqm
211,32 Mernda Parade,"Sold $462,000 in 12 Oct 2019(Auction)","Last Sold $335,000 in Jul 2012",Rent $420pw in Nov 2019,House: 3  2  2 ,Land size: 576 sqm | Building size: 125 sqm
212,42B Digby Avenue,"Sold $625,000 in Oct 2019","Last Sold $512,500 in Oct 2015", , ,Land size: 254 sqm
213,2/8 Finchfield Lane,"Sold $428,000 in Oct 2019","Last Sold $402,000 in May 2018",Rent $370pw in Nov 2019, ,Land size: 330 sqm
214,1/34 Scott Street,"Sold $607,500 in Oct 2019","Last Sold $350,000 in Mar 2004", ,House: 3  2  2 ,Land size: 317 sqm
215,2/66-70 Reynolds Road,"Sold $342,500 in Oct 2019","Last Sold $269,000 in Jul 2014",Rent $325pw in Dec 2019, ,Land size: 194 sqm
216,51b Barrabool Road,"Sold $640,000 in Oct 2019", , , ,Land size: 316 sqm
217,4/20 George Street,"Sold $480,000 in Oct 2019", , , ,Land size: 128 sqm
218,2 Royd Grange Court,"Sold $1,430,000 in Oct 2019", , ,House: 5  2  4 ,"Land size: 1,896 sqm"
219,36 Iona Avenue,"Sold $580,000 in 05 Oct 2019(Auction)", ,Rent $395pw in Jun 2020,House: 4  1  2 ,Land size: 639 sqm
220,32 Cambra Road,"Sold $480,000 in 05 Oct 2019(Auction)", ,Rent $290pw in Dec 2019,House: 2  2  2 ,Land size: 615 sqm
221,32 Evans Street,"Sold $820,000 in 05 Oct 2019(Auction)","Last Sold $587,000 in Nov 2015(Auction)", ,House: 4  2  2 ,Land size: 662 sqm | Building size: 190 sqm
222,68 Cambra Road,"Sold $622,000 in Oct 2019", ,Rent $430pw in Sep 2013,House: 3  2  4 ,Land size: 303 sqm
223,70 James Street,"Sold $480,000 in 28 Sep 2019(Auction)","Last Sold $325,000 in Mar 2013",Rent $350pw in Nov 2019,House: 3  1  1 ,Land size: 722 sqm | Building size: 107 sqm
224,15a Alsop Street,"Sold $700,000 in Sep 2019", , , ,Land size: 421 sqm
225,1A Sullivan Court,"Sold $485,000 in Sep 2019", , ,House: 2  2  1 ,Land size: 256 sqm
226,4 Sullivan Court,"Sold $530,000 in 21 Sep 2019(Auction)", ,Rent $430pw in Feb 2020,House: 3  1  4 ,Land size: 781 sqm
227,17 Stork Avenue,"Sold $565,000 in 21 Sep 2019(Auction)","Last Sold $98,000 in May 1991", ,House: 4  2  3 ,Land size: 646 sqm
228,62 Summit Avenue,"Sold $604,000 in 21 Sep 2019(Auction)","Last Sold $95,000 in Apr 1996",Rent $390pw in Nov 2019,House: 1  2  2 ,Land size: 711 sqm
229,7/371 High Street,"Sold $235,000 in Sep 2019","Last Sold $115,000 in Jun 2003",Rent $220pw in Apr 2018, ,Land size: 77 sqm
230,20 Wyuna Parade,"Sold $513,000 in 14 Sep 2019(Auction)", ,Rent $385pw in Oct 2019,House: 3  1  1 ,Land size: 574 sqm
231,10 Pickett Crescent,"Sold $485,000 in Sep 2019", , ,House: 4  2  ,Land size: 657 sqm
232,14 Cambra Road,"Sold $525,000 in Sep 2019","Last Sold $92,500 in Mar 1989", ,House: 4  1  1 ,Land size: 604 sqm
233,13 South Street,"Sold $812,000 in 14 Sep 2019(Auction)","Last Sold $475,250 in Feb 2000",Rent $485pw in Oct 2017,House: 4  1  2 ,Land size: 132 sqm | Building size: 172 sqm
234,126 Mt Pleasant Road,"Sold $500,000 in 14 Sep 2019(Auction)","Last Sold $86,000 in Dec 1996",Rent $365pw in Nov 2019,House: 1  1  2 ,Land size: 540 sqm
235,7 Sommers Street,"Sold $555,000 in 14 Sep 2019(Auction)","Last Sold $65,000 in May 1997", ,House: 3  1  1 ,Land size: 581 sqm
236,34 Iona Avenue,"Sold $535,000 in 14 Sep 2019(Auction)","Last Sold $340,000 in Apr 2011",Rent $340pw in Jun 2017,House: 2  1  2 ,Land size: 634 sqm
237,39 Waurnvale Drive,"Sold $593,000 in Sep 2019","Last Sold $410,000 in Nov 2013", ,House: 4  1  4 ,Land size: 650 sqm | Building size: 169 sqm
238,28 George Street,"Sold $815,000 in Sep 2019","Last Sold $580,000 in Aug 2015",Rent $450pw in Aug 2015,House: 4  2  2 ,Land size: 830 sqm
239,40 Cambra Road,"Sold $450,000 in Sep 2019","Last Sold $267,000 in Nov 2008",Rent $370pw in Jul 2018,House: 3  1  ,Land size: 561 sqm | Building size: 119 sqm
240,14 Cheryl Crescent,"Sold $280,000 in Sep 2019","Last Sold $215,000 in Nov 2003", , ,Land size: 612 sqm
241,1 Queen Street,"Sold $591,000 in Sep 2019","Last Sold $425,000 in Aug 2016", ,House: 3  2  1 ,Land size: 348 sqm
242,7 Rigo Street,"Sold $477,000 in Sep 2019", , ,House: 3  1  2 ,Land size: 651 sqm
243,1 Voce Court,"Sold $531,000 in 07 Sep 2019(Auction)", , ,House: 3  1  2 ,Land size: 849 sqm
244,39-41 Roslyn Road,"Sold $1,034,999 in Sep 2019","Last Sold $720,000 in May 2013",Rent $450pw in May 2013,House: 4  2  6 ,Land size: 580 sqm
245,2/107 Settlement Road,"Sold $267,500 in Sep 2019","Last Sold $205,000 in Aug 2010",Rent $320pw in Dec 2019, ,"Land size: 1,260 sqm"
246,43 Waurnvale Drive,"Sold $570,000 in Sep 2019","Last Sold $402,000 in Jul 2017(Auction)",Rent $315pw in May 2010,House: 3  2  2 ,Land size: 641 sqm
247,3 Savage Street,"Sold $585,000 in 31 Aug 2019(Auction)", , ,House: 3  1  1 ,Land size: 641 sqm
248,41 Summit Avenue,"Sold $590,000 in 31 Aug 2019(Auction)","Last Sold $518,000 in Dec 2016",Rent $380pw in Nov 2018,House: 3  1  1 ,Land size: 650 sqm | Building size: 107 sqm
249,24 Apex Avenue,"Sold $560,000 in Aug 2019","Last Sold $87,000 in Aug 1996",Rent $360pw in Nov 2019,House: 3  1  2 ,Land size: 716 sqm
250,42B Shackleton Street,"Sold $665,000 in Aug 2019", ,Rent $450pw in Oct 2019, ,Land size: 710 sqm
251,42C Shackleton Street,"Sold $800,000 in Aug 2019", , , , 
252,1/7 Herd Road,"Sold $638,000 in Aug 2019","Last Sold $620,000 in Aug 2017", , ,Land size: 282 sqm
253,28 The Avenue,"Sold $790,000 in 24 Aug 2019(Auction)","Last Sold $570,000 in Dec 2013", ,House: 4  2  2 ,Land size: 963 sqm
254,4 Mitchell Street,"Sold $650,000 in 24 Aug 2019(Auction)","Last Sold $370,000 in Feb 2014",Rent $450pw in Nov 2018,House: 3  1  2 ,Land size: 773 sqm
255,2/23 Francis Street,"Sold $345,000 in Aug 2019","Last Sold $275,000 in Aug 2012",Rent $330pw in May 2018, ,Land size: 141 sqm | Building size: 67 sqm
256,98 Apex Avenue,"Sold $600,000 in Aug 2019","Last Sold $460,000 in Nov 2016",Rent $450pw in Sep 2019,House: 3  1  2 ,Land size: 615 sqm | Building size: 180 sqm
257,19 Winter Street,"Sold $430,000 in Aug 2019","Last Sold $265,000 in Apr 2008", ,House: 2  1  4 ,Land size: 639 sqm
258,9/70 Bailey Street,"Sold $130,000 in Aug 2019", , , , 
259,18A CARR Street,"Sold $560,000 in Aug 2019","Last Sold $315,000 in Jun 2011",Rent $420pw in Apr 2018,House: 3  2  2 ,Land size: 323 sqm
260,7 George Street,"Sold $760,000 in 17 Aug 2019(Auction)","Last Sold $540,000 in Aug 2017",Rent $280pw in Nov 2009,House: 3  1  2 ,Land size: 703 sqm | Building size: 145 sqm
261,81 Shackleton Street,"Sold $570,000 in Aug 2019","Last Sold $382,000 in Dec 2011",Rent $360pw in Feb 2012,House: 3  1  2 ,Land size: 468 sqm
262,24 Hill Street,"Sold $565,000 in 10 Aug 2019(Auction)","Last Sold $230,000 in May 2006",Rent $340pw in May 2020,House: 2  1  1 ,Land size: 636 sqm
263,1/330 High Street,"Sold $400,000 in Aug 2019","Last Sold $308,000 in Jun 2015",Rent $290pw in Apr 2015, ,Land size: 366 sqm
264,54 Shackleton Street,"Sold $590,000 in Aug 2019", , , ,Land size: 291 sqm
265,5/47 Torquay Road,"Sold $250,000 in Jul 2019","Last Sold $205,000 in May 2014", ,House: 1  1  1 ,Land size: 107 sqm
266,74 High Street,"Sold $580,000 in 27 Jul 2019(Auction)","Last Sold $365,000 in Mar 2014",Rent $280pw in May 2014,House: 3  1  2 ,Land size: 520 sqm
267,49A Riverview Terrace,"Sold $380,000 in Jul 2019", , , ,Land size: 297 sqm
268,1/32 Laura Avenue,"Sold $600,000 in Jul 2019","Last Sold $300,000 in Jul 2010", ,House: 3  2  1 ,Land size: 304 sqm
269,102 Francis Street,"Sold $515,000 in Jul 2019","Last Sold $218,000 in Oct 2003", ,House: 4  2  1 ,Land size: 658 sqm
270,42 Learmouth Street,"Sold $480,000 in Jul 2019","Last Sold $325,000 in Feb 2000", ,House: 3  2  ,Land size: 585 sqm
271,9 Glenys Court,"Sold $330,000 in 20 Jul 2019(Auction)","Last Sold $280,000 in Dec 2009",Rent $350pw in Apr 2017,House: 3  1  2 ,Land size: 514 sqm
272,16 Grayling Street,"Sold $580,000 in Jul 2019","Last Sold $330,000 in Apr 2015(Auction)", ,House: 7  3  ,Land size: 655 sqm
273,112 Francis Street,"Sold $498,000 in Jul 2019","Last Sold $395,000 in Sep 2014",Rent $420pw in Sep 2019,House: 3  2  2 ,Land size: 379 sqm
274,11 Glenys Court,"Sold $520,000 in Jul 2019","Last Sold $405,000 in Dec 2013", ,House: 4  2  2 ,Land size: 526 sqm | Building size: 168 sqm
275,20 James Street,"Sold $595,000 in 13 Jul 2019(Auction)","Last Sold $311,000 in Dec 2009", ,House: 5  2  2 ,Land size: 553 sqm | Building size: 203 sqm
276,18 Hill Street,"Sold $550,000 in Jul 2019","Last Sold $531,000 in Apr 2018", ,House: 3  1  ,Land size: 636 sqm
277,2/15 Francis Street,"Sold $416,000 in Jul 2019","Last Sold $289,000 in Apr 2008",Rent $360pw in Nov 2019, ,Land size: 198 sqm
278,23 Summit Avenue,"Sold $470,000 in 29 Jun 2019(Auction)", , ,House: 4  1  2 ,Land size: 728 sqm
279,3/31 Francis Street,"Sold $400,000 in Jun 2019","Last Sold $360,000 in Dec 2017",Rent $290pw in Sep 2015, ,Land size: 246 sqm | Building size: 101 sqm
280,2/15 Arbour Grove,"Sold $380,000 in Jun 2019","Last Sold $355,000 in Jan 2016",Rent $340pw in Sep 2011, ,Land size: 232 sqm | Building size: 11 sqm
281,10 Kossecks Place,"Sold $510,000 in Jun 2019","Last Sold $355,000 in Dec 2013", ,House: 3  2  4 ,Land size: 692 sqm | Building size: 113 sqm
282,1/97 Shackleton Street,"Sold $518,000 in Jun 2019","Last Sold $325,000 in Oct 2009",Rent $400pw in Dec 2017, ,Land size: 260 sqm
283,6/1a Fairview Street,"Sold $420,000 in Jun 2019","Last Sold $248,000 in May 2009",Rent $400pw in Jul 2019, ,Land size: 120 sqm | Building size: 98 sqm
284,6/17 Francis Street,"Sold $205,000 in Jun 2019","Last Sold $200,000 in Oct 2011",Rent $280pw in Jan 2020,House: 1  1  1 ,"Land size: 2,594 sqm"
285,73 Summit Avenue,"Sold $630,000 in Jun 2019","Last Sold $84,000 in Dec 1991", ,House: 3  2  2 ,Land size: 650 sqm | Building size: 125 sqm
286,64 Regent Street,"Sold $950,000 in 15 Jun 2019(Auction)","Last Sold $660,000 in Jan 2015", ,House: 4  2  2 ,Land size: 880 sqm
287,239 High Street,"Sold $390,000 in Jun 2019", , ,House: 3  1  3 ,Land size: 554 sqm
288,3/11 Jacobs Street,"Sold $420,000 in Jun 2019","Last Sold $220,000 in Mar 2003",Rent $370pw in Aug 2019, ,Land size: 264 sqm
289,8 Voce Court,"Sold $405,000 in Jun 2019","Last Sold $180,000 in Feb 2000",Rent $280pw in Apr 2009,House: 4  2  2 ,Land size: 564 sqm
290,3B Waurn Park Court,"Sold $495,000 in Jun 2019","Last Sold $360,000 in Oct 2013", ,House: 3  2  1 ,Land size: 416 sqm | Building size: 175 sqm
291,71 James Street,"Sold $436,000 in Jun 2019", , ,House: 3  1  2 ,Land size: 650 sqm
292,1 Brahman Close,"Sold $442,500 in 11 Jun 2019(Auction)","Last Sold $330,000 in Nov 2014",Rent $370pw in Sep 2019,House: 3  2  1 ,Land size: 675 sqm | Building size: 106 sqm
293,50 Thomson Street,"Sold $775,000 in Jun 2019","Last Sold $450,000 in Dec 2014",Rent $450pw in Nov 2019,House: 3  1  4 ,"Land size: 1,036 sqm"
294,30 Digby Avenue,"Sold $508,000 in 08 Jun 2019(Auction)", ,Rent $320pw in Sep 2019,House: 3  1  2 ,Land size: 664 sqm
295,1/82 Settlement Road,"Sold $302,000 in 08 Jun 2019(Auction)","Last Sold $218,000 in Jun 2010",Rent $350pw in Jun 2019, ,Land size: 173 sqm
296,1/45 Francis Street,"Sold $305,000 in Jun 2019","Last Sold $223,000 in Jun 2017",Rent $305pw in May 2020,House: 1  1  1 ,Land size: 785 sqm
297,5A Spring Street,"Sold $450,000 in Jun 2019","Last Sold $209,000 in Apr 2002", , ,Land size: 320 sqm
298,40 Davis Street,"Sold $425,000 in Jun 2019","Last Sold $233,000 in Aug 2008",Rent $320pw in Jul 2019,House: 2  1  1 ,Land size: 650 sqm
299,2/1 McDonald Street,"Sold $372,000 in Jun 2019","Last Sold $310,000 in Oct 2014", , ,Land size: 197 sqm
