,address,sold,last sold,rent,house_info,land_size
202,5/2 Martin Street,"Sold $150,000 in May 2014","Last Sold $117,000 in Dec 2005", , ,Land size: 39 sqm | Building size: 41 sqm
203,2/31 Barnfather Street,"Sold $300,000 in Apr 2014", , , ,Land size: 500 sqm
204,52 Godfrey Street,"Sold $296,000 in Mar 2014","Last Sold $220,000 in Mar 2008", ,House: 2  1  2 ,Land size: 618 sqm | Building size: 95 sqm
205,160 Ormond Road,"Sold $315,000 in Mar 2014","Last Sold $313,000 in Jun 2012", ,House: 3  1  2 ,Land size: 596 sqm | Building size: 120 sqm
206,192 Ormond Road,"Sold $255,000 in Feb 2014","Last Sold $196,500 in Mar 2009", ,House: 3  1  1 ,Land size: 428 sqm | Building size: 102 sqm
207,17 Breakwater Road,"Sold $415,000 in Feb 2014", , ,House: 3  1  ,Land size: 920 sqm
208,185 Carr Street,"Sold $490,000 in Feb 2014","Last Sold $155,000 in Jun 2011", ,House: 4  2  2 ,Land size: 301 sqm | Building size: 199 sqm
209,43 Olney Avenue,"Sold $289,000 in Feb 2014","Last Sold $185,900 in Nov 2008", ,House: 3  1  1 ,Land size: 540 sqm | Building size: 115 sqm
210,46 Godfrey Street,"Sold $335,000 in Jan 2014", ,Rent $310pw in Apr 2014,House: 3  1  2 ,Land size: 867 sqm
211,11 Barnfather Street,"Sold $120,000 in Jan 2014", , ,House: 2  1  ,Land size: 303 sqm
212,11B Barnfather Street,"Sold $120,000 in Jan 2014", , , ,Land size: 323 sqm | Building size: 174 sqm
213,2/5 Fagg Street,"Sold $280,000 in Dec 2013","Last Sold $78,000 in Jun 2006", , ,Land size: 238 sqm
214,5 Callander Street,"Sold $309,000 in Dec 2013", ,Rent $300pw in Apr 2018,House: 3  1  1 ,Land size: 591 sqm
215,64b Godfrey Street,"Sold $315,000 in Oct 2013", , ,House: 3  1  ,Land size: 293 sqm
216,64 Godfrey Street,"Sold $315,000 in Oct 2013", , ,House: 3  1  1 ,Land size: 608 sqm
217,2/105 St Albans Road,"Sold $300,000 in Sep 2013", , , ,Land size: 221 sqm
218,15 Robertson Street,"Sold $281,800 in Sep 2013","Last Sold $168,000 in Feb 2006", ,House: 2  1  2 ,Land size: 613 sqm
219,48 Godfrey Street,"Sold $310,000 in Aug 2013", ,Rent $290pw in Jan 2014,House: 3  1  2 ,Land size: 770 sqm | Building size: 124 sqm
220,137 Carr Street,"Sold $275,000 in Aug 2013","Last Sold $155,000 in Sep 2001", ,House: 2  1  2 ,Land size: 674 sqm
221,12 Olney Avenue,"Sold $262,575 in Aug 2013","Last Sold $86,000 in Feb 2001", ,House: 3  1  2 ,Land size: 539 sqm
222,87 St Albans Road,"Sold $270,000 in Aug 2013", ,Rent $280pw in Jun 2016,House: 2  1  1 ,Land size: 635 sqm | Building size: 72 sqm
223,5A Helmer Crescent,"Sold $308,500 in Jul 2013", , ,House: ,Land size: 309 sqm
224,2/7 Helmer Crescent,"Sold $319,000 in Jul 2013", , ,House: 3  2  ,Land size: 518 sqm
225,2/22 Barnfather Street,"Sold $276,000 in Jul 2013", ,Rent $330pw in Sep 2011, ,Land size: 321 sqm
226,1/22 Barnfather Street,"Sold $285,000 in Jul 2013","Last Sold $282,400 in Nov 2010", ,House: 2  1  2 ,Land size: 257 sqm
227,5 Helmer Crescent,"Sold $308,500 in Jul 2013","Last Sold $235,000 in Apr 2011", ,House: 2  1  1 ,Land size: 310 sqm
228,60 St Albans Road,"Sold $726,000 in Jul 2013","Last Sold $92,000 in Aug 1999", , ,"Land size: 1,466 sqm"
229,12 Warren Street,"Sold $120,000 in Jun 2013","Last Sold $62,250 in Mar 1997", ,House: 2  1  1 ,Land size: 684 sqm
230,153 St Albans Road,"Sold $255,000 in Jun 2013","Last Sold $137,000 in Apr 2002", ,House: 3  1  ,Land size: 535 sqm | Building size: 103 sqm
231,5/13-15 Carruthers Court,"Sold $330,000 in Jun 2013","Last Sold $62,500 in Apr 1988", , ,Land size: 291 sqm
232,39 Breakwater Road,"Sold $297,000 in Jun 2013","Last Sold $175,000 in Oct 2003", ,House: 2  1  1 ,Land size: 759 sqm
233,5/13 Carruthers Court,"Sold $330,000 in Jun 2013", , , , 
234,14 Carrington Street,"Sold $235,000 in Jun 2013", , , ,Land size: 766 sqm
235,5B Helmer Crescent,"Sold $332,000 in May 2013", , ,House: 3  2  1 ,Land size: 303 sqm | Building size: 109 sqm
236,3/13-15 Carruthers Court,"Sold $325,000 in May 2013", ,Rent $340pw in Feb 2016,Townhouse: 3  2  1 ,Land size: 321 sqm
237,13 Callander Street,"Sold $305,000 in May 2013","Last Sold $125,500 in Sep 2002", ,House: 3  1  2 ,Land size: 531 sqm
238,3/13 Carruthers Court,"Sold $325,000 in May 2013", , , ,Land size: 314 sqm | Building size: 1219 sqm
239,1/13 Carruthers Court,"Sold $71,050 in May 2013", , , ,Land size: 202 sqm | Building size: 1256 sqm
240,28 Tate Street,"Sold $254,500 in Apr 2013", , ,House: 3  1  ,Land size: 318 sqm
241,1/1 Warren Court,"Sold $285,000 in Apr 2013", , ,Townhouse: 2  2  1 ,Land size: 246 sqm
242,7 Fagg Street,"Sold $330,000 in Apr 2013","Last Sold $60,000 in Sep 2008", ,House: 3  1  2 ,Land size: 843 sqm | Building size: 91 sqm
243,135 St Albans Road,"Sold $249,000 in Apr 2013", ,Rent $170pw in Feb 2008,House: 2  1  1 ,Land size: 580 sqm
244,6 Kahle Court,"Sold $280,000 in Apr 2013","Last Sold $240,000 in Jul 2009", ,House: 3  1  1 ,Land size: 644 sqm | Building size: 115 sqm
245,8 Kahle Court,"Sold $315,000 in Mar 2013", ,Rent $375pw in Nov 2013,House: 4  2  2 ,Land size: 575 sqm | Building size: 148 sqm
246,30 Godfrey Street,"Sold $262,500 in Mar 2013","Last Sold $170,000 in Oct 2006", ,House: 3  1  2 ,Land size: 647 sqm | Building size: 98 sqm
247,1/4 Godfrey Street,"Sold $335,000 in Mar 2013", , , ,Land size: 268 sqm | Building size: 123 sqm
248,1/28-30 Breakwater Road,"Sold $225,000 in Feb 2013","Last Sold $155,000 in Mar 2005", , ,Land size: 62 sqm
249,1/28 Breakwater Road,"Sold $225,000 in Feb 2013", , , ,Land size: 62 sqm
250,1/29 Breakwater Road,"Sold $305,000 in Feb 2013","Last Sold $265,000 in Aug 2009", ,Townhouse: 2  1  1 ,Land size: 299 sqm | Building size: 106 sqm
251,2/4 Godfrey Street,"Sold $300,000 in Jan 2013", ,Rent $310pw in Jan 2017,House: 2  1  1 ,Land size: 176 sqm
252,168 Boundary Road,"Sold $205,000 in Jan 2013","Last Sold $72,500 in Sep 2002", , ,Land size: 128 sqm
253,66 Breakwater Road,"Sold $315,000 in Jan 2013","Last Sold $167,500 in Aug 2006", ,House: 3  1  ,Land size: 405 sqm | Building size: 102 sqm
254,157 St Albans Road,"Sold $275,000 in Dec 2012", ,Rent $320pw in Apr 2019,House: 3  1  1 ,Land size: 540 sqm
255,2/11 Warren Court,"Sold $307,500 in Nov 2012", , ,Townhouse: 2  1  1 ,Land size: 190 sqm
256,9 Warren Street,"Sold $272,000 in Nov 2012", ,Rent $265pw in Feb 2000,House: 2  1  1 ,Land size: 613 sqm
257,1/19 Bromley Street,"Sold $310,000 in Nov 2012", ,Rent $330pw in Nov 2012,Townhouse: 3  2  2 ,Land size: 243 sqm | Building size: 1 sqm
258,3/2 Martin Street,"Sold $155,000 in Nov 2012","Last Sold $123,000 in Aug 2007", , ,Land size: 39 sqm
259,48 Breakwater Road,"Sold $320,000 in Nov 2012","Last Sold $78,500 in Sep 1999", ,House: 3  1  1 ,Land size: 613 sqm | Building size: 166 sqm
260,5 Breakwater Road,"Sold $287,500 in Oct 2012","Last Sold $240,000 in Oct 2007", ,House: 3  1  1 ,Land size: 536 sqm
261,14 Warren Street,"Sold $250,000 in Oct 2012", , ,House: 2  1  ,Land size: 415 sqm | Building size: 76 sqm
262,29 Winstanley Road,"Sold $247,000 in Oct 2012", ,Rent $290pw in Feb 2015,House: 3  1  1 ,Land size: 580 sqm
263,12 Martin Street,"Sold $320,000 in Sep 2012", , ,House: 2  1  ,Land size: 405 sqm | Building size: 93 sqm
264,2/19 Bromley Street,"Sold $333,000 in Sep 2012", ,Rent $345pw in Jul 2018, ,Land size: 234 sqm
265,7 Breakwater Road,"Sold $307,000 in Aug 2012", , ,House: 1  1  2 ,Land size: 604 sqm
266,94B St Albans Road,"Sold $135,000 in Jul 2012", ,Rent $325pw in Jun 2015,House: 3  1  1 ,Land size: 323 sqm
267,94 St Albans Road,"Sold $135,000 in Jul 2012", ,Rent $295pw in Dec 2012,House: 2  1  1 ,Land size: 672 sqm
268,3/4 Godfrey Street,"Sold $310,000 in Jul 2012", , , ,Land size: 146 sqm
269,1/11 Helmer Crescent,"Sold $315,000 in Jun 2012", ,Rent $350pw in Jan 2014,Townhouse: 3  2  2 ,Land size: 237 sqm | Building size: 180 sqm
270,2/6 Bromley Street,"Sold $299,000 in Jun 2012", ,Rent $330pw in Mar 2011, ,Land size: 672 sqm | Building size: 109 sqm
271,3/19 Bromley Street,"Sold $330,000 in Jun 2012", , , ,Land size: 278 sqm | Building size: 128 sqm
272,21 Winstanley Road,"Sold $233,500 in May 2012","Last Sold $199,000 in Feb 2009", ,House: 3  1  ,Land size: 540 sqm | Building size: 101 sqm
273,171 Carr Street,"Sold $127,000 in May 2012", ,Rent $440pw in Apr 2019,House: 3  2  1 ,Land size: 301 sqm | Building size: 143 sqm
274,1/9 Carruthers Court,"Sold $290,000 in May 2012", , ,House: 3  1  ,Land size: 217 sqm
275,3/21-23 Helmer Crescent,"Sold $278,000 in Apr 2012","Last Sold $225,000 in Apr 2006", ,Townhouse: 2  1  1 ,Land size: 374 sqm
276,3/21 Helmer Crescent,"Sold $278,000 in Apr 2012", , , ,Land size: 374 sqm
277,198 Ormond Road,"Sold $212,500 in Apr 2012","Last Sold $70,500 in May 1999", ,House: 3  1  1 ,Land size: 613 sqm
278,2/2 Godfrey Street,"Sold $360,000 in Mar 2012", , , ,Land size: 289 sqm
279,1/10 Birdsey Street,"Sold $220,000 in Mar 2012","Last Sold $205,000 in Jan 2010", , ,Land size: 340 sqm | Building size: 110 sqm
280,64 Breakwater Road,"Sold $470,000 in Mar 2012","Last Sold $170,000 in Dec 2009", ,House: 3  2  2 ,Land size: 405 sqm
281,166 Boundary Road,"Sold $202,000 in Mar 2012","Last Sold $72,500 in Sep 2002", , ,Land size: 94 sqm
282,2 Godfrey Street,"Sold $360,000 in Mar 2012","Last Sold $195,000 in Dec 2007", ,House: 3  1  1 ,Land size: 288 sqm
283,29 Olney Avenue,"Sold $259,900 in Feb 2012","Last Sold $187,000 in Nov 2007", ,House: 3  1  2 ,Land size: 567 sqm
284,6 Barnfather Street,"Sold $296,000 in Feb 2012","Last Sold $110,000 in Apr 2009", ,House: 3  1  1 ,Land size: 256 sqm
285,18 Martin Street,"Sold $405,000 in Feb 2012", , ,House: 3  2  1 ,Land size: 607 sqm | Building size: 129 sqm
286,2/21A Barnfather Street,"Sold $325,000 in Jan 2012", , ,House: 3  2  2 ,Land size: 423 sqm
287,2/21 Barnfather Street,"Sold $325,000 in Jan 2012","Last Sold $89,000 in Jan 2008", , ,Land size: 424 sqm
288,180 Ormond Road,"Sold $255,000 in Jan 2012","Last Sold $118,000 in Oct 2001", ,House: 3  1  2 ,Land size: 613 sqm
289,2A Tate Street,"Sold $170,000 in Nov 2011", , ,House: 3  ,Land size: 920 sqm | Building size: 153 sqm
290,4/2 Martin Street,"Sold $143,000 in Nov 2011","Last Sold $129,000 in Apr 2009", , ,Land size: 39 sqm
291,8 Helmer Crescent,"Sold $251,000 in Nov 2011","Last Sold $91,000 in Jan 2001", ,House: 2  1  1 ,Land size: 692 sqm
292,3 Birdsey Street,"Sold $250,000 in Nov 2011","Last Sold $169,000 in Nov 2006", ,House: 3  1  1 ,Land size: 674 sqm | Building size: 84 sqm
293,106 St Albans Road,"Sold $297,500 in Oct 2011","Last Sold $163,000 in Mar 2005", ,House: 3  1  2 ,Land size: 683 sqm
294,162 Boundary Road,"Sold $308,000 in Oct 2011","Last Sold $89,000 in Jun 1989", , ,Land size: 208 sqm
295,5/9 Carruthers Court,"Sold $320,000 in Oct 2011", ,Rent $280pw in Apr 2014,Townhouse: 2  1  1 ,Land size: 186 sqm | Building size: 103 sqm
296,10 Hering Court,"Sold $269,000 in Sep 2011","Last Sold $192,500 in Apr 2008", ,House: 3  1  2 ,Land size: 595 sqm
297,1/21-23 Helmer Crescent,"Sold $240,000 in Aug 2011", ,Rent $320pw in Jan 2019, ,Land size: 356 sqm
298,13 Warren Street,"Sold $380,000 in Aug 2011","Last Sold $282,500 in Aug 2008", ,House: 3  2  2 ,Land size: 624 sqm
299,1/21 Helmer Crescent,"Sold $240,000 in Aug 2011", , ,Townhouse: 2  2  1 ,Land size: 356 sqm | Building size: 120 sqm
