,address,sold,last sold,rent,house_info,land_size
204,4/52-54 Wilton Avenue,"Sold $340,000 in Mar 2018","Last Sold $94,000 in Jul 1989", , ,Land size: 178 sqm
205,1 Cassia Court,"Sold $410,000 in Mar 2018","Last Sold $250,500 in Apr 2016", ,House: 3  2  1 ,Land size: 604 sqm | Building size: 120 sqm
206,4 Bellarine Highway,"Sold $403,000 in Mar 2018","Last Sold $215,000 in Jan 2004", ,House: 3  1  4 ,Land size: 610 sqm
207,4 Cheltenham Road,"Sold $555,000 in Mar 2018","Last Sold $280,000 in Sep 2007", ,House: 3  1  4 ,Land size: 762 sqm | Building size: 111 sqm
208,2/5 Charlotte Avenue,"Sold $365,000 in Feb 2018", ,Rent $330pw in Dec 2015,Townhouse: 2  1  1 ,Land size: 154 sqm
209,40 Wilsons Road,"Sold $472,500 in Feb 2018","Last Sold $275,000 in Nov 2014", ,House: 4  1  1 ,Land size: 664 sqm
210,33 Richard Street,"Sold $440,000 in Feb 2018","Last Sold $77,000 in Apr 2001", ,House: 3  1  1 ,Land size: 544 sqm
211,2/30 Breadalbane Street,"Sold $371,250 in Jan 2018", ,Rent $340pw in Nov 2018,House: 3  1  1 ,Land size: 297 sqm
212,45 Wilton Avenue,"Sold $471,000 in Jan 2018", ,Rent $330pw in Apr 2018,House: 3  1  2 ,Land size: 656 sqm
213,2/11 Greenwood Street,"Sold $435,000 in Jan 2018", , ,Townhouse: 3  2  1 , 
214,3/25 Boundary Road,"Sold $286,500 in Dec 2017","Last Sold $165,000 in Jul 2004", , ,Land size: 100 sqm
215,25 Brayshay Road,"Sold $420,000 in Dec 2017","Last Sold $305,000 in Jun 2008", ,House: 4  1  1 ,Land size: 641 sqm
216,42 Helms Street,"Sold $469,000 in 16 Dec 2017(Auction)","Last Sold $186,000 in Jan 2005", ,House: 3  1  1 ,Land size: 808 sqm
217,3/1 Fern Street,"Sold $355,000 in 09 Dec 2017(Auction)", , , ,Land size: 5 sqm
218,11 Andrew Street,"Sold $355,000 in 09 Dec 2017(Auction)","Last Sold $268,000 in Oct 2012", ,House: 3  1  3 ,Land size: 544 sqm
219,7/14-16 Lindsay Street,"Sold $192,000 in Dec 2017","Last Sold $116,000 in Mar 2005", , ,Land size: 64 sqm
220,1/30 Breadalbane Street,"Sold $321,150 in Dec 2017", ,Rent $295pw in May 2020,House: 3  1  1 ,Land size: 282 sqm
221,24 Watsons Road,"Sold $445,000 in 06 Dec 2017(Auction)","Last Sold $310,000 in Nov 2011", ,House: 3  1  1 ,Land size: 593 sqm | Building size: 109 sqm
222,4/2-4 Morpeth Street,"Sold $215,000 in Nov 2017", ,Rent $210pw in Feb 2017, ,Land size: 64 sqm
223,26 Ivy Street,"Sold $357,178 in Nov 2017","Last Sold $246,000 in Sep 2011(Auction)", ,House: 3  1  2 ,Land size: 351 sqm
224,4 Carol Court,"Sold $457,500 in Nov 2017","Last Sold $220,000 in Jun 2008", ,House: 3  1  1 ,Land size: 845 sqm | Building size: 110 sqm
225,2/55 Anthony Street,"Sold $335,000 in Nov 2017","Last Sold $280,000 in Jan 2014", , ,Land size: 320 sqm
226,37 Mercury Crescent,"Sold $341,000 in Nov 2017","Last Sold $235,000 in Jul 2014", ,House: 3  1  2 ,Land size: 534 sqm | Building size: 106 sqm
227,11 Morpeth Street,"Sold $422,000 in Nov 2017","Last Sold $329,000 in May 2014", ,Townhouse: 3  2  2 ,Land size: 394 sqm
228,4 Murray Street,"Sold $354,000 in Nov 2017", , ,House: 2  1  1 ,Land size: 351 sqm
229,34 Miller Street,"Sold $380,000 in Nov 2017","Last Sold $275,000 in Apr 2012", ,House: 3  1  2 ,Land size: 430 sqm | Building size: 99 sqm
230,36 Wilson Road,"Sold $426,000 in Nov 2017", , , , 
231,36 Wilsons Road,"Sold $426,000 in 11 Nov 2017(Auction)","Last Sold $82,800 in Nov 1998", ,House: 3  1  1 ,Land size: 664 sqm
232,5 Neptune Avenue,"Sold $385,000 in Nov 2017","Last Sold $73,000 in Nov 2000", ,House: 3  1  2 ,Land size: 534 sqm
233,42 Wilton Avenue,"Sold $440,000 in 11 Nov 2017(Auction)","Last Sold $180,000 in Feb 2008", ,House: 2  1  ,Land size: 655 sqm | Building size: 94 sqm
234,2 Watsons Road,"Sold $530,000 in Nov 2017","Last Sold $222,500 in Feb 2000", ,House: 5  2  2 ,Land size: 645 sqm
235,40 Wilton Avenue,"Sold $425,000 in Nov 2017","Last Sold $116,500 in Jun 2001", ,House: 3  1  ,Land size: 655 sqm
236,23 Boundary Road,"Sold $540,000 in 28 Oct 2017(Auction)","Last Sold $240,000 in Sep 2007", ,House: 4  2  2 ,Land size: 736 sqm
237,6 Johnston Avenue,"Sold $385,000 in 28 Oct 2017(Auction)","Last Sold $188,500 in Dec 2008", ,House: 3  1  1 ,Land size: 606 sqm
238,2/56 Pitman Street,"Sold $330,000 in Oct 2017", ,Rent $345pw in Sep 2016, ,Land size: 278 sqm
239,127 Helms Street,"Sold $467,000 in 21 Oct 2017(Auction)", ,Rent $400pw in Dec 2017,House: 3  2  5 ,Land size: 679 sqm
240,23 Lucas Street,"Sold $396,000 in 21 Oct 2017(Auction)","Last Sold $179,000 in Apr 2007", ,House: 3  1  1 ,Land size: 542 sqm
241,32 Dorward Avenue,"Sold $455,000 in Oct 2017","Last Sold $271,000 in Jan 2012", ,House: 3  1  1 ,Land size: 566 sqm | Building size: 116 sqm
242,3/57-59 Wilsons Road,"Sold $283,000 in Oct 2017","Last Sold $250,000 in Mar 2013", ,House: 2  1  1 ,Land size: 134 sqm
243,10A Hillford Street,"Sold $416,000 in Oct 2017", ,Rent $360pw in May 2015,House: 3  2  1 ,Land size: 350 sqm
244,2/48 Hibiscus Crescent,"Sold $255,000 in Oct 2017","Last Sold $172,500 in Aug 2009", , ,Land size: 107 sqm
245,14 Helms Street,"Sold $420,000 in Oct 2017","Last Sold $184,000 in Feb 2000", ,House: 3  1  2 ,Land size: 549 sqm
246,3 Carol Court,"Sold $430,000 in Oct 2017","Last Sold $211,000 in Sep 2009", ,House: 3  1  1 ,Land size: 833 sqm
247,2/20 Saturn Street,"Sold $296,000 in Oct 2017", ,Rent $270pw in Dec 2015, ,Land size: 232 sqm
248,69 Neptune Avenue,"Sold $325,000 in Sep 2017","Last Sold $192,000 in Feb 2004", ,House: 3  1  4 ,Land size: 563 sqm
249,2/3 Rose Court,"Sold $188,000 in Sep 2017","Last Sold $140,002 in Mar 2010(Auction)", , ,Land size: 67 sqm
250,10B Hillford Street,"Sold $416,000 in Sep 2017", ,Rent $370pw in Aug 2018,House: 3  2  1 ,Land size: 364 sqm
251,96 Helms Street,"Sold $482,000 in Sep 2017", ,Rent $380pw in Oct 2017,House: 3  1  6 ,Land size: 822 sqm
252,3/55 Anthony Street,"Sold $345,000 in Sep 2017","Last Sold $235,000 in Jun 2008", ,House: 3  1  1 ,Land size: 331 sqm | Building size: 100 sqm
253,139 Boundary Road,"Sold $335,000 in Aug 2017","Last Sold $215,000 in Jun 2010", ,House: 3  1  1 ,Land size: 392 sqm | Building size: 110 sqm
254,2/7 Saturn Street,"Sold $285,000 in Aug 2017", ,Rent $295pw in Sep 2016,Townhouse: 2  1  1 ,Land size: 131 sqm
255,2 Pluto Court,"Sold $310,000 in Aug 2017","Last Sold $210,000 in Nov 2007", , ,Land size: 539 sqm | Building size: 98 sqm
256,67 Wilsons Road,"Sold $385,000 in Aug 2017","Last Sold $265,000 in Nov 2015", ,House: 3  1  3 ,Land size: 623 sqm | Building size: 106 sqm
257,10 Glover Street,"Sold $416,000 in 19 Aug 2017(Auction)","Last Sold $262,000 in Sep 2011(Auction)", ,House: 3  1  2 ,Land size: 696 sqm | Building size: 130 sqm
258,1/94 Helms Street,"Sold $300,000 in Aug 2017", , , ,Land size: 259 sqm
259,54 Helms Street,"Sold $424,000 in 12 Aug 2017(Auction)", , ,House: 3  1  2 ,Land size: 822 sqm
260,3 Adzar Road,"Sold $395,000 in Aug 2017","Last Sold $267,000 in Aug 2007", ,Townhouse: 3  2  2 ,Land size: 300 sqm
261,9 Breadalbane Street,"Sold $350,000 in Aug 2017","Last Sold $170,500 in Jul 2004", ,House: 3  1  1 ,Land size: 631 sqm
262,24 Coppards Road,"Sold $770,000 in Aug 2017","Last Sold $490,000 in Aug 2006", ,House: 4  2  1 ,"Land size: 4,043 sqm"
263,1/126 Wilsons Road,"Sold $319,000 in Aug 2017","Last Sold $295,000 in Mar 2013", , ,Land size: 253 sqm
264,1/7 Johnston Avenue,"Sold $342,000 in Aug 2017", ,Rent $300pw in Jun 2013,Townhouse: 2  1  1 ,Land size: 260 sqm
265,3 Banksia Court,"Sold $375,000 in Jul 2017", ,Rent $275pw in Nov 2014,House: 3  1  1 ,Land size: 542 sqm
266,1/35 Ivy Street,"Sold $230,000 in Jul 2017","Last Sold $72,500 in Apr 1989", , ,Land size: 412 sqm
267,2/34 Glover Street,"Sold $327,000 in Jul 2017","Last Sold $300,000 in Aug 2015", ,Townhouse: 3  1  1 ,Land size: 247 sqm
268,2 Begonia Court,"Sold $380,000 in Jul 2017", ,Rent $310pw in Oct 2017,House: 3  1  1 ,Land size: 734 sqm
269,24 Coulter Street,"Sold $720,000 in 15 Jul 2017(Auction)","Last Sold $136,500 in Jul 1995", ,House: 3  2  15 ,"Land size: 4,026 sqm"
270,17 Bayfield Court,"Sold $350,000 in Jul 2017","Last Sold $89,000 in May 2003", ,House: 3  1  3 ,Land size: 799 sqm | Building size: 99 sqm
271,2/13 Charlotte Avenue,"Sold $403,000 in Jul 2017", , ,House: 3  2  2 ,Land size: 409 sqm
272,11 Greenwood Street,"Sold $294,000 in Jul 2017","Last Sold $93,000 in Dec 2001", ,House: ,Land size: 619 sqm
273,28 Wilsons Road,"Sold $350,000 in Jul 2017","Last Sold $186,000 in Feb 2000", ,House: 3  1  1 ,Land size: 664 sqm
274,2/28 Brayshay Road,"Sold $318,000 in Jul 2017","Last Sold $275,000 in Sep 2009", ,Townhouse: 2  1  1 ,Land size: 360 sqm | Building size: 97 sqm
275,2 Diosma Court,"Sold $330,000 in Jun 2017","Last Sold $195,000 in Nov 2008", ,House: 4  2  2 ,Land size: 700 sqm | Building size: 170 sqm
276,110 Wilsons Road,"Sold $268,000 in Jun 2017","Last Sold $165,000 in Apr 2002", ,House: 3  1  ,Land size: 418 sqm | Building size: 95 sqm
277,35 Ivy Street,"Sold $235,000 in Jun 2017","Last Sold $72,500 in Jun 1994", ,House: 2  1  1 ,Land size: 110 sqm
278,18 Andrew Street,"Sold $361,000 in Jun 2017","Last Sold $166,000 in Aug 2007", ,House: 3  1  1 ,Land size: 618 sqm
279,45 Richard Street,"Sold $348,000 in Jun 2017","Last Sold $212,525 in Feb 2015", ,House: 3  1  3 ,Land size: 537 sqm
280,28 Breadalbane Street,"Sold $495,000 in Jun 2017", , ,House: 3  1  6 ,Land size: 711 sqm
281,47 Boundary Road,"Sold $562,000 in 17 Jun 2017(Auction)","Last Sold $267,500 in May 2011", ,House: 4  1  1 ,Land size: 578 sqm | Building size: 138 sqm
282,30 Wilsons Road,"Sold $400,000 in Jun 2017","Last Sold $84,500 in Aug 1995", ,House: ,Land size: 664 sqm | Building size: 130 sqm
283,33 Mercury Crescent,"Sold $315,000 in Jun 2017","Last Sold $171,000 in Jun 2007", ,House: 3  1  1 ,Land size: 534 sqm | Building size: 100 sqm
284,5 Ivanhoe Court,"Sold $400,000 in 10 Jun 2017(Auction)", , ,House: 3  1  3 ,Land size: 711 sqm
285,2B Watsons Road,"Sold $345,000 in Jun 2017", ,Rent $320pw in Jun 2017,Townhouse: 2  1  1 ,Land size: 338 sqm
286,1/6 Charlotte Avenue,"Sold $331,000 in Jun 2017","Last Sold $275,000 in Dec 2011", ,House: 3  1  ,Land size: 445 sqm
287,52 Neptune Avenue,"Sold $355,000 in Jun 2017","Last Sold $210,000 in Jan 2009", ,House: 3  1  2 ,Land size: 733 sqm
288,1 68 Wilsons Road,"Sold $560,000 in May 2017", , , , 
289,1&2/68 Wilsons Road,"Sold $560,000 in May 2017","Last Sold $490,000 in Apr 2014", , ,Land size: 670 sqm
290,1/68 Wilsons Road,"Sold $257,600 in May 2017", ,Rent $285pw in Sep 2017, ,Land size: 669 sqm | Building size: 82 sqm
291,47 Anthony Street,"Sold $300,000 in May 2017", ,Rent $300pw in Aug 2017,House: 3  1  ,Land size: 832 sqm
292,42 Glover Street,"Sold $521,000 in May 2017","Last Sold $342,500 in May 2012", ,House: 4  1  2 ,"Land size: 1,364 sqm"
293,52 Charles Street,"Sold $465,000 in May 2017","Last Sold $300,000 in Mar 2011", , ,Land size: 513 sqm
294,35 Anthony Street,"Sold $365,000 in May 2017", ,Rent $325pw in Jul 2017,House: 3  1  3 ,Land size: 822 sqm
295,61 Boundary Road,"Sold $309,000 in May 2017","Last Sold $225,500 in Nov 2014", ,House: 3  1  2 ,Land size: 332 sqm
296,1/7 Saturn Street,"Sold $315,000 in May 2017", ,Rent $370pw in Nov 2019,Townhouse: 3  1  1 ,Land size: 249 sqm
297,54 Bellarine Highway,"Sold $387,000 in May 2017","Last Sold $140,000 in Apr 2002", ,House: 3  1  1 ,"Land size: 1,339 sqm"
298,56 Bellarine Highway,"Sold $330,000 in May 2017","Last Sold $167,000 in Sep 2008", ,House: 2  1  1 ,Land size: 669 sqm | Building size: 99 sqm
299,56 Portarlington Road,"Sold $206,000 in May 2017", , ,House: 2  1  1 ,Land size: 318 sqm
